Gene = RABL6
index = 1111
Annotated 5SS: [  366 15699 17866 20586 21524 23901 24410 27885 29702 30055 31161 31526
 31905 32252]
Annotated 3SS: [15563 17817 20532 21431 23759 24303 27780 29384 29900 30947 31260 31732
 32192 32360]
SMsplice 5SS: [  366  2026 15699 21524 23901 24410 27885 29702 30055 31161 31526 31905
 32252]
SMsplice 3SS: [ 1924 15563 21431 23812 24303 27780 29384 29900 30947 31260 31732 32192
 32360]
top_k =  500
Partition function (log Z): 30.47840424377795

Sorted 5' Splice Sites (High to Low Probability):
Position 21524: 0.9999999881844129
Position 2026: 0.9987415818031856
Position 15699: 0.967394486735549
Position 27885: 0.9665004853492571
Position 32252: 0.9634468039044692
Position 31905: 0.9211047207235373
Position 24410: 0.9068060857410711
Position 23901: 0.8868447823089077
Position 30055: 0.8260409617056598
Position 366: 0.8232812946065824
Position 31526: 0.7868040512238418
Position 31161: 0.7771881334138334
Position 29702: 0.7585927905820837
Position 7305: 0.2273288469924094
Position 7992: 0.2249118998268816
Position 5315: 0.17997076942564824
Position 28877: 0.1791747197837854
Position 30020: 0.1635829003755718
Position 31407: 0.1401666954619621
Position 2442: 0.1399292544238996
Position 31079: 0.1381880294412946
Position 16146: 0.13345169903557116
Position 7860: 0.12206525346977111
Position 28141: 0.111836957867863
Position 775: 0.10669131796952197
Position 7633: 0.1038286412304353
Position 24587: 0.09184062240050007
Position 18595: 0.08590705277897899
Position 15946: 0.07830373920091697
Position 32110: 0.07388427719018156
Position 7346: 0.06897704568093761
Position 23905: 0.06379941989753261
Position 19904: 0.06205523688466497
Position 18925: 0.053472214838663976
Position 29757: 0.05256149363582262
Position 31353: 0.04691656859204754
Position 17866: 0.04273558074982036
Position 4755: 0.04012927925231709
Position 23356: 0.03947262583833315
Position 7169: 0.03908063798797738
Position 1469: 0.03573513232899943
Position 27484: 0.035000301873471244
Position 27461: 0.032591466224809455
Position 18367: 0.03152392254482485
Position 15708: 0.030973133026179423
Position 1247: 0.02932640635457006
Position 23052: 0.024843498604842112
Position 31896: 0.024770102915176347
Position 16927: 0.022444754817298986
Position 31552: 0.02186648914149477
Position 20586: 0.0209960548183124
Position 7073: 0.018713387683346055
Position 2411: 0.01831852178937004
Position 260: 0.017837664133204135
Position 29826: 0.01671456905568102
Position 2439: 0.01668491803187393
Position 20597: 0.016541499535977344
Position 2860: 0.016489183204411614
Position 441: 0.016480859409974957
Position 1864: 0.016467563527021046
Position 31171: 0.016187339068370273
Position 27914: 0.01573856297391154
Position 31183: 0.014420710831006432
Position 16136: 0.013422687034932932
Position 27455: 0.012660995159885292
Position 31928: 0.008138509686137661
Position 30404: 0.007845381965308179
Position 4978: 0.006874901402297627
Position 20632: 0.006524301399959642
Position 16141: 0.006492853212159847
Position 639: 0.006420597387188536
Position 476: 0.006248454170295489
Position 27905: 0.006093276438990947
Position 3202: 0.00600123547556347
Position 29479: 0.005831306539597262
Position 26795: 0.00541019747804757
Position 23032: 0.00523497450991779
Position 27997: 0.005194792186340149
Position 1515: 0.005107126738855148
Position 1859: 0.004749090249731788
Position 17177: 0.004729621286960275
Position 1412: 0.00469518167122241
Position 265: 0.004606179396537625
Position 1601: 0.004560302734540681
Position 16648: 0.004387045515772426
Position 17710: 0.004122228983549447
Position 31909: 0.0040951779292209434
Position 26401: 0.003749347238448473
Position 23872: 0.0036471197585837816
Position 25816: 0.003318690624253271
Position 23947: 0.0031296548213100035
Position 27417: 0.002920785101625986
Position 30435: 0.0028307172064624196
Position 27850: 0.0028121912736950956
Position 2299: 0.0028083082079406766
Position 28851: 0.002793505035373722
Position 24827: 0.0025136836863642953
Position 3880: 0.002474647346279439
Position 28782: 0.0024706419254233894
Position 18625: 0.0024695803071976175
Position 370: 0.002414537932271528
Position 18424: 0.0023860103042259587
Position 28885: 0.002383260607708265
Position 28218: 0.002165850571824822
Position 24814: 0.0019787187193686002
Position 32193: 0.0016846013091628724
Position 3050: 0.0015776253850971638
Position 1807: 0.001564004846771742
Position 32726: 0.0015494550589899424
Position 31561: 0.0015353003436131235
Position 741: 0.0015141023962421465
Position 1157: 0.001491792544464309
Position 1853: 0.0014760075602736733
Position 2961: 0.0014707360565290317
Position 16158: 0.0014349777187197873
Position 3524: 0.0013749527041658736
Position 4290: 0.0013633688245064093
Position 30062: 0.0013305232912951613
Position 62: 0.0013225966237798506
Position 2885: 0.0012624548421072284
Position 28519: 0.0012126070364053508
Position 5108: 0.0011444850398555464
Position 15671: 0.0010951636015270909
Position 3227: 0.001046559851183785
Position 901: 0.001044603572151022
Position 973: 0.001041540103959557
Position 910: 0.0008706685792894596
Position 31022: 0.0008686235819484868
Position 6122: 0.000798729441956124
Position 28038: 0.0007731255071408843
Position 24367: 0.0006477604226248927
Position 162: 0.0006182444978506717
Position 3343: 0.0005954460477901222
Position 30119: 0.0005921639446422835
Position 353: 0.0005858139350716215
Position 952: 0.0005647253072213259
Position 28147: 0.0005542330903101446
Position 447: 0.000549135409894514
Position 30699: 0.0005434485001383944
Position 23939: 0.0005344511199619491
Position 16032: 0.0005192490871193915
Position 31948: 0.0005053591782439033
Position 22644: 0.0005023249327991022
Position 3350: 0.00048266508958011873
Position 5219: 0.00048059586204817026
Position 25399: 0.00046677762277288316
Position 30350: 0.00045602570770556026
Position 222: 0.00037707339426313685
Position 31594: 0.0003566699207133038
Position 31955: 0.00034114019272130346
Position 31158: 0.00032009580973405856
Position 31923: 0.00031998853834880916
Position 679: 0.00030335024283150287
Position 1770: 0.00023810546240158416
Position 654: 0.00023645577655327348
Position 22886: 0.00023119437307630468
Position 32748: 0.00022744192724876618
Position 22484: 0.00014894297553696146
Position 31261: 0.00014632852219071863
Position 32289: 0.00013725808526808433
Position 4368: 9.687090133109585e-05
Position 4457: 7.964395044193037e-05
Position 31745: 6.857637698973602e-05
Position 3857: 6.422487735796739e-05
Position 27846: 6.40374908707124e-05
Position 28097: 6.23198698199893e-05
Position 468: 5.040960811782883e-05
Position 4018: 4.761188827458235e-05
Position 24379: 4.6437655572777544e-05
Position 21691: 4.2914257155241894e-05
Position 3811: 4.241037372640867e-05
Position 4658: 4.188984013841507e-05
Position 407: 3.9790420217708595e-05
Position 1041: 3.260091506810412e-05
Position 438: 2.36189023946845e-05
Position 1294: 2.264116361804153e-05
Position 33014: 2.1054959992211442e-05
Position 451: 1.6060844510578763e-05
Position 1204: 1.2063308548272603e-05
Position 32879: 1.1860798508449061e-05
Position 2043: 1.1128513090341088e-05
Position 577: 1.1046157434884627e-05
Position 2040: 1.0284410334288691e-05
Position 15984: 9.7611242047002e-06
Position 16180: 9.440625187073858e-06
Position 1172: 9.299861073729582e-06
Position 22225: 6.321895899635528e-06
Position 16226: 6.004006810841951e-06
Position 21737: 3.7024573630232177e-06
Position 16119: 2.9231534627876485e-06
Position 1993: 2.263270900239666e-06
Position 358: 1.723888696623209e-06
Position 2396: 1.5482918253706755e-06
Position 2343: 6.094950902381923e-07
Position 70: 5.901166453458023e-07
Position 31766: 5.360489028404788e-07
Position 445: 4.1876507073248963e-07
Position 2287: 3.79799172563156e-07
