Gene = LCN10
index = 771
Annotated 5SS: [ 173 1079 1708 2124 3010]
Annotated 3SS: [ 938 1597 2015 2910 3405]
SMsplice 5SS: [1079 1708 2124 3010]
SMsplice 3SS: [1597 2015 2910 3405]
top_k =  500
Partition function (log Z): -4.832163266792056

Sorted 5' Splice Sites (High to Low Probability):
Position 3010: 0.9224675899992847
Position 1079: 0.8274751423033821
Position 1708: 0.7509285913648966
Position 173: 0.4580708784172902
Position 2124: 0.3290435471829327
Position 2213: 0.19242188940719632
Position 677: 0.18039803708137678
Position 2347: 0.14953568580753723
Position 125: 0.12061384071030574
Position 2410: 0.026379977723558552
Position 2454: 0.021074147482328262
Position 1304: 0.020855819686977747
Position 2742: 0.014137324281753632
Position 2163: 0.012631396282589058
Position 521: 0.007727888089628913
Position 1350: 0.006757802777071332
Position 1035: 0.006233083552022514
Position 2396: 0.0060836520332184525
Position 2154: 0.005996635204143274
Position 1521: 0.004955820346941487
Position 1257: 0.004287909455229801
Position 3293: 0.0036844848748293327
Position 844: 0.003438288535492222
Position 136: 0.003383498823156283
Position 464: 0.0028813918130094736
Position 440: 0.002468930210668756
Position 1525: 0.0024627396053788168
Position 3290: 0.002236146357267919
Position 1917: 0.002040336758642177
Position 1029: 0.0020161949460501516
Position 374: 0.0016606338970834974
Position 953: 0.001412870231570799
Position 468: 0.0012433151965684573
Position 98: 0.001120225418005227
Position 92: 0.0010006195071144775
Position 86: 0.0008689347827260742
Position 392: 0.0007955952506062745
Position 884: 0.0005694461267817274
Position 851: 0.00048796153506898275
Position 572: 0.0004232815784256144
Position 1489: 0.0003884937549457829
Position 15: 0.000372905970030986
Position 860: 0.0003336105690694377
Position 50: 0.0002791412984442023
Position 1623: 0.00025124793267000727
Position 74: 0.000234887839328775
Position 1044: 0.00020905399183655126
Position 1947: 0.00017445420834385727
Position 1741: 0.00014429700632272464
Position 1653: 0.00012574565301272036
Position 1447: 0.00012478114755646574
Position 1710: 0.0001190897188275943
Position 3113: 0.0001139049891391036
Position 652: 0.00011282770939254383
Position 493: 9.643660414434979e-05
Position 1846: 6.360906818223208e-05
Position 555: 5.6344300782001256e-05
Position 118: 5.280845994904675e-05
Position 1083: 3.617221299562906e-05
