Gene = PMVK
index = 1045
Annotated 5SS: [  401  4640  7968 10638]
Annotated 3SS: [ 4575  7814 10507 11725]
SMsplice 5SS: [  401  4640 10638]
SMsplice 3SS: [ 4575 10507 11725]
top_k =  500
Partition function (log Z): -3.880100855067568

Sorted 5' Splice Sites (High to Low Probability):
Position 10638: 0.9882666091099782
Position 4640: 0.8267809862805967
Position 7726: 0.40835683486001134
Position 7968: 0.37801153685815747
Position 401: 0.2708041755447021
Position 31: 0.21025678427891278
Position 407: 0.20491808503066067
Position 421: 0.08983116841512159
Position 11113: 0.08031750142014614
Position 4776: 0.07807946419087876
Position 7347: 0.049761145582394764
Position 597: 0.04941393446835665
Position 1341: 0.04704696317412382
Position 11576: 0.04299903554801296
Position 11221: 0.03324018592163828
Position 11595: 0.030236131496353773
Position 260: 0.030010652192315804
Position 403: 0.02907244382288887
Position 7732: 0.027837656567926205
Position 4664: 0.02382012480227886
Position 9273: 0.023592060990210863
Position 7060: 0.022397075147504213
Position 5473: 0.020446776435059322
Position 11584: 0.01970530229225379
Position 1101: 0.019503493884162004
Position 4913: 0.018149201246265886
Position 931: 0.017310958415426556
Position 9331: 0.016762380030165985
Position 5862: 0.016198725993208363
Position 11952: 0.016146196898464037
Position 5431: 0.016123618145636003
Position 7537: 0.01576280591032471
Position 7108: 0.01563244737138167
Position 7141: 0.013004371664437497
Position 158: 0.012154324629906704
Position 2055: 0.012064357873701942
Position 10368: 0.010073020785783645
Position 9326: 0.009279870608279128
Position 4: 0.008795592981960022
Position 8938: 0.008753990419937293
Position 796: 0.006859500116645992
Position 629: 0.006418186507421159
Position 479: 0.006235010260056186
Position 10580: 0.005915794028349882
Position 336: 0.005784563232244463
Position 5058: 0.005744381950622314
Position 41: 0.005346604605233384
Position 1050: 0.005269411004482531
Position 491: 0.005059924872772214
Position 4842: 0.004014599255757431
Position 11870: 0.00396788805687568
Position 1685: 0.0037712352673095455
Position 9069: 0.003508904670779853
Position 4630: 0.003175211502422509
Position 1188: 0.0031685525593865773
Position 11899: 0.0030103186053558025
Position 2794: 0.002801411489381159
Position 11879: 0.0027868975920984705
Position 11273: 0.002664727544415034
Position 967: 0.002593416357836827
Position 3642: 0.0023668154174564305
Position 4856: 0.0023245908474499085
Position 834: 0.002259008709573501
Position 11534: 0.0021498811847628484
Position 3819: 0.0017026929966784889
Position 539: 0.0015053534848698653
Position 3776: 0.001371461871284248
Position 10973: 0.0010628052991694
Position 10511: 0.0010547409952270613
Position 4151: 0.0009186509266681355
Position 3502: 0.0008494566630280056
Position 2516: 0.0008208271208179868
Position 11599: 0.0008152984151701052
Position 10901: 0.0005344736687352637
Position 10654: 0.0002578375314434631
Position 11617: 0.00023860805414094264
Position 148: 0.00011960506761132012
Position 11302: 6.296496470470782e-05
Position 10690: 5.1049296288234526e-05
Position 756: 3.4584840217969554e-05
Position 243: 1.9547964459684663e-05
Position 4644: 1.488471043336867e-05
Position 500: 1.3786276418746892e-05
Position 35: 1.2186107239089536e-05
Position 4647: 8.186610574418584e-06
Position 497: 6.4934799703017705e-06
Position 344: 5.778901724771619e-06
Position 743: 4.625588235801501e-06
Position 167: 4.417950714870287e-06
Position 828: 2.744874114420639e-06
Position 72: 2.337147984995268e-06
Position 229: 1.467961889933205e-06
Position 97: 1.2582292273281625e-06
Position 124: 7.005436541018959e-07
Position 272: 6.950620386215227e-07
Position 24: 4.3676379891269146e-07
Position 245: 3.7125838591084584e-07
Position 99: 2.94721127969337e-07
Position 205: 4.8922600134644224e-08
Position 378: 4.8572845248287784e-08
Position 270: 4.8412299532853276e-08
Position 198: 2.9801934102975294e-08
Position 469: 2.0854332826780964e-08
Position 459: 1.8370149437845084e-08
Position 447: 1.7553346883846316e-08
Position 221: 1.684420455062335e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10507: 0.9967544441619608
Position 11725: 0.9630976006954434
Position 4575: 0.8903041121693671
Position 7814: 0.26943168424776825
Position 7629: 0.20150874722798237
Position 7609: 0.16030956452113115
Position 11483: 0.07220404794448367
Position 7759: 0.06264027176657752
Position 7670: 0.05922011851036459
Position 11075: 0.05840016227118589
Position 9142: 0.049634311628655975
Position 7047: 0.041966895105024944
Position 10896: 0.037550959044436144
Position 7449: 0.029524880590667227
Position 5360: 0.028680129286909575
