Gene = TOMM7
index = 1469
Annotated 5SS: [ 175 4852]
Annotated 3SS: [4802 9665]
SMsplice 5SS: [698]
SMsplice 3SS: [4802]
top_k =  500
Partition function (log Z): -12.240863212418382

Sorted 5' Splice Sites (High to Low Probability):
Position 698: 0.49473945097438865
Position 175: 0.49447186611547594
Position 4852: 0.47604265565707404
Position 5440: 0.0261381434254239
Position 2342: 0.019032029610839822
Position 9101: 0.010387521601040495
Position 650: 0.00988432691215379
Position 75: 0.009738659279953057
Position 2592: 0.008602222283874974
Position 4372: 0.008286609853177924
Position 37: 0.00672221353166453
Position 734: 0.005604696921811498
Position 7938: 0.005423321441519305
Position 5573: 0.004640265049469073
Position 2449: 0.004567846998127914
Position 5178: 0.002631189908352269
Position 2802: 0.002578063063809733
Position 2281: 0.0023003818579064293
Position 2230: 0.002220829279784676
Position 162: 0.0019060369388894836
Position 4340: 0.0017711278204956028
Position 7796: 0.0011002844683577105
Position 199: 0.0009172147323394018
Position 3707: 0.0008461204548577181
Position 7792: 0.0008192146016972829
Position 2542: 0.0006649327215971227
Position 311: 0.00062155595841604
Position 4960: 0.0005331818602521259
Position 662: 0.000511122253524785
Position 367: 0.0005067271061750044
Position 3733: 0.0004899626087356604
Position 2288: 0.00047737952198310035
Position 423: 0.0003689968632542203
Position 996: 0.00035860703569255665
Position 760: 0.00031209006024803654
Position 131: 0.00026626276397094257
Position 441: 0.000259180149769747
Position 179: 0.0002408700599571499
Position 3883: 0.00021026302529815114
Position 4326: 0.00016058291973709466
Position 2027: 0.000142522614584736
Position 1030: 0.00013493471604207385
Position 961: 0.00012074688552009094
Position 2604: 0.00010133289827201149
Position 450: 2.6576494411578465e-05
Position 217: 1.383033053518279e-05
Position 331: 9.568252937044447e-06
Position 1702: 7.336421615706608e-06
Position 1873: 6.9720624200967915e-06
Position 417: 6.631277364802677e-06
Position 306: 4.859286214560342e-06
Position 502: 3.097573834260356e-06
Position 588: 2.939049235687662e-06
Position 470: 1.3602571097558588e-06
Position 44: 1.349239594625711e-06
Position 981: 1.040663946620769e-06
Position 622: 1.0077478705499775e-06
Position 247: 9.154389315470863e-07
Position 560: 5.854264249128372e-07
Position 476: 5.207687210690282e-07
Position 1783: 2.9149436491951776e-07
Position 301: 2.0999176194779246e-07
Position 359: 1.5290652924560987e-07
Position 337: 1.3256117724533917e-07
Position 514: 8.242171530309095e-08
Position 536: 6.37410545338829e-08
Position 539: 6.236423101250081e-08
Position 555: 1.8985414928640238e-08
Position 1765: 1.6962971048340056e-08
Position 31: 1.5597808078181065e-08
Position 505: 1.1883122362347614e-08
Position 464: 1.0304059431067795e-08
Position 776: 9.988833693728905e-09
Position 28: 9.831491116764162e-09
Position 546: 6.278837229001991e-09
Position 378: 4.327877977916625e-09
Position 625: 3.2093880524932e-09
Position 582: 2.2491358409182735e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4802: 0.5852436405257138
Position 9665: 0.20547805265306743
Position 8052: 0.08146047745266842
Position 8903: 0.061285720019610045
Position 6158: 0.053017926581502915
Position 9457: 0.04360622286377426
Position 7763: 0.041711474204784466
Position 697: 0.03935187350001509
Position 7038: 0.03645378638047094
Position 2134: 0.031148715716374814
Position 7780: 0.03019064216335624
Position 7310: 0.019922532421871097
Position 5144: 0.01919232069657362
Position 9595: 0.018213488433536075
Position 5671: 0.016759822479815997
Position 2528: 0.01491715271622923
Position 4708: 0.013645235949936947
Position 5331: 0.013023940711975827
Position 6183: 0.012653260710500757
Position 9957: 0.011974744794488722
Position 5235: 0.01086839887188396
Position 1895: 0.010112679431960602
Position 6095: 0.009339111070991609
Position 4223: 0.009229550906038069
Position 495: 0.008572742503309534
Position 1113: 0.008497972952382681
Position 8967: 0.008140389091889567
Position 5545: 0.007891258415588676
Position 6893: 0.0073944733846686385
Position 854: 0.007331944800680352
Position 546: 0.007310441599935228
Position 6439: 0.006802159497193631
Position 8359: 0.006708820444006878
Position 9683: 0.005856173975138587
Position 7615: 0.005826428434120337
Position 5267: 0.005625278060204143
Position 5687: 0.00537268837202177
Position 1109: 0.004939616491505141
Position 5302: 0.004754627141030699
Position 5832: 0.00470281089846608
Position 7690: 0.004611339453492736
Position 2385: 0.004538416708538367
Position 3778: 0.0044159405506241315
Position 8075: 0.003962281522929601
Position 7010: 0.003917906926363247
Position 7547: 0.003642741416679239
Position 5066: 0.003532593018240436
Position 9521: 0.0033767997708946305
Position 444: 0.0033683205920803736
Position 2706: 0.003345541009793006
Position 6745: 0.003322504567610636
Position 858: 0.0031386897722947425
Position 9368: 0.003036390062509515
Position 10105: 0.0029952674122038785
Position 10126: 0.0028550829434780714
Position 6246: 0.002747746030766439
Position 2483: 0.0025178144978462297
Position 6870: 0.002472348759595635
Position 6978: 0.002397732857948744
Position 6408: 0.00228260462052715
Position 7064: 0.0022269889029899346
Position 3624: 0.0020866951828158245
Position 4879: 0.002054903471875799
Position 8209: 0.0020514701402843086
Position 501: 0.0018613113450408332
Position 6618: 0.0018404109007590327
Position 4113: 0.0017651042178351262
Position 5691: 0.001626992895787831
Position 10203: 0.0016249729397322863
Position 2404: 0.0014863613558560777
Position 2346: 0.0014792363827572114
Position 7629: 0.001457153626066105
Position 935: 0.0012760755813351061
Position 8709: 0.0012376931910675
Position 3187: 0.0010158172706540786
Position 2059: 0.001001377534757483
Position 2172: 0.0009887607348634637
Position 2663: 0.0009731357129450652
Position 8262: 0.0009483669072151263
Position 7740: 0.0009098033760993832
Position 7322: 0.000841347845677013
Position 417: 0.0007974622121627351
Position 4304: 0.000742120352459118
Position 5558: 0.0007161233523723016
Position 1448: 0.0007141912351027056
Position 2876: 0.0007056184197993157
Position 6031: 0.0006845424968451257
Position 3201: 0.0006627200025649473
Position 660: 0.0006485728167544315
Position 6160: 0.0006413516997325651
Position 6223: 0.0006408818850419898
Position 6782: 0.0006270607541264898
Position 5468: 0.0006092195344045244
Position 5211: 0.0005917672121749915
Position 2680: 0.0005813904798480313
Position 359: 0.0005749744565213068
Position 5348: 0.000533756862844537
Position 605: 0.0005287535816524804
Position 622: 0.0005269727000963041
Position 565: 0.0005011890635383793
Position 5811: 0.00043364941673209906
Position 2220: 0.00038530320249130674
Position 5962: 0.000361049760915205
Position 878: 0.00029246859152481935
Position 2735: 0.00028201895193972863
Position 5704: 0.00027222812030262426
Position 5785: 0.0002598514946715316
Position 1128: 0.00022833461132477489
Position 3046: 0.00018545606878189936
Position 1608: 0.00017770965476344164
Position 2299: 0.00015938042136716846
Position 553: 0.00014633928603366441
Position 574: 9.790524602136561e-05
Position 5343: 9.742854668119112e-05
Position 1030: 9.452540529668297e-05
Position 1296: 8.520484468604162e-05
Position 3049: 8.145591384669858e-05
Position 2686: 7.904687644324845e-05
Position 2895: 7.727151653413964e-05
Position 811: 5.857601597694222e-05
Position 2439: 5.5164142496315314e-05
Position 2087: 5.323312948505334e-05
Position 5516: 5.229461030964594e-05
Position 588: 4.684943281590426e-05
Position 1266: 4.606696745022141e-05
Position 5053: 1.7719961552367928e-05
Position 5250: 1.6531142394749087e-05
Position 464: 2.134262376938604e-06
Position 476: 2.115949026761232e-06
Position 378: 1.7752067583788062e-06
Position 2175: 1.7074431025113608e-06
Position 2208: 1.3980525021568498e-06
Position 311: 8.56089940416301e-07
Position 422: 2.972002108801621e-07
Position 448: 1.4793410981340688e-07
Position 297: 1.33153569186023e-07
Position 375: 8.621366626077115e-08
Position 1542: 8.159991764871546e-08
Position 260: 7.741554674178371e-08
Position 179: 1.538498514612266e-08
Position 262: 1.4782261230437049e-08
Position 555: 1.4444605289764485e-08
Position 256: 7.2638104334931416e-09
Position 709: 4.453075390653618e-09
Position 270: 1.565997798019445e-09
