Gene = TMEM167A
index = 1417
Annotated 5SS: [  176 12489 15620]
Annotated 3SS: [12378 15584 20341]
SMsplice 5SS: [  176 12489]
SMsplice 3SS: [12399 20341]
top_k =  500
Partition function (log Z): -11.367708113805303

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9951555638467269
Position 12489: 0.5826723537620906
Position 15620: 0.4224224074206573
Position 12542: 0.3914497887742409
Position 11484: 0.2458045953361605
Position 8266: 0.14972786893295822
Position 2478: 0.11048503171323869
Position 15481: 0.09921054361854406
Position 8026: 0.09650892148160399
Position 16460: 0.08058159592790345
Position 6134: 0.06573241722087163
Position 17439: 0.06319046521832161
Position 19921: 0.03508641809308569
Position 14278: 0.031051637240548078
Position 4132: 0.02517637986609163
Position 896: 0.01509662512613126
Position 11573: 0.014473735960016321
Position 987: 0.013127724415485119
Position 19251: 0.0035509835924085156
Position 196: 0.002857276354232233
Position 360: 0.0009062397531376991
Position 264: 0.0002334124561987638
Position 385: 0.00018701288327297363
Position 425: 0.0001672129614883564
Position 49: 0.0001633369477210474
Position 142: 0.00013003317640678072
Position 183: 7.762023044524233e-05
Position 1688: 6.201793270243746e-05
Position 718: 1.873954817342319e-05
Position 202: 1.8650929763540832e-05
Position 3145: 1.5898034238921014e-05
Position 3556: 6.070205820187011e-06
Position 341: 5.400628769809033e-06
Position 698: 4.971085614797387e-06
Position 5524: 4.797255466862609e-06
Position 620: 2.6848322091791614e-06
Position 220: 2.1132133848403738e-06
Position 1001: 2.1053292809689755e-06
Position 689: 2.1045453702086644e-06
Position 2388: 1.5713541054034407e-06
Position 249: 1.435784625375807e-06
Position 448: 1.1037382480171121e-06
Position 56: 9.130855039470694e-07
Position 245: 7.695876527185832e-07
Position 1403: 7.042111360024972e-07
Position 147: 4.121246418363458e-07
Position 1595: 3.5313487163358205e-07
Position 1699: 2.9845545378928315e-07
Position 8: 2.9293763676888815e-07
Position 268: 2.90280718781952e-07
Position 1074: 2.8872268773058345e-07
Position 887: 2.7199923946896725e-07
Position 2258: 2.5103741964731244e-07
Position 2012: 2.4893296022702207e-07
Position 496: 2.3154447451254675e-07
Position 624: 2.07825000854194e-07
Position 1368: 1.890767368355597e-07
Position 402: 1.517512631543654e-07
Position 549: 1.0398035714487628e-07
Position 462: 9.67609274289779e-08
