Gene = DIEXF
index = 445
Annotated 5SS: [  164  2141  3037  5352  7157  9205 11122 13049 14441 14689 15690]
Annotated 3SS: [ 2100  2795  5177  7067  8793 10901 12845 14257 14575 15443 23196]
SMsplice 5SS: [  164  3037  5944  7157  9205 14689 16230 21736 25963]
SMsplice 3SS: [ 2795  5820  7067  9032 14575 16068 21649 25892 29251]
top_k =  500
Partition function (log Z): -2.3459984982254114

Sorted 5' Splice Sites (High to Low Probability):
Position 3037: 0.9716508440038137
Position 7157: 0.9146811218350495
Position 9205: 0.8494123714255581
Position 14689: 0.7965956204219057
Position 5944: 0.7897613798898417
Position 164: 0.6817596790081523
Position 23353: 0.6634477324055232
Position 25963: 0.6436286790378145
Position 19428: 0.5529565077072375
Position 15690: 0.4553580040153354
Position 16230: 0.4475396796676463
Position 16159: 0.3270361857121499
Position 204: 0.28157885789058046
Position 14441: 0.2743924743964252
Position 5352: 0.25396431115897095
Position 17297: 0.24245663533502596
Position 16222: 0.20439021515735664
Position 2141: 0.19624319126070436
Position 18625: 0.17674614800025845
Position 21900: 0.16965026207605402
Position 10995: 0.16887677300322737
Position 5387: 0.1180560551995413
Position 3540: 0.11756249309475998
Position 13049: 0.09304374785291446
Position 3451: 0.06492607220440567
Position 19982: 0.06191415279682499
Position 5931: 0.061305799583425684
Position 8654: 0.05830578728219956
Position 26613: 0.05438977985626332
Position 6601: 0.04819999396371295
Position 1620: 0.04591530725955778
Position 26228: 0.03371726859965889
Position 6805: 0.027770637078486045
Position 5499: 0.026236973907425118
Position 15535: 0.02469336006711434
Position 15339: 0.02255133976202181
Position 11122: 0.020729744941755484
Position 15314: 0.020270616095179494
Position 5284: 0.019578648691935888
Position 6088: 0.018984591918441488
Position 1690: 0.01754463719080781
Position 18630: 0.016897167905112757
Position 3579: 0.016213269361471397
Position 4575: 0.015964164355871273
Position 1677: 0.014234231101586219
Position 5365: 0.013063263316585656
Position 1177: 0.012907765513615105
Position 5958: 0.012077926525146047
Position 13484: 0.01161266874977109
Position 2988: 0.011570435319373091
Position 3602: 0.01085566198543638
Position 33: 0.010365907636998357
Position 2980: 0.010286742822240789
Position 5363: 0.010255641340366953
Position 4025: 0.009874889163578435
Position 2168: 0.009855872099556183
Position 12347: 0.00954746765372268
Position 3347: 0.009123333904902312
Position 10776: 0.008718769028847242
Position 12792: 0.008654422200166762
Position 10641: 0.0075047261315303974
Position 3643: 0.006836237823372823
Position 6626: 0.006314860642398989
Position 1888: 0.005825225634940474
Position 18701: 0.005477754346789529
Position 21774: 0.0042585446227170875
Position 353: 0.004018619356653754
Position 1271: 0.0038151046876873443
Position 17763: 0.003695854395146225
Position 23366: 0.003307590033542454
Position 14236: 0.003278029427444525
Position 2428: 0.0032175093148856197
Position 5939: 0.003091222545862157
Position 21731: 0.00289115505116803
Position 3493: 0.002820305548259195
Position 10767: 0.0026363538351722145
Position 3456: 0.0025868394131988953
Position 5564: 0.002522156891546216
Position 5319: 0.0024249365134654277
Position 10129: 0.0023764945567296657
Position 1849: 0.0022713375317291312
Position 8062: 0.0020530546679573543
Position 9115: 0.0019245799889249895
Position 10725: 0.0013523701821329891
Position 2977: 0.0012506439699818297
Position 633: 0.0011716376783660917
Position 2266: 0.0010198523098984202
Position 677: 0.0009750254356722844
Position 5138: 0.0008946662358852446
Position 7380: 0.0008784800781469373
Position 2179: 0.0007458049256086712
Position 1396: 0.0006730230158993747
Position 10608: 0.0006112553842664906
Position 2399: 0.0005863441320099542
Position 5639: 0.0005518567853357918
Position 5394: 0.0005019605228149395
Position 2309: 0.000494998873641038
Position 219: 0.00044664993949604246
Position 718: 0.00040570614072806975
Position 227: 0.00035799241051021085
Position 2534: 0.0002951580209654794
Position 3810: 0.0002323521867043537
Position 2172: 0.00023136928634631698
Position 1604: 0.00019563915562190358
Position 3119: 0.0001917723973187685
Position 4281: 0.00018517298956068578
Position 491: 0.0001686769749693775
Position 2621: 0.00013957381628939872
Position 2333: 0.00013424391227507344
Position 8611: 0.00011872009159584929
Position 214: 0.00011488034697643453
Position 8522: 9.580676111949725e-05
Position 2687: 8.851844322843054e-05
