Gene = GCSAM
index = 581
Annotated 5SS: [ 214 2861 5289 6319 8080]
Annotated 3SS: [2791 5243 6271 8050 9532]
SMsplice 5SS: [  214   669  6319 10070]
SMsplice 3SS: [  394  6271  9976 10482]
top_k =  500
Partition function (log Z): -4.894836396283752

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.9123739330131707
Position 10070: 0.8009557223117075
Position 6319: 0.7432762467482356
Position 669: 0.6423174891063758
Position 7768: 0.35119333936572616
Position 4804: 0.3293047213016014
Position 3442: 0.3023256067746739
Position 8080: 0.2772459131889101
Position 8228: 0.2755709016225105
Position 4184: 0.27172082343306
Position 5289: 0.16762662499791095
Position 10603: 0.1269812590957401
Position 4284: 0.11952962616184344
Position 2861: 0.10284105603593045
Position 420: 0.07755868596505688
Position 6480: 0.07339076324489696
Position 10110: 0.05189752718281694
Position 2913: 0.0466705143117971
Position 8201: 0.04448920080119055
Position 2621: 0.025930167392889475
Position 5351: 0.024876072007410533
Position 918: 0.023694093545038795
Position 10388: 0.019952053824129432
Position 331: 0.01947443453903259
Position 4598: 0.019021143155916596
Position 6194: 0.018138724665388937
Position 6167: 0.016032250530522076
Position 10397: 0.01364598792909787
Position 4299: 0.013361866606729925
Position 146: 0.012990420310135257
Position 472: 0.010542534966350598
Position 10666: 0.010519436648545207
Position 4259: 0.010461547633428308
Position 6853: 0.008727180975011848
Position 4155: 0.008633324896375229
Position 2942: 0.008075060265746796
Position 6445: 0.005974559487846316
Position 6584: 0.005001657951783853
Position 2205: 0.004825882044340342
Position 6155: 0.004212995908749374
Position 10093: 0.003535448816536059
Position 3599: 0.0029449168791085573
Position 3618: 0.0023661765920064562
Position 566: 0.002076512287024332
Position 449: 0.0015762884752426947
Position 4828: 0.000559373653063668
Position 2565: 0.0005425348761809896
Position 316: 0.00043038971802408934
Position 297: 0.0003665264722438301
Position 485: 0.00019600669342587378
Position 290: 0.0001725747131915985
Position 679: 0.00016135671046047686
Position 323: 0.00012546138099305362
Position 310: 2.1140583356858297e-05
Position 218: 1.098792155998525e-05
Position 119: 1.0981363949158966e-05
Position 231: 1.0266367661182906e-05
Position 74: 9.606709542310563e-06
Position 104: 8.677123830968232e-06
Position 143: 5.6355730513562244e-06
Position 956: 2.5513816806594248e-06
Position 395: 2.324827029018012e-06
Position 1604: 2.03940273511506e-06
Position 1669: 1.2236607814988602e-06
Position 1047: 1.1131837271112975e-06
Position 326: 2.7634515005410105e-07
Position 111: 2.0015832393350222e-07
Position 62: 3.251685286006266e-08
Position 602: 3.6408919647418007e-09
Position 930: 7.351407399437269e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9976: 0.8881863758151399
Position 6271: 0.8178057748685755
Position 10482: 0.6794516600427618
Position 394: 0.5851105172228656
Position 8050: 0.5130115257207133
Position 4138: 0.37199716923733206
Position 7694: 0.31658609326190684
Position 4706: 0.3127337733881979
Position 3340: 0.22463458755403906
Position 10845: 0.1529196866152614
Position 2791: 0.10193243001281652
Position 5048: 0.08846059417991807
Position 5243: 0.07459949461235478
Position 11534: 0.06577384633711297
Position 10933: 0.058993191845892315
Position 589: 0.057060508122402306
Position 7905: 0.05661641097929306
Position 2785: 0.05223753675711926
Position 5893: 0.038383971104660394
Position 8079: 0.03525467941767031
Position 7600: 0.029535047827980075
Position 4081: 0.028152144791925664
Position 10285: 0.025789947279905506
Position 3166: 0.025786213222563987
Position 11849: 0.022674489947743383
Position 4454: 0.022103763215234
Position 2431: 0.021868716178101825
Position 5076: 0.020271408729915716
Position 11624: 0.019074443176325756
Position 3999: 0.019002294066619452
Position 10878: 0.015995604527066408
Position 7854: 0.014647286746449916
Position 3264: 0.013934879054727008
Position 3215: 0.012106748765330928
Position 3209: 0.011101918641916123
Position 371: 0.010969637958178829
Position 10764: 0.010029935805045638
Position 562: 0.009866429127554326
Position 4963: 0.009171199483132919
Position 10190: 0.008450269195531507
Position 484: 0.008395519719758354
Position 6397: 0.00837509223372384
Position 4626: 0.00770228477194939
Position 519: 0.007309924171569804
Position 6473: 0.006999983416495516
Position 412: 0.006985507632360613
Position 11886: 0.0059023527172273795
Position 10138: 0.00583360525573603
Position 11650: 0.005774228663137283
Position 4720: 0.005756748022894568
Position 3493: 0.005241819758923344
Position 3357: 0.005172088332638103
Position 12233: 0.005127147941701059
Position 10511: 0.004965079889566457
Position 6778: 0.004657426140554282
Position 7640: 0.004501514048330294
Position 11445: 0.004283569814453471
Position 8416: 0.004203467194947823
Position 6689: 0.00413098819698693
Position 4020: 0.004129825482375744
Position 3414: 0.004081827878056678
Position 1939: 0.0037238687522368405
Position 8318: 0.003605929757229982
Position 884: 0.003581540338010395
Position 2376: 0.0035326410292813673
Position 798: 0.003361789448586913
Position 773: 0.003064083893090269
Position 6476: 0.0027991058567135374
Position 3378: 0.0026931161180563483
Position 10796: 0.0023139476668545614
Position 7967: 0.0022372420841883568
Position 820: 0.002128936582552717
Position 3194: 0.0012665995623279455
Position 8703: 0.0012597366220038404
Position 602: 0.001095879139010253
Position 565: 0.001073488024056547
Position 3313: 0.0010555187167622312
Position 833: 0.001052392983212285
Position 7571: 0.0010052075971629403
Position 7479: 0.0009833164315091543
Position 2502: 0.0008899640049676707
Position 2063: 0.0008702244404660282
Position 4232: 0.0008031387678231967
Position 2650: 0.0007889964356919818
Position 12422: 0.0007027421999686754
Position 2451: 0.0006684050787109661
Position 803: 0.0006157642911528074
Position 6755: 0.0006031511893910073
Position 3231: 0.0005798124748940901
Position 747: 0.0005373959520803397
Position 9722: 0.00048284547772785107
Position 2744: 0.00044359264928802106
Position 2537: 0.0004263326474387549
Position 497: 0.0004185263833191493
Position 4515: 0.0003540655747259514
Position 817: 0.00034423589839008604
Position 2891: 0.00031286366798310235
Position 528: 0.00030066319352098543
Position 2395: 0.00028651257341970614
Position 4431: 0.000268777820264809
Position 2849: 0.00026469192746511773
Position 665: 0.0002583507300082354
Position 1897: 0.00025615831534102275
Position 2546: 0.00021906478753324008
Position 4113: 0.0001889413281650046
Position 668: 0.00018600273747981224
Position 2860: 0.00017126649803434033
Position 616: 0.00012963244076938846
Position 729: 8.748520599314543e-05
Position 744: 7.495573705036634e-05
Position 836: 6.376221833903838e-05
Position 471: 4.916346135436359e-05
Position 1976: 3.194442416907002e-05
Position 427: 2.5661624367710688e-05
Position 441: 2.5632979180167434e-05
Position 213: 2.5615090709295308e-05
Position 1524: 1.790998227474458e-05
Position 901: 1.5085703588029815e-05
Position 531: 1.3266617625179144e-05
Position 467: 1.1590257666394332e-05
Position 2564: 8.729469714534502e-06
Position 242: 8.081509971590821e-06
Position 2260: 7.5891649784188315e-06
Position 637: 5.672520517848785e-06
Position 783: 4.2546649751410655e-06
Position 354: 2.1957489778155535e-06
Position 319: 1.579856966150601e-06
Position 1010: 4.969790824908014e-07
Position 1446: 4.298155593919585e-07
Position 347: 3.3246947159774316e-07
Position 4149: 2.1420531782288143e-07
Position 2080: 2.0161996030416714e-07
Position 983: 1.8511946641046626e-07
Position 326: 1.6898535509804183e-07
Position 2120: 1.6767074961371728e-07
Position 256: 1.5011043238805903e-07
Position 544: 1.3996217662542898e-07
Position 310: 1.2820123631969568e-07
Position 297: 9.257240899388208e-08
Position 620: 8.619877469895672e-08
Position 301: 7.142843063056774e-08
Position 448: 7.061300703207867e-08
Position 244: 4.807641196802274e-08
Position 335: 4.105862886993124e-08
Position 456: 2.958695917740692e-08
Position 323: 2.5252592973365513e-08
Position 290: 1.7565781924615388e-08
Position 266: 9.302751314881114e-09
Position 282: 7.513625572705116e-09
Position 436: 4.8752942088239816e-09
Position 424: 3.5705680754025907e-09
Position 239: 2.932359799469533e-09
Position 223: 2.773795655083466e-09
Position 237: 2.495119157079065e-09
Position 276: 1.8349086949215197e-09
Position 247: 8.740284308769027e-10
Position 270: 8.274841639308222e-10
Position 286: 6.876596530837063e-10
Position 206: 4.493608762418199e-10
Position 218: 3.4764885162029263e-10
Position 204: 2.1654765307721806e-10
Position 274: 3.1281190572518724e-11
Position 181: 1.707412370629168e-11
Position 165: 9.971327966326716e-12
Position 172: 7.2238992070265405e-12
Position 183: 1.8416633099465968e-12
Position 151: 6.014143714262348e-13
Position 139: 3.917680725072711e-13
Position 174: 3.870255503657301e-13
Position 159: 2.27721697082618e-13
Position 131: 1.933922433654419e-13
Position 136: 1.8545847871288477e-13
Position 143: 9.511374663115886e-14
