Gene = SPINK6
index = 1318
Annotated 5SS: [  100   361  3265 11232]
Annotated 3SS: [  226  3241 11115 12110]
SMsplice 5SS: [  361 11232]
SMsplice 3SS: [11115 12110]
top_k =  500
Partition function (log Z): -8.15101216459541

Sorted 5' Splice Sites (High to Low Probability):
Position 11232: 0.742748329354595
Position 361: 0.7229870622766195
Position 956: 0.5075616425833579
Position 100: 0.35040506875218513
Position 7950: 0.30359062481962
Position 5159: 0.2716093618068277
Position 521: 0.2543449139063732
Position 6964: 0.11709271889734982
Position 11219: 0.0847399219040211
Position 3265: 0.08256348506481376
Position 9181: 0.07975407063372776
Position 286: 0.029355536301490556
Position 2865: 0.017830267608129773
Position 6947: 0.016586277639553823
Position 6780: 0.01572471737444855
Position 5652: 0.010616742423090563
Position 11306: 0.008814452733784263
Position 11126: 0.00755790977193487
Position 11659: 0.005698561251062302
Position 54: 0.005427661808874821
Position 6641: 0.003824492658839527
Position 576: 0.003736563253880009
Position 619: 0.0032096056952944122
Position 34: 0.00178167293535315
Position 2918: 0.0009151383054346534
Position 515: 0.0003833884981413861
Position 1903: 0.0002468810608306476
Position 218: 0.0002462419242450031
Position 43: 0.00021226507347471113
Position 2898: 0.00019008984543272486
Position 746: 0.00018254123871461674
Position 542: 0.00016347401419924891
Position 40: 0.00015441792860294642
Position 311: 0.00014791608062832
Position 1751: 0.00014513337427031305
Position 696: 0.00013956552365229245
Position 1746: 0.00013749206163547368
Position 919: 0.00012960502427926312
Position 2753: 0.0001245239154210388
Position 1069: 0.00010967063148574106
Position 455: 0.00010173121492842721
Position 1032: 8.630801185775278e-05
Position 2550: 8.490773642247432e-05
Position 163: 7.843556910898715e-05
Position 416: 5.925651438249414e-05
Position 210: 5.162231983011366e-05
Position 699: 4.418153587352524e-05
Position 1007: 4.167718943516302e-05
Position 65: 3.624716950599307e-05
Position 500: 2.9121214715229027e-05
Position 1447: 2.8439722262290266e-05
Position 3062: 1.778728058726124e-05
Position 3425: 1.62511248895684e-05
Position 165: 9.317284200779283e-06
Position 207: 6.401197362245894e-06
Position 117: 1.7731673030498842e-06
Position 3: 1.7173731364875717e-06
Position 549: 1.6146952796858454e-06
Position 242: 1.7820756188453607e-07
Position 320: 1.4902908651901428e-07
Position 1473: 1.4885222785268937e-07
Position 365: 1.303359509874525e-07
Position 1344: 4.581172939613293e-08
Position 1002: 1.711412101016534e-09
Position 419: 8.36784675385062e-10
Position 422: 1.0070074895395527e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11115: 0.8872200198027178
Position 12110: 0.8293724171111032
Position 5053: 0.27074569515493285
Position 809: 0.2698183081313241
Position 836: 0.23283820247118261
Position 7860: 0.17548452731155773
Position 226: 0.1584129818429271
Position 7836: 0.1256794649672522
Position 360: 0.11207528855768502
Position 6721: 0.09244727783250804
Position 3241: 0.0814048135438057
Position 9014: 0.08069677158875663
Position 251: 0.06299702464982247
Position 6883: 0.05651188253497442
Position 11337: 0.04600152590229078
Position 11569: 0.04171586940002098
Position 461: 0.025679319554888703
Position 2665: 0.018804220182576412
Position 11782: 0.007419413149260855
Position 383: 0.006639024237017366
Position 5236: 0.006246733887057222
Position 12048: 0.006128548709230485
Position 5609: 0.005957255787986384
Position 11473: 0.005669268277804155
Position 172: 0.0054796582286857605
Position 11652: 0.004980991607236708
Position 6487: 0.004651520417343217
Position 3059: 0.004309806964305444
Position 7776: 0.0035876768593097437
Position 199: 0.002275936388956135
Position 872: 0.002230234854066404
Position 646: 0.0021248586602136024
