Gene = NASP
index = 912
Annotated 5SS: [  146  7211 18306 20957 22532 24278 29189 30122 30307 31142 31412 32334
 32644 33532]
Annotated 3SS: [ 7162 18194 20875 22421 23260 29108 30035 30232 30952 31244 32276 32565
 33402 34000]
SMsplice 5SS: [  146  7211 18306 20957 22532 29189 30122 30307 31142 32334 32644 33532]
SMsplice 3SS: [ 7108 18194 20875 22421 29108 30035 30232 30952 32276 32565 33402 34000]
top_k =  500
Partition function (log Z): 6.198248565296202

Sorted 5' Splice Sites (High to Low Probability):
Position 7211: 0.9999869326617855
Position 22532: 0.9846220774988209
Position 29189: 0.9745212248831537
Position 20957: 0.9662110156486922
Position 146: 0.9485776846739049
Position 31142: 0.8301944392431589
Position 32644: 0.7855570423365085
Position 30122: 0.696145016635132
Position 18306: 0.6680853459511397
Position 32334: 0.5925060996726543
Position 33532: 0.5777914587550415
Position 31412: 0.4516403517415882
Position 30307: 0.39967914670382604
Position 7024: 0.20898482292281023
Position 621: 0.1848192461270533
Position 7028: 0.12903749267078204
Position 6990: 0.12518194102532534
Position 403: 0.10275242613009475
Position 23647: 0.07293790837549767
Position 615: 0.07248576420907822
Position 31071: 0.07118906594974807
Position 332: 0.06905783298147083
Position 25233: 0.06581491952704269
Position 658: 0.0657346667572559
Position 30291: 0.04804427988992379
Position 28093: 0.042162111359210885
Position 31167: 0.04199276902152351
Position 30474: 0.03873208803589089
Position 33466: 0.03869305396576123
Position 22020: 0.03825286504586295
Position 30470: 0.03694731993878262
Position 30406: 0.032488182419958156
Position 1790: 0.030296162977064636
Position 16020: 0.03012833868965404
Position 1150: 0.024104150222714386
Position 25555: 0.023674006730138142
Position 6994: 0.022788105951542112
Position 31083: 0.020718321468241107
Position 1734: 0.01995980277292819
Position 34517: 0.019347136085222667
Position 31371: 0.015703430141654203
Position 33539: 0.015679015368935716
Position 33508: 0.01514856300461495
Position 22507: 0.014849169815593128
Position 23627: 0.014037971800872292
Position 2610: 0.01399879837004931
Position 22739: 0.011932146806930189
Position 26683: 0.011901613189429798
Position 19857: 0.011387984344828147
Position 31668: 0.011034865380726637
Position 34179: 0.010903862714039689
Position 33666: 0.009462188963446477
Position 31934: 0.009376136274918859
Position 1230: 0.00833626491419047
Position 31382: 0.008062215719839222
Position 32049: 0.007919937094585994
Position 2634: 0.006799732811404746
Position 4696: 0.006587828361106078
