Gene = ACBD6
index = 23
Annotated 5SS: [   910   7494  10686  72775  89589 105439 188263]
Annotated 3SS: [  7428  10588  72691  89482 105348 188231 214436]
SMsplice 5SS: [   910   7494   8593  10686  23091  36300  72775  78892  89589 100586
 105439 111337 133663 155793 160978 188263 191441 202752 202967]
SMsplice 3SS: [  7428   8474  10588  22972  36149  72691  78730  89482 100494 105348
 111226 133529 155698 160824 188231 191214 202697 202845 214436]
top_k =  500
Partition function (log Z): -92.91860947586223

Sorted 5' Splice Sites (High to Low Probability):
Position 10686: 0.9779703605876141
Position 8593: 0.9203745156486658
Position 7494: 0.8395949702474879
Position 910: 0.6439708592217496
Position 16148: 0.28630978423990805
Position 1274: 0.21985878818041946
Position 15004: 0.2189105160400214
Position 23091: 0.21857613196254508
Position 900: 0.19695742516193174
Position 3471: 0.1773652024554261
Position 12794: 0.16994610445668282
Position 17603: 0.16402661276745895
Position 8239: 0.09028471329628371
Position 16498: 0.08835756919149917
Position 8231: 0.08797368883090004
Position 862: 0.06909734066574232
Position 1528: 0.039426608115175954
Position 6403: 0.03638934074928171
Position 10915: 0.0295000683841945
Position 7522: 0.02938504618196188
Position 7562: 0.027092849114512426
Position 9061: 0.025853979102509663
Position 11586: 0.022774605474656665
Position 14564: 0.01848856141697474
Position 14827: 0.017010271787266825
Position 5607: 0.00988472888544933
Position 7541: 0.009631885585266536
Position 1903: 0.007980380257025294
Position 543: 0.007601337812955383
Position 6206: 0.006104166762529261
Position 7100: 0.0059487256686121
Position 1265: 0.004212486122354307
Position 1017: 0.003355502979089984
Position 891: 0.003254996566055632
Position 984: 0.0029186688729386082
Position 3107: 0.0028269941821785546
Position 769: 0.00249731535474626
Position 14488: 0.0023706579463726803
Position 17764: 0.0023664025461899788
Position 2386: 0.0017100887927261447
Position 1804: 0.0015890967617169516
Position 462: 0.0014689378787337314
Position 606: 0.0013217096506298051
Position 3557: 0.0013054330145082038
Position 3042: 0.001228976203694974
Position 4608: 0.0010621653693387435
Position 15463: 0.0009953422478311091
Position 4319: 0.0008148826711994494
Position 522: 0.00037008191117978524
Position 989: 0.0003463515504966035
Position 142: 0.00023403586855586786
Position 486: 0.00020547666710356803
Position 1698: 0.00014651624178648872
Position 10672: 0.00011091041995772621
Position 3011: 0.00010228276984665423
Position 1406: 9.527987593603308e-05
Position 2522: 9.091423900702693e-05
Position 572: 7.561312047192985e-05
Position 1614: 7.23229679987025e-05
Position 1003: 5.71422509796926e-05
Position 1943: 5.5500849478744095e-05
Position 8426: 5.15549671319949e-05
Position 734: 4.9595305918800595e-05
