Gene = DLD
index = 448
Annotated 5SS: [  320  2309 10848 11424 12578 14089 14535 15399 24727 25995 26493 27092
 28130]
Annotated 3SS: [ 2229 10767 11354 12507 13987 14390 15296 24535 25823 26302 26953 28039
 28223]
SMsplice 5SS: [  320  2309 10487 10848 12578 13777 15399 24727 25995 26493 27092 28130
 28414]
SMsplice 3SS: [ 2229 10322 10767 12507 13651 15296 24535 25823 26302 26953 28039 28223
 29548]
top_k =  500
Partition function (log Z): 15.063664273935514

Sorted 5' Splice Sites (High to Low Probability):
Position 24727: 0.9999999999999962
Position 15399: 0.9998824634457232
Position 28130: 0.9781208213750915
Position 2309: 0.9595840570170086
Position 27092: 0.9415433406570135
Position 28414: 0.9373955797528518
Position 12578: 0.9167314322436708
Position 10848: 0.8997816899595956
Position 13777: 0.8623037844757683
Position 26493: 0.7799262942240923
Position 25995: 0.7691440508129186
Position 10487: 0.7356729351769755
Position 14089: 0.6630509756131524
Position 320: 0.6106516765080144
Position 28767: 0.46838151224612906
Position 14535: 0.42296147650505234
Position 10217: 0.3722289032470761
Position 27824: 0.3469260293678244
Position 27639: 0.31553028782676074
Position 11424: 0.29389251909162795
Position 14469: 0.24685068203781504
Position 1357: 0.23596169248384247
Position 4103: 0.21808481484561112
Position 27821: 0.1956964088458624
Position 10502: 0.19461565510161444
Position 26249: 0.14685060729920194
Position 335: 0.12083053908753187
Position 14830: 0.08737823624317946
Position 29013: 0.07659648693776239
Position 14797: 0.07444750293857817
Position 10115: 0.06540922171978425
Position 644: 0.06237185967224025
Position 15198: 0.06121672477312166
Position 22640: 0.05907575354250827
Position 331: 0.05582016321659437
Position 14278: 0.05524261545029002
Position 904: 0.05397522474532441
Position 10665: 0.04826855111758042
Position 135: 0.04601427972749703
Position 1506: 0.04511273287414834
Position 385: 0.04399304651260075
Position 7255: 0.04155814255281351
Position 18630: 0.04128083280768572
Position 18801: 0.03673065021682198
Position 10853: 0.036036956768390443
Position 10456: 0.033673626129000406
Position 19802: 0.03294570534144161
Position 22010: 0.032290061896435074
Position 2589: 0.027907437224509234
Position 28722: 0.027743391193882753
Position 169: 0.027128849943757777
Position 12659: 0.023735470927845646
Position 26527: 0.01963006410089949
Position 13367: 0.01841289018537239
Position 13431: 0.01820486695526612
Position 12842: 0.0165309723477906
Position 11127: 0.01454021276216432
Position 14503: 0.014049483117033659
Position 959: 0.013930775714083393
Position 1106: 0.013714604064672481
Position 7454: 0.013689535825072178
Position 6362: 0.013034872151291626
Position 5531: 0.011610321878830975
Position 1202: 0.010659098491195115
Position 13917: 0.010367598215965047
Position 6234: 0.00987842526189487
Position 16794: 0.009824112136820851
Position 28425: 0.0094880258357574
Position 177: 0.0094326270723588
Position 244: 0.009394409499713369
Position 13188: 0.009170259476657018
Position 979: 0.008884224096407307
Position 12350: 0.008393390503881853
Position 745: 0.008348441279121864
Position 14057: 0.007192599379112079
Position 100: 0.006447814377300665
Position 7589: 0.006303419968945458
Position 14743: 0.006242961030060224
Position 8209: 0.004340851710825159
Position 10937: 0.002920900118806338
Position 130: 0.0026712689862266195
Position 4005: 0.002560087933813303
Position 29342: 0.0024492805782384153
Position 9518: 0.0023557474660716765
Position 819: 0.002192778943822281
Position 14316: 0.0021146324068877314
Position 1147: 0.002025749925961476
Position 10719: 0.0019192602874538896
Position 29620: 0.0018465959834106233
Position 366: 0.0016695557434965418
Position 340: 0.0013708905782460457
Position 824: 0.0010401242455711868
Position 2485: 0.0010155954398986726
Position 986: 0.000933128865111156
Position 13309: 0.0009261163994053458
Position 1235: 0.0007560421447722267
Position 12582: 0.0006924378248177602
Position 29328: 0.0006716289592651941
Position 3479: 0.0006127794068047976
Position 12996: 0.0005051360438039613
Position 28498: 0.0004572654276689768
Position 11836: 0.0003822936593350576
Position 28112: 0.00036026210159574573
Position 28881: 0.0003586850396963816
Position 301: 0.0003263658071794674
Position 28055: 0.00028195555438821515
Position 13329: 0.00023349864924106912
Position 12690: 0.00020832937131013752
Position 11174: 0.00020830599833286407
Position 13034: 0.0001986981358472761
Position 250: 0.00019747447662139716
Position 13116: 0.00014208382943278958
Position 955: 0.00010850723238819557
Position 4001: 0.00010681168939135714
Position 1169: 0.0001016393032107297
Position 28688: 9.554235542284158e-05
Position 486: 9.186326934527717e-05
Position 376: 8.68508975436409e-05
Position 28620: 7.985284492349724e-05
Position 1061: 7.975747726331322e-05
Position 297: 7.966466636359035e-05
Position 5793: 7.005563369230483e-05
Position 1206: 6.327039802325563e-05
Position 6583: 5.321064048195389e-05
Position 380: 2.7322909902776037e-05
Position 27584: 2.6379335755831455e-05
Position 4429: 2.2572644890569585e-05
Position 345: 4.814342091919614e-06
Position 613: 3.798612266221819e-06
Position 294: 2.854937003655488e-06
Position 551: 1.0954425339733213e-06
Position 190: 9.770604265156457e-07
Position 662: 7.645959803776625e-07
Position 848: 5.118295220923803e-07
Position 16: 3.1310992073604273e-07
Position 3910: 7.912983514532696e-08
Position 2817: 5.716698934521287e-08
Position 3445: 5.5612731987906583e-08
Position 3387: 4.9233629284153276e-08
Position 541: 1.3149806202613186e-08
Position 667: 1.1048681410102155e-08
Position 642: 1.00720025370565e-08
Position 299: 8.19677760098678e-09
Position 402: 9.127735895335094e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 24535: 0.9999999999999957
Position 15296: 0.9967779529675109
Position 28223: 0.9962294100038573
Position 10322: 0.970040465606034
Position 28039: 0.9555540614475447
Position 12507: 0.9432067858927642
Position 13651: 0.9034065761108058
Position 2229: 0.8406106905115152
Position 10767: 0.7971296004706642
Position 25823: 0.7691440508129187
Position 26302: 0.5666471913099259
Position 14390: 0.5525624724538108
Position 26953: 0.5286416711325596
