Gene = RBM33
index = 1121
Annotated 5SS: [   241  20575  28237  34006  36230  56266  62390  66777  73765  92984
  93725  95348  97428 100924 119340 121977 129969]
Annotated 3SS: [ 20495  28187  33928  35910  56093  62180  66523  73705  92850  93380
  95035  97139 100281 119132 121787 129879 130313]
SMsplice 5SS: [   241   2653   7872  11426  20575  25299  28237  34006  52555  55649
  56198  66777  67049  73765  80844  92984 100196 100508 115243 119223
 119340 121977 129969 133756]
SMsplice 3SS: [  2566   7778  11285  20495  25151  28187  33928  52419  55510  56093
  66493  66839  73652  80683  92850 100120 100281 115143 119129 119301
 121787 129879 133661 136206]
top_k =  500
Partition function (log Z): -36.965526018205765

Sorted 5' Splice Sites (High to Low Probability):
Position 20575: 0.9999999930859103
Position 34006: 0.9999105378279927
Position 7872: 0.977641143468644
Position 241: 0.969688756328369
Position 11426: 0.9306792402285642
Position 28237: 0.8208384299948966
Position 25299: 0.7216615718526472
Position 2653: 0.6730855522989594
Position 24524: 0.4817368264397598
Position 27637: 0.4563664946712225
Position 3845: 0.33917888084186487
Position 36230: 0.3199239489477361
Position 40527: 0.27981197923127443
Position 56229: 0.2423768770796148
Position 12626: 0.15460587002786647
Position 9086: 0.1470946626930864
Position 45108: 0.1395274707136765
Position 557: 0.12594614493183776
Position 3859: 0.0950880683555075
Position 28610: 0.08902592284362955
Position 30037: 0.08811620103133251
Position 23772: 0.06965383196373501
Position 8029: 0.05479681813060037
Position 11698: 0.051790212810239405
Position 2660: 0.038167508212577035
Position 747: 0.03627519691676066
Position 10487: 0.03192860688983935
Position 29596: 0.029598258653181032
Position 625: 0.028731436654138808
Position 3569: 0.02710268524361336
Position 614: 0.023516024248049845
Position 969: 0.01883765039024535
Position 2895: 0.01800972465666338
Position 13520: 0.01385208556482706
Position 4333: 0.01345777631665893
Position 2219: 0.010735401566414678
Position 36708: 0.009677643918794556
Position 245: 0.009393651095020931
Position 1678: 0.008496593355022347
Position 284: 0.008053369774444956
Position 10298: 0.006672348550814226
Position 11515: 0.006637949441194076
Position 1997: 0.006525744119146691
Position 25152: 0.0053540757859243185
Position 9659: 0.0052195547420988255
Position 954: 0.004981252342609462
Position 1813: 0.004714514288849232
Position 11370: 0.004408273322881003
Position 11186: 0.004311328245361545
Position 34832: 0.00401511372706978
Position 24495: 0.0036973759746835397
Position 9061: 0.0032867266320499807
Position 730: 0.0032705829215988213
Position 11388: 0.002711458971291202
Position 2273: 0.0014442185039920295
Position 21905: 0.0014083509509662515
Position 11892: 0.0010958486591699295
Position 1257: 0.0010271977998600524
Position 1283: 0.0009455813602606
Position 1061: 0.0009079564420677855
Position 1618: 0.0008696608141953266
Position 722: 0.0008566675612229072
Position 21944: 0.0008034573572990261
Position 21140: 0.0007716492169353139
Position 22711: 0.0005280303849612455
Position 1715: 0.0005258635458176417
Position 12377: 0.0005161932650703455
Position 950: 0.0003979386098103632
Position 38572: 0.00038084825614699135
Position 23801: 0.00037102219346163065
Position 620: 0.0003584789332510264
Position 23687: 0.0003307388238685086
Position 11925: 0.00032426284204546983
Position 1633: 0.00030243849700750485
Position 23839: 0.0002905465556003894
Position 1580: 0.0002584659888484701
Position 11992: 0.00021307670737703092
Position 11232: 0.00017886578763274717
Position 12753: 0.00017414956062517773
Position 36852: 0.00016629792118328545
Position 12718: 0.0001258591573479803
Position 13277: 0.00012017419936717901
Position 24550: 0.00011284572625318615
Position 36796: 4.785761470029668e-05
Position 296: 4.446574746696853e-05
Position 163: 3.218355596295448e-05
Position 2622: 1.6584533184568273e-05
Position 8: 9.776625901463504e-06
Position 142: 6.6559846343799775e-06
