Gene = PSMD4
index = 1090
Annotated 5SS: [  106  7599  9326 10216 10532 10907 11410 11737 11885]
Annotated 3SS: [ 7457  9210 10128 10462 10690 11300 11604 11816 12469]
SMsplice 5SS: [  229 10216 10532 10907 11410 11737 11885]
SMsplice 3SS: [10128 10462 10690 11300 11604 11816 12469]
top_k =  500
Partition function (log Z): 10.012560717849643

Sorted 5' Splice Sites (High to Low Probability):
Position 11737: 0.9975675303342663
Position 11885: 0.9503519196885486
Position 10532: 0.9468071833126546
Position 10216: 0.9040658399952731
Position 11410: 0.8276777013279496
Position 229: 0.605573093576567
Position 9326: 0.53904551352913
Position 757: 0.313580729888407
Position 10907: 0.29102317986055914
Position 106: 0.28892398190816077
Position 545: 0.26187710343311554
Position 10830: 0.22976011994762185
Position 10928: 0.2211456708922791
Position 10824: 0.10338058112370606
Position 12276: 0.08816906888070845
Position 11506: 0.08611951620280159
Position 620: 0.03981342595433037
Position 11419: 0.0362465184407771
Position 10326: 0.029309720753911975
Position 10763: 0.023032675634056716
Position 11496: 0.018430776634468342
Position 12346: 0.016654200839989742
Position 7632: 0.014364565823690476
Position 12637: 0.013761451016922195
Position 10499: 0.0117734218366982
Position 11911: 0.010791146906343396
Position 11470: 0.007597954612202358
Position 156: 0.0073018150831476135
Position 12037: 0.006105738351971754
Position 10608: 0.005221685305779065
Position 382: 0.005150025563294418
Position 11431: 0.0044241610676455274
Position 101: 0.004117474040452113
Position 10941: 0.004084111989519045
Position 10694: 0.0035690296015855015
Position 72: 0.0034697357417071526
Position 56: 0.0025916615110475765
Position 12656: 0.002209293968082181
Position 420: 0.0021727043941256684
Position 10268: 0.0018629807881016072
Position 12537: 0.0017056842494385157
Position 11680: 0.001703863421825421
Position 10851: 0.0014933670319927739
Position 10536: 0.0011177289535692927
Position 10833: 0.0010772111177576717
Position 762: 0.00065418216010535
Position 11468: 0.0006184671757919667
Position 10845: 0.000513583151033457
Position 10857: 0.0004879639097406249
Position 10752: 0.00043170875388249614
Position 12211: 0.00040980035499767745
Position 183: 0.0003967908423234571
Position 12280: 0.00030192029901656976
Position 12335: 0.00028218569315898877
Position 10806: 0.0002716688666275502
Position 10785: 0.0002524906239886948
Position 10874: 0.0002460826626308883
Position 290: 0.00023585524523552767
Position 317: 0.00018773208450272608
Position 12052: 0.0001662899709855133
Position 10721: 0.00013346393909434304
Position 12365: 0.00013084399320853636
Position 143: 9.624542082337911e-05
Position 328: 9.05587214810048e-05
Position 530: 8.744709523245107e-05
Position 11918: 7.578218213576708e-05
Position 570: 7.096254058977313e-05
Position 457: 6.304616716113605e-05
