Gene = AC005493.1
index = 8
Annotated 5SS: [   31 12183]
Annotated 3SS: [12147 14045]
SMsplice 5SS: [1050 1948 5688]
SMsplice 3SS: [ 1788  5588 10056]
top_k =  500
Partition function (log Z): -9.376392024826563

Sorted 5' Splice Sites (High to Low Probability):
Position 5688: 0.7468909935991115
Position 1948: 0.7319914804325486
Position 1050: 0.5521454142512663
Position 7310: 0.3346286082025515
Position 6504: 0.3017001441035167
Position 6085: 0.299704265874739
Position 74: 0.2602950561083735
Position 6215: 0.2573518841873496
Position 10386: 0.24395853285764135
Position 6302: 0.2418700086692603
Position 10142: 0.19494743875349216
Position 2279: 0.16907825744393942
Position 448: 0.16583484220942052
Position 4975: 0.1447786028303329
Position 7263: 0.1325820119751128
Position 10341: 0.13161654388886884
Position 6754: 0.12399902857436987
Position 2822: 0.11650888888484168
Position 1201: 0.10272430031533089
Position 110: 0.10135242286853637
Position 839: 0.09763834936318694
Position 470: 0.06802760218460673
Position 6676: 0.043439089114144
Position 3379: 0.029899682398656872
Position 2148: 0.028810383823809425
Position 1008: 0.026841603950811557
Position 2497: 0.024897987030266425
Position 4355: 0.01681527977976339
Position 10580: 0.016102564389783823
Position 342: 0.01517887462990537
Position 3121: 0.013435447986982846
Position 8563: 0.011240271208123459
Position 114: 0.01103488291219183
Position 643: 0.010572292273412057
Position 6446: 0.00987043251760052
Position 635: 0.009562192084411584
Position 524: 0.008868811355525126
Position 3398: 0.0086287793154261
Position 1276: 0.008567315854090627
Position 4939: 0.006672162458513529
Position 764: 0.006380354597832066
Position 6880: 0.005985845614794604
Position 11075: 0.005911441667885152
Position 3636: 0.005432425124358119
Position 10320: 0.005162563602711326
Position 655: 0.0035510990104628023
Position 2849: 0.0032372502633271284
Position 904: 0.0024253446322256844
Position 2152: 0.0022029741558323474
Position 2296: 0.0019020379041168598
Position 310: 0.0017379138032567912
Position 2973: 0.0015213750808816791
Position 6686: 0.0015181319575289366
Position 1427: 0.001345120219081864
Position 1138: 0.001004038786979135
Position 2019: 0.0008995280585126758
Position 1164: 0.0005428677576945743
Position 802: 0.0004449235374971837
Position 624: 0.000423071423893958
Position 452: 0.00037996740661289536
Position 956: 0.00037450752545351793
Position 6: 0.00029748103622885926
Position 1568: 0.0002936490389338541
Position 909: 0.00026678646670376394
Position 830: 0.0001604071688212208
Position 1327: 0.00013630902043962044
Position 1140: 0.00013338368491409874
Position 1221: 9.951848269255245e-05
Position 299: 8.44541415772875e-05
Position 511: 7.047654797906721e-05
Position 294: 6.0082107363661254e-05
Position 488: 5.9710581373153e-05
Position 673: 5.1875857942529595e-05
Position 21: 3.408520074967564e-05
Position 933: 3.3893352580775064e-05
Position 597: 2.536746825017145e-05
Position 170: 2.4980477606177465e-05
Position 791: 1.9723765545134477e-05
Position 560: 1.87039800089924e-05
Position 984: 1.0767378205039833e-05
Position 247: 9.712849668015153e-06
Position 289: 7.630511513546273e-06
Position 566: 5.421310554292332e-06
Position 433: 3.4839879688304463e-06
Position 34: 2.02069386781901e-06
Position 376: 2.5399606669235946e-08
