Gene = DPM3
index = 467
Annotated 5SS: [54]
Annotated 3SS: [298]
SMsplice 5SS: [54]
SMsplice 3SS: [272]
top_k =  500
Partition function (log Z): -5.643976745559896

Sorted 5' Splice Sites (High to Low Probability):
Position 54: 0.9880417353941325
Position 60: 0.01063866483535695
Position 48: 0.0009893311761347936
Position 237: 8.145938948609134e-05
Position 99: 5.939786142482755e-05
Position 43: 4.992714490834215e-05
Position 247: 4.4176562192269726e-05
Position 64: 4.2488871909183474e-05
Position 165: 2.908877161472801e-05
Position 223: 2.8199422086386546e-05
Position 129: 2.602234538791374e-05
Position 298: 2.2499361201921077e-05
Position 208: 9.156670366200674e-06
Position 412: 5.852211790175646e-06
Position 121: 5.371834642882465e-06
Position 444: 4.412098424266119e-06
Position 442: 2.9642096692374747e-06
Position 472: 2.579305304306339e-06
Position 103: 2.0540728974428515e-06
Position 242: 1.8185190280913026e-06
Position 321: 1.6181744115874108e-06
Position 58: 1.0747359611777613e-06
Position 358: 4.19259887411949e-07
Position 484: 2.901237680595494e-07
Position 153: 2.83817238106121e-07
Position 417: 1.5172539040838863e-07
Position 482: 3.995067301579836e-08
Position 399: 2.485455801427771e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 272: 0.40537280319871916
Position 298: 0.3309977744005271
Position 408: 0.25670801692396317
Position 165: 0.003019603807324916
Position 202: 0.0009251656735948033
Position 635: 0.0006646628998754093
Position 412: 0.0006643041155606996
Position 316: 0.0004988759126327378
Position 528: 0.00034313025128234734
Position 337: 0.0003167473253472973
Position 610: 0.0002636874626090814
Position 321: 5.882271810249018e-05
Position 242: 5.232882607018739e-05
Position 585: 5.0790645186751945e-05
Position 376: 5.0106433876146664e-05
Position 390: 4.4457307228404065e-05
Position 507: 2.263239177565116e-05
Position 566: 1.3179617336096812e-05
Position 124: 7.723730097811503e-06
Position 277: 5.442983412244709e-06
Position 641: 2.26244028215856e-06
Position 637: 1.5665763034698543e-06
Position 534: 1.4851926860814707e-06
Position 128: 1.482082699185377e-06
Position 117: 1.34148104968888e-06
Position 522: 1.0418954324407583e-06
Position 559: 8.375059326757429e-07
Position 540: 3.6384303829682805e-07
Position 115: 2.854241136904118e-07
Position 135: 9.54364059742453e-08
Position 530: 4.535080817376731e-08
Position 550: 3.240315816920307e-08
Position 543: 6.4434111678355134e-09
