Gene = TEX43
index = 1394
Annotated 5SS: [ 99 933]
Annotated 3SS: [ 823 4309]
SMsplice 5SS: [ 824 1508]
SMsplice 3SS: [1441 1663]
top_k =  500
Partition function (log Z): -10.82985562550125

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.6814004289648188
Position 824: 0.5707965192969571
Position 99: 0.34831622934203904
Position 933: 0.2591352552093474
Position 446: 0.1497715569823348
Position 338: 0.07688711850782955
Position 464: 0.030364936174428193
Position 1781: 0.026563218933017066
Position 661: 0.01495255807236296
Position 1207: 0.008340502533489232
Position 359: 0.00826223665663303
Position 1053: 0.006707877769810235
Position 231: 0.0030025453528662073
Position 167: 0.002615957536296954
Position 921: 0.001400899778437755
Position 261: 0.0012636679978496666
Position 6: 0.0007421397194014492
Position 596: 0.000640331255428169
Position 386: 0.0005863168703235076
Position 233: 0.0004725935463228065
Position 77: 0.0003262920903786831
Position 565: 0.0002891722559551727
Position 122: 0.00028116388544808455
Position 781: 0.00016713511608042436
Position 613: 0.0001538336817291126
Position 401: 0.0001263681979520851
Position 419: 0.00011640365219860037
Position 334: 0.00010718793073931813
Position 381: 8.15699800624295e-05
Position 585: 6.0384543745929735e-05
Position 705: 5.991611129889143e-05
Position 672: 5.557747163369949e-05
Position 995: 5.334319183931181e-05
Position 1317: 3.592073398361981e-05
Position 450: 2.7913609799945387e-05
Position 35: 2.3688575041559082e-05
Position 755: 1.0121235183866573e-05
Position 129: 8.83163312310377e-06
Position 293: 8.398623247553152e-06
Position 431: 4.136629689080724e-06
Position 259: 3.7262090324938106e-06
Position 181: 1.145410779326838e-06
Position 688: 1.0595174152647164e-06
Position 453: 8.654092327307814e-07
Position 709: 6.813860994897714e-07
Position 137: 5.057286010800425e-07
Position 179: 4.008741824133373e-07
Position 424: 3.712350198259644e-07
Position 306: 1.6542742530597523e-09
Position 214: 1.2975005390944186e-09
Position 299: 1.0082513373792729e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1441: 0.379056954593281
Position 1663: 0.31965280658435063
Position 683: 0.24779248894580566
Position 1433: 0.19121816349780943
Position 823: 0.1556434622014383
Position 4371: 0.10459090646530843
Position 3124: 0.09439548494773552
Position 1467: 0.09257965405872218
Position 720: 0.0869786991263017
Position 4309: 0.061618202915580234
Position 1659: 0.038825362953586275
Position 4150: 0.03363718360675647
Position 2942: 0.029083887761543987
Position 860: 0.028361880007776126
Position 3609: 0.0256258335295627
Position 3654: 0.021810031090843254
Position 723: 0.019742719383512648
Position 2991: 0.018607776729970514
Position 3850: 0.018578835495576266
Position 4470: 0.017291296114498055
Position 2461: 0.017115994941708648
Position 1683: 0.013261856258719576
Position 2967: 0.013031640607411438
Position 4126: 0.01232828423871736
Position 4217: 0.012026630768444367
Position 3911: 0.011502400563297112
Position 3202: 0.010934455105196108
Position 1017: 0.009958652770466071
Position 1397: 0.009664466102759882
Position 4051: 0.008788749355070702
Position 1848: 0.008678607720993346
Position 1907: 0.007298779957514561
Position 4346: 0.006852306500769192
Position 4001: 0.00647100487992156
Position 4418: 0.005467907557265028
Position 1331: 0.0050007072061559335
Position 4349: 0.00406762087629833
Position 2776: 0.0038041856629183533
Position 702: 0.002689534951179895
Position 3735: 0.0026381964627586996
Position 2858: 0.002559238884928396
Position 3326: 0.0024173543337109634
Position 1983: 0.002305461348960594
Position 1486: 0.0020366129376557063
Position 1957: 0.001781931811314227
Position 2042: 0.0016910876064363607
Position 4503: 0.0014418664411034255
Position 755: 0.0014186099904471676
Position 4289: 0.0013389934981933342
Position 1618: 0.0013134354038351582
Position 2126: 0.0012628307524363937
Position 1317: 0.001148010726814173
Position 4442: 0.0011386816084781072
Position 4313: 0.0011080361526663554
Position 3854: 0.0010730148276900235
Position 203: 0.000900510342308109
Position 3885: 0.0008785656323589791
Position 947: 0.00069668372349389
Position 3587: 0.000655477646837106
Position 916: 0.0006477373131032456
Position 1819: 0.0006148360415877891
Position 1822: 0.0005962052716917735
Position 381: 0.0005093691813372924
Position 4027: 0.0004916722924656117
Position 2240: 0.00047575903731178417
Position 431: 0.00045059721724763195
Position 2811: 0.00042484378807054794
Position 1987: 0.00040721852997534897
Position 4263: 0.0003974717927941904
Position 4316: 0.0003867453302280857
Position 3828: 0.0003837022002282505
Position 796: 0.000358069889938025
Position 1581: 0.00034519272177391394
Position 3700: 0.00032556669193332385
Position 1534: 0.0003121443688779589
Position 2060: 0.0002946465976134316
Position 2019: 0.0002752277070272314
Position 932: 0.00026191546206526267
Position 2153: 0.00025812401447370304
Position 3484: 0.0002532436804751363
Position 1959: 0.00020952933866494653
Position 864: 0.00015033664967720536
Position 1489: 0.00014538164474364295
Position 2596: 0.00014132083613693487
Position 900: 0.0001267051026699558
Position 2335: 0.00012385241851621117
Position 2190: 0.00011129175165135017
Position 601: 0.00011027541083787317
Position 2025: 0.0001084714812410915
Position 1963: 0.00010060179453023451
Position 1804: 9.239677408969547e-05
Position 1119: 6.927963086680331e-05
Position 330: 5.396836960859576e-05
Position 688: 5.364593011050609e-05
Position 1034: 5.2790343499703475e-05
Position 220: 5.137736470139228e-05
Position 317: 2.3539028458274087e-05
Position 985: 2.061094166045726e-05
Position 238: 1.904723818800684e-05
Position 957: 1.6403959476078224e-05
Position 1052: 1.359379017643889e-05
Position 1194: 1.2687566936804014e-05
Position 1139: 1.1859082161168888e-05
Position 613: 1.1473514932768048e-05
Position 264: 1.1175020177224946e-05
Position 625: 9.292279300936471e-06
Position 1198: 8.829575896362251e-06
Position 1192: 8.361059579661183e-06
Position 463: 7.005552726155681e-06
Position 877: 5.8048847198680684e-06
Position 334: 5.776723283156698e-06
Position 1057: 5.628314032974947e-06
Position 831: 4.37520817641584e-06
Position 207: 4.0404143589403956e-06
Position 1200: 3.893265804277808e-06
Position 1151: 3.6684502932773738e-06
Position 606: 2.859747760023936e-06
Position 386: 2.5603590605459405e-06
Position 468: 9.58556076520171e-07
Position 358: 8.515877282601168e-07
Position 222: 6.694295010252153e-07
Position 244: 5.405123546372387e-07
Position 281: 4.227728975375147e-07
Position 284: 3.1408107446791513e-07
Position 406: 2.9744530585184925e-07
Position 399: 2.3865476329190196e-07
Position 445: 2.0522958673375245e-07
Position 266: 1.155209001317281e-07
Position 569: 1.0192981873279838e-07
Position 565: 4.896364465025992e-08
Position 161: 4.518473888472651e-08
Position 259: 4.4971924104891574e-08
Position 507: 3.8286564040462305e-08
Position 437: 3.513936533313382e-08
Position 293: 2.206816174214482e-08
Position 833: 1.380747742870589e-08
Position 341: 1.333898022895029e-08
Position 439: 5.760019549331468e-09
Position 617: 5.500065946270749e-09
Position 348: 3.615021802451332e-09
