Gene = RBSN
index = 1125
Annotated 5SS: [  114  1030  2614  3176  8750 13288 14149 14414 16782 18417 21074 22087
 23543]
Annotated 3SS: [  873  2437  2859  8608 13186 14102 14251 16539 18345 20986 21983 23437
 24217]
SMsplice 5SS: [  114  2614  3176  7810  8750 12827 13288 14414 18417 21074 22087 23543
 23859]
SMsplice 3SS: [ 2437  2859  7654  8608 12737 13186 14251 18345 20986 21983 23437 23748
 24217]
top_k =  500
Partition function (log Z): 13.742367081050805

Sorted 5' Splice Sites (High to Low Probability):
Position 23543: 0.9936974807794431
Position 21074: 0.9450100779586049
Position 18417: 0.9370415946641324
Position 7810: 0.8808368434625292
Position 14414: 0.8005824154570191
Position 8750: 0.7461251840496683
Position 13288: 0.700702974546069
Position 22087: 0.6821172795477884
Position 3176: 0.6640958767184648
Position 23859: 0.6400956356483858
Position 12827: 0.622589567471812
Position 2614: 0.5238229165576495
Position 4781: 0.3812162309895171
Position 22312: 0.37189349640137354
Position 16782: 0.36196452429303977
Position 13278: 0.2970020023230568
Position 114: 0.2928679111379094
Position 22863: 0.29066920383023453
Position 2490: 0.20412678684253396
Position 2597: 0.19114397855729967
Position 14149: 0.16739424571096367
Position 26203: 0.16240631505911593
Position 3748: 0.1511989724084936
Position 8064: 0.15072902538289432
Position 4867: 0.14347601751279757
Position 24102: 0.10988940903465118
Position 21403: 0.10865233223057383
Position 216: 0.10474841286570685
Position 17019: 0.10022479697099235
Position 198: 0.09392448069317617
Position 24290: 0.09362993457182892
Position 19707: 0.08952092261679398
Position 8022: 0.08918833474896165
Position 874: 0.08798090993666369
Position 239: 0.08772131228299643
Position 24357: 0.08678995870342468
Position 640: 0.08618842851043965
Position 7844: 0.08320114466271815
Position 965: 0.07837568947376561
Position 1544: 0.07778965258637492
Position 18706: 0.07460117699659456
Position 3055: 0.07247819596144082
Position 21377: 0.06729810390176277
Position 209: 0.0647556236268269
Position 12241: 0.05612748784368059
Position 25295: 0.05605314551671661
Position 24496: 0.0552726281895311
Position 17717: 0.05166698785539809
Position 21187: 0.05061819863670436
Position 13914: 0.04923705247386339
Position 3715: 0.04868288590207839
Position 4723: 0.0466018642404074
Position 25134: 0.04384168733286789
Position 1030: 0.03899496725236636
Position 7495: 0.038755214434235845
Position 9014: 0.03758871884423908
Position 344: 0.036577429744209126
Position 14418: 0.033760392487750555
Position 8808: 0.031849987245516784
Position 14429: 0.03168619280260627
Position 13123: 0.0314038382702297
Position 25083: 0.028769753816156894
Position 8185: 0.02610858256340425
Position 7433: 0.025953924338790135
Position 498: 0.02587776050903395
Position 24150: 0.025668660010628633
Position 127: 0.02431741515761631
Position 18681: 0.020021405106418595
Position 5975: 0.019028600939566043
Position 4991: 0.015498185413649179
Position 49: 0.013315417933625546
Position 14384: 0.013260078220026656
Position 1139: 0.012938709235359181
Position 7319: 0.012870173053650657
Position 25301: 0.012859399412860231
Position 18059: 0.012372952662038729
Position 4318: 0.011998867440089213
Position 7297: 0.01185142634551796
Position 13870: 0.011690167707192346
Position 15731: 0.011574803378544574
Position 1059: 0.011013707771886939
Position 21821: 0.009556801419466172
Position 1054: 0.00898551528325213
Position 524: 0.008780477691677568
Position 1949: 0.008553510902029412
Position 4020: 0.007714410323992686
Position 202: 0.0073085281352040935
Position 10536: 0.00718975263675364
Position 1426: 0.006916017064468273
Position 16489: 0.005609685864765078
Position 23905: 0.00524013851090429
Position 23944: 0.005018949440706759
Position 92: 0.0049329014220506045
Position 6132: 0.004699221423192968
Position 657: 0.004651801972149716
Position 16484: 0.004589134428725204
Position 23955: 0.004177248028951241
Position 9036: 0.0040925815174117
Position 315: 0.003931693237096976
Position 331: 0.003845383866007653
Position 23080: 0.003839459394035557
Position 25484: 0.003797926146057137
Position 23617: 0.003772898688248911
Position 13644: 0.003474589274973222
Position 26403: 0.0033169121783617203
Position 23076: 0.003204950977033805
Position 24369: 0.003173530113159637
Position 18451: 0.003035516911942634
Position 2956: 0.0029209771825187206
Position 291: 0.0028822364307540655
Position 16946: 0.002552552998441682
Position 538: 0.0025513706614384655
Position 454: 0.002470385190367629
Position 1513: 0.00241173674560793
Position 22566: 0.0023094005668630726
Position 19711: 0.002292093075327041
Position 18751: 0.002269424651065828
Position 19742: 0.0022322181758833424
Position 2528: 0.002212414730106911
Position 185: 0.0021406484676347376
Position 12336: 0.0021294056251081497
Position 3010: 0.0021109328440691018
Position 21172: 0.0020162189707103105
Position 14098: 0.002000007457465038
Position 1436: 0.0019350836310874978
Position 16407: 0.001870543255086854
Position 2504: 0.0018700357750162215
Position 10610: 0.0018602110027691845
Position 340: 0.001808582293217988
Position 13540: 0.0016692515635557226
Position 547: 0.0016203595119563213
Position 8048: 0.0014484453420015413
Position 13895: 0.0012232931876118068
Position 24619: 0.001180176066293063
Position 21457: 0.001167744953443885
Position 7786: 0.0009990661913575531
Position 252: 0.0009275024354097163
Position 1852: 0.0008891531993329514
Position 566: 0.0008779185664653723
Position 12750: 0.0008679250558051223
Position 429: 0.0008644952817010842
Position 13601: 0.0008589614173342458
Position 13483: 0.0008377397045481598
Position 22810: 0.0007464698759372117
Position 18474: 0.0005857348215650807
Position 14574: 0.000566218057416195
Position 24455: 0.0004797145746509268
Position 21183: 0.0004793536544251745
Position 507: 0.00044923477112600627
Position 622: 0.00042716830789903685
Position 8730: 0.00041061473902134977
Position 2922: 0.000408040160478541
Position 1558: 0.000374162029193272
Position 461: 0.0003358573425585724
Position 21983: 0.0002618464297009782
Position 21091: 0.00015946792052108118
Position 23622: 0.00015934176243603942
Position 24588: 0.00011801245677584033
Position 2766: 0.00010143165151966732
Position 21079: 9.553382708650033e-05
Position 712: 6.883557443027017e-05
Position 7710: 6.620660612743914e-05
Position 23547: 5.320568599980722e-05
Position 788: 4.1334398634610775e-05
Position 1936: 3.814006128952751e-05
Position 7750: 3.566802480169996e-05
Position 348: 3.313292505561416e-05
Position 39: 3.2642594656889224e-05
Position 4645: 3.209396941726985e-05
Position 415: 2.8672671067873307e-05
Position 450: 2.489444056919362e-05
Position 254: 2.3250437124363476e-05
Position 495: 2.216254128511941e-05
Position 187: 1.867368898683522e-05
Position 476: 1.7197778670892188e-05
Position 762: 1.7097241032501117e-05
Position 13724: 8.797539182261732e-06
Position 509: 7.139810787826608e-06
Position 286: 5.452264540863525e-06
Position 320: 3.971393935106907e-06
Position 303: 2.0998074877722073e-06
Position 448: 1.405800546658298e-06
Position 192: 1.0720959403753501e-06
Position 283: 1.0673275110496875e-06
Position 278: 8.770177275120391e-07
Position 204: 7.853857911958357e-07
Position 335: 4.869302779469617e-07
Position 366: 4.3186009727545986e-07
Position 389: 4.3116730011470384e-07
Position 189: 3.2553888505350307e-07
Position 280: 2.801629365551794e-07
Position 463: 2.649496464711557e-07
Position 256: 8.249284891657475e-08
Position 195: 4.945893945860762e-08
Position 137: 2.8219659828179487e-08
Position 323: 2.0704135605010698e-08
Position 243: 5.151717709404885e-11
Position 402: 1.538654787988859e-11
Position 445: 1.3954784142893704e-11
Position 384: 1.3713344341384652e-11
Position 443: 9.546905617028115e-12
Position 354: 3.855724412836056e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13186: 0.9974623765528515
Position 23437: 0.9895545703481979
Position 20986: 0.9643471465191059
Position 18345: 0.9406757786301044
Position 7654: 0.9042493219054825
Position 2437: 0.815135288806841
Position 8608: 0.7519799405853819
Position 14251: 0.6850176395481659
Position 12737: 0.6104227447450721
Position 4641: 0.5692992504717875
Position 26066: 0.5186866335227557
Position 24217: 0.4925812828088369
Position 21983: 0.4484144076781058
Position 2859: 0.42286103796591457
Position 23748: 0.3993933597589284
Position 22149: 0.3669186281315881
Position 16539: 0.32376800218715984
Position 23730: 0.302821087274909
Position 3090: 0.2627264228865694
Position 7944: 0.2458253269128415
Position 22714: 0.22649230241228752
Position 3639: 0.17541020573092184
Position 21942: 0.17066800680091626
Position 14308: 0.16847963102996116
Position 21256: 0.12888567281133217
Position 24031: 0.10613000823218649
Position 24397: 0.10494269606340462
Position 24953: 0.10463637217829061
Position 2400: 0.09978113565623997
Position 18602: 0.09616079268034305
Position 7181: 0.08943073817219456
Position 14102: 0.08506270186076859
Position 873: 0.07792320822860942
Position 7676: 0.06088960704205182
Position 13990: 0.058650458960347075
Position 1435: 0.05244758629205063
Position 26498: 0.052401765123144074
Position 17624: 0.051666987855398104
Position 25174: 0.048323373688717766
Position 22014: 0.04732662594260463
Position 16900: 0.04553365271105662
Position 19490: 0.04419462053923282
Position 19505: 0.04223063547334559
Position 21340: 0.04126774860761105
Position 3008: 0.038277579023881
Position 23684: 0.03513368322449888
Position 20960: 0.03322076737329579
Position 12158: 0.03307287291054847
Position 26763: 0.03244134946545447
Position 27196: 0.032393729611653044
Position 13821: 0.03180474701437196
Position 16854: 0.028538562295187513
Position 22740: 0.026386899529225884
Position 28844: 0.02445805514354123
Position 8542: 0.024306829078533806
Position 12912: 0.024182277381274445
Position 22489: 0.024071076159359335
Position 16933: 0.023550674094685888
Position 12126: 0.023054614933132107
Position 8807: 0.022762733835818325
Position 13751: 0.022107694054422745
Position 7940: 0.02056267210762536
Position 16630: 0.020147786445219966
Position 5862: 0.015909801394530906
Position 3592: 0.015528275224145896
Position 24423: 0.014195389835888899
Position 774: 0.014000435886650425
Position 28650: 0.013530696901677913
Position 16606: 0.013342100035372492
Position 12613: 0.013034747782545167
Position 1316: 0.012982067652490485
Position 13775: 0.012616551491669948
Position 17813: 0.01237295266203873
Position 14257: 0.012345578293007404
Position 797: 0.012111250217879435
Position 28456: 0.011687116275945134
Position 15665: 0.011574803378544577
Position 28821: 0.010741649641377162
Position 16378: 0.010701164916852168
Position 25237: 0.010681367816279659
Position 3111: 0.010082818919609092
Position 394: 0.009922694478474362
Position 10438: 0.009049963639522826
Position 21846: 0.008784991299304906
Position 4196: 0.00870245442022211
Position 8934: 0.008418674386057269
Position 22720: 0.008409089558797152
Position 13565: 0.00825005739324029
Position 14289: 0.008195321935015617
Position 14043: 0.008001804522010427
Position 3505: 0.007891358642249003
Position 4891: 0.007828067929042537
Position 19595: 0.007619977855425904
Position 1333: 0.007475963121016865
Position 12890: 0.00746416120522865
Position 22962: 0.007044410371069363
Position 1660: 0.00683886191604992
Position 3858: 0.006835539857693304
Position 5847: 0.0067256502889496556
Position 21576: 0.006682316264420678
Position 936: 0.006001637090849964
Position 14119: 0.005879572312455638
Position 2528: 0.005594643687627868
Position 21283: 0.005492263024620289
Position 22599: 0.005347191385486693
Position 8972: 0.005017596283788211
Position 21801: 0.004159469072153936
Position 14204: 0.003961772434773581
Position 3049: 0.0039347643257818974
Position 24965: 0.003890275771258398
Position 22034: 0.003850072652401997
Position 23402: 0.003673201402686464
Position 16585: 0.0035738734662851095
Position 8619: 0.003541824888541798
Position 23309: 0.0035096965483943482
Position 13587: 0.003474036442603572
Position 4819: 0.003453583177633674
Position 23775: 0.003441634187646242
Position 24469: 0.0032010428545308075
Position 22716: 0.003015028964621513
Position 542: 0.003008525788770331
Position 24394: 0.002938947754863221
Position 27950: 0.0028813222406028414
Position 16937: 0.002818917694383127
Position 22236: 0.0027992598169625906
Position 4170: 0.0027599697256472434
Position 4913: 0.002655108286812735
Position 26573: 0.002544305074609999
Position 26591: 0.0025358579547572237
Position 8622: 0.0024998326407153033
Position 738: 0.0024931556269311536
Position 945: 0.00238047676419389
Position 710: 0.0022429105418509533
Position 16626: 0.0022211599758844747
Position 12240: 0.0021294056251081506
Position 2876: 0.002014332661161276
Position 1635: 0.001997053058472005
Position 2692: 0.001987809845497746
Position 1374: 0.0019832423879962407
Position 4697: 0.001825773894643475
Position 2368: 0.0017698824856969746
Position 13362: 0.0017644350879116768
Position 4750: 0.0017626083658693079
Position 328: 0.0015662269832294286
Position 8894: 0.0015347204861942657
Position 24078: 0.0014454491760179716
Position 28020: 0.0013725725170102574
Position 16298: 0.0013681986317249702
Position 21237: 0.001314038852777239
Position 16954: 0.0012244886718462682
Position 13755: 0.0012146717012292377
Position 23810: 0.0011137663893632946
Position 5959: 0.0010923706792784484
Position 7965: 0.0010863890167949598
Position 3644: 0.0010428621350923534
Position 13400: 0.0010240154640157985
Position 21719: 0.0009507672803569055
Position 22152: 0.0009479649388728607
Position 23474: 0.0009454586168480357
Position 1271: 0.000939991718880091
Position 24081: 0.0009151940896775958
Position 3806: 0.0008764670744156287
Position 22050: 0.0007760216743897657
Position 21762: 0.0007041891260792384
Position 415: 0.0006249889009134954
Position 21164: 0.0006182541707493667
Position 2489: 0.0006159826702598938
Position 18532: 0.0006098463017095503
Position 570: 0.0005683777803307954
Position 4252: 0.0005364432942198726
Position 363: 0.0005352049136332989
Position 842: 0.0003705983271041165
Position 23709: 0.00030337468463867434
Position 22086: 0.000260942096635887
Position 2935: 0.0002306888900768578
Position 21320: 0.00019952823556970402
Position 21345: 0.00017099743397717778
Position 1136: 0.00016392748746774777
Position 21727: 0.00016329048186986713
Position 13539: 0.00016072062034974813
Position 21148: 0.00014799902302856975
Position 495: 0.0001468553675118223
Position 2557: 0.0001399333515001868
Position 13417: 0.00012034996701337023
Position 18473: 0.00010843553956189881
Position 21780: 0.00010660612130541983
Position 22255: 0.0001013811539886563
Position 14464: 9.457347230550813e-05
Position 2576: 5.322050567076415e-05
Position 21183: 4.4683881871570146e-05
Position 13669: 2.306945586909372e-05
Position 16819: 2.265668539258907e-05
Position 23750: 1.577554956041343e-05
Position 3513: 9.15657816298963e-06
Position 8775: 4.934210826540938e-06
Position 400: 3.864826680849927e-06
Position 22407: 3.4862632568449303e-06
Position 426: 3.2362448969104857e-06
Position 3836: 2.4033918837518536e-06
Position 436: 1.7219847866346605e-06
Position 990: 1.3263740909725301e-06
Position 21364: 1.2374679465393145e-06
Position 21287: 1.1779183171200814e-06
Position 651: 1.1477039151294367e-06
Position 581: 6.960267672317789e-07
Position 235: 4.996153054938472e-07
Position 215: 1.0137217974016578e-07
Position 213: 5.897459651081274e-08
Position 813: 1.1651618037945787e-08
