Gene = XYLB
index = 1581
Annotated 5SS: [  147  1854 13630 16239 18507 18958 20095 21479 23396 25958 27724 28481
 29454 30213 32564 48785 50381 54207]
Annotated 3SS: [ 1770 13559 16157 18419 18828 20028 21405 23276 25875 27682 28364 29337
 30138 32466 48725 50292 54111 66156]
SMsplice 5SS: [  147  1854 10115 13630 16239 18507 18958 23172 23396 25958 26563 28481
 30213 32564 34844 39575 48785 50381]
SMsplice 3SS: [ 1770  9979 13559 16157 18419 18828 23128 23276 25875 26335 28364 30138
 32466 34769 39465 48725 50292 66156]
top_k =  500
Partition function (log Z): 18.502033219527412

Sorted 5' Splice Sites (High to Low Probability):
Position 25958: 0.9956765626939788
Position 50381: 0.9900984970791229
Position 147: 0.9848343640833067
Position 16239: 0.9745366774740741
Position 32564: 0.9573900863853044
Position 18958: 0.9421822788592913
Position 48785: 0.9310104745396719
Position 18507: 0.8659487396548592
Position 13630: 0.7871634968353184
Position 23396: 0.750728572560513
Position 2899: 0.7197746020850261
Position 39575: 0.7169478977765281
Position 28481: 0.7135121607413839
Position 27724: 0.6962915630523178
Position 26563: 0.6847845225381611
Position 38365: 0.6770209105686397
Position 5634: 0.6549119661422765
Position 1854: 0.6510890934971865
Position 30588: 0.585267409435299
Position 10115: 0.5767321979504704
Position 23172: 0.5597636099220907
Position 34844: 0.5360408691992355
Position 3460: 0.5354342347361013
Position 30213: 0.5178388627259738
Position 2721: 0.5173676109890999
Position 38037: 0.4990754929230198
Position 30254: 0.47516268750530855
Position 5287: 0.3879362356181731
Position 37726: 0.37692358781180924
Position 21479: 0.3343133224458053
Position 3094: 0.30422542513260314
Position 5658: 0.28946579251505367
Position 39583: 0.28278238488117313
Position 26501: 0.2788956420798704
Position 25476: 0.26123316292219356
Position 10349: 0.25990338746456537
Position 20095: 0.2565643830720671
Position 29454: 0.2500244784150496
Position 35859: 0.24663924173734256
Position 16893: 0.2409220825162967
Position 6447: 0.2244291644400448
Position 37783: 0.22315618172566828
Position 37941: 0.17032499702563378
Position 54207: 0.16426895369483754
Position 1629: 0.16330895660739314
Position 19269: 0.14050563645144754
Position 30006: 0.14028698323043556
Position 22972: 0.13520505354882434
Position 28515: 0.12817353194363984
Position 20322: 0.12646639839970794
Position 25298: 0.12114497470224302
Position 3530: 0.11202500684815637
Position 20316: 0.11199544579966832
Position 18526: 0.10384394376398243
Position 17644: 0.09138433931666838
Position 13845: 0.08703752056942368
Position 26886: 0.08362914380291725
Position 28200: 0.08309025127064387
Position 48949: 0.07904346879908501
Position 33571: 0.06611828246302384
Position 23606: 0.061305071310893
Position 32913: 0.06029130659084473
Position 2913: 0.05840680308717173
Position 18097: 0.05490249222373959
Position 38039: 0.05249474049533913
Position 20334: 0.04961708642657245
Position 35820: 0.04346120207400633
Position 16887: 0.043059035218344185
Position 25765: 0.04119666721578524
Position 1771: 0.0370245207261652
Position 16452: 0.035820407598426016
Position 18907: 0.03429969887344726
Position 21491: 0.03271541036098473
Position 28280: 0.032682326673676675
Position 2058: 0.029667329267535625
Position 23560: 0.02939700020537701
Position 26211: 0.028143382507869893
Position 28799: 0.026835874622855267
Position 29910: 0.022625920135400927
Position 25807: 0.021878087076212333
Position 21732: 0.021761258950337512
Position 6670: 0.021367755494562626
Position 19190: 0.021116603069703827
Position 38023: 0.020786420372755417
Position 1542: 0.018866998991727654
Position 38111: 0.01857797340371733
Position 516: 0.018495430631045286
Position 21498: 0.017621599988812808
Position 38041: 0.017344756876597887
Position 27013: 0.016503068914290805
Position 38043: 0.016157071779804733
Position 3064: 0.015508970288753955
Position 19972: 0.013331401169595363
Position 27713: 0.013225497605904982
Position 29488: 0.01266315375115061
Position 28533: 0.012355445742545133
Position 16268: 0.012343649868059227
Position 19300: 0.01161146942804054
Position 4751: 0.010727810473174603
Position 23412: 0.010679802977369804
Position 35471: 0.010274711304722647
Position 28523: 0.010223491816560064
Position 23594: 0.00908406371022555
Position 10391: 0.008178137763146933
Position 38155: 0.008021759885059097
Position 25144: 0.007757434857458595
Position 1873: 0.007671332228295269
Position 28210: 0.007565036391338979
Position 3023: 0.007214340186444432
Position 23680: 0.006900591057067629
Position 3671: 0.006319362822550318
Position 1111: 0.00600522176430943
Position 1084: 0.005892468641702031
Position 18532: 0.005188547323341147
Position 2090: 0.005081762352960894
Position 21001: 0.005060923842908831
Position 200: 0.004946343441806988
Position 1457: 0.004838710468622922
Position 1336: 0.004403275574822914
Position 32568: 0.0041187764385719255
Position 23232: 0.0032926126258907623
Position 18313: 0.0029646299993730542
Position 194: 0.0029523789089912753
Position 3220: 0.002781022647474956
Position 19290: 0.0027757358440233474
Position 29384: 0.002773634531896568
Position 25987: 0.0027499058566422766
Position 1701: 0.0027366528670115992
Position 2160: 0.0020527244925111357
Position 18562: 0.0019397418861703867
Position 10128: 0.0018196458547843665
Position 33231: 0.0014902273692450852
Position 1679: 0.001102200109620154
Position 2331: 0.0010849812885230993
Position 541: 0.0010394422426129256
Position 1696: 0.0008346834114403844
Position 3319: 0.0007947298072478329
Position 1654: 0.00072004900728444
Position 30260: 0.000693481991175054
Position 2793: 0.0006369504567889937
Position 50531: 0.0006290649646650028
Position 2702: 0.000609635750062531
Position 432: 0.0005630241078824628
Position 3053: 0.00048070142985267515
Position 1875: 0.000475337746214538
Position 18914: 0.00042944807039778355
Position 641: 0.00042387755974825596
Position 839: 0.00036469008528560955
Position 2524: 0.00036342086770861713
Position 32560: 0.0003499939533856478
Position 3268: 0.00031575232251977774
Position 2372: 0.0003137126718644008
Position 1777: 0.00030638199469667094
