Gene = C7orf25
index = 229
Annotated 5SS: [255]
Annotated 3SS: [1247]
SMsplice 5SS: [255]
SMsplice 3SS: [1247]
top_k =  500
Partition function (log Z): -6.389543487337216

Sorted 5' Splice Sites (High to Low Probability):
Position 255: 0.9351993442195533
Position 1369: 0.2435875171423929
Position 775: 0.18615200986755828
Position 3165: 0.13108636366456408
Position 1357: 0.09773254707595097
Position 702: 0.08495606601414502
Position 2562: 0.03721011686929674
Position 111: 0.021846158659230237
Position 1932: 0.018299365693179748
Position 1891: 0.009283919975077215
Position 72: 0.008007519171811538
Position 2130: 0.004697946018231449
Position 1130: 0.004456372283008839
Position 99: 0.002748188117996271
Position 2940: 0.001734696833847483
Position 1524: 0.0015293777385526062
Position 446: 0.0014300842753306724
Position 1026: 0.0013950477488352945
Position 1019: 0.0013390580975882285
Position 1422: 0.0012979496137284752
Position 397: 0.0007037872646324418
Position 621: 0.0006896359918612431
Position 1061: 0.0006808268460251497
Position 165: 0.0005506477258061243
Position 1437: 0.00048583420549663727
Position 962: 0.00031974740749012503
Position 1992: 0.00023624458570828204
Position 1372: 0.00021483074103186136
Position 797: 0.000198040766974654
Position 240: 0.00019773197342261937
Position 179: 0.0001939038683339658
Position 567: 0.00018343873409610277
Position 2010: 0.000127509776809811
Position 553: 0.00010505790678578671
Position 742: 9.16567321536165e-05
Position 1051: 6.935606498865873e-05
Position 1584: 4.53988546666594e-05
Position 1681: 4.094882584362943e-05
Position 349: 3.569687339738045e-05
Position 138: 3.398136714700837e-05
Position 638: 2.0496935337099793e-05
Position 154: 2.026584303798364e-05
Position 706: 1.558925090424799e-05
Position 790: 1.492209488354022e-05
Position 1037: 1.471941687286813e-05
Position 1059: 1.384820783889418e-05
Position 628: 1.0548209146484822e-05
Position 625: 8.844902143163541e-06
Position 197: 8.370433002941153e-06
Position 1030: 7.424436841342762e-06
Position 374: 4.2728859706869e-06
Position 844: 4.180797241226383e-06
Position 657: 2.186165713190696e-06
Position 610: 1.425664520059291e-06
Position 604: 1.272800884185219e-06
Position 211: 1.7622945726549732e-07
Position 440: 3.90732556787688e-08
Position 572: 1.546788407873607e-08
Position 824: 1.030456616888553e-08
Position 1382: 9.18792671053464e-09
Position 28: 4.748865705138396e-09
Position 79: 1.7118125138177065e-09
Position 225: 1.2237279014191136e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1247: 0.9149105237101368
Position 3009: 0.23568995220929734
Position 596: 0.1025717627162782
Position 3288: 0.07979949932746414
Position 651: 0.06214528278197783
Position 3228: 0.05235456590684673
Position 559: 0.039574131396445854
Position 2056: 0.03709410916081465
Position 1783: 0.02856208361719479
Position 2456: 0.023113632997788267
Position 1983: 0.021943691145225343
Position 1554: 0.017958855829566387
Position 975: 0.016802166751336535
Position 673: 0.01569238800591669
Position 2085: 0.015234153342135424
Position 2440: 0.013207383030937565
Position 430: 0.013148179515034044
Position 2931: 0.011109633068211068
Position 2813: 0.010093379352221158
Position 2681: 0.008035499530019948
Position 3324: 0.0077161671701776015
Position 2746: 0.007620965719658467
Position 1931: 0.006954221832527226
Position 474: 0.005892779239342206
Position 1866: 0.00565326425130858
Position 3403: 0.004932367643131252
Position 1463: 0.004630210811164836
Position 1212: 0.0032408150285321027
Position 486: 0.0028375863351088365
Position 1803: 0.002824665501265137
Position 706: 0.002766454718636928
Position 1587: 0.0018074330863956866
Position 2963: 0.0017983199649502755
Position 2264: 0.0014511845313756005
Position 3247: 0.0014001910027888486
Position 2091: 0.00110592887685717
Position 2701: 0.0010123487043138797
Position 3015: 0.0010052981474550672
Position 1252: 0.0009893587549795536
Position 2508: 0.0009560581555138345
Position 3334: 0.000902750392757921
Position 367: 0.0007982642491002607
Position 1703: 0.000711862719677971
Position 894: 0.000617263228534399
Position 184: 0.0005994875085925072
Position 3427: 0.0005713039024463696
Position 1506: 0.0005687045853270884
Position 939: 0.0004867841817324866
Position 1082: 0.0004508019157802318
Position 1669: 0.0004479018423036761
Position 1004: 0.00044645916962248724
Position 1991: 0.00042594222027186293
Position 897: 0.0004055515122059625
Position 680: 0.00039177750821694005
Position 1792: 0.000376987526122367
Position 2283: 0.00037498559832983385
Position 2461: 0.0003699330896488687
Position 445: 0.00034296642526769014
Position 2779: 0.00030750862762401337
Position 3104: 0.00029703873096406343
Position 345: 0.00029220082738495233
Position 1503: 0.00028170143296579574
Position 598: 0.00028044521577029566
Position 2398: 0.00025880321328162874
Position 457: 0.00024301764548407203
Position 684: 0.0002399815940997013
Position 3039: 0.0002343241464738695
Position 942: 0.00019068640586405587
Position 1593: 0.00018034693058750233
Position 3295: 0.0001761821629555016
Position 1308: 0.00016100030097780394
Position 1637: 0.00014620019369242208
Position 1345: 0.00014553054211167114
Position 3363: 0.00012970638876196204
Position 2335: 0.0001181813637641426
Position 1418: 0.0001043512773123496
Position 715: 0.00010354084137181373
Position 2313: 9.145728030701665e-05
Position 1839: 6.922090604736557e-05
Position 1623: 6.226413250225846e-05
Position 572: 5.665084966071437e-05
Position 464: 3.960283856080981e-05
Position 483: 3.567303483461968e-05
Position 738: 3.4002937664174316e-05
Position 382: 2.609430892155281e-05
Position 824: 2.473044135929816e-05
Position 621: 2.3834204633683268e-05
Position 1721: 1.7294692327792135e-05
Position 1736: 1.2684877316370863e-05
Position 1808: 8.928683055874542e-06
Position 748: 6.184052492119023e-06
Position 734: 5.787529644064294e-06
Position 768: 3.934664472525177e-06
Position 143: 2.8673374697850915e-06
Position 1267: 2.7058507629106452e-06
Position 327: 6.936506406374311e-07
Position 160: 3.9068430010898687e-07
Position 1215: 3.114148460706127e-07
Position 313: 1.2659081580958206e-07
Position 604: 3.891680161436192e-08
Position 308: 2.4333539065936218e-08
Position 315: 2.1583063554132364e-08
Position 1186: 2.120901164597634e-08
