Gene = SDCCAG3
index = 1232
Annotated 5SS: [ 282  520 2784 3465 4705 5519 5979 6555]
Annotated 3SS: [ 369 2670 3047 4630 5406 5915 6414 7721]
SMsplice 5SS: [ 282 2784 6555]
SMsplice 3SS: [2670 6414 7662]
top_k =  500
Partition function (log Z): 0.4086930773670818

Sorted 5' Splice Sites (High to Low Probability):
Position 6555: 0.9781745956430573
Position 2784: 0.9761363481841568
Position 282: 0.9671703268304296
Position 520: 0.523719360437338
Position 3465: 0.41004254614093977
Position 6954: 0.34672857381555156
Position 5979: 0.2484458600383203
Position 4705: 0.23190348242408307
Position 4709: 0.12621080610898894
Position 3664: 0.11189514561316997
Position 5492: 0.08242612971798902
Position 736: 0.05546178068503721
Position 1728: 0.0475439269972726
Position 2602: 0.02474551011884909
Position 316: 0.02410043314291362
Position 5519: 0.014048413823459534
Position 3107: 0.010343330647381547
Position 1611: 0.010032208362953219
Position 875: 0.008707600010554985
Position 2367: 0.006521753077507021
Position 7050: 0.005922683718325396
Position 3469: 0.0055346810528010965
Position 415: 0.005509821364715998
Position 921: 0.005234350133389841
Position 1067: 0.004562290905187004
Position 5552: 0.0022613012966578895
Position 3157: 0.0021483087361037615
Position 1196: 0.002145140414887104
Position 1778: 0.002128147201591499
Position 1674: 0.0018809758580461042
Position 495: 0.001840442762035291
Position 4057: 0.0011000565174683734
Position 1948: 0.0009298665933467722
Position 5341: 0.00091664021696312
Position 6597: 0.0007959512856251145
Position 2343: 0.0006983519239409347
Position 3720: 0.0006609743965845212
Position 1518: 0.0005871038766937192
Position 2939: 0.0004453438259098042
Position 3246: 0.0004220151868277851
Position 912: 0.00040798311848721705
Position 2614: 0.0003836739921049528
Position 2284: 0.00036261257113774306
Position 2545: 0.00034505085766480925
Position 2292: 0.000342631052221583
Position 1734: 0.0002974261897433249
Position 617: 0.00029529902713233653
Position 1282: 0.0002843674541877781
Position 933: 0.0002837292943178615
Position 902: 0.00028076198000985406
Position 2800: 0.0002453939642030293
Position 5253: 0.00014863058761785286
Position 3711: 0.00014072420159235685
Position 3752: 0.00012225119565534667
Position 1091: 9.699497864901447e-05
Position 187: 5.8955153529455303e-05
Position 342: 3.4386798239085704e-05
Position 39: 1.4185540587143369e-05
Position 214: 7.152183199271321e-06
Position 726: 6.182938519935661e-06
Position 302: 6.03591761928063e-06
Position 2889: 5.973826120942415e-06
Position 690: 4.31693373664074e-06
Position 507: 2.4099747997316636e-06
