Gene = DPM2
index = 466
Annotated 5SS: [ 667 1051 1932]
Annotated 3SS: [ 960 1828 2703]
SMsplice 5SS: [  94  667 1932]
SMsplice 3SS: [ 447 1828 2703]
top_k =  500
Partition function (log Z): -5.861884654600873

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.8941180315494098
Position 667: 0.8030664335213474
Position 1932: 0.6431787798219943
Position 1051: 0.2331203042634391
Position 2376: 0.15999414723348462
Position 545: 0.11740256592122701
Position 2401: 0.07270534594619056
Position 2368: 0.0713931156470644
Position 2372: 0.06453746035978435
Position 2397: 0.0637496441372634
Position 2393: 0.05186131178019518
Position 2765: 0.05122740054758306
Position 43: 0.025751181480724732
Position 2598: 0.009932850523617262
Position 2534: 0.005719309453895745
Position 1039: 0.004592531320509619
Position 644: 0.0034875422243068766
Position 377: 0.003156337095525752
Position 2341: 0.0028701489438638086
Position 1641: 0.0026376374680101683
Position 2078: 0.0015127516534809292
Position 2381: 0.0014898478534392245
Position 1201: 0.0014340460792652088
Position 2824: 0.00134758033863929
Position 979: 0.0013296246272490964
Position 6: 0.001195929763844254
Position 1513: 0.0010050548340199343
Position 1738: 0.0009979494431266276
Position 2405: 0.0009565277865412121
Position 217: 0.0007237572854096368
Position 2082: 0.0006516852241880483
Position 39: 0.000627774536573352
Position 1562: 0.0006037087058868571
Position 1760: 0.0005702174553751033
Position 2325: 0.000468213516699607
Position 71: 0.0002850046596723087
Position 681: 0.00022458094781057324
Position 180: 0.0001454562528770108
Position 229: 0.00010357291406328462
Position 523: 8.54502876567444e-05
Position 237: 7.327583933767691e-05
Position 628: 4.962643019120229e-05
Position 708: 4.769543849852284e-05
Position 533: 4.030221033123831e-05
Position 1928: 3.0576818759021126e-05
Position 782: 2.4805251609692673e-05
Position 15: 1.4761329586352249e-05
Position 720: 1.299862198599309e-05
Position 683: 1.1039117538825992e-05
Position 434: 8.790069933011751e-06
Position 610: 7.694728839904471e-06
Position 2383: 6.8401907332228505e-06
Position 17: 4.443727995804664e-06
Position 1861: 2.4962096987814313e-06
Position 422: 1.3703310580937429e-06
Position 396: 4.702433768381901e-07
Position 416: 4.314531891850941e-07
Position 235: 2.2308268000947686e-07
Position 186: 6.254623130135562e-11

Sorted 3' Splice Sites (High to Low Probability):
