Gene = TNFRSF4
index = 1462
Annotated 5SS: [ 150  470 1141 1495 2191 2429]
Annotated 3SS: [ 346 1038 1427 1993 2299 2506]
SMsplice 5SS: [ 150  470 1495 2191 2429]
SMsplice 3SS: [ 346 1427 1993 2299 2506]
top_k =  500
Partition function (log Z): 7.980481965952558

Sorted 5' Splice Sites (High to Low Probability):
Position 2429: 0.9961982764824391
Position 150: 0.9948479433511384
Position 1495: 0.9533749021340877
Position 2191: 0.9054284543373233
Position 1141: 0.5202372292889731
Position 470: 0.5002377831005719
Position 2593: 0.07295458240571213
Position 738: 0.06638458940218302
Position 427: 0.06413164669355755
Position 1271: 0.05180803374627694
Position 358: 0.047408889168753895
Position 456: 0.042816941435873015
Position 461: 0.04046871495154615
Position 388: 0.020032772919144334
Position 807: 0.019803871419882053
Position 1285: 0.013645543402598173
Position 1173: 0.011229867975963637
Position 1721: 0.007896909434959935
Position 2053: 0.0076017949630652224
Position 1166: 0.0051627982776031
Position 848: 0.003798266457946838
Position 399: 0.0036826312406700477
Position 395: 0.0035520343275907713
Position 2629: 0.003547554874771357
Position 1778: 0.0032862051611373655
Position 1707: 0.0030961216679038918
Position 1544: 0.003079541804190234
Position 2181: 0.0029695315072523435
Position 1810: 0.002951058183308586
Position 1592: 0.0026599833408670033
Position 249: 0.0026538017024051756
Position 1235: 0.0017843550782300323
Position 424: 0.001720927338297488
Position 1535: 0.0015453080167916577
Position 751: 0.0011941536982044644
Position 2651: 0.0011221434204281803
Position 1048: 0.00103282914335292
Position 1137: 0.0009301949629318506
Position 592: 0.0005682317379060818
Position 1784: 0.0005317913729762317
Position 127: 0.00047360469738140824
Position 459: 0.000467832273864276
Position 7: 0.00027368064444972996
Position 1889: 0.0002550167341736387
Position 630: 0.00022868126367336033
Position 1150: 0.000222494481749232
Position 2467: 0.0001560929233422403
Position 2703: 8.29650788733271e-05
Position 610: 5.369307007760879e-05
Position 2376: 3.1292852384074325e-05
Position 712: 2.585016135833509e-05
Position 167: 2.3743956730953534e-05
Position 2335: 2.235538851795022e-05
Position 684: 2.1300434018200136e-05
Position 42: 1.643993053798521e-05
Position 139: 1.1955104298538086e-05
Position 231: 2.349681969384777e-06
Position 98: 1.5962782428458297e-06
Position 1541: 1.0985530680188615e-06
Position 40: 4.700909245565327e-07
Position 80: 2.533758279332401e-07
Position 390: 2.1656125081722158e-07
Position 11: 1.9397087086505444e-07
Position 96: 1.5567438645066856e-07
Position 799: 5.701557641053482e-08
Position 291: 2.3917184457735294e-09
Position 441: 4.929648660105299e-10

