Gene = IL4
index = 695
Annotated 5SS: [ 200  521 5905]
Annotated 3SS: [ 472 5727 8499]
SMsplice 5SS: [ 200 5905]
SMsplice 3SS: [5727 8499]
top_k =  500
Partition function (log Z): -3.821698595240135

Sorted 5' Splice Sites (High to Low Probability):
Position 200: 0.9473337658371938
Position 5905: 0.7952854363498204
Position 521: 0.6532120886794646
Position 3896: 0.6187414963687987
Position 3729: 0.3951216063455438
Position 4326: 0.38701262271947734
Position 5459: 0.1784267695349059
Position 2774: 0.10802064951169174
Position 2277: 0.07659804147979045
Position 8278: 0.041106631132159
Position 5816: 0.0296897592991058
Position 967: 0.028382556339966922
Position 539: 0.025103651171256104
Position 5362: 0.02163410820938589
Position 8309: 0.020441048317122602
Position 2758: 0.018597661296448652
Position 2934: 0.012806445434035644
Position 3736: 0.011792839423337973
Position 4339: 0.011556058834418827
Position 8170: 0.008870062375980425
Position 3980: 0.007875205427469433
Position 2151: 0.007860140680244373
Position 7374: 0.0070929176818818945
Position 3993: 0.006649575128602916
Position 2366: 0.005263985408533958
Position 6336: 0.005132503574711883
Position 4619: 0.004537642804679176
Position 4448: 0.004313167529097307
Position 1706: 0.003552710057242565
Position 6: 0.0033207487083766305
Position 4332: 0.0025020277360478732
Position 4613: 0.002470502336807569
Position 238: 0.0024435631916598114
Position 7791: 0.001908208735423092
Position 2288: 0.00175705187563218
Position 7042: 0.0016351420068909054
Position 2130: 0.0011114340625502793
Position 6550: 0.00098789613516756
Position 630: 0.0008188198824877528
Position 4358: 0.0008013446760641748
Position 2755: 0.000699079248147328
Position 6888: 0.0005671912519246705
Position 4387: 0.0005408727777924389
Position 361: 0.00045885442859892645
Position 6417: 0.00041756176721400695
Position 302: 0.00016571133974497168
Position 142: 0.00010274381240707136
Position 1085: 3.6353945740629625e-05
Position 270: 3.606127322926017e-05
Position 250: 2.307705313159545e-05
Position 813: 1.5324882511281803e-05
Position 204: 1.5144310951770906e-05
Position 232: 1.4775656978856745e-05
Position 299: 1.423848688803202e-05
Position 718: 8.131376078401828e-06
Position 69: 4.982340773526552e-06
Position 365: 3.6454107835193664e-06
Position 424: 2.4396916167472806e-06
Position 431: 2.4219552000075267e-06
Position 289: 2.1514282441238373e-06
Position 391: 1.661856259579905e-06
Position 494: 1.3745123322943469e-06
Position 41: 1.3022799090175108e-06
Position 372: 9.22296572175143e-07
Position 306: 4.7471003013543654e-07
Position 114: 3.5118899996477167e-07
Position 419: 6.008368120656744e-08
Position 916: 5.16049737372032e-08
Position 1110: 3.73139030349145e-09
Position 1163: 3.574227738387784e-09
Position 487: 7.593062458660714e-10
Position 97: 7.124976988151315e-10
Position 128: 5.071402587483283e-10
Position 381: 3.708322733054869e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5727: 0.8337518944877682
Position 8499: 0.8050858447388691
Position 4205: 0.4163501720726226
Position 3794: 0.3460307450774206
Position 3610: 0.29807854137237866
Position 359: 0.21876964053838685
Position 3820: 0.21478118792993936
Position 368: 0.19549718957295678
Position 430: 0.18230870478592506
Position 2680: 0.11897688228659269
Position 3635: 0.09927092774158104
Position 5254: 0.09474527302738495
Position 8060: 0.06738825631825092
Position 3797: 0.06407630778580978
Position 5348: 0.06256374260624044
Position 2172: 0.06091284382051069
Position 5778: 0.04893734669913629
Position 5345: 0.04416277829271129
Position 8125: 0.03388447071986272
Position 8128: 0.015777967712677046
Position 472: 0.015197042620334842
Position 791: 0.01486269819976054
Position 6072: 0.013503067343330824
Position 8097: 0.012213938448834411
Position 5982: 0.011395743631474796
Position 4520: 0.009094857145218946
Position 7178: 0.008785245815188275
Position 2213: 0.008314359676480598
Position 3852: 0.008188077007159856
Position 3614: 0.007731723772427885
Position 2241: 0.007150009654908071
Position 7659: 0.007005470441027189
Position 2194: 0.006616458514051378
