Gene = LEKR1
index = 778
Annotated 5SS: [    70   3071  26676  94388 101298 116408 152969 166424 166971 185200
 198618 202096]
Annotated 3SS: [  2978  26460  94267 101121 116221 152886 166345 166766 185105 198452
 201795 219032]
SMsplice 5SS: [    70   3071  26681  37479  42202  76400  94192  94388  95456 101298
 116408 166424 166971 170064 170268 185200 198618 202096 208794]
SMsplice 3SS: [  2978  26460  37353  42111  76196  94092  94267  95295 101121 116221
 166345 166766 169998 170185 185105 198452 201943 208664 219032]
top_k =  500
Partition function (log Z): -99.7715199881571

Sorted 5' Splice Sites (High to Low Probability):
Position 3071: 0.752402571413443
Position 70: 0.5911342651244816
Position 4772: 0.4924740715004303
Position 574: 0.37496955091959994
Position 7790: 0.2583103601760444
Position 7434: 0.1131209445903178
Position 5754: 0.09698693490143569
Position 5980: 0.05060470280546867
Position 4814: 0.03516402479272665
Position 3307: 0.01873324150424637
Position 1036: 0.016045884402065242
Position 553: 0.015025098858835404
Position 803: 0.009200227683034051
Position 364: 0.008704922893453062
Position 3352: 0.00810552101476962
Position 206: 0.006040485523914967
Position 277: 0.004572844477854419
Position 3639: 0.004121312061742513
Position 433: 0.0037687258131033005
Position 3938: 0.0037105401596085647
Position 1763: 0.002935206686328434
Position 5581: 0.0027250504356261785
Position 10331: 0.0025159037228826547
Position 10515: 0.0023715761555786166
Position 4260: 0.0018418788714147172
Position 3490: 0.0018299890907134268
Position 1586: 0.0017571361550271143
Position 2266: 0.0017063199551961103
Position 1993: 0.0016010716932257705
Position 3705: 0.0012093556683402725
Position 4193: 0.0010686414304671042
Position 4458: 0.0009269320207526562
Position 4803: 0.000526123603046742
Position 380: 0.0003360870717285196
Position 603: 0.0003113544972675447
Position 4147: 0.0002835157904959208
Position 523: 0.00026759899654534047
Position 4132: 0.00026562008076353653
Position 3295: 0.00024369168276110293
Position 4070: 0.00022151757948382203
Position 4951: 0.00020807321677094253
Position 3290: 0.00018454047432648504
Position 5786: 0.00017101375219741145
Position 3392: 0.00016649331361388836
Position 3346: 0.00014407897106551374
Position 3243: 0.00012623824019722423
Position 247: 3.483733627344841e-05
Position 663: 2.3990950384777765e-05
Position 736: 1.1517293847901578e-05
Position 249: 5.118208961070749e-06
Position 108: 4.4128364766743484e-06
Position 64: 3.4653898021584565e-06
Position 122: 2.2490467291720925e-06
Position 519: 1.8335137486946606e-06
Position 481: 8.896304533557902e-07
Position 1116: 8.639322539948694e-07
Position 683: 2.3399434026465938e-07
Position 578: 2.2599630370398845e-07
Position 17: 9.760343329929875e-08
Position 544: 9.146775831086212e-08
Position 592: 3.771307876978304e-08
Position 58: 2.9561597840947255e-08
Position 130: 2.0716391551512304e-08
Position 471: 1.458780896163527e-08
Position 634: 7.984858993613118e-09
Position 443: 6.560804917164406e-09
Position 437: 5.490330068341587e-09
Position 41: 3.937842810696936e-09
Position 138: 3.758421414411248e-09
Position 415: 1.3338016292484695e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4687: 0.5600899970557326
Position 2978: 0.4747612216465217
Position 7617: 0.2245558701654575
Position 16721: 0.20887872303790786
Position 2997: 0.20453780096249893
Position 12568: 0.11431578319792872
Position 11713: 0.10794264039762169
Position 10042: 0.07606807359640956
Position 5856: 0.06931533450681696
Position 10309: 0.06413865304354475
Position 5453: 0.06195648189109504
Position 7268: 0.06124646671384379
Position 7971: 0.05765160461789586
Position 5722: 0.04963160241983891
Position 2904: 0.0490210364266347
Position 14388: 0.037579778693097574
Position 7838: 0.03399504553059198
Position 9042: 0.03057418572512901
Position 7500: 0.02682573574507741
Position 7215: 0.026814766440672412
Position 3168: 0.02652175299434966
Position 15136: 0.02230392090913426
Position 7503: 0.01882960808199325
Position 3882: 0.01820708056146607
Position 8648: 0.01676572662363364
Position 363: 0.016716276528313256
Position 7304: 0.01585473796884094
Position 9588: 0.015420443052431098
Position 7361: 0.013894531987006718
Position 12157: 0.01344229425176248
Position 13711: 0.012066343374241237
Position 8268: 0.011741556009308471
Position 12981: 0.010649506902155572
Position 6104: 0.010628290946226537
Position 3223: 0.00887640827099416
Position 8022: 0.007611483486263364
Position 7873: 0.007378738027578919
Position 2874: 0.0073624608472286236
Position 2768: 0.007247236731673335
Position 8396: 0.007152320362180095
Position 12356: 0.006498952415580231
Position 6881: 0.005571485830967287
Position 11428: 0.004646575311912633
Position 2672: 0.0043095109228129605
Position 3020: 0.004163851966263453
Position 4003: 0.0034269433074273293
Position 5806: 0.003412476363377132
Position 3545: 0.0030760558929780104
Position 5376: 0.002875344326998475
Position 2147: 0.0026873351462232504
Position 2771: 0.0025608632537740517
Position 675: 0.0021766499824806443
Position 1613: 0.0020740028928761963
Position 1920: 0.0019456602139023525
Position 3573: 0.0017524123689554626
Position 930: 0.0017311538669943195
Position 8794: 0.0016681505988628926
Position 3290: 0.0015214538788837762
Position 3733: 0.0015097301801731003
Position 451: 0.0012006312600630143
Position 7878: 0.0011617456661822557
Position 466: 0.001111851156701819
Position 3272: 0.0010712502280915673
Position 4325: 0.0010282445543065935
Position 293: 0.0010108205087762578
Position 828: 0.0009847392521566889
Position 936: 0.0009307800549915656
Position 415: 0.0009258968366515404
Position 1447: 0.0008380145303827203
Position 1859: 0.000791943579351438
Position 1666: 0.000791537194967348
Position 873: 0.0007793981325346882
Position 1415: 0.0007466903425562832
Position 848: 0.0007341850263338419
Position 1893: 0.0006912340755068073
Position 3458: 0.0004872865994260664
Position 1397: 0.00048652958430990567
Position 412: 0.00045958642784984025
Position 3243: 0.0004301006684832201
Position 3493: 0.0004125725192058294
Position 557: 0.00040983596581537797
Position 4140: 0.00040354220236023025
Position 881: 0.0003636949521832452
Position 3414: 0.0003466111584552621
Position 3269: 0.00034641211595117405
Position 1532: 0.0003456290252574577
Position 3958: 0.0003095281949619319
Position 3860: 0.00029151641395111776
Position 4177: 0.0002895285054188207
Position 257: 0.0002894538071958566
Position 702: 0.00025205520631390243
Position 4981: 0.0002217823489186366
Position 453: 0.00021036016567493843
Position 5867: 0.00020590692335978273
Position 4845: 0.0002025431480279948
Position 2434: 0.00018305361462035548
Position 271: 0.00014195875557303635
Position 2846: 0.00012584694856789317
Position 2020: 0.0001190191249127063
Position 471: 0.00011162014731313953
Position 2242: 0.00010725352018467035
Position 1381: 0.00010230640250723439
Position 3295: 7.311678016459166e-05
Position 1291: 6.686067358770195e-05
Position 952: 6.081649849167684e-05
Position 989: 6.0136064137610135e-05
Position 2482: 5.1942612404233036e-05
Position 1777: 5.0761285645201114e-05
Position 962: 3.36851076867058e-05
Position 477: 3.231197112830783e-05
Position 736: 2.9985469312611876e-05
Position 394: 2.8356304203236607e-05
Position 369: 2.245559346618647e-05
Position 601: 2.177578323158086e-05
Position 1582: 1.7980329249488317e-05
Position 4519: 1.6117719807663024e-05
Position 2611: 1.3133215053890666e-05
Position 708: 7.953878757180771e-06
Position 2614: 4.021033082148541e-06
Position 2550: 2.7164214416693806e-06
Position 3231: 2.0213576252635824e-06
Position 3139: 1.977711537340531e-07
Position 186: 8.943236933920638e-08
Position 567: 8.87144310903838e-08
Position 384: 2.5118122398882373e-08
Position 159: 2.4184634484674006e-08
