Gene = LAPTM5
index = 761
Annotated 5SS: [  162 15365 16181 18012 18881 20217 22648]
Annotated 3SS: [15270 16103 17882 18757 20120 22554 23902]
SMsplice 5SS: [  162  9128 15365 16181 18012 18881 20217 22648 23987]
SMsplice 3SS: [ 8903 15270 16103 17882 18757 20120 22554 23902 24105]
top_k =  500
Partition function (log Z): 20.344096675131098

Sorted 5' Splice Sites (High to Low Probability):
Position 18881: 0.9977839127599958
Position 16181: 0.9957562986064691
Position 15365: 0.9807997438480177
Position 20217: 0.9781170524384666
Position 162: 0.8926065128209528
Position 23987: 0.8137750302796508
Position 22648: 0.7152835354439085
Position 10316: 0.6321237776246427
Position 9128: 0.5892154944210538
Position 18012: 0.5670005342491998
Position 2330: 0.3964022156537278
Position 5623: 0.34880665339286165
Position 22664: 0.27845978987451936
Position 6024: 0.2234471433035073
Position 15205: 0.21167661334844173
Position 22241: 0.2116156182551803
Position 10854: 0.20278343525770887
Position 23624: 0.20243137057106675
Position 9042: 0.17971047312201377
Position 18055: 0.14711596159022686
Position 776: 0.13613931989885572
Position 24289: 0.13336691269445689
Position 2316: 0.11059888237858621
Position 15613: 0.1104905268621184
Position 23007: 0.10797363830353536
Position 8987: 0.09353428700309538
Position 18675: 0.08882144708553567
Position 6540: 0.0854223860029277
Position 15619: 0.08402745595448598
Position 19070: 0.07783008348875814
Position 19996: 0.06302079132195566
Position 10012: 0.060645641743325596
Position 23117: 0.0573877036856939
Position 181: 0.0558775335919229
Position 22398: 0.05001830224453762
Position 17752: 0.04135431942955456
Position 23163: 0.035832382436623685
Position 19507: 0.029987434103853666
Position 7501: 0.028876269199720743
Position 20023: 0.028708141309367156
Position 20525: 0.02860118137042932
Position 22310: 0.02785300970153358
Position 203: 0.027327921772596946
Position 20036: 0.026810507853030848
Position 25056: 0.024509477123908843
Position 10821: 0.022688524900128862
Position 23818: 0.02201707739194563
Position 12301: 0.02189110631401816
Position 17376: 0.01951106138181778
Position 13547: 0.019057651672702132
Position 18113: 0.01904093606056653
Position 7477: 0.01893328081563549
Position 4173: 0.01813786544897871
Position 17780: 0.018131437740004967
Position 1425: 0.017846752202643444
Position 9729: 0.016690226655600975
Position 9160: 0.01668977286774877
Position 19156: 0.01614816568320222
Position 6552: 0.014662683564172834
Position 187: 0.0138077181893079
Position 20025: 0.013364672805920023
Position 20254: 0.012792483843011898
Position 10342: 0.012387096148214151
Position 1784: 0.012379292321467433
Position 16438: 0.012328836754560351
Position 579: 0.011720213156921467
Position 13468: 0.010961024830644345
Position 7433: 0.01095471490912521
Position 19115: 0.01064317901023556
Position 23033: 0.010524869113218914
Position 16528: 0.010325718111464332
Position 16590: 0.009973340220986034
Position 924: 0.009702398416518885
Position 15570: 0.009604227839956556
Position 17609: 0.009439297516744827
Position 10435: 0.009213408361594616
Position 9346: 0.00888434010581066
Position 22244: 0.008801280408003462
Position 4745: 0.008778474486956175
Position 2951: 0.008524480045587944
Position 21641: 0.008485338692090222
Position 18594: 0.007996584333185501
Position 191: 0.007870121631670527
Position 22425: 0.007128507129390847
Position 8991: 0.006097928517500939
Position 9635: 0.006010609173543286
Position 20021: 0.006010470266249102
Position 1099: 0.005603430180036344
Position 15648: 0.005290396266365557
Position 7130: 0.0048834225997981505
Position 18410: 0.004808682070041666
Position 17384: 0.00414309569634425
Position 23290: 0.004116498721911199
Position 13645: 0.004111679579118245
Position 16276: 0.004031683179479102
Position 15369: 0.003584163655366752
Position 9699: 0.0032598706397575722
Position 9181: 0.0032093227993324038
Position 1849: 0.0031248820255169243
Position 19337: 0.0031148869231717863
Position 1681: 0.0029888638433956164
Position 19955: 0.002987824849411029
Position 481: 0.0026619044682947425
Position 23183: 0.0024586054797264985
Position 574: 0.002431014617825667
Position 24079: 0.002195378122365857
Position 19873: 0.001662270968430673
Position 19057: 0.0014887241344839325
Position 848: 0.0014478709081589092
Position 19582: 0.0012978838690768852
Position 16763: 0.0012253894280416853
Position 2096: 0.0011113894747792805
Position 2149: 0.0009329801347502643
Position 23989: 0.0008480164396094976
Position 23188: 0.0005109801397416727
Position 4010: 0.0003924720590962909
Position 7336: 0.0003649755142848301
Position 1789: 0.0003039928591322434
Position 15567: 0.00026007281764527074
Position 377: 0.000210495995507028
Position 168: 0.00020464310935229196
Position 548: 0.00015052890429342327
Position 2400: 0.00014654969107131898
Position 7180: 0.00014196710033713883
Position 183: 8.719757577369328e-05
Position 16363: 8.717792473829697e-05
Position 24015: 7.912999714317022e-05
Position 5215: 7.725664952120844e-05
Position 452: 7.107315362681117e-05
Position 24027: 6.340459773267872e-05
Position 370: 6.0942831682246984e-05
Position 16380: 5.6843523410588056e-05
Position 24155: 4.836141531466561e-05
Position 2724: 4.6720857378325596e-05
Position 2342: 3.053336711648935e-05
Position 159: 2.371575657120628e-05
Position 166: 2.34132693431838e-05
Position 222: 2.006913283523625e-05
Position 16240: 1.9877754661971202e-05
Position 185: 1.6047524971773044e-05
Position 2185: 1.59622234915416e-05
Position 2501: 1.4824840425114798e-05
Position 346: 1.479311815070235e-05
Position 516: 1.2804629619680241e-05
Position 2268: 1.2158326857363039e-05
Position 16410: 1.0848791281717424e-05
Position 1534: 1.0830019234004395e-05
Position 18865: 1.0777073070621479e-05
Position 410: 1.0446803774544402e-05
Position 2409: 8.325386009476759e-06
Position 209: 6.41334397107272e-06
Position 510: 3.835618297184667e-06
Position 123: 3.7072073972767247e-06
Position 16478: 2.8449353934389206e-06
Position 1018: 2.470054916700272e-06
Position 207: 1.4477898209485342e-06
Position 319: 1.1067956618964353e-06
Position 488: 8.495121985861796e-07
Position 490: 8.053658636014044e-07
Position 201: 6.892522005038512e-07
Position 16265: 6.76185717807612e-07
Position 96: 5.175522162210903e-07
Position 858: 3.565786586759525e-07
