Gene = ARHGEF35
index = 94
Annotated 5SS: [118]
Annotated 3SS: [7259]
SMsplice 5SS: [118]
SMsplice 3SS: [7259]
top_k =  500
Partition function (log Z): -8.8598847258674

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9831797895874579
Position 7456: 0.6392790555240813
Position 4253: 0.19478200494596187
Position 8106: 0.16508361649287656
Position 8179: 0.11896890056571664
Position 2618: 0.09045172066812911
Position 6180: 0.053784251402085675
Position 3510: 0.037040752193507914
Position 776: 0.029707989611689287
Position 6485: 0.02298308854207443
Position 3505: 0.020842219444878685
Position 7368: 0.02021649781873368
Position 7804: 0.018402600369948292
Position 6480: 0.017516931033799005
Position 2991: 0.016395396425065434
Position 3628: 0.01384251007620292
Position 177: 0.012257898001806895
Position 1873: 0.006966448622740598
Position 1324: 0.006284546680842372
Position 2622: 0.005960666262509333
Position 597: 0.005884469634297838
Position 1575: 0.005767214736920784
Position 6317: 0.005495761612233849
Position 5501: 0.005494103906572189
Position 444: 0.004940672037867576
Position 2479: 0.00491961209954588
Position 6062: 0.004829181813585316
Position 743: 0.0045972482702020135
Position 2872: 0.004148577615077089
Position 3461: 0.004136894787354173
Position 2728: 0.00397201662618695
Position 2765: 0.003862984963240166
Position 6526: 0.00369185694040564
Position 3789: 0.003442621501684394
Position 3060: 0.0032556802439489725
Position 1007: 0.003098404844255275
Position 3498: 0.0027306723514348187
Position 5422: 0.002453916754525406
Position 4272: 0.0019865976682954672
Position 714: 0.0017722305314577982
Position 2746: 0.0015798039250718625
Position 6801: 0.001492733533921902
Position 293: 0.0012462283114983346
Position 4172: 0.0010957246773495538
Position 1674: 0.001061309169790329
Position 5243: 0.0010129448003154784
Position 2434: 0.0002735684553472385
Position 2164: 0.00021484597420277508
Position 2578: 0.0002112994731832017
Position 2283: 0.00011636998412517397
Position 238: 9.097811087901405e-05
Position 313: 6.822861830557945e-05
Position 7470: 6.391029921857769e-05
Position 368: 5.704540701278662e-05
Position 582: 4.278721991116311e-05
Position 122: 3.154354341970372e-05
Position 6523: 2.8710785709255288e-05
Position 1590: 1.5512229720381443e-05
Position 16: 1.0832178075763368e-05
Position 373: 7.262743827237854e-06
Position 1348: 3.797842751470112e-06
Position 524: 3.5837977410013316e-06
Position 104: 3.2512779238431016e-06
Position 3363: 3.1350680790499464e-06
Position 357: 1.388698137294306e-06
Position 639: 3.930715966585366e-07
Position 570: 3.2895947350721566e-07
Position 343: 1.9380041888140606e-07
Position 135: 1.8066111744514883e-07
Position 295: 9.148696257146032e-08
Position 297: 4.250823991572536e-09
Position 161: 2.5548074941735588e-09
Position 507: 2.559324186940557e-10
Position 408: 1.5607686270709726e-10
Position 346: 7.680103629467488e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7259: 0.7114112666391504
Position 7946: 0.32943667089959483
Position 8837: 0.14530590749391098
Position 7693: 0.13787993651931663
Position 8541: 0.1207303238383363
Position 3911: 0.09204808303895771
Position 7323: 0.08507285354385007
Position 3432: 0.07629045179174797
Position 6017: 0.06585315907911253
Position 2519: 0.06187472034906049
Position 9248: 0.061823446197602765
Position 4131: 0.06010540382387893
Position 9204: 0.0506427833282847
Position 6363: 0.044970375030053036
Position 9321: 0.04470573291496473
Position 7661: 0.0407022113718569
Position 8631: 0.03424989995683129
Position 581: 0.032432883872178214
Position 7213: 0.02910541680481581
Position 7511: 0.028105905455421874
Position 2393: 0.023649513194346026
Position 3730: 0.01973463295424042
Position 2667: 0.019309564879358837
Position 3788: 0.017745360649005115
Position 8613: 0.016818937272894553
Position 5236: 0.01488489567112515
Position 4165: 0.01409060125264315
Position 8952: 0.013680394513893602
Position 8505: 0.012547985106369841
Position 679: 0.00805548574613813
Position 7833: 0.0074206334715688944
Position 3258: 0.007054104096859387
Position 9400: 0.00668884637518821
Position 2544: 0.006172259778558031
Position 4188: 0.00616833995490203
Position 3968: 0.005787250745065146
Position 7325: 0.005694287889031795
Position 837: 0.004816533410233684
Position 2947: 0.004651529105178247
Position 1159: 0.004518483624446776
Position 4213: 0.004465534158296843
Position 2929: 0.0038805727919558834
Position 280: 0.003741357872830517
Position 1364: 0.003709455473276706
Position 1417: 0.0036134438549537424
Position 9365: 0.0033580471979526906
Position 2357: 0.0032795493776896618
Position 2471: 0.003222134111648711
Position 3876: 0.0032166648470700427
Position 634: 0.0031677265132759773
Position 7766: 0.0030707057372938687
Position 8798: 0.003012464830794659
Position 6992: 0.002816816390282553
Position 4211: 0.0025493825830078583
Position 6747: 0.002414080274874344
Position 2453: 0.002401770451900252
Position 1058: 0.0023958808141921013
Position 503: 0.001896280919180094
Position 405: 0.0017955300822918622
Position 6154: 0.0017254907604327533
Position 2825: 0.0017230758801577493
Position 6522: 0.0017179104406596563
Position 612: 0.0016939979635629025
Position 8192: 0.0016111597925993672
Position 1849: 0.0015318313001665084
Position 2850: 0.0012839110720785807
Position 4760: 0.001247986258929351
Position 2423: 0.0012398909800365179
Position 7794: 0.0012007619457895802
Position 1542: 0.0011119655901608667
Position 551: 0.0010577177568510648
Position 2902: 0.0010146810275243761
Position 2420: 0.0009598549831387258
Position 2475: 0.000920726384661327
Position 1717: 0.000897575076352804
Position 1752: 0.0007860762513709759
Position 7515: 0.0007322724622640144
Position 6793: 0.0007285844026107794
Position 2157: 0.0006960414070520634
Position 5074: 0.0005981832049896538
Position 894: 0.0005486927079845624
Position 2911: 0.0005361383363192652
Position 1979: 0.00048708216794153883
Position 7056: 0.0004811797263419575
Position 250: 0.00046439212833610953
Position 652: 0.0004530338056556254
Position 2931: 0.0004475294906327909
Position 1504: 0.0004394052359044649
Position 2794: 0.00038191908056471336
Position 383: 0.00037869215390400236
Position 1735: 0.0003704050075040139
Position 1599: 0.00035603850538549873
Position 1732: 0.00030022162264323573
Position 4905: 0.00028822128506271623
Position 963: 0.0002580275007312241
Position 357: 0.00023169170368399832
Position 1437: 0.0001998688681328234
Position 1574: 0.0001955899637544823
Position 2076: 0.0001841335515019394
Position 1112: 0.00017122688536323354
Position 4796: 0.0001653997500120323
Position 447: 0.00016507391340995302
Position 3034: 0.00016052194578685744
Position 4469: 0.0001502006442254486
Position 738: 0.00014657984823270422
Position 1948: 0.00010840433877679629
Position 2764: 8.747714269654191e-05
Position 2967: 4.562887739934526e-05
Position 2299: 4.47752413469796e-05
Position 1640: 4.004077688369218e-05
Position 3311: 3.8772224740520276e-05
Position 1256: 2.516322382733997e-05
Position 3529: 1.3951050204295708e-05
Position 1460: 1.1171374013526549e-05
Position 1617: 9.247718236371715e-06
Position 2311: 8.239868338947696e-06
Position 2640: 8.161956879459736e-06
Position 444: 7.294004140102166e-06
Position 2017: 7.148059558657369e-06
Position 2196: 6.670680770940182e-06
Position 3344: 5.520195552842024e-06
Position 428: 3.1415854369997397e-06
Position 1857: 2.3424406196094164e-06
Position 1207: 1.8943136884564854e-06
Position 1114: 1.4546649966270721e-06
Position 941: 1.3022779059389396e-06
Position 2988: 8.974687232810371e-07
Position 523: 3.9695607868270336e-07
Position 1546: 3.7228416897489747e-07
Position 220: 1.3373617088709303e-07
Position 284: 1.2079635088228735e-07
Position 305: 1.0520005249360883e-07
Position 185: 5.020383826793917e-08
Position 326: 5.012119092460086e-08
Position 321: 4.8664998098374677e-08
Position 328: 3.7519554256796327e-08
Position 191: 2.6831478609703703e-08
Position 707: 2.6206020409956323e-08
Position 462: 2.3524974538240802e-08
Position 227: 2.2985954370958996e-08
Position 335: 2.2310993286243695e-08
Position 337: 8.163739179789548e-09
Position 323: 8.101130829808848e-09
Position 521: 5.473629875654543e-09
Position 479: 1.6571981725089587e-09
Position 742: 1.3209244672150864e-09
Position 476: 7.734022297199536e-10
Position 467: 5.609150208769055e-10
Position 205: 4.784000443218631e-10
Position 195: 1.4957927462931402e-10
Position 209: 1.328287245862138e-10
Position 201: 8.830600543197458e-11
Position 117: 5.663565815398076e-11
Position 199: 5.5544378810336924e-11
