Gene = RABL3
index = 1110
Annotated 5SS: [   76 11842 32758 36538 44115 48385 52089]
Annotated 3SS: [11749 32627 36422 43963 48312 52049 52648]
SMsplice 5SS: [   76 11126 11842 29996 32758 36538 44115 48385 48812 49046]
SMsplice 3SS: [11021 11749 29819 32627 36422 43963 48312 48676 48903 52648]
top_k =  500
Partition function (log Z): -20.958642699860324

Sorted 5' Splice Sites (High to Low Probability):
Position 11842: 0.9946939636776666
Position 76: 0.9497890697407969
Position 11126: 0.7240384888966539
Position 19223: 0.4252292704344808
Position 24073: 0.26186612757934685
Position 24006: 0.17534034472397808
Position 23039: 0.13091047833779035
Position 8106: 0.05453701475049725
Position 54: 0.048829409128028224
Position 23208: 0.043933156873095174
Position 4011: 0.04121369768948546
Position 779: 0.03056942943330103
Position 3633: 0.025597087376111393
Position 4876: 0.020463492300042328
Position 12496: 0.018395515183569147
Position 1771: 0.01824631400591083
Position 3988: 0.01816175537419253
Position 23163: 0.01805170135257342
Position 8408: 0.01745445175112914
Position 13236: 0.016037235091248003
Position 1802: 0.01495126552228739
Position 6006: 0.009461846048978552
Position 9747: 0.008964726676806794
Position 2507: 0.008593646972954694
Position 8366: 0.006639169704305573
Position 15339: 0.006228466632454034
Position 8606: 0.005587340574193528
Position 11628: 0.005210131120310999
Position 11977: 0.004495688059067114
Position 1297: 0.004248724097883916
Position 12403: 0.003885996507983061
Position 11103: 0.0035324315023212618
Position 9815: 0.0024931835153741786
Position 14254: 0.002331631805512008
Position 11291: 0.0019265425932636067
Position 1723: 0.0019107746509453448
Position 11424: 0.0015872347171078005
Position 3534: 0.001377884504739046
Position 14722: 0.000919659066021747
Position 15359: 0.0007269453367353985
Position 19767: 0.0007073602048628747
Position 267: 0.0004957020358333348
Position 13049: 0.000468454834160699
Position 8612: 0.0003624065726612479
Position 16520: 0.00031920344604424706
Position 4349: 0.00031875191588748693
Position 15138: 0.000306616105776173
Position 11836: 0.000221771224713565
Position 15040: 0.00018517102284017802
Position 12524: 0.0001652454710712615
Position 1441: 0.00016337228422418865
Position 48: 0.0001362432765567491
Position 676: 9.539218432164666e-05
Position 13267: 7.811017946362711e-05
Position 1095: 6.92073642776448e-05
Position 316: 5.5722178009898827e-05
Position 2162: 4.615701473373796e-05
Position 126: 3.613443511628093e-05
Position 3016: 2.6882321625219327e-05
Position 1354: 2.633099389615167e-05
Position 1063: 2.5430839386522856e-05
Position 343: 2.4497320495751882e-05
Position 15166: 1.2482649898042668e-05
Position 600: 1.0636971690354624e-05
Position 528: 1.0405565132331966e-05
Position 287: 6.83011701980529e-06
Position 992: 6.005232860482625e-06
Position 1631: 4.307496244306775e-06
Position 12811: 3.5695420049629344e-06
Position 1152: 3.044683014530929e-06
Position 1680: 2.7624107843543323e-06
Position 2243: 2.619347180034629e-06
Position 273: 2.4638930513646715e-06
Position 12791: 2.4368692248177774e-06
Position 1555: 2.0287442024272453e-06
Position 419: 1.8959924122940616e-06
Position 1318: 1.6934215238510877e-06
Position 1688: 1.6775905668845363e-06
Position 1384: 1.6530912315962643e-06
Position 585: 1.4142954661194084e-06
Position 2200: 1.3553963293737123e-06
Position 505: 1.212365822623394e-06
Position 427: 9.279253792498591e-07
Position 60: 8.443129505616971e-07
Position 650: 7.466665298672867e-07
Position 398: 5.801487875558566e-07
Position 582: 5.348514652026699e-07
Position 491: 4.941618064597357e-07
Position 760: 4.7280041462537503e-07
Position 1445: 4.718774676600033e-07
Position 1479: 4.433631211315793e-07
Position 1436: 3.389605136894233e-07
Position 393: 3.046504818729957e-07
Position 233: 2.5931723035793916e-07
Position 62: 2.578404539601591e-07
Position 244: 2.4672175271857773e-07
Position 1310: 1.567651800789895e-07
Position 1135: 1.389174097411941e-07
Position 477: 1.3728334394133757e-07
Position 348: 8.374396894535129e-08
Position 231: 6.772102895137476e-08
Position 341: 6.077523548490992e-08
Position 11876: 2.0262281588716016e-08
Position 12271: 5.3334669949325316e-09
Position 118: 1.7946285987094697e-10
Position 184: 1.274819760730384e-10
Position 431: 8.385702283477852e-11
Position 405: 7.86392344995317e-11
Position 682: 3.749841520764258e-11
Position 4: 2.9081934701285655e-11
Position 35: 7.948412593725125e-13
Position 22: 9.098508254468884e-14
Position 258: 1.420855729876564e-19
Position 255: 4.4180159940212264e-20
Position 175: 1.4584755744482429e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 11749: 0.9021250096941371
Position 11021: 0.7275709203989761
Position 30568: 0.5385024075868421
Position 23979: 0.3216350881233909
Position 23907: 0.20652662658669727
Position 23125: 0.19674651562884707
Position 19060: 0.17367906694745508
Position 19136: 0.15908154100688834
Position 22911: 0.13580179137974838
Position 11701: 0.08917200557895898
Position 8054: 0.07711161679956381
Position 19016: 0.05837668840979666
Position 18916: 0.03781689163877345
Position 25280: 0.02913440301720209
Position 575: 0.02853688340969553
Position 3467: 0.026941178532056218
Position 3914: 0.025406620173511113
Position 15019: 0.02470863102169787
Position 1542: 0.020738465317047785
Position 20224: 0.01948435214464077
Position 3869: 0.01783623825495809
Position 15249: 0.016424075222996066
Position 19481: 0.016062227247713272
Position 22393: 0.015004860634741334
Position 1685: 0.013259986812572138
Position 12675: 0.01223336526760944
Position 9662: 0.011457910192180962
Position 4732: 0.011192166472452853
Position 12303: 0.010326110502320759
Position 11230: 0.008783981517496682
Position 3850: 0.008656470190457125
Position 22147: 0.008633291778799271
Position 2382: 0.008364344769223604
Position 5812: 0.00790025719728861
Position 19343: 0.007523883128027815
Position 13125: 0.007284905744909616
Position 16746: 0.007179980049896895
Position 4692: 0.007044541704898169
Position 12610: 0.007019480885307597
Position 12263: 0.006110231528236087
Position 21819: 0.0061090729145353686
Position 8462: 0.005949747146854779
Position 11729: 0.005914664870872744
Position 23091: 0.005494512719789921
Position 21538: 0.005428213948936861
Position 22408: 0.0053580160867802255
Position 12903: 0.005290072661911026
Position 13169: 0.0051105084818309785
Position 17521: 0.00454051968829406
Position 14070: 0.004436920209797423
Position 12446: 0.003995780346307592
Position 1208: 0.0037027450240165994
Position 21260: 0.003532368758706118
Position 15796: 0.00276262617361046
Position 13144: 0.002742612091995415
Position 3940: 0.002613271825122809
Position 21499: 0.002604583607399817
Position 12329: 0.00238287993854704
Position 18037: 0.0023015309195230163
Position 15665: 0.002092635660803457
Position 19649: 0.0020108114761111873
Position 11770: 0.001944600062811289
Position 19758: 0.0018412965830469014
Position 3808: 0.001810356189444346
Position 19715: 0.0017312703404059652
Position 3899: 0.0016590799717278847
Position 7865: 0.0015300113012922468
Position 4773: 0.001462161220922205
Position 18388: 0.0014454539628691618
Position 15459: 0.001200123480644621
Position 17860: 0.001193284125220013
Position 1596: 0.0011339798402774913
Position 14462: 0.0011080090101422608
Position 14985: 0.0011031101284286371
Position 16851: 0.0010565872770944636
Position 13977: 0.001004796899034862
Position 14601: 0.0009743797649683953
Position 12811: 0.0009574499045012288
Position 13043: 0.0008652735634341098
Position 5826: 0.0007908813299820774
Position 11917: 0.0007801664466186482
Position 12377: 0.0007713684936041145
Position 4630: 0.000764622901769099
Position 3777: 0.0007620721539527422
Position 5778: 0.0007202181864984683
Position 18807: 0.0006526484039307811
Position 13048: 0.0006438526034971067
Position 3928: 0.0005975639633297369
Position 16080: 0.0005916825807894793
Position 466: 0.0005133090053433979
Position 12382: 0.0005058313262363544
Position 11863: 0.0004530563782160922
Position 15546: 0.0004331423120298931
Position 756: 0.00040808987597060843
Position 14923: 0.00036753240416010106
Position 16270: 0.000353913392532016
Position 18334: 0.0003530598183001658
Position 1026: 0.0003342993603794821
Position 17632: 0.00032454397654621336
Position 4201: 0.00031875191588748677
Position 14997: 0.00030586848156783926
Position 417: 0.00029224130374155653
Position 15285: 0.00028226830309171683
Position 12641: 0.00027285807357911677
Position 14395: 0.000269481714610881
Position 14819: 0.0002505851556105869
Position 1234: 0.0002449382171028151
Position 14015: 0.00023442755809618753
Position 16393: 0.00023350742907534533
Position 16698: 0.00023153188810092455
Position 2416: 0.00022555897787276906
Position 554: 0.00021492259625900234
Position 13548: 0.0001629824807578664
Position 15685: 0.00015517244112871
Position 15213: 0.00014334667301329793
Position 15410: 0.00014247655006588607
Position 13663: 0.0001405191679313067
Position 1296: 0.00012100801457404869
Position 15039: 0.00011728543928453874
Position 15141: 0.0001152660345095858
Position 11976: 0.00010888521597751106
Position 14160: 0.00010198220618480649
Position 867: 8.305192788565304e-05
Position 12091: 8.005681862249354e-05
Position 12738: 7.88675951227807e-05
Position 12270: 7.669176586583587e-05
Position 13999: 7.377782756127483e-05
Position 13380: 7.338320419153414e-05
Position 14845: 6.896786333327258e-05
Position 14253: 6.779048897547994e-05
Position 13853: 6.35941417001424e-05
Position 5649: 5.0489335209375533e-05
Position 13709: 4.6938189012497755e-05
Position 11930: 3.835528401546663e-05
Position 12866: 3.704753420075181e-05
Position 3418: 3.553080667510787e-05
Position 141: 3.4324682278933084e-05
Position 12916: 3.4093717050737296e-05
Position 3667: 3.378034117415166e-05
Position 184: 3.218624058524495e-05
Position 2100: 3.0362025792540265e-05
Position 2968: 2.4494156350465004e-05
Position 217: 2.2464290794270937e-05
Position 12191: 1.6398645505174033e-05
Position 12460: 1.4638176674719982e-05
Position 12333: 1.3232996811546821e-05
Position 935: 1.1981625079538429e-05
Position 194: 1.113516242938684e-05
Position 650: 9.139682457217217e-06
Position 1801: 8.781534098606633e-06
Position 2384: 8.663718957342703e-06
Position 982: 7.878678846350623e-06
