Gene = DALRD3
index = 426
Annotated 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279 5448]
Annotated 3SS: [2932 3381 3737 3894 4403 4577 4739 4910 5164 5378 5543]
SMsplice 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279]
SMsplice 3SS: [3037 3560 3737 3894 4403 4577 4710 4891 5164 5543]
top_k =  500
Partition function (log Z): 11.642076156973282

Sorted 5' Splice Sites (High to Low Probability):
Position 4823: 0.9852029541802314
Position 4024: 0.9830284107155635
Position 3818: 0.9731035934242208
Position 406: 0.9531820622284602
Position 4478: 0.8437437581241128
Position 5279: 0.8275516704463268
Position 3229: 0.793274792791403
Position 3639: 0.7884741110248157
Position 5094: 0.781925850851941
Position 4640: 0.5127692833658491
Position 2852: 0.4682381791552516
Position 5448: 0.18868312474970014
Position 5035: 0.12423983915039535
Position 4622: 0.04599097404883177
Position 4594: 0.039166217407420746
Position 827: 0.0366906928618164
Position 5433: 0.031568021344802154
Position 199: 0.030992615235365208
Position 64: 0.030008733174912403
Position 4515: 0.023024720351747737
Position 2537: 0.018438552531755508
Position 3274: 0.015784642319593655
Position 4482: 0.015378048518054901
Position 3180: 0.01373078689420677
Position 3018: 0.013436917922271103
Position 734: 0.0108548110932359
Position 2382: 0.009907949247057424
Position 3837: 0.009165310234865982
Position 5058: 0.009164034938729044
Position 5264: 0.008883306191160732
Position 2858: 0.0065056180839729106
Position 658: 0.006179636703230135
Position 3347: 0.005696256983709366
Position 5486: 0.0049840103330194415
Position 3385: 0.004836718187312754
Position 3185: 0.004587544640329279
Position 1250: 0.0042289205654915734
Position 5166: 0.003743380659941274
Position 3320: 0.0035360100108148217
Position 1254: 0.003039936086412506
Position 841: 0.0027768580254526917
Position 1948: 0.0022865184135783412
Position 3040: 0.00192169901237894
Position 5469: 0.001750420681292772
Position 4028: 0.0016388431089655823
Position 4671: 0.0016101932980345241
Position 3449: 0.00153587368713211
Position 3383: 0.0013780044695870357
Position 2933: 0.0012548298569210938
Position 5394: 0.0010740464273657298
Position 5493: 0.0010464503957749686
Position 5110: 0.0010270433726825854
Position 4469: 0.00101848612096753
Position 582: 0.0009108626165554549
Position 4578: 0.0006574468009954294
Position 4976: 0.0006342631341008231
Position 998: 0.0005968852444587882
Position 188: 0.0005437825581630557
Position 2979: 0.0005432583610914741
Position 3996: 0.0005401005960028431
Position 3841: 0.0005372666199316578
Position 5023: 0.00046983794213408014
Position 2427: 0.0004448412620156049
Position 1443: 0.00043788151201168814
Position 4936: 0.0004274883829700223
Position 5020: 0.0003731590563910006
Position 3856: 0.00035415078344550635
Position 4171: 0.000343064247811506
Position 1696: 0.000317645728818137
Position 4682: 0.0003036215746949744
Position 2257: 0.000296383677613634
Position 5039: 0.0002885887480082759
Position 359: 0.0002094245982288148
Position 211: 0.00020761694051466405
Position 2102: 0.00020021701578314916
Position 1816: 0.0001803801272635334
Position 939: 0.00015998915934418845
Position 4789: 0.00013883526816904477
Position 2990: 0.0001339855896023713
Position 61: 0.00013002184193270698
Position 1940: 0.00012260120289826342
Position 3407: 0.00011261784043201941
Position 3261: 9.906798333897155e-05
Position 4818: 6.147816109093535e-05
Position 4041: 6.02184448790729e-05
Position 138: 5.2978130151818407e-05
Position 4230: 4.847953536130789e-05
Position 4195: 4.664288550667263e-05
Position 3822: 3.792629913971421e-05
Position 2754: 3.782821362540483e-05
Position 3681: 3.6868092762612384e-05
Position 1777: 3.5205242043277164e-05
Position 2406: 3.4349862501852145e-05
Position 50: 3.311593533982355e-05
Position 2759: 2.7940013155459114e-05
Position 68: 2.6494828040589554e-05
Position 1546: 2.525447006013008e-05
Position 4984: 2.056548916495152e-05
Position 3863: 2.0424629647713854e-05
Position 2708: 2.0401846010316947e-05
Position 2507: 1.903719212851421e-05
Position 698: 1.8867540935104815e-05
Position 3950: 1.8300142243007125e-05
Position 4268: 1.6314338773610662e-05
Position 714: 1.3936124193860159e-05
Position 190: 1.2044260175813696e-05
Position 4438: 6.139147604006758e-06
Position 4431: 5.838989435978226e-06
Position 82: 5.010125048713329e-06
Position 92: 3.2018872326455345e-06
Position 102: 3.011145423703998e-06
Position 2358: 6.752945210004902e-07
Position 1085: 5.21614174761687e-07
Position 615: 4.055990915348037e-07
Position 453: 3.886438337084682e-07
Position 158: 3.3658337154799174e-07
Position 305: 2.4188995379641314e-07
Position 482: 1.3459350095089846e-07
Position 392: 1.1620531419327957e-07
Position 3: 1.1092182678399254e-07
Position 505: 6.222497898180565e-08
Position 5018: 4.081699266266643e-08
Position 118: 4.0279070749571366e-08
Position 397: 3.555708145948894e-08
Position 279: 2.1836414703717746e-08
Position 291: 2.1144204600499713e-08
Position 3914: 7.915954123643972e-09
Position 490: 7.78416369502966e-09
Position 417: 2.105440766029718e-09
Position 808: 1.7582305875373555e-09
Position 4642: 1.1630689508025e-09
Position 4162: 1.1250878564142639e-10
Position 433: 4.4266387027990635e-13
Position 412: 3.1133407431687704e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3737: 0.9818395814898202
Position 3894: 0.9260901580545396
Position 4403: 0.8681065811617885
Position 4710: 0.8178032661008707
Position 4891: 0.8167333801113409
Position 5543: 0.7134502703587013
Position 4577: 0.6552057602028935
Position 5164: 0.5532235056031632
Position 3037: 0.4812288926851312
Position 3560: 0.44363123645288344
Position 5190: 0.39497139435367673
Position 5378: 0.35851202238022345
Position 2750: 0.34115981800573747
Position 2932: 0.28882939162652527
Position 3381: 0.20888367967026183
Position 3439: 0.13307850555300316
Position 4910: 0.11310533423830998
Position 4739: 0.09344179109685119
Position 2971: 0.07958089044154665
Position 2615: 0.05820294328886253
Position 2770: 0.04650618167228463
Position 3947: 0.041353323654476686
Position 499: 0.03135703310020633
Position 291: 0.021530625431875613
Position 2300: 0.018360517463380254
Position 4406: 0.016474991455451476
Position 5570: 0.015480257487592403
Position 2830: 0.014354452033712887
Position 3709: 0.010174951305353933
Position 2432: 0.007880159330662577
Position 2619: 0.006842767082158712
Position 3907: 0.0060157891949744104
Position 3564: 0.0056847641724124265
Position 704: 0.005291902543693375
Position 4348: 0.004762703493528425
Position 4434: 0.004482265773117494
Position 589: 0.004276262384632404
Position 5399: 0.004200668210376446
Position 4540: 0.00411292825696595
Position 4933: 0.0037890953346061546
Position 2697: 0.0036519860980222373
Position 5588: 0.0036387985519904828
Position 5065: 0.0032904366886591417
Position 726: 0.0031694492356914242
Position 2506: 0.00256280541406415
Position 1815: 0.002484866469192926
Position 674: 0.0023710147363394975
Position 1118: 0.002318005968637018
Position 3066: 0.0020062780963127913
Position 5146: 0.001841203470522928
Position 3495: 0.001814237691686999
Position 552: 0.001729921862640864
Position 2636: 0.0016965479445751445
Position 5546: 0.0016771205656938653
Position 3476: 0.0014254324566898248
Position 997: 0.0010822766043078347
Position 4593: 0.0010037904198027298
Position 4936: 0.0009821430576107894
Position 4366: 0.0009581157306172991
Position 2801: 0.0008980782934055552
Position 4949: 0.0008834577220454152
Position 3137: 0.0008756158722209046
Position 3577: 0.0008550824417133647
Position 576: 0.0008348088256527997
Position 884: 0.0008230402507065677
Position 1115: 0.0008092390247363203
Position 299: 0.0008052573732784881
Position 3919: 0.0007572091523992361
Position 2260: 0.0007438706703946819
Position 3398: 0.000719073853196482
Position 714: 0.0007010317964769693
Position 3115: 0.000660570473878265
Position 156: 0.0005851743659046881
Position 317: 0.0005747701478218912
Position 5416: 0.0005697928133056916
Position 2485: 0.0005696048407661991
Position 3472: 0.0005224271593092123
Position 4681: 0.0004890452387199964
Position 639: 0.0004777666086839536
Position 1324: 0.00043640947362802635
Position 1012: 0.0004347968518696487
Position 2540: 0.00043178354146493895
Position 264: 0.0003974977649710101
Position 4293: 0.00039129943895333956
Position 3715: 0.0003837803031104405
Position 4431: 0.00037558340688739365
Position 5113: 0.00037383360774340954
Position 1094: 0.00036069369165357365
Position 3993: 0.0003362161893805476
Position 3175: 0.00033089495948309186
Position 856: 0.000330247615943675
Position 4170: 0.00032495422395221557
Position 2362: 0.00027853412899565084
Position 4745: 0.0002774554557234984
Position 987: 0.00026775627599533966
Position 519: 0.00025734699844567
Position 4108: 0.00022667850745076504
Position 2376: 0.0002254850690056058
Position 3171: 0.00021988793899311126
Position 1914: 0.00020882693897024705
Position 3147: 0.000187643766548251
Position 5273: 0.00018317118081818528
Position 1510: 0.00017764211891279627
Position 4214: 0.00017223041865780322
Position 746: 0.00016220799103108425
Position 1409: 0.00015869743329650766
Position 4675: 0.0001453785196865695
Position 4097: 0.00014295389972827146
Position 573: 0.00013911119251601239
Position 4224: 0.00012455539983488302
Position 5009: 0.00011932808631820217
Position 4376: 0.0001185692375429695
Position 4229: 0.00011756633244864039
Position 4202: 0.00011722016054460427
Position 4789: 0.00011657429008071886
Position 2247: 0.00010625019093321165
Position 5664: 0.00010393462674538637
Position 3966: 9.92719816407945e-05
Position 3960: 9.833155599279746e-05
Position 5341: 9.279869569335956e-05
Position 2331: 8.986533723128883e-05
Position 2131: 8.285793052532515e-05
Position 1892: 7.797778492713895e-05
Position 1053: 7.156897164507517e-05
Position 5217: 6.804794458217034e-05
Position 365: 6.438940867331964e-05
Position 591: 6.362589227672427e-05
Position 3996: 5.8856365732433454e-05
Position 5228: 5.5853802184427454e-05
Position 5170: 5.299298464897572e-05
Position 5062: 5.0347612901711396e-05
Position 652: 5.0238246868351955e-05
Position 198: 4.7639617071302295e-05
Position 984: 4.700879325372654e-05
Position 2257: 4.481653278423268e-05
Position 3954: 4.386500192713875e-05
Position 4254: 3.868803026975483e-05
Position 4167: 2.8773933794189678e-05
Position 888: 2.675815518644399e-05
Position 4115: 2.4254741719408056e-05
Position 4469: 2.4197444990546143e-05
Position 5387: 1.9326056483422212e-05
Position 1229: 1.93078146219299e-05
Position 1725: 1.6117476712628074e-05
Position 1848: 1.594471601931035e-05
Position 733: 1.1384776679321292e-05
Position 427: 1.1119348111149313e-05
Position 2095: 1.0531839959572404e-05
Position 171: 1.0016018616540074e-05
Position 3769: 8.730202831963417e-06
Position 5243: 8.196308141658795e-06
Position 4019: 7.658040147656724e-06
Position 867: 7.635044754597805e-06
Position 2047: 7.241949748142422e-06
Position 1737: 6.527539870169187e-06
Position 4271: 5.491809819496016e-06
Position 3972: 5.10131901548464e-06
Position 1326: 4.6820792656705385e-06
Position 5225: 4.626137704627052e-06
Position 4074: 4.4819963569610575e-06
Position 5011: 3.912266073079569e-06
Position 1141: 1.530106335324068e-06
Position 599: 1.2067913847200982e-06
Position 4176: 1.1807074939944946e-06
Position 522: 6.97856005622143e-08
Position 636: 3.605051040947425e-08
Position 1442: 2.5447065913403776e-08
Position 405: 2.22534552819102e-08
Position 505: 1.3274194505867953e-08
