Gene = NDUFS5
index = 934
Annotated 5SS: [  81 2623]
Annotated 3SS: [2404 8073]
SMsplice 5SS: [  81 2623]
SMsplice 3SS: [2404 8073]
top_k =  500
Partition function (log Z): -5.807758622668905

Sorted 5' Splice Sites (High to Low Probability):
Position 2623: 0.9694346308735534
Position 81: 0.8762676848018064
Position 85: 0.11266948953998641
Position 2911: 0.043282498258448696
Position 1738: 0.021836618530394283
Position 297: 0.020791173034560833
Position 2118: 0.010931219383278531
Position 4830: 0.00906498353914864
Position 6214: 0.00801858947239834
Position 2122: 0.007754266482617694
Position 711: 0.0067327338153262365
Position 6270: 0.006716054662524383
Position 2261: 0.006548391354987589
Position 5704: 0.006351422163888831
Position 5499: 0.006248739286629281
Position 6849: 0.00619204443923564
Position 6081: 0.005118169210206174
Position 700: 0.00478916592527832
Position 641: 0.004704032304405121
Position 7957: 0.00438736394030925
Position 4653: 0.003958620492847299
Position 1017: 0.00331575799865278
Position 2938: 0.003208813030150573
Position 643: 0.0030546696147398284
Position 654: 0.0030537337689032435
Position 6362: 0.0026468955063656415
Position 4788: 0.002575346905661077
Position 2770: 0.0023633086933293555
Position 6163: 0.002309877002725102
Position 139: 0.001750159651854711
Position 5454: 0.001618856083961913
Position 1145: 0.0015580425540482811
Position 3191: 0.0013821389473106717
Position 5626: 0.001300046497977345
Position 477: 0.0012961944222390546
Position 1034: 0.0012208499892723585
Position 6965: 0.0011527731166529728
Position 4971: 0.0011378715912380522
Position 2498: 0.0010924390349115896
Position 6492: 0.000992462674872063
Position 577: 0.0009464163393314613
Position 2549: 0.0009313973637389445
Position 2802: 0.000855544772022247
Position 2433: 0.0007006027080357499
Position 2474: 0.0006053992893646995
Position 6551: 0.0005764626931939309
Position 5470: 0.0005564532524386334
Position 3396: 0.0005018593213026027
Position 990: 0.0004788415083118619
Position 2724: 0.0004689009323653304
Position 3077: 0.0004259121469097229
Position 6199: 0.00041671021872497464
Position 6023: 0.0004069113851373367
Position 564: 0.0003914528363385172
Position 2640: 0.0003638606818215569
Position 6307: 0.00035382851294452116
Position 2534: 0.0003428405322885237
Position 3331: 0.00030370195870356404
Position 8087: 0.00030134057646742765
Position 1105: 0.0003005501889627048
Position 4344: 0.0002953589448340913
Position 1838: 0.00027845691700565186
Position 1234: 0.00027600224960488523
