Gene = SHISA4
index = 1253
Annotated 5SS: [ 360  909 1880 2861]
Annotated 3SS: [ 736 1745 2692 3091]
SMsplice 5SS: [ 360  909 2861]
SMsplice 3SS: [ 736 2692 3091]
top_k =  500
Partition function (log Z): -2.759664007391967

Sorted 5' Splice Sites (High to Low Probability):
Position 2861: 0.8810041760970281
Position 360: 0.8766899454296648
Position 909: 0.5449557887042973
Position 843: 0.44282492861294037
Position 1880: 0.2520833996230736
Position 1719: 0.11698309309137528
Position 559: 0.05128157700046536
Position 2865: 0.039926198961356754
Position 46: 0.02502366318647548
Position 87: 0.021658922939097894
Position 74: 0.013403410868403349
Position 1280: 0.012448487002282948
Position 129: 0.010753395785196133
Position 1961: 0.004486195171912617
Position 1472: 0.002902136817989296
Position 341: 0.0027839006549636373
Position 2184: 0.002723095301582854
Position 337: 0.00188167134901811
Position 1071: 0.0017629722959879247
Position 552: 0.001599723646114075
Position 1063: 0.0014658910222049384
Position 1103: 0.0012507813766400274
Position 2423: 0.0008543612065067596
Position 3008: 0.0006570409573454189
Position 2202: 0.0005561473110320406
Position 1146: 0.0004923119635500793
Position 1976: 0.0002868132945691071
Position 1267: 0.00028030091632322773
Position 2556: 0.0002575079127089512
Position 633: 0.00025019440370626
Position 233: 0.00024159822525614578
Position 762: 0.0002415885322575212
Position 491: 0.00019405172724356424
Position 241: 0.00017965184195147947
Position 1889: 0.00017525582719129154
Position 3332: 0.00012371188157881245
Position 1585: 9.45993985013356e-05
Position 481: 8.554465228234412e-05
Position 1535: 6.689892062302091e-05
Position 3201: 6.253239844858395e-05
Position 1419: 5.289227257583322e-05
Position 1180: 5.100072329103545e-05
Position 3214: 5.072931433467518e-05
Position 644: 4.134158492731391e-05
Position 608: 3.179653772226941e-05
Position 91: 1.1017350017572365e-05
Position 3169: 5.741792160743063e-06
Position 389: 5.534657457356757e-06
Position 668: 5.1351570895390264e-06
Position 1077: 1.7778056954024001e-06
Position 483: 1.523005094974295e-06
Position 795: 1.1840697131838626e-06
Position 34: 9.380671434065212e-07
Position 1203: 3.4502076602009287e-07
Position 631: 2.3408333871702893e-07
Position 913: 1.7039377709428842e-07
Position 151: 1.063764498463351e-07
Position 1196: 8.280525688601022e-08
Position 759: 3.304372922266434e-08
Position 80: 2.8420594546202598e-08
Position 807: 2.7307105795511246e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 736: 0.9766629814862402
Position 3091: 0.7348537164581297
Position 2692: 0.6295260956147377
Position 1745: 0.2292593590536332
Position 2944: 0.1663666585235103
Position 2748: 0.14148237381504433
Position 2778: 0.1250464734707483
Position 1607: 0.06581386722662007
Position 1550: 0.04842816525744659
Position 3169: 0.04276332266687471
Position 3117: 0.017709671770691087
Position 1179: 0.012835941042049158
Position 1671: 0.011526823357963342
Position 453: 0.009653614525728327
Position 2632: 0.007306044119843419
Position 2975: 0.0066271038441442845
Position 3029: 0.006434324729216345
Position 2697: 0.006365306085838303
Position 958: 0.0059420083778262975
Position 2833: 0.0040799567429480365
Position 2958: 0.003990521304074711
Position 1752: 0.0038231779535710542
Position 1279: 0.0037819393708151666
Position 2758: 0.003670228563195875
Position 2801: 0.003531082276583524
Position 2713: 0.0034787065765628697
Position 3229: 0.002962769043712096
