Gene = FH
index = 554
Annotated 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
Annotated 3SS: [ 2444  6047  7617 10975 13592 15515 17190 19170 21790]
SMsplice 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
SMsplice 3SS: [ 2444  6047  7617 11000 13592 15515 17190 19228 21790]
top_k =  500
Partition function (log Z): 9.943504727277258

Sorted 5' Splice Sites (High to Low Probability):
Position 2580: 0.9863414315753029
Position 11159: 0.9784524038708158
Position 6159: 0.9081170909533594
Position 17319: 0.9014117169790979
Position 13759: 0.885324471867727
Position 19325: 0.875924228912868
Position 7795: 0.8229019644047578
Position 171: 0.5453224818173676
Position 934: 0.5332253023192798
Position 4265: 0.4934509980097071
Position 15720: 0.4773708322227324
Position 13071: 0.45519147480983807
Position 4060: 0.24741761139995552
Position 21580: 0.22607626363780942
Position 15666: 0.2231928283393588
Position 12555: 0.20047099124862178
Position 481: 0.14800440573724888
Position 13120: 0.1136204796325958
Position 15661: 0.10211430212076084
Position 7026: 0.09941602359887358
Position 702: 0.0840636900502239
Position 9837: 0.07226039949007261
Position 4260: 0.07179194684495806
Position 13693: 0.06794322281149194
Position 1642: 0.06618191346970656
Position 6166: 0.061943493577772936
Position 21901: 0.059310780908462805
Position 15071: 0.05556185850004018
Position 7739: 0.047196692814836384
Position 7799: 0.04541639253497799
Position 9452: 0.04502777798531157
Position 6563: 0.04361306601366003
Position 9797: 0.03938418289878589
Position 18309: 0.033974553763094405
Position 9726: 0.02573785527764173
Position 12675: 0.022439774691721443
Position 2910: 0.0219862083331968
Position 13699: 0.021250721027025157
Position 9609: 0.02122109042241265
Position 17737: 0.021181248819469745
Position 19631: 0.020515239514731193
Position 19654: 0.019906126590345127
Position 3075: 0.019823175413013903
Position 20361: 0.017799270124855528
Position 4090: 0.016577114460338972
Position 2862: 0.01577037238942578
Position 1508: 0.014741926174758077
Position 13501: 0.014062519578695528
Position 13731: 0.012039782234035942
Position 16232: 0.011926662146927005
Position 12717: 0.011554099990680577
Position 8701: 0.011324540974212342
Position 13033: 0.011322890194429119
Position 2354: 0.010209822623644537
Position 2296: 0.009839325268686704
Position 4292: 0.009298985820635604
Position 869: 0.009203504757997511
Position 9577: 0.009096913704724534
Position 4851: 0.008237646488512884
Position 4359: 0.007894234919427787
Position 14293: 0.007641234276498476
Position 9790: 0.007014339770813354
Position 20231: 0.006600809308295144
Position 918: 0.006480160575969382
Position 6674: 0.006413262135524244
Position 3327: 0.0058763095606223
Position 3033: 0.0056691642402683555
Position 7696: 0.005532972566170171
Position 7803: 0.005391048181026775
Position 2560: 0.0053669970071072316
Position 714: 0.004485647836122721
Position 14078: 0.004457384352968518
Position 3925: 0.003499337496295056
Position 10492: 0.003430076187001211
Position 658: 0.003374402721148952
Position 9584: 0.0030531273664717576
Position 1482: 0.0029249338479716168
Position 19638: 0.002576399195484285
Position 11655: 0.002554042968356242
Position 12596: 0.0024616596698864126
Position 19478: 0.0023942925369435466
Position 21575: 0.002206446158651936
Position 5329: 0.0021902963712687592
Position 13808: 0.0021724629256525043
Position 2700: 0.0021318350906912673
Position 14299: 0.0020046214350627435
Position 6173: 0.0019078291126685086
Position 4287: 0.0018613955049940482
Position 4572: 0.001834074623475083
Position 4302: 0.0018249036418492414
Position 13267: 0.0017115306912004733
Position 1199: 0.0015919428931864177
Position 2529: 0.0015380574238924583
Position 5639: 0.001465877381261458
Position 13689: 0.0013857422510244407
Position 7628: 0.00138570262704191
Position 2620: 0.0012869784574699606
Position 20282: 0.0012781300593149767
Position 12764: 0.0012137925777119028
Position 15244: 0.0011689360242036137
Position 1487: 0.0011605720393566832
Position 4072: 0.0010263777284995387
Position 14857: 0.001009237753754366
Position 5148: 0.0009788450023883208
Position 1533: 0.0009555930149263659
Position 8906: 0.0009446049531368987
Position 8444: 0.0009311054709931213
Position 707: 0.000889659280632293
Position 8562: 0.0008668403472103283
Position 15289: 0.0007322883426380877
Position 3160: 0.0006563275480571461
Position 15206: 0.0006377275295259813
Position 1104: 0.0005318007836224941
Position 13771: 0.0005078811338231205
Position 5334: 0.0005063404351051716
Position 1965: 0.00048582224781512396
Position 7998: 0.00048037279020618246
Position 7731: 0.00045052526916515535
Position 8852: 0.0004014850327229005
Position 8884: 0.00036861204761090625
Position 2955: 0.00029746057330200384
Position 6285: 0.00029737387652077596
Position 1072: 0.00024436846041253775
Position 6096: 0.00023734819361205035
Position 1931: 0.00023288430133260794
Position 8133: 0.00022573871106551955
Position 1561: 0.00018640993969868167
Position 559: 0.00017279953881175808
Position 7657: 0.00015269258774967007
Position 81: 0.00014871635978304604
Position 8651: 0.00012603803232185952
Position 6249: 0.00012043434409469624
Position 15926: 0.00010144228006648148
Position 754: 7.399869105061542e-05
Position 2714: 5.72863018185499e-05
Position 448: 5.449744245816532e-05
Position 19650: 4.466367480732186e-05
Position 548: 2.990258058958767e-05
Position 3587: 2.751765666162179e-05
Position 206: 2.5509312494722044e-05
Position 41: 1.9871803690279363e-05
Position 8491: 1.980749922645388e-05
Position 3365: 1.3276256319411684e-05
Position 912: 1.2409265103871433e-05
Position 758: 9.919156449996585e-06
Position 124: 8.916772464772132e-06
Position 411: 8.612411110672157e-06
Position 1163: 8.07379561009764e-06
Position 401: 7.557780788137421e-06
Position 2496: 7.466992965923203e-06
Position 272: 4.2594473874301245e-06
Position 2704: 4.078793687452829e-06
Position 2601: 2.8338769537967122e-06
Position 2674: 2.59799635723564e-06
Position 15735: 2.044243911397534e-06
Position 540: 1.344665533754859e-06
Position 2878: 1.1829158407234487e-06
Position 3027: 1.0060360244996118e-06
Position 2732: 1.8858093995305008e-07
Position 655: 2.873985835548405e-08
Position 73: 1.5906400088714507e-08
Position 135: 8.979901060169968e-09
Position 306: 3.792381290855413e-09
Position 773: 2.5403286546329063e-09
Position 314: 5.460746904478957e-10
Position 143: 6.975868515343357e-11
Position 632: 6.24458745689741e-12
Position 452: 1.9143099083975857e-12
Position 473: 1.460658436602909e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13592: 0.9871478138682146
Position 6047: 0.9662035881422039
Position 7617: 0.924678917158201
Position 2444: 0.9189259650043149
Position 17190: 0.7760481899138324
Position 21790: 0.7458504404870973
Position 15515: 0.7323833876978875
Position 19228: 0.6986343356286657
Position 11000: 0.6900862034214373
Position 4181: 0.5170613302159487
Position 12946: 0.4451474051220947
Position 10975: 0.2831840134794894
Position 21471: 0.22754036778716075
Position 3966: 0.2140557912662166
Position 9404: 0.178132694435991
Position 17158: 0.12533104870462522
Position 600: 0.11981013162066736
Position 21738: 0.11546281310285146
Position 6944: 0.09225669581998672
Position 12392: 0.08868951833797743
Position 848: 0.08766425401802252
Position 19016: 0.08072673027855697
Position 19170: 0.06760887090864191
Position 13032: 0.06237444022011335
Position 20871: 0.05862301617968921
Position 21984: 0.05538770948058058
Position 12968: 0.05369172404439132
Position 4147: 0.05081351974858266
Position 20085: 0.04942287845549315
Position 15495: 0.048916681077492495
Position 12495: 0.04751397223031215
Position 2811: 0.04643912673748302
Position 19520: 0.04405918778006079
Position 12442: 0.044026112285426085
Position 14970: 0.038896674929550984
Position 641: 0.03827670109354948
Position 12626: 0.03625068371680282
Position 1388: 0.03580135374851721
Position 1560: 0.0357686555907768
Position 18175: 0.03434291770600096
Position 883: 0.026800146527806316
Position 9500: 0.025931124702278693
Position 2469: 0.02367109022650409
Position 3861: 0.0236293331205712
Position 2372: 0.023601949856304115
Position 18960: 0.018835336941892534
Position 15551: 0.018074770741888284
Position 3711: 0.017617858137145087
Position 754: 0.017009187037916776
Position 20230: 0.016479647281200337
Position 12467: 0.016124767803937592
Position 19719: 0.015419867357634289
Position 6484: 0.015117269285999468
Position 17530: 0.015068800584572035
Position 15011: 0.01424749122587326
Position 13348: 0.014062519578695528
Position 19192: 0.013880579972747248
Position 2495: 0.013510461145575227
Position 2844: 0.013147798909998107
Position 6377: 0.013094683377866997
Position 6404: 0.01215006620092438
Position 2424: 0.010436111759795315
Position 4202: 0.010253028607857208
Position 16090: 0.009990708793237905
Position 672: 0.009808921764474775
Position 1527: 0.009543803494170621
Position 825: 0.00945538107315458
Position 9317: 0.009170407966352198
Position 12853: 0.008241520925243277
Position 4707: 0.00823764648851288
Position 8498: 0.008201208318701513
Position 2072: 0.007956620354949552
Position 3949: 0.007606723469713523
Position 17606: 0.007023709709718
Position 692: 0.006554989256019997
Position 2244: 0.006526332831570093
Position 9364: 0.0064822351784847
Position 2664: 0.00622388530960761
Position 354: 0.0058237072336214425
Position 2210: 0.005617230957209901
Position 3261: 0.005264931565640931
Position 14199: 0.005247680299920018
Position 12225: 0.005197052944520239
Position 11024: 0.0051821869698905395
Position 15053: 0.004932964308770089
Position 6080: 0.004526464204745005
Position 506: 0.0044531147338544965
Position 13951: 0.004444423104048723
Position 835: 0.004421107209430974
Position 14196: 0.0043792622131027395
Position 3924: 0.004340031043269501
Position 6275: 0.004037645780224447
Position 22010: 0.004027358252446845
Position 12759: 0.003991204418372365
Position 8566: 0.003989807917784403
Position 7665: 0.003921330368425777
Position 15612: 0.0037575451337854135
Position 13600: 0.003539106564524661
Position 10416: 0.003430076187001211
Position 6788: 0.0033964700010968405
Position 9789: 0.00307922463312748
Position 2353: 0.0029646121401674702
Position 19978: 0.002900495510300895
Position 4189: 0.0028641642720005104
Position 12343: 0.002830441644760274
Position 19760: 0.0027647877463240775
Position 5138: 0.002696636806373931
Position 3968: 0.002591328778943684
Position 11490: 0.002554042968356242
Position 17651: 0.002510943210221584
Position 19505: 0.0023279013187633563
Position 6598: 0.0023163684709574675
Position 12898: 0.0022798512267896255
Position 15808: 0.0021480030568723925
Position 12794: 0.0019164678947442028
Position 5968: 0.0018870877919387671
Position 1590: 0.001839251367990909
Position 21297: 0.001828777454388426
Position 8752: 0.001714702033470705
Position 13123: 0.0017115306912004746
Position 701: 0.0016309323688508477
Position 6550: 0.0015229855292105212
Position 19389: 0.0015002859436191774
Position 5601: 0.0014658773812614581
Position 6553: 0.0014348279525402182
Position 1014: 0.001395209882651836
Position 7008: 0.001217335479774565
Position 6988: 0.001112671276070161
Position 762: 0.0010305774921933292
Position 4423: 0.0010272319516662434
Position 3890: 0.0010216793598184497
Position 1400: 0.0009935827040945557
Position 5056: 0.0009788450023883216
Position 20725: 0.0009753774017365344
Position 8253: 0.0009588401181100677
Position 16131: 0.0009483483631897044
Position 2525: 0.0009126117502696416
Position 287: 0.0008638005345320124
Position 4472: 0.0008068426718088392
Position 1338: 0.000801207938344629
Position 1786: 0.0007187065491477322
Position 6868: 0.0006969671775865333
Position 3878: 0.0006850951017603654
Position 1065: 0.0006157906655704927
Position 19617: 0.0005907122666676042
Position 14721: 0.000582022150394588
Position 19443: 0.0005727746384528692
Position 19597: 0.00055307395958167
Position 19033: 0.0005389826749767562
Position 887: 0.0005212719308406757
Position 857: 0.0005087357788261995
Position 1477: 0.0005065735619154835
Position 445: 0.0004992986380700214
Position 300: 0.0004927693222713465
Position 3875: 0.0004321914003365708
Position 22080: 0.00041939733556420377
Position 6684: 0.0004191560469160021
Position 3780: 0.00041767127762082
Position 17935: 0.0004151630560881508
Position 3596: 0.0004148061429554967
Position 14584: 0.0003994300896435329
Position 17846: 0.000367658492410319
Position 3159: 0.00035947710118980797
Position 6427: 0.00035163956412936074
Position 4158: 0.00034299529325972197
Position 845: 0.00033212492502641586
Position 20785: 0.0003278836780908092
Position 4166: 0.0003253521098962232
Position 6702: 0.0003167277974428201
Position 535: 0.00031314703573938747
Position 3208: 0.00027607073551173903
Position 2191: 0.00025796129969030796
Position 17824: 0.00024833872966866346
Position 18308: 0.0002463138388330599
Position 540: 0.00024195145919185694
Position 2093: 0.00023179293217077954
Position 20053: 0.00019953494966204135
Position 7981: 0.00019795052575952095
Position 19811: 0.00019719816198609448
Position 7937: 0.00017977077157216423
Position 3555: 0.00017468575961553323
Position 2756: 0.00017009366810433695
Position 464: 0.00016042802754899298
Position 2738: 0.00015652567399375338
Position 2750: 0.0001564295159462823
Position 20633: 0.0001308364918634152
Position 8319: 0.00011847596936812564
Position 8044: 0.00010255692375227816
Position 20050: 8.862378025280152e-05
Position 1405: 6.371035307212553e-05
Position 17389: 5.406161443258334e-05
Position 2861: 4.934508064647041e-05
Position 954: 4.92384293715591e-05
Position 7910: 4.1722439113651044e-05
Position 16900: 3.2478360640331966e-05
Position 2552: 2.90799894295778e-05
Position 14689: 2.7785513716245052e-05
Position 480: 2.512415704079628e-05
Position 14947: 2.367993221354828e-05
Position 19477: 2.3577955721958372e-05
Position 260: 1.9893562384201122e-05
Position 14238: 1.8913198538454408e-05
Position 15580: 1.7497293534499816e-05
Position 19559: 1.6029431040974972e-05
Position 15665: 1.2447057143228984e-05
Position 7490: 9.429056192612545e-06
Position 3365: 8.413993135561088e-06
Position 206: 8.281437578307687e-06
Position 576: 7.007552841226546e-06
