Gene = PARK7
index = 998
Annotated 5SS: [  131  1213  3763  7742  9301 16076]
Annotated 3SS: [ 1099  3660  7681  9230 15988 23230]
SMsplice 5SS: [  131  1213  3763  9301 16076]
SMsplice 3SS: [ 1099  3660  9230 15988 23230]
top_k =  500
Partition function (log Z): 2.2193996409824246

Sorted 5' Splice Sites (High to Low Probability):
Position 1213: 0.9998040184325642
Position 3763: 0.9858744296850309
Position 16076: 0.8134641204774472
Position 9301: 0.7492425178590382
Position 131: 0.642234291781036
Position 21342: 0.45128989593569846
Position 7742: 0.4390614431133053
Position 419: 0.3592075121718002
Position 3556: 0.2975067400396101
Position 9338: 0.2449519742418646
Position 3564: 0.22826135840047757
Position 18694: 0.16265315044094458
Position 3964: 0.145978438775852
Position 3984: 0.12587505209850477
Position 7486: 0.09700975286685508
Position 73: 0.09240833726268494
Position 7713: 0.08747359721901157
Position 21575: 0.07806940189162496
Position 19323: 0.062374077571072675
Position 18741: 0.05377762129789201
Position 2687: 0.05078068041837772
Position 3521: 0.038292176171420444
Position 4016: 0.03240201036508678
Position 15754: 0.03165691977209452
Position 21962: 0.021927417790762994
Position 2296: 0.021002576255617144
Position 999: 0.020324467974949433
Position 7090: 0.01904755922039026
Position 535: 0.018375764468281354
Position 8806: 0.016235928446436527
Position 5942: 0.014550284166525578
Position 6996: 0.012839856150151565
Position 34: 0.011940998582850394
Position 4479: 0.010561031018547044
Position 18808: 0.010480987308386678
Position 4741: 0.009661799514095213
Position 2606: 0.009308002088527202
Position 4020: 0.008960889784821973
Position 17508: 0.008083550876635827
Position 17416: 0.007088013501118113
Position 20139: 0.006408913870658264
Position 2467: 0.006021606104664865
Position 9342: 0.005659914851521999
Position 17831: 0.005531676944601083
Position 6243: 0.0052835244473633325
Position 46: 0.004969794469876627
Position 3897: 0.0044585876831421695
Position 490: 0.004200953942052344
Position 17449: 0.003356643691903888
Position 1923: 0.003231159819660028
Position 846: 0.003196801233582096
Position 251: 0.0029529483850690612
Position 2887: 0.002546011490502971
Position 2430: 0.0022175957682481905
Position 16477: 0.0021980252825761016
Position 216: 0.0018157423273940582
Position 3968: 0.0017607533503635536
Position 19806: 0.0015450351793659246
Position 8614: 0.0012085647075651877
Position 517: 0.0010079760823946747
Position 342: 0.0009747812973722454
Position 158: 0.0009583234754999213
Position 125: 0.0008904989837398648
Position 188: 0.0007840999879401503
Position 198: 0.0006940088002947484
Position 17437: 0.0006785137685853517
Position 1573: 0.0006417297189443316
Position 66: 0.0005885485655547656
Position 80: 0.0005742047940710206
Position 439: 0.0005479020812997934
Position 3071: 0.0004656051747846133
Position 934: 0.0004582051662828423
Position 23473: 0.0004418598137820616
Position 160: 0.00043487628656454656
Position 4364: 0.00040039861744485886
Position 1858: 0.0003547981761926695
Position 2138: 0.0002695751135097254
Position 963: 0.00026944151339202744
Position 1682: 0.00026105495389744864
Position 3035: 0.000247812052203267
Position 2684: 0.00022865361686508987
Position 2907: 0.0002268834765523138
Position 3292: 0.00019605313276222657
Position 574: 0.0001872386840348031
Position 3767: 0.00018091975719482963
Position 412: 0.00016631489258392033
Position 1816: 0.0001354686357918415
Position 6432: 0.00012841436690495434
Position 664: 0.00011845620162368993
Position 104: 0.0001172186921651654
Position 986: 9.153828737267294e-05
Position 709: 8.794303653001478e-05
Position 323: 7.513374491257817e-05
Position 182: 6.687625322671293e-05
Position 2733: 6.330644758520822e-05
Position 2925: 6.196947997589852e-05
Position 326: 5.936492631726648e-05
Position 525: 5.745669155719771e-05
Position 748: 5.7438938828003865e-05
Position 206: 5.3191462442621366e-05
Position 789: 4.6818166699971404e-05
Position 970: 4.39632331239676e-05
Position 826: 4.1076389891899315e-05
Position 1043: 2.9894804572853432e-05
Position 50: 2.3135245894298553e-05
Position 617: 1.5519767799739306e-05
Position 5: 1.5170698275635312e-05
Position 783: 1.5074337532272396e-05
Position 3707: 1.3158557906844382e-05
Position 281: 1.1837275602121877e-05
Position 218: 1.1337754841804027e-05
Position 520: 9.737211156276824e-06
Position 731: 7.878409407163847e-06
Position 714: 6.036357522720439e-06
Position 4242: 5.34675827638979e-06
Position 2071: 4.869754837935341e-06
Position 763: 4.749060196148188e-06
Position 3995: 4.604507533121328e-06
Position 572: 4.551233553057888e-06
Position 2150: 3.578026928470743e-06
Position 3721: 2.91956145194301e-06
Position 3783: 2.9159091327046382e-06
Position 3988: 1.7646847083814342e-06
Position 4024: 1.5269867997238824e-06
Position 68: 5.851620844795748e-07
Position 3: 3.725514583456731e-07
Position 77: 2.7757953307573864e-07
Position 200: 1.3070287454960714e-07
Position 1481: 1.0879308841527527e-07
Position 1667: 9.400406526997828e-08
Position 1189: 6.252449070090759e-08
Position 1180: 5.448108548106969e-08
Position 38: 4.750418665218944e-08
Position 1637: 1.669121265601732e-08
Position 167: 4.248712376553543e-09
Position 1452: 2.4047521873214163e-09
Position 1195: 9.722227050989103e-10
Position 1217: 9.161708104470504e-10
Position 291: 6.348507020200367e-10
Position 300: 5.734535244680874e-10
Position 405: 2.6745116221811024e-10
Position 622: 7.14759760086341e-11
Position 559: 5.342456474032699e-13
Position 761: 2.4132746065800867e-13
Position 1293: 6.740211466300506e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9230: 0.9999793910211731
Position 1099: 0.9923590254913054
Position 23230: 0.9738807843500327
Position 3660: 0.9150149755664416
Position 15988: 0.8092653745661202
Position 21222: 0.45709144490811915
Position 7681: 0.37633324872144375
Position 3408: 0.32166578287118996
Position 3887: 0.29380749158344277
Position 7421: 0.2066806517794973
Position 3433: 0.15930547620262023
Position 281: 0.13380868963417453
Position 18654: 0.09519637738118693
Position 3465: 0.07759117010961558
Position 21449: 0.07226839422236186
Position 19229: 0.06257096992092653
Position 3628: 0.05627181535803584
Position 18563: 0.05431032626710263
Position 18582: 0.045628115226098116
Position 7565: 0.03264840680737979
Position 18600: 0.03251566759652971
Position 2637: 0.02883388682156117
Position 21888: 0.022334755532423357
Position 17343: 0.021466684316496586
Position 3930: 0.02039123503039329
Position 5856: 0.01934555210795008
Position 15667: 0.01878583030738715
Position 2530: 0.01638010027886416
Position 905: 0.015821482768002312
Position 6897: 0.01566157701121
Position 232: 0.01437906598974184
Position 2178: 0.012064030991250774
Position 21490: 0.011516124870716647
Position 8641: 0.011261219780700677
Position 20020: 0.009808467079734925
Position 3679: 0.009117556839847265
Position 2567: 0.008009586280750514
Position 4395: 0.007479988863006337
Position 17651: 0.0071837501508870485
Position 3666: 0.006836933689149182
Position 15717: 0.006533967194514566
Position 2174: 0.006420076799504363
Position 15609: 0.0063814648150425715
Position 6947: 0.0059548692338300315
Position 321: 0.005344779584877002
Position 6877: 0.005223158496427726
Position 6873: 0.005047810629074058
Position 8644: 0.00497470866573585
Position 16018: 0.004856549516648287
Position 7601: 0.00442709724991018
Position 4453: 0.0043978906542809434
Position 2466: 0.004284793589097236
Position 2198: 0.0034735914906789877
Position 23192: 0.003037886104511407
Position 1741: 0.0030371635385150328
Position 4191: 0.0029668322066077877
Position 2112: 0.002796613981440446
Position 3600: 0.0027813896895745394
Position 16358: 0.002750005717837563
Position 4364: 0.002422517332443683
Position 7709: 0.0024100521111897733
Position 4678: 0.002408286886038646
Position 2571: 0.0023815891297447257
Position 995: 0.0022806138427252103
Position 2338: 0.0021939602166799774
Position 3413: 0.0019932508076464304
Position 3367: 0.0018975526385639086
Position 19701: 0.0017600456777999937
Position 709: 0.001611389251707329
Position 2764: 0.001590009353170227
Position 2335: 0.0014638523584386302
Position 8386: 0.0012085647075651877
Position 3604: 0.0011739419673496585
Position 3229: 0.0011052319948716988
Position 7506: 0.0010551804244649124
Position 880: 0.0009488798287898319
Position 2427: 0.0008883114447179974
Position 1136: 0.0008018227787703204
Position 4435: 0.0007349522191743129
Position 970: 0.0007224742398910367
Position 3550: 0.0007059093263363417
Position 1159: 0.0005642069387811226
Position 1765: 0.0005185018315847976
Position 2890: 0.0005096168221905084
Position 6007: 0.0004884161983657437
Position 1409: 0.0004815389258919982
Position 731: 0.00048123035933181617
Position 23594: 0.0004418598137820616
Position 773: 0.00043708862297577966
Position 2857: 0.00043092859656383535
Position 2537: 0.0004285516536534863
Position 2362: 0.00035827770424702056
Position 1051: 0.0003501272343830602
Position 16117: 0.0002815211485526812
Position 431: 0.00026528954552432335
Position 2413: 0.0002491360163922918
Position 1585: 0.00023471449559750313
Position 20821: 0.00023370114234699438
Position 2017: 0.0002291718423337239
Position 1432: 0.0001962087525531653
Position 939: 0.00018347706618795565
Position 4519: 0.0001680004227500596
Position 446: 0.00016294304648873468
Position 340: 0.0001620968338302999
Position 2037: 0.00015785180055131085
Position 14752: 0.00014280003803817724
Position 1845: 0.00014152439647462762
Position 19061: 0.00010413106545785798
Position 2032: 9.944455551853285e-05
Position 111: 9.063698652461648e-05
Position 15082: 7.778023550830713e-05
Position 9898: 7.3545024267133e-05
Position 6325: 6.969538926026729e-05
Position 1138: 6.246878262871082e-05
Position 6349: 5.871897764468701e-05
Position 4516: 5.202662072242239e-05
Position 17379: 5.045692532867438e-05
Position 3099: 4.6402031575419424e-05
Position 3172: 4.594235779698652e-05
Position 18722: 4.382190517153126e-05
Position 1445: 4.221548532560118e-05
Position 490: 4.166206103660994e-05
Position 617: 4.0750925662150075e-05
Position 9459: 3.988187894822649e-05
Position 18841: 3.678268738824794e-05
Position 9428: 3.477826081228195e-05
Position 826: 3.4253983203689294e-05
Position 2255: 3.405048140587652e-05
Position 2924: 3.240341449819836e-05
Position 1192: 3.1442947132014556e-05
Position 17675: 2.940756118370893e-05
Position 9965: 2.9125426487058654e-05
Position 13788: 2.667043113000556e-05
Position 2224: 2.65648185586858e-05
Position 347: 2.2129828187912788e-05
Position 17295: 2.1239818638367098e-05
Position 2470: 2.1152383951329667e-05
Position 13844: 2.0873963582722604e-05
Position 2180: 2.082517566727946e-05
Position 714: 2.077933963012862e-05
Position 1704: 1.3529656179067995e-05
Position 2117: 1.0879723838651141e-05
Position 12131: 9.071972678422134e-06
Position 664: 8.376564482678628e-06
Position 9747: 6.664777659037492e-06
Position 10399: 6.473500728043512e-06
Position 3311: 6.027395236737291e-06
Position 9987: 5.211500460721677e-06
Position 13808: 4.897684947917198e-06
Position 7942: 4.731084983266515e-06
Position 3199: 4.612724176220538e-06
Position 9398: 4.279129997591587e-06
Position 9577: 3.7944573268860298e-06
Position 387: 3.2197240285449964e-06
Position 9872: 3.204233462231964e-06
Position 3953: 2.930125919390613e-06
Position 1611: 2.826991264390108e-06
Position 1989: 2.7525148775419723e-06
Position 3740: 2.6505187588453155e-06
Position 1975: 2.3958314775772904e-06
Position 2271: 2.3799767041924347e-06
Position 3853: 2.3777826383426352e-06
Position 2258: 2.210832402074528e-06
Position 1965: 1.932926782909179e-06
Position 3826: 1.7742133823194108e-06
Position 1893: 1.7641426696854827e-06
Position 10831: 1.2907907162069272e-06
Position 10992: 1.2685108409684995e-06
Position 1898: 1.1377222165174285e-06
Position 1822: 1.121577700814196e-06
Position 4059: 1.0641228483726932e-06
Position 10402: 1.0465530420025053e-06
Position 1331: 9.11754029635257e-07
Position 9695: 8.922129626551642e-07
Position 9380: 7.739936489506076e-07
Position 1591: 6.864462553789319e-07
Position 1654: 5.881657431190437e-07
Position 1922: 5.799162802578138e-07
Position 1519: 5.144471163902909e-07
Position 3893: 5.05069053525782e-07
Position 1065: 3.3514122836350147e-07
Position 6727: 2.7177110325609055e-07
Position 3842: 2.2971884912769665e-07
Position 1165: 1.5028617604692295e-07
Position 1857: 1.2614632450341866e-07
Position 5151: 1.1644181441484417e-07
Position 2614: 8.003039945293362e-08
Position 1587: 4.459291118616316e-08
Position 1293: 4.421596415365117e-08
Position 2643: 3.652686463217276e-08
Position 474: 2.7166864130192025e-08
Position 622: 1.7726549781942024e-08
Position 999: 1.1475288217752802e-08
Position 744: 1.137357341947864e-08
Position 1162: 1.0836090175590004e-08
Position 115: 6.768626838180436e-09
Position 907: 5.511489823750541e-09
Position 1531: 4.116690759649468e-09
Position 130: 3.6726426018978214e-09
Position 117: 1.2595265503549194e-09
Position 837: 1.1914105135826532e-09
Position 1463: 1.1490239275287108e-09
Position 135: 5.607737984276832e-10
Position 141: 4.539482213839612e-10
Position 1777: 1.4930935335570796e-10
Position 494: 1.4905394564594853e-10
Position 776: 1.4114894397245394e-10
Position 506: 9.56958371077408e-11
Position 514: 2.6821821612463426e-12
Position 77: 2.3272978612481126e-12
