Gene = WDR70
index = 1568
Annotated 5SS: [   181    343   2474  12909  17359  58770  64161 100776 137379 226027
 318543 321931 323876 342004 343723 345839 347834]
Annotated 3SS: [   276   2389  12787  17162  58709  64026 100621 137301 225851 318442
 321845 323736 341902 343642 345721 347670 373273]
SMsplice 5SS: [   181    343   2302   2474  12909  17359  23661  28612  58770  64154
  85792  89862  99948 100776 137379 153950 181254 208448 226027 300059
 310680 318543 321931 323876 341557 341791 342004 343723 345839 347834
 359962 373400]
SMsplice 3SS: [   276   2157   2389  12787  17162  23524  28501  58709  64026  85558
  89741  99795 100621 137301 153774 181162 208395 225851 299978 310600
 318442 321845 323736 341396 341646 341902 343642 345721 347670 359878
 373273 373983]
top_k =  500
Partition function (log Z): -135.5788620108002

Sorted 5' Splice Sites (High to Low Probability):
Position 2474: 0.9984269100502852
Position 17359: 0.9906366769712949
Position 343: 0.988485632781563
Position 12909: 0.9877092889583905
Position 181: 0.9675501252672023
Position 2302: 0.9132563660614434
Position 28612: 0.892082077995416
Position 23661: 0.887381633223669
Position 32152: 0.27550043479627023
Position 38156: 0.27389205396492333
Position 27632: 0.26837993992889064
Position 22526: 0.2262917917905771
Position 34101: 0.1988506923428684
Position 20627: 0.1286865392108689
Position 16865: 0.11195105522498731
Position 5908: 0.061042530319590574
Position 851: 0.048533189832790806
Position 14612: 0.04744126748892377
Position 30237: 0.04514792147037907
Position 8788: 0.041190562310947684
Position 5071: 0.040027133967749484
Position 12278: 0.0386672006702548
Position 16290: 0.036469040418552194
Position 9048: 0.031790707071929734
Position 17245: 0.031167683604280724
Position 21769: 0.02861093414321992
Position 31408: 0.02745872101900577
Position 62: 0.024271904580263164
Position 10717: 0.023342151036704166
Position 855: 0.020078440699732816
Position 16296: 0.01893835357367613
Position 12317: 0.017170017588085677
Position 4898: 0.016923023216811443
Position 16965: 0.013662740703163208
Position 30436: 0.01331079788458503
Position 15518: 0.01261276680194953
Position 20377: 0.012152336149070282
Position 12880: 0.011080081461412752
Position 12164: 0.011031342120528425
Position 8837: 0.010828752950106968
Position 7655: 0.009976471707374318
Position 5644: 0.009661894964812505
Position 19558: 0.009519335836227275
Position 17374: 0.009361997529067818
Position 19717: 0.009328898696962191
Position 9184: 0.008798003871964213
Position 20623: 0.008013599342444054
Position 32027: 0.0069825566222721245
Position 657: 0.006081686912019945
Position 16723: 0.005694115583449899
Position 4328: 0.00425932775811191
Position 3327: 0.004190884780228286
Position 449: 0.0041178628707970325
Position 6735: 0.003883439780180438
Position 1410: 0.003836768718249502
Position 386: 0.0037914554830811983
Position 4649: 0.0036741795467858346
Position 14596: 0.00314870276225402
Position 9383: 0.0030897226254829827
Position 8669: 0.002744466209921965
Position 210: 0.0024182353606341683
Position 13252: 0.0023766307829183675
Position 2101: 0.002269295106057778
Position 9003: 0.0022472563850329153
Position 16867: 0.0019728317073464123
Position 5726: 0.0015554657959866243
Position 2159: 0.0013507373617567993
Position 5234: 0.0013397700553920689
Position 15992: 0.0013242758351414063
Position 2021: 0.0012846558985555
Position 14454: 0.0012762935047540105
Position 142: 0.0011092138004421296
Position 5113: 0.0010312890948532979
Position 7454: 0.0009694103427873243
Position 3583: 0.0009535333834963916
Position 7659: 0.0008636788292753246
Position 5019: 0.0008200907273415979
