Gene = PLEKHN1
index = 1036
Annotated 5SS: [ 118  307 3927 4105 4262 4510 4712 4908 5654 5928 6514 6830 7144 7555
 7868]
Annotated 3SS: [ 206 3779 4023 4188 4381 4615 4826 5577 5790 6363 6688 7002 7335 7818
 7944]
SMsplice 5SS: [ 118  307 3927 4105 4510 4712 4908 5654 5928 6514 6830 7144]
SMsplice 3SS: [ 206 3779 4023 4381 4579 4826 5577 5776 6363 6688 7002 7944]
top_k =  500
Partition function (log Z): 45.33895682193902

Sorted 5' Splice Sites (High to Low Probability):
Position 4510: 0.9997826379741145
Position 4908: 0.9962686775702186
Position 5654: 0.992931875260723
Position 307: 0.9924468286421206
Position 4105: 0.9899329667938014
Position 118: 0.9884983138808601
Position 6830: 0.9648092105662327
Position 5928: 0.91615623008216
Position 3927: 0.8962141849563685
Position 4712: 0.8174886683247944
Position 7144: 0.7033589170003024
Position 6514: 0.5536381349265685
Position 7555: 0.5374784961786242
Position 6562: 0.40803273120573147
Position 2528: 0.3367075230389894
Position 735: 0.2514374508789465
Position 7868: 0.23728975853839543
Position 2277: 0.22893163248432388
Position 6295: 0.22122546517539182
Position 4723: 0.17765680133669437
Position 5264: 0.15670106425368446
Position 8087: 0.13394087024276002
Position 2249: 0.13071930865926218
Position 5048: 0.12976595040386768
Position 514: 0.11437315022923696
Position 5097: 0.10414106694254144
Position 5111: 0.10119752378593859
Position 4262: 0.08452750609508748
Position 7213: 0.06615690911737332
Position 8092: 0.06296940573639724
Position 5209: 0.05936398085410219
Position 2580: 0.05551698273402061
Position 7179: 0.05055352358948633
Position 1620: 0.04784269621886906
Position 423: 0.042746032620513026
Position 3605: 0.036478922450854635
Position 2153: 0.03415136010649372
Position 5215: 0.034085222476329516
Position 5478: 0.02861087423332725
Position 5403: 0.02514780381745839
Position 6566: 0.023092167868457903
Position 5508: 0.022170324771291515
Position 3864: 0.01792329537097701
Position 634: 0.01587752090718591
Position 815: 0.014713725386647978
Position 7254: 0.013948317888858728
Position 7172: 0.013269432515693064
Position 5188: 0.013165034259989904
Position 3900: 0.010807956073275289
Position 3550: 0.010419622022347547
Position 133: 0.009647646240247793
Position 5842: 0.008622342423621135
Position 4113: 0.008562130332854004
Position 1678: 0.007951649263729854
Position 7838: 0.007806609798171477
Position 5902: 0.007003863856845387
Position 2613: 0.00638705638881132
Position 7126: 0.006235647231437525
Position 8437: 0.005438395863649194
Position 5462: 0.005269687160450646
Position 5699: 0.005268391690393942
Position 427: 0.005086256229296446
Position 5197: 0.004266185507865957
Position 3157: 0.003981443332297383
Position 7160: 0.0035539631178835417
Position 4716: 0.0034695047636936465
Position 7204: 0.002944806206478057
Position 8484: 0.0028460429494875862
Position 1375: 0.0027655996301584472
Position 3173: 0.0027136323351129353
Position 5970: 0.0026307711146036994
Position 650: 0.0023786621863978574
Position 3141: 0.002211032857103683
Position 3203: 0.00215803068627907
Position 3882: 0.0021475471268190974
Position 3127: 0.0019225836867831536
Position 3858: 0.0017652421828997095
Position 6138: 0.001739748919716717
Position 7872: 0.001690870607591609
Position 5251: 0.001646196000211432
Position 8461: 0.0015600984521034551
Position 7893: 0.0015427938980652654
Position 6760: 0.001208589482680311
Position 3153: 0.0011439036952916933
Position 129: 0.0011065006257630359
Position 6887: 0.0010780631100524296
Position 3199: 0.0010428358499921999
Position 5195: 0.0010249880209854255
Position 5174: 0.0009937978263252869
Position 5219: 0.0009812711289458596
Position 920: 0.0008945642932284179
Position 1217: 0.0008884862566391096
Position 5957: 0.0008819412678242906
Position 3832: 0.0007410777059551168
Position 2365: 0.0007082489957529742
Position 6056: 0.0007060884266903103
Position 4344: 0.0005672281285254441
Position 21: 0.0005489444005165686
Position 6542: 0.0005267708295782661
Position 5410: 0.0005183775109119757
Position 7393: 0.0005148768187599754
Position 4350: 0.0005096204602050666
Position 6211: 0.0004227713380919624
Position 5057: 0.0003627533975473432
Position 360: 0.0003488218355224899
Position 4925: 0.0003322783844024003
Position 8452: 0.00029417645267808284
Position 5221: 0.00028523470752111395
Position 4685: 0.00024424785263991707
Position 1370: 0.0002435887796760838
Position 6568: 0.0002293193871679293
Position 7611: 0.00021362298588165247
Position 1278: 0.00020442065869894405
Position 325: 0.00019813640817629478
Position 7230: 0.00018956497641018234
Position 1412: 0.00018367404478546946
Position 4735: 0.00017065128932914326
Position 7117: 0.00016975327853542554
Position 2354: 0.00016805679076267372
