Gene = HSD17B7
index = 665
Annotated 5SS: [   90  2117  5932  7171  9192 12790 13578 14747]
Annotated 3SS: [ 1912  5838  7055  8996 12684 13520 14647 21551]
SMsplice 5SS: [   90  2117  4811  7171  9192 12790 13578 14747]
SMsplice 3SS: [ 1984  4703  7055  8996 12684 13520 14647 21551]
top_k =  500
Partition function (log Z): 15.254673898969022

Sorted 5' Splice Sites (High to Low Probability):
Position 9192: 0.9973538616343225
Position 12790: 0.9960691579039601
Position 14747: 0.9795859554772706
Position 7171: 0.9617171407655781
Position 4811: 0.875246233974918
Position 2117: 0.8682474996201854
Position 13578: 0.7838577226412755
Position 90: 0.5753156820701115
Position 6842: 0.5574188569198991
Position 5932: 0.553753426852545
Position 12204: 0.4638741657576857
Position 8821: 0.46214336342742346
Position 7796: 0.44979623452141965
Position 5380: 0.3390438596907359
Position 9518: 0.3347980273008193
Position 10746: 0.2859807526960745
Position 5098: 0.2514494480053441
Position 225: 0.2445240274849901
Position 4636: 0.23228542919087253
Position 5031: 0.2316612017778764
Position 7470: 0.2038006625269021
Position 9755: 0.20145917897483764
Position 5385: 0.18460705210762568
Position 15588: 0.1809455969280742
Position 962: 0.1461360171368502
Position 6023: 0.14565805879228536
Position 16282: 0.09202780277346274
Position 6838: 0.09090623528317752
Position 6827: 0.08493474163888227
Position 7754: 0.0806173827005111
Position 955: 0.07845936544821765
Position 310: 0.07334456289338158
Position 1469: 0.07203223320789583
Position 2934: 0.05675375108059079
Position 15545: 0.054956532064222095
Position 41: 0.053781052293320926
Position 14408: 0.052667372457184815
Position 15108: 0.04230553083143966
Position 17945: 0.038470164325763084
Position 3283: 0.0362864853115807
Position 8190: 0.03172390700539085
Position 17649: 0.031411498777816516
Position 10466: 0.03064522997598856
Position 9979: 0.030436653727079883
Position 10806: 0.028736473611753854
Position 4745: 0.026064074167108223
Position 11119: 0.02104360451705148
Position 19518: 0.020285148118191078
Position 7135: 0.01895924295128167
Position 13634: 0.015562532094049014
Position 18867: 0.014752574155958341
Position 8805: 0.013345832067239187
Position 250: 0.01330635721933086
Position 1602: 0.012651665255465573
Position 64: 0.011106662660651351
Position 6822: 0.010691747398762667
Position 18955: 0.010688684642595092
Position 2212: 0.010161946443759798
Position 7544: 0.00996576169218249
Position 11151: 0.009174173361130728
Position 15819: 0.009155726832937664
Position 4235: 0.008667917758104441
Position 2888: 0.007851847256747079
Position 4269: 0.007687783693127786
Position 4918: 0.00705689199933812
Position 4146: 0.0067618184208896644
Position 9607: 0.006150683918323046
Position 875: 0.005930989404806926
Position 14194: 0.005768230523581019
Position 4835: 0.005523503027840464
Position 5644: 0.00502171525172334
Position 1565: 0.0048109647272743805
Position 10052: 0.0040375159180915205
Position 13642: 0.003689936687202606
Position 2061: 0.0035739640999993376
Position 4221: 0.0035006435686272337
Position 4112: 0.0030720945990035855
Position 4988: 0.002968766106927754
Position 2811: 0.002873159519678198
Position 4571: 0.0028294822684255235
Position 5461: 0.002772390702760265
Position 16349: 0.002690984008251478
Position 5661: 0.0026193879208102643
Position 360: 0.002519194800012749
Position 1476: 0.0023179032066278082
Position 13623: 0.001886998029140273
Position 9267: 0.0018688031259500898
Position 5475: 0.0017820973051954916
Position 13318: 0.0017775156986350872
Position 14139: 0.0017394952845795754
Position 466: 0.0015058247088787524
Position 9467: 0.0014791168590527841
Position 13305: 0.001347876721101728
Position 3287: 0.0013252662945927175
Position 12713: 0.001319045656170122
Position 15829: 0.0012320650171252622
Position 401: 0.0009532232901632394
Position 13604: 0.0009514392628120205
Position 6773: 0.0008384740752053039
Position 4098: 0.0008010400950112592
Position 414: 0.000770041228597749
Position 9484: 0.000765004072802878
Position 45: 0.0007542649218809964
Position 343: 0.0007022625258121051
Position 204: 0.0006656895204253322
Position 15166: 0.0006507105916019383
Position 6306: 0.0005664439444128251
Position 6133: 0.0005486718419715945
Position 1473: 0.0005122314700318888
Position 7220: 0.0005059159524668919
Position 7250: 0.00048040310891110454
Position 6795: 0.00045071291795922396
Position 1044: 0.00032580721328112676
Position 13341: 0.0003059883303965322
Position 7318: 0.00029740603186539596
Position 1754: 0.00027161016046765244
Position 12794: 0.00024085984136242543
Position 7842: 0.0002371865173700427
Position 13149: 0.0002225732662163471
Position 7208: 0.00016388612632817787
Position 13156: 0.00011937358275826982
Position 10164: 0.00010682619517709542
Position 14648: 9.443916743342854e-05
Position 257: 7.449154739259172e-05
Position 133: 6.015557747680555e-05
Position 1273: 5.829655985925428e-05
Position 9997: 4.9793429247884174e-05
Position 3057: 4.734716687821245e-05
Position 624: 4.707914191799719e-05
Position 264: 3.9185203761909775e-05
Position 9600: 3.8886431934579304e-05
Position 9366: 3.8419017538449974e-05
Position 525: 3.7584101222971294e-05
Position 9449: 2.2890470729185147e-05
Position 17: 1.7740679767471465e-05
Position 13893: 1.6224725486687116e-05
Position 39: 9.838946777454477e-06
Position 9528: 8.929996848247044e-06
Position 149: 7.258088127141042e-06
Position 106: 4.336982601178488e-06
Position 236: 8.971328924062343e-07
Position 19: 7.71595901231535e-07
Position 67: 3.7604655609770095e-07
Position 227: 1.78045296413502e-07
Position 9880: 1.6030401441370453e-07
Position 214: 1.29873089667306e-07
Position 314: 2.1554668987933864e-08
Position 329: 2.450294328731108e-09
Position 286: 7.374126486883707e-10
Position 444: 5.692837276305776e-10
Position 477: 4.3253230313196426e-10
Position 321: 3.731802716406732e-10
Position 323: 2.9367264671065663e-10
Position 271: 2.784208467783911e-10
Position 405: 8.324344569334524e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12684: 0.9803744937222147
Position 14647: 0.9486855872198979
Position 7055: 0.876177419535569
Position 21551: 0.8098857756045224
Position 13520: 0.7816467672975501
Position 8996: 0.7795599614750691
Position 4703: 0.611262328795737
Position 5281: 0.4869094007499855
Position 12085: 0.4116385885685621
Position 1984: 0.4032413489325615
Position 1912: 0.3932550805758251
Position 5741: 0.34791035122600344
Position 9466: 0.33881509542069393
Position 4725: 0.2994714192452267
Position 4930: 0.29429046338905174
Position 8585: 0.27305224326023336
Position 6740: 0.27140357061561304
Position 5838: 0.25735524247905867
Position 6724: 0.25732532948213316
Position 7647: 0.22989968946268527
Position 7394: 0.22673990531520563
Position 9028: 0.20352278588018252
Position 4535: 0.19742995548705988
Position 10651: 0.19523267698799499
Position 8708: 0.18223778796093584
Position 6677: 0.17898897956019166
Position 15485: 0.17579846533792542
Position 4874: 0.1636580752418084
Position 21524: 0.10982482770175825
Position 7081: 0.10239654783448365
Position 7573: 0.09665193487492364
Position 16131: 0.09559829417650664
Position 7684: 0.08037362257116103
Position 903: 0.07948723915269494
Position 10602: 0.07605862504939435
Position 9411: 0.07153184876965438
Position 5931: 0.06949183487427317
Position 9648: 0.055312788974743066
Position 7715: 0.05513271621089916
Position 12112: 0.05223557718912352
Position 1357: 0.0519051987694548
Position 1877: 0.05156521742020932
Position 2810: 0.049364820939472406
Position 17685: 0.0463368119663247
Position 9389: 0.045562980256910975
Position 769: 0.036272127410728626
Position 1432: 0.03611193956966336
Position 15463: 0.035165647275023464
Position 17507: 0.034689714743874334
Position 9898: 0.03440244052407251
Position 10258: 0.033670796617587394
Position 5252: 0.03181396164925269
Position 14278: 0.03132897539436692
Position 822: 0.031280608506178295
Position 10983: 0.030217777878182205
Position 3155: 0.03001589571394024
Position 8001: 0.029301276254195072
Position 10677: 0.02848789614988217
Position 14980: 0.028317782664912784
Position 15452: 0.02381781317046369
Position 4551: 0.023641459217190623
Position 203: 0.02294555048133941
Position 19385: 0.022326906645312578
Position 7627: 0.021260043543776357
Position 6698: 0.020467349930536526
Position 8661: 0.02023934205295872
Position 7579: 0.020003769832198894
Position 6745: 0.017055538645411886
Position 18707: 0.016397552691673006
Position 12712: 0.01597171172568184
Position 4977: 0.01549709534175259
Position 4604: 0.014957337380390954
Position 9699: 0.014627418747766213
Position 5757: 0.014600265903141625
Position 15767: 0.014259450022018247
Position 113: 0.013901353657199035
Position 2060: 0.013881849632408062
Position 3961: 0.01368768645479524
Position 1937: 0.012793194572272232
Position 15070: 0.011781459410472293
Position 18823: 0.011494152214995076
Position 20552: 0.01127320808017164
Position 13292: 0.011059057611920465
Position 4912: 0.010642184973367247
Position 4097: 0.010590341616233194
Position 14167: 0.010492736080801174
Position 14612: 0.01037927381307689
Position 9543: 0.010277341610682191
Position 14668: 0.010144852420254657
Position 10631: 0.009347980650073612
Position 9067: 0.009184755803976494
Position 15041: 0.008556663319963843
Position 16171: 0.007332006010809809
