Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  500
Partition function (log Z): -3.8318509391672477

Sorted 5' Splice Sites (High to Low Probability):
Position 1530: 0.929170033539819
Position 321: 0.9223376751701711
Position 64: 0.9029456095376198
Position 1271: 0.7309018993306379
Position 2134: 0.3194021210152662
Position 2734: 0.23524096486700763
Position 1772: 0.17697242640661892
Position 2494: 0.15597000742655895
Position 572: 0.1355939183107012
Position 2712: 0.12353987710356974
Position 2259: 0.11975919282265157
Position 1850: 0.119469409229359
Position 831: 0.11342329593389279
Position 886: 0.06711978463205955
Position 161: 0.0627152908164585
Position 818: 0.06188610410456355
Position 6978: 0.05871382860900821
Position 2040: 0.0350374209379964
Position 1267: 0.026731406931382016
Position 3436: 0.02321092932044316
Position 8210: 0.020884185625164232
Position 6954: 0.015317676457720125
Position 1900: 0.01502929757748491
Position 68: 0.011493692745425861
Position 5664: 0.009050382710494983
Position 3066: 0.005892788586138094
Position 580: 0.005321281252286764
Position 1894: 0.004105955354761419
Position 303: 0.0028401126138921386
Position 195: 0.0028347186618055777
Position 325: 0.0026835049569320737
Position 4242: 0.0022924493087192145
Position 3444: 0.002203610857660801
Position 834: 0.0011375227146654672
Position 391: 0.001097153657580647
Position 872: 0.000822850581601225
Position 2189: 0.0005940428059330019
Position 1009: 0.0005917517634763364
Position 1195: 0.0005869415354162395
Position 926: 0.0005374151778479366
Position 2180: 0.00040910362004558363
Position 1721: 0.0003585321126888681
Position 2352: 0.0003563188478502493
Position 1263: 0.00028393054933460553
Position 1309: 0.00026023134848439513
Position 2369: 0.0001967737833581832
Position 383: 0.00018703976352705978
Position 2489: 0.00017303302680302842
Position 5073: 0.00015952790777973197
Position 103: 0.00011288496744127172
Position 465: 8.589004885324702e-05
Position 1585: 8.270922677717603e-05
Position 446: 7.292871488764385e-05
Position 2367: 4.746847747764429e-05
Position 2406: 4.622974025669497e-05
Position 1359: 4.253047437680612e-05
Position 1702: 3.971185533572258e-05
Position 657: 3.78416678348857e-05
Position 676: 3.070221185606589e-05
Position 422: 2.2745620823270914e-05
Position 2293: 1.6345067349216915e-05
Position 518: 1.3467681799169312e-05
Position 127: 1.282435049920157e-05
Position 540: 1.1739542836197825e-05
Position 1430: 1.1556708283295913e-05
Position 452: 1.1357545169325541e-05
Position 623: 4.029826414270885e-06
Position 532: 1.0118964277898505e-06
Position 520: 8.845216748562093e-07
Position 400: 8.372956471896789e-07
Position 534: 4.947990805346763e-07
Position 426: 2.883721310348649e-07
Position 211: 1.401815600940197e-07
Position 117: 1.1393480088025331e-07
Position 440: 1.723529419016847e-08
Position 547: 9.452167057353267e-09
Position 213: 4.228670016389839e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.926899994771422
Position 194: 0.8516496348628351
Position 1988: 0.6871840768101563
Position 1119: 0.4946485281710651
Position 2659: 0.45357220234416384
Position 6877: 0.4116900136998165
Position 1647: 0.31604434407572274
Position 702: 0.26480212050137947
Position 8446: 0.14953244303340915
Position 1162: 0.10053663687809655
Position 7536: 0.10047242097346831
Position 2365: 0.09542678547496221
Position 1122: 0.08922554313096123
Position 554: 0.07316399274471648
Position 260: 0.07090679534838236
Position 2241: 0.052041587445655894
Position 436: 0.035400083898806785
Position 1182: 0.024740001027050183
Position 8071: 0.024430698702364802
Position 3352: 0.018461311524216335
Position 4073: 0.017702166852189984
Position 6922: 0.01719731313737589
Position 7326: 0.013146115890286442
Position 388: 0.012889353859339403
Position 3274: 0.011618393548179508
Position 5608: 0.01069302680421168
Position 1033: 0.010484668713023962
Position 2711: 0.010380834877350972
Position 2908: 0.009049893965509068
Position 706: 0.008639846439637918
Position 2579: 0.007294401983096114
Position 2991: 0.00557410353380108
Position 3866: 0.004684986168683984
Position 1436: 0.004597068454216996
Position 1204: 0.003599935755838646
Position 9043: 0.003116030447083012
Position 415: 0.0028232789865623186
Position 768: 0.002650049568970939
Position 512: 0.0024651705074764853
Position 422: 0.0024165606498709686
Position 2291: 0.0023690049081675282
Position 1468: 0.0022760469548610725
Position 529: 0.0014563566011497446
Position 1760: 0.0014250274994749203
Position 7696: 0.0013691124132982132
Position 239: 0.0013207093669864787
Position 5005: 0.0013031715873438104
Position 1764: 0.0011962163410888609
Position 745: 0.0011052468746540903
Position 1384: 0.0009716926724517236
Position 860: 0.0009129380589280353
Position 6891: 0.0008578932017071987
Position 1358: 0.0008065963841768878
Position 4010: 0.0007895335983044196
Position 1685: 0.0006716794649448077
