Gene = TSC1
index = 1494
Annotated 5SS: [   79  9589 15855 17421 19035 21274 22803 23259 32340 33169 33620 34051
 37321 37891 39041 40211 40971 42017 43033 43907 47199 47438]
Annotated 3SS: [ 9525 15668 17316 18881 21128 22647 23184 32163 33052 33507 33928 37250
 37785 38481 40166 40803 41833 42921 43783 47010 47275 47866]
SMsplice 5SS: [   79  9589 10156 17421 19035 19807 21274 22803 23259 32340 33169 37321
 37891 39041 40971 43033 43907 44426 47199 47438]
SMsplice 3SS: [ 9525  9841 17316 18881 19681 21128 22647 23184 32163 33052 37250 37785
 38908 40803 42921 43783 44180 47010 47275 48844]
top_k =  500
Partition function (log Z): 33.63348158133313

Sorted 5' Splice Sites (High to Low Probability):
Position 17421: 0.9968389375242631
Position 47199: 0.9966764262284683
Position 37321: 0.9913916084420917
Position 22803: 0.9828330936116743
Position 9589: 0.9766944916086804
Position 43907: 0.9545571280016515
Position 21274: 0.9471809684631509
Position 40971: 0.942534419894762
Position 47438: 0.9328171693641478
Position 43033: 0.9218657005493884
Position 32340: 0.896291586090412
Position 23259: 0.8905928601970464
Position 39041: 0.8348343659093539
Position 19035: 0.7989469380135169
Position 44426: 0.7816825407682414
Position 33169: 0.741042427290528
Position 10156: 0.6145764304068815
Position 37891: 0.604681387225224
Position 23812: 0.5507543471653596
Position 19807: 0.4559365728185836
Position 34051: 0.43911919342286543
Position 79: 0.4138432357422572
Position 1154: 0.3913061782554786
Position 22035: 0.3779847219701076
Position 50: 0.37668352639625563
Position 43453: 0.30773819419750137
Position 40126: 0.30432036807839763
Position 25525: 0.2961949134410251
Position 21838: 0.27375684663660055
Position 13413: 0.27119164723622574
Position 42652: 0.22467902036881857
Position 42017: 0.2240936796494884
Position 33620: 0.2209793793506598
Position 19783: 0.21302084845656924
Position 9842: 0.21217427341412226
Position 38039: 0.19154188240041972
Position 37716: 0.19059630618251552
Position 2407: 0.1772624541524454
Position 75: 0.16102188276254056
Position 41181: 0.15732322656346664
Position 4122: 0.1403764200576725
Position 40211: 0.13797121007855015
Position 44074: 0.13127584195331982
Position 23543: 0.1254799340040257
Position 28919: 0.11451302657260164
Position 43301: 0.11398137450008769
Position 18194: 0.11108394494537048
Position 15807: 0.09180988294774253
Position 23322: 0.09104009963407882
Position 30647: 0.08915082252948697
Position 20424: 0.08555577594954014
Position 16422: 0.08290579599829924
Position 21860: 0.0804946101808456
Position 16432: 0.07826570229643864
Position 1036: 0.07753724080886333
Position 42991: 0.07616058322175771
Position 33212: 0.07256001982784646
Position 15604: 0.06555963628341438
Position 15855: 0.06064088544246771
Position 37896: 0.05891101000689671
Position 23735: 0.05653986944777604
Position 47938: 0.05274527828911008
Position 32356: 0.05116567927261013
Position 33240: 0.048262598890127933
Position 21311: 0.04693502359078539
Position 16436: 0.046679032506299956
Position 43240: 0.04571275896151784
Position 20895: 0.04480689652883081
Position 38001: 0.044299131292548935
Position 21794: 0.04369514711582509
Position 40929: 0.04217475109218064
Position 26086: 0.04171784652106905
Position 41879: 0.039369558605505645
Position 45858: 0.037683734997844325
Position 18297: 0.03733882619606291
Position 18157: 0.03452482320867551
Position 12449: 0.03440053418025282
Position 43328: 0.033269531768791535
Position 51499: 0.032433923258638905
Position 11357: 0.030761859427734295
Position 40135: 0.029403208354481118
Position 41939: 0.02914187720053725
Position 47303: 0.0260172262745079
Position 41216: 0.02562138925026216
Position 41683: 0.023659202991116988
Position 41468: 0.022968116430311197
Position 45167: 0.022938618059314814
Position 48157: 0.020560600396239522
Position 384: 0.02051706034297767
Position 21762: 0.01955137026606727
Position 45297: 0.018160444430346236
Position 12568: 0.017647891752264607
Position 45536: 0.017207963955916703
