Gene = METTL18
index = 838
Annotated 5SS: [57]
Annotated 3SS: [791]
SMsplice 5SS: [613]
SMsplice 3SS: [791]
top_k =  500
Partition function (log Z): -10.471673876250854

Sorted 5' Splice Sites (High to Low Probability):
Position 613: 0.22139581543012826
Position 120: 0.21158078987407225
Position 534: 0.2111122962700941
Position 684: 0.19101841930761035
Position 180: 0.07121361013394237
Position 679: 0.046543652956242854
Position 442: 0.02800831513125305
Position 486: 0.0262107840746982
Position 537: 0.022369739192040727
Position 699: 0.018582071355969523
Position 1796: 0.016839767570858886
Position 57: 0.009182164528334064
Position 34: 0.0034173450105442877
Position 451: 0.0028684453772777315
Position 617: 0.0017986525571371873
Position 927: 0.0013751088739364541
Position 862: 0.0009335308313989975
Position 1598: 0.0009219921347872817
Position 301: 0.0008864752045773388
Position 524: 0.0008619623249491355
Position 1092: 0.0007569520750342635
Position 416: 0.0007410697281691333
Position 137: 0.0006426108302310414
Position 546: 0.0006423112271588265
Position 543: 0.0004480045094054721
Position 705: 0.0004308826080604141
Position 579: 0.0004140852057866223
Position 421: 0.00039188365093521793
Position 1361: 0.0003324957170590357
Position 403: 0.00028435962446149324
Position 827: 0.0002541637118186503
Position 308: 0.00017280587279247392
Position 923: 0.00016416595465933013
Position 160: 0.00015025566623096454
Position 313: 0.00011815778675195609
Position 101: 8.51832239167681e-05
Position 950: 8.42937496441643e-05
Position 528: 7.726082356876206e-05
Position 566: 6.722277560820958e-05
Position 975: 6.603745839586417e-05
Position 66: 6.079977526101947e-05
Position 549: 4.6598151099562275e-05
Position 623: 4.060962716820357e-05
Position 207: 4.012445186076624e-05
Position 234: 3.979020399077464e-05
Position 625: 1.9257735987690116e-05
Position 497: 8.562962326800704e-06
Position 1329: 5.878701108125737e-06
Position 199: 5.275457521291782e-06
Position 502: 5.103864562073161e-06
Position 977: 3.816769151394719e-06
Position 127: 2.999364228637013e-06
Position 213: 2.059196334854069e-06
Position 125: 1.9872371298971363e-06
Position 354: 5.159216704704239e-07
Position 287: 2.2267306148943502e-07
Position 540: 1.7834747475499406e-07
Position 555: 4.014089023102516e-08
Position 729: 6.835295588531573e-09
Position 615: 3.0394376574759542e-09
Position 558: 1.9394998480243016e-09
Position 14: 2.9051860639530954e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9256062936663448
Position 579: 0.05888685343191999
Position 1471: 0.021035455290704597
Position 612: 0.012391507259446473
Position 363: 0.008921032971785335
Position 2007: 0.0074697532233528475
Position 1984: 0.006915245050457996
Position 1873: 0.004927504945372598
Position 279: 0.004434574581372772
Position 533: 0.003825158496685156
Position 409: 0.003677338705795726
Position 1021: 0.0032668579377437843
Position 729: 0.0032501660562362054
Position 1164: 0.0027869204975951817
Position 1055: 0.0026856960592841297
Position 918: 0.0025443262740533906
Position 1687: 0.00215893388751608
Position 1891: 0.0021558862701240382
Position 1588: 0.001648766986194112
Position 793: 0.001424411117790152
Position 1708: 0.0013569245526994997
Position 1536: 0.0012783511863609888
Position 1642: 0.0011724913940720613
Position 338: 0.0008962184141877675
Position 179: 0.0008799852828633744
Position 1961: 0.0008563261926679853
Position 2010: 0.0008340778374725776
Position 947: 0.0007648721436358804
Position 1690: 0.0006770735390587825
Position 1925: 0.0005706938568266301
Position 1005: 0.0005538396744815808
Position 1201: 0.00044001063762528277
Position 1057: 0.00038164674919548183
Position 1087: 0.0003726790827335494
Position 413: 0.00027159383060768743
Position 1714: 0.00024908927792935995
Position 438: 0.00024207205840184157
Position 1213: 0.00023759767712177898
Position 1144: 0.00022690571304169796
Position 2148: 0.00019121266962732973
Position 1024: 0.0001859131744567721
Position 971: 0.00017875453989392936
Position 1219: 0.00016069054107460657
Position 2100: 0.0001300729278006954
Position 990: 0.00012415150418826942
Position 1914: 0.00010084220438532433
Position 1990: 7.987660665145029e-05
Position 234: 6.685097129136153e-05
Position 199: 6.0976715947401936e-05
Position 667: 5.646682109431637e-05
Position 313: 3.696121316117124e-05
Position 433: 3.3877925089539275e-05
Position 416: 2.5062410039526274e-05
Position 467: 1.6286425477018977e-05
Position 471: 5.197679079307285e-06
Position 207: 5.482763516830245e-07
Position 308: 9.056212687423832e-08
Position 116: 6.563384565315486e-09
Position 482: 1.1909975370206136e-09
Position 160: 1.9180230267930633e-10
Position 96: 5.4288446300966e-11
Position 137: 2.6261757493585898e-11
Position 125: 1.9890244086624946e-11
