Gene = PRCC
index = 1067
Annotated 5SS: [  740 14830 19675 24293 27309 29842]
Annotated 3SS: [14781 19107 24196 27164 29775 32873]
SMsplice 5SS: [  740  9377 14830 19675 23663 23869 24293 27309 29842]
SMsplice 3SS: [ 9229 14781 19492 23566 23752 24196 27164 29775 32873]
top_k =  500
Partition function (log Z): 8.500038694114593

Sorted 5' Splice Sites (High to Low Probability):
Position 24293: 0.9984869830195332
Position 27309: 0.9788035867307987
Position 23663: 0.9159597960696341
Position 23869: 0.8275492179470686
Position 29842: 0.7917104116523992
Position 14830: 0.7814763060573724
Position 9377: 0.7222022688350518
Position 740: 0.6367141309884603
Position 1466: 0.5178341394539555
Position 30296: 0.34617693003794353
Position 28429: 0.2966600901012227
Position 84: 0.28434140627533183
Position 19675: 0.2823773203928931
Position 9428: 0.2777977311649512
Position 27068: 0.23009306844337096
Position 25805: 0.1988918960868646
Position 29783: 0.19580131522367217
Position 30587: 0.16525441450469897
Position 1776: 0.140769206428281
Position 6484: 0.13634223142093838
Position 23876: 0.1332619053454221
Position 32380: 0.12077050361436083
Position 28089: 0.11356121758527145
Position 30054: 0.09091242076056111
Position 30060: 0.08573761314853375
Position 30110: 0.07487530131065816
Position 23634: 0.05762054555986145
Position 226: 0.0494480057497539
Position 27553: 0.045969066033569435
Position 3971: 0.043485667610307914
Position 24679: 0.040288384850115044
Position 2860: 0.03955211182503732
Position 1312: 0.03560427888330072
Position 30973: 0.03328268954903982
Position 25715: 0.03172376997204434
Position 30987: 0.031666915773424245
Position 23913: 0.027532463189219456
Position 185: 0.027106852810166542
Position 145: 0.026440229748023125
Position 26644: 0.017683845679987893
Position 4: 0.015772961229082203
Position 1371: 0.014208390060546607
Position 27229: 0.014182944575097311
Position 23675: 0.011598856623803092
Position 3211: 0.010769933683843616
Position 744: 0.009505031016368551
Position 6384: 0.009144772124909807
Position 25800: 0.008337448081622031
Position 26601: 0.007959155722784352
Position 26407: 0.007783468153853912
Position 1402: 0.0075347497912506
Position 27922: 0.007061781022732606
