Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  500
Partition function (log Z): -7.708778937604643

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.9083530172295858
Position 4231: 0.8565302396402388
Position 97: 0.6952575163390413
Position 469: 0.5769225940074156
Position 5875: 0.3658182825919174
Position 10400: 0.35153928931964307
Position 1362: 0.19266449774816283
Position 2162: 0.13123341188095344
Position 143: 0.12614772121990142
Position 8347: 0.11539477165373171
Position 9257: 0.11062116930511125
Position 1041: 0.10992093672663364
Position 10537: 0.10762156774360479
Position 2183: 0.0867862157202614
Position 4245: 0.0845784530345171
Position 3988: 0.0825445522641528
Position 799: 0.0699232401849991
Position 504: 0.057489532817778105
Position 5461: 0.05023770563895701
Position 521: 0.043425469903350514
Position 8269: 0.03967573600212239
Position 10165: 0.03961374130552986
Position 8225: 0.0348166869882889
Position 789: 0.021211226616464816
Position 4227: 0.016845841032454453
Position 10366: 0.015133554540878745
Position 2428: 0.012371972535188985
Position 8424: 0.012152084253227849
Position 6068: 0.008233907134356254
Position 21: 0.005556555450869075
Position 135: 0.0053885655645300725
Position 609: 0.0051994983974550935
Position 6651: 0.004321207105988969
Position 293: 0.004014144751633424
Position 537: 0.00382106592189717
Position 6941: 0.0036034738558901797
Position 323: 0.002437568317546884
Position 47: 0.0022399600663526153
Position 6328: 0.0020638610638436207
Position 196: 0.001981891371825982
Position 636: 0.0018688845986260326
Position 1728: 0.001781281316766823
Position 5157: 0.0016420784097787276
Position 4610: 0.0016351659366069184
Position 1804: 0.0015418389337987298
Position 291: 0.001401432565658754
Position 5479: 0.0009942165281210742
Position 2212: 0.0009347448021250276
Position 121: 0.0009230755824906826
Position 4976: 0.0009065522730862758
Position 3469: 0.0008909973139660412
Position 423: 0.0008479873913369169
Position 7997: 0.0008159532682746971
Position 8005: 0.0008095900923827083
Position 2147: 0.0007048243833179461
Position 3523: 0.0006078899034199028
Position 3738: 0.0005753404392406787
Position 3056: 0.0005220150106186624
Position 186: 0.0002974786841228368
Position 6149: 0.000289613967952959
Position 5457: 0.00018497549523721228
Position 104: 0.0001839419492140023
Position 5472: 0.00014358067194643353
Position 101: 8.332223983823697e-05
Position 843: 7.172728266714623e-05
Position 527: 4.242669106858666e-05
Position 827: 3.597738093677536e-05
Position 45: 2.902521132250801e-05
Position 670: 2.1641976605268783e-05
Position 607: 1.9891086700346087e-05
Position 271: 1.921017285223565e-05
Position 378: 1.6626023810660352e-05
Position 643: 9.754983897338216e-06
Position 764: 8.236737006487e-06
Position 668: 6.442898302649819e-06
Position 783: 6.1765350849618956e-06
Position 840: 4.282088590184834e-06
Position 7726: 3.862968153997195e-06
Position 6860: 3.6050712198529777e-06
Position 327: 3.5635851424421293e-06
Position 7061: 3.5437216430981685e-06
Position 6691: 3.5166495053729383e-06
Position 710: 3.4354038976933255e-06
Position 5974: 3.198339556503425e-06
Position 329: 5.316933558598396e-07
Position 194: 3.9456574645435064e-07
Position 204: 3.1813803092036473e-07
Position 126: 1.0458855745330103e-07
Position 73: 3.0484936090240704e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4093: 0.9470561040019373
Position 4737: 0.8869553084678071
Position 387: 0.536705429689127
Position 10314: 0.4434552693942917
Position 10470: 0.4292755750945964
Position 5773: 0.34762577647036796
Position 2103: 0.17275931331758834
Position 8104: 0.15975212688746193
Position 11002: 0.14381420414944718
Position 1245: 0.1357484087367719
Position 8259: 0.1349580294091778
Position 9193: 0.12826115549006456
Position 923: 0.10665985941160824
Position 12646: 0.09713293393621016
Position 3893: 0.06948789621632792
Position 9994: 0.0688285009012465
Position 7875: 0.06456064763094438
Position 423: 0.06438545616951714
Position 673: 0.04004658135536587
Position 7584: 0.03912825276010692
Position 5307: 0.036186946787029196
Position 5810: 0.03247932124579855
Position 9230: 0.028553691352188822
Position 2062: 0.02635024639066263
Position 5240: 0.017324717030135803
Position 2120: 0.013037155910562453
Position 4673: 0.012770700101254931
Position 8124: 0.012129744073672323
