Gene = SPATA12
index = 1299
Annotated 5SS: [346]
Annotated 3SS: [12924]
SMsplice 5SS: [ 346 9331]
SMsplice 3SS: [ 9229 12924]
top_k =  500
Partition function (log Z): -11.918429543088676

Sorted 5' Splice Sites (High to Low Probability):
Position 346: 0.7555449312707422
Position 9331: 0.7118382302586915
Position 757: 0.3559889280258437
Position 766: 0.2888167798797164
Position 1511: 0.15768298676643547
Position 3343: 0.12841214164561104
Position 3009: 0.10321699129320654
Position 530: 0.05471969136455911
Position 9570: 0.05446773739720242
Position 682: 0.048376064783569546
Position 13061: 0.02863961955572065
Position 11901: 0.028153350810082436
Position 2974: 0.027108860101566944
Position 1819: 0.0238508011314012
Position 1417: 0.02127778812401148
Position 9843: 0.019916217148742615
Position 4025: 0.019314679541637368
Position 1000: 0.017472844628374694
Position 7: 0.014858582893519006
Position 3220: 0.013455718779488129
Position 5162: 0.007915917185971108
Position 2613: 0.00790114714391532
Position 11: 0.007605561444196432
Position 1691: 0.0059998202813632915
Position 34: 0.005867648367543452
Position 150: 0.005774723121511065
Position 13069: 0.005270965640694177
Position 1302: 0.004262182206216685
Position 4282: 0.0017509024638485732
Position 195: 0.0007834345734494102
Position 313: 0.0007748559597038635
Position 1061: 0.0007054290226042189
Position 1203: 0.0006115011916297599
Position 350: 0.0005727543050577012
Position 158: 0.00043621041832164515
Position 339: 0.00041282779956729095
Position 488: 0.00039361213839670853
Position 177: 0.00033950558563670713
Position 205: 0.0002657431941403035
Position 1169: 0.0002565281764659989
Position 1002: 0.00021598009309558566
Position 295: 0.0001754860336806929
Position 11727: 0.00012460142259688008
Position 527: 5.4835424759470495e-05
Position 573: 5.2201736700617506e-05
Position 9585: 4.967822790399547e-05
Position 68: 4.602760765842117e-05
Position 449: 3.3123047841666577e-05
Position 3273: 2.8408486299542976e-05
Position 139: 2.614727730618123e-05
Position 468: 2.5671272198887967e-05
Position 1065: 1.6609367047312333e-05
Position 40: 1.6414454560293346e-05
Position 2566: 1.6388195050914588e-05
Position 668: 1.6383503480818013e-05
Position 578: 1.2477736846272436e-05
Position 498: 9.645715499173327e-06
Position 721: 9.521352830115948e-06
Position 226: 7.162888050358246e-06
Position 341: 6.782018466641699e-06
Position 353: 6.102041821115463e-06
Position 432: 4.200953274253966e-06
Position 245: 3.865525887922398e-06
Position 105: 5.261705221965316e-07
Position 571: 4.0012371008811374e-07
Position 609: 2.4522992296947925e-07
Position 19: 2.1416926622221372e-07
Position 438: 7.216099410210288e-14
Position 583: 1.3950736101918169e-14

