Gene = COMMD2
index = 395
Annotated 5SS: [ 122  290 1097 1822]
Annotated 3SS: [  211  1013  1647 10780]
SMsplice 5SS: [ 122  290 1177 1822 2243]
SMsplice 3SS: [ 211 1013 1722 2116 8363]
top_k =  500
Partition function (log Z): -3.423880476993788

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9786453931758282
Position 290: 0.9613417922931123
Position 2243: 0.9109109219529703
Position 1822: 0.8870410372701744
Position 1177: 0.7104877816779273
Position 1097: 0.26599703154545007
Position 5166: 0.10044340765558013
Position 2806: 0.046613201725631825
Position 3106: 0.043851082657210744
Position 3040: 0.03209125276885595
Position 5672: 0.010358516843467799
Position 506: 0.007977478841696578
Position 6229: 0.007763429015883753
Position 686: 0.007008807020951323
Position 816: 0.005671796501006151
Position 919: 0.005206722916595137
Position 1816: 0.004610364845134729
Position 1145: 0.0037570780539063113
Position 1872: 0.0035770880856855138
Position 1515: 0.0030623012195509975
Position 5409: 0.002711399367041704
Position 466: 0.002526448733374363
Position 1025: 0.0024613497891322086
Position 331: 0.002353018291842503
Position 2022: 0.0022941061694168987
Position 1183: 0.002134688783518328
Position 109: 0.002063235671367262
Position 6431: 0.0020072342389228152
Position 2072: 0.0019313745341586995
Position 7395: 0.0018856560670221538
Position 1492: 0.0016223484156395586
Position 436: 0.0013234204185570456
Position 4244: 0.0012417224825866792
Position 33: 0.0011952758131875297
Position 1066: 0.000987262318621421
Position 5990: 0.0007336011854666646
Position 1476: 0.0006533532801463813
Position 41: 0.0006307269150725449
Position 69: 0.0004184492993592077
Position 19: 0.00039587375760250887
Position 5618: 0.00034632464219597734
Position 824: 0.0003451268668752109
Position 132: 0.0003291277948509933
Position 608: 0.0003013610920964349
Position 141: 0.00021932378894545871
Position 1471: 0.00020001446698241415
Position 400: 0.0001874208017064898
Position 597: 0.00016427437658521907
Position 2054: 0.0001293644195724745
Position 1763: 0.00012071445638104665
Position 789: 0.00010319678309442373
Position 148: 0.00010242199082974276
Position 513: 0.00010138615246590728
Position 386: 9.725980163789722e-05
Position 2018: 9.388443807680832e-05
Position 2033: 7.43920865970909e-05
Position 49: 6.41703129851275e-05
Position 2612: 6.0572699616742464e-05
Position 573: 5.7513791253954776e-05
Position 430: 5.237911743700801e-05
Position 2725: 4.665146382818366e-05
Position 460: 3.867270521687366e-05
Position 164: 3.5776712572314005e-05
Position 378: 2.729543598788826e-05
Position 1402: 2.348194290738871e-05
Position 798: 2.325201929494354e-05
Position 143: 2.3250464775987204e-05
Position 474: 1.905024538752065e-05
Position 348: 1.832012530861793e-05
Position 590: 1.7019566516650432e-05
Position 907: 1.6860611316243792e-05
Position 756: 8.999504781102969e-06
Position 2530: 7.575757201717678e-06
Position 403: 6.968221435787499e-06
Position 810: 6.595686190269098e-06
Position 615: 3.7800090739145436e-06
Position 391: 3.160977399133135e-06
Position 5: 2.0578648899405486e-06
Position 628: 1.4801292492629516e-06
Position 1208: 6.346016637262299e-07
Position 495: 4.985438271085416e-07
Position 550: 3.7883545252530023e-07
Position 631: 3.089563790009515e-07
Position 710: 2.298256496919879e-07
Position 1050: 2.2243593270948378e-07
Position 1919: 5.964287998639362e-08
Position 222: 1.2531433306633918e-08
Position 214: 1.2665569581322543e-11
Position 238: 2.5198091978171776e-14
Position 211: 2.1662332452072443e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.9838711975532595
Position 211: 0.9588377777688091
Position 2116: 0.8703545484728801
Position 1722: 0.38575910066640445
Position 1699: 0.31142845933445085
Position 8363: 0.299980329326129
Position 8023: 0.08608681693884204
Position 5006: 0.07244565140636303
Position 12232: 0.07138613051848447
Position 1739: 0.0675904815837159
Position 1990: 0.06503673197093093
Position 9164: 0.0645993180505352
Position 1647: 0.05314223759725094
Position 2971: 0.04464491291306002
Position 5724: 0.04144448671082655
Position 2668: 0.039739998452434706
Position 9540: 0.03755482220152385
Position 4125: 0.03439043062971137
Position 5302: 0.03262032446732397
Position 2993: 0.02513082648482881
Position 1600: 0.024114298246060508
Position 1669: 0.02373582643419303
Position 1548: 0.023666578712953128
Position 10780: 0.02325004243643495
Position 5097: 0.02147545690984022
Position 12605: 0.021376852825432287
Position 4155: 0.02012466509957497
Position 12928: 0.016173992869021662
Position 10400: 0.014642438938923247
Position 4174: 0.01451151177907352
Position 4925: 0.013570315005532628
Position 4554: 0.010656609699326292
Position 10638: 0.010386158474368341
Position 5532: 0.0103799701424312
Position 5277: 0.010046988435041728
Position 13125: 0.009769881421833474
Position 3039: 0.009723213720717874
Position 2718: 0.008585949955816661
Position 11999: 0.008448091488987142
Position 12631: 0.008301527926071932
Position 537: 0.007672413088234455
Position 10498: 0.006391755592983395
Position 2888: 0.006184723280845915
Position 12235: 0.005973522791011598
Position 11869: 0.005471999709131552
Position 5050: 0.005251839574537483
Position 12178: 0.00513909585780296
Position 740: 0.004722394229174401
Position 7224: 0.004348705255589423
Position 11544: 0.004249230626910294
Position 5018: 0.0040490072144978295
Position 1399: 0.003949635893847222
Position 6307: 0.0036369188303554635
Position 8999: 0.0036122009869833725
Position 4240: 0.003592310843243258
Position 10379: 0.003522396933624091
Position 6200: 0.003508736523964739
Position 6120: 0.0033614728828893067
Position 10164: 0.0033452777726238917
Position 5468: 0.0033090306211217653
Position 8889: 0.0033022125520506306
Position 9560: 0.0032245510323197436
Position 815: 0.003091288200205292
Position 6053: 0.003034883388178809
Position 3880: 0.0030248160941980656
Position 4964: 0.002735938669604691
Position 7410: 0.002666675241739044
Position 9972: 0.0026526880188800944
Position 6149: 0.002486859337054957
Position 9536: 0.0024523925829554464
Position 1552: 0.0023765088486665136
Position 2942: 0.002268758919888234
Position 8779: 0.0022241997817187423
Position 8336: 0.0021836220541753535
Position 6105: 0.0021529519993151373
Position 8520: 0.002127345066769561
Position 191: 0.0021201520757717575
Position 8670: 0.0018377275829876498
Position 8443: 0.0018227795593627949
Position 1402: 0.0017543064190126672
Position 4453: 0.0017485586552718722
Position 4317: 0.0016746647578051996
Position 9610: 0.0016175660051623332
Position 3684: 0.0015019169470028176
Position 1954: 0.0014660358905202579
Position 9128: 0.0014595703007583023
Position 7019: 0.0013814749776121674
Position 5112: 0.0013505864905260458
Position 6887: 0.0012813526457968079
Position 5893: 0.0012190772930205406
Position 905: 0.00121153220525948
Position 2647: 0.001207864424508993
Position 9137: 0.001157402898261391
Position 6325: 0.0010611413684228571
Position 2495: 0.0010589610121828925
Position 1604: 0.0009693130944293134
Position 2377: 0.0009403935495360843
Position 6860: 0.0009325718912339495
Position 2083: 0.0009310715532326095
Position 8235: 0.0008372244387805643
Position 3668: 0.0008306544164782593
Position 3945: 0.000821137982318729
Position 1471: 0.0008053685011214925
Position 5720: 0.0007990244113096337
Position 2122: 0.0006874439467270943
Position 8078: 0.0006601074651167248
Position 406: 0.0006315950581427543
Position 1500: 0.0006252653116422793
Position 2193: 0.0005930913741726428
Position 3024: 0.0005814427576209481
Position 1349: 0.0005670329606889794
Position 710: 0.0005667145117937359
Position 4729: 0.0004722340955944048
Position 4726: 0.000453667752585836
Position 1352: 0.00044486396881332295
Position 4367: 0.00041359742465019644
Position 5896: 0.0004056643929337865
Position 2444: 0.00038621225014069975
Position 2004: 0.00038349020441766466
Position 690: 0.000352643810485879
Position 2242: 0.00033995460475635806
Position 5165: 0.00033582890649471575
Position 628: 0.00032213168539423873
Position 5208: 0.00030484089949322075
Position 1284: 0.0003019794545391355
Position 463: 0.00027399057094970266
Position 2071: 0.00026697260062217394
Position 403: 0.00025512743069924657
Position 2364: 0.0002060553178883397
Position 1081: 0.0001658871835450141
Position 2441: 0.00010917236135571726
Position 3061: 0.00010541936071732033
Position 2389: 0.00010221912774368133
Position 2973: 0.00010088023376528523
Position 4979: 0.0001006170832600235
Position 1167: 9.770947398632406e-05
Position 3229: 9.317647304978911e-05
Position 573: 8.6722076801208e-05
Position 696: 8.275338086158391e-05
Position 1083: 8.032814867822718e-05
Position 2018: 7.920478741858949e-05
Position 1519: 7.873057793398311e-05
Position 2627: 7.558357228139046e-05
Position 2196: 6.917934633250373e-05
Position 798: 6.727415153644037e-05
Position 460: 6.687566198961357e-05
Position 2047: 6.515314830219789e-05
Position 495: 5.893758969013784e-05
Position 789: 5.606582326910141e-05
Position 2995: 5.573255077163851e-05
Position 748: 4.841998663104453e-05
Position 1744: 4.0940852482304194e-05
Position 2134: 3.9853634671900476e-05
Position 1045: 3.758701702322019e-05
Position 1419: 3.454450897133318e-05
Position 2746: 3.424406457365259e-05
Position 1913: 3.408916500642374e-05
Position 1032: 3.3213084360486555e-05
Position 839: 3.177187725154558e-05
Position 692: 3.07732030232126e-05
Position 585: 2.9803796305173753e-05
Position 636: 2.9244623576930943e-05
Position 384: 2.8114345687795306e-05
Position 1090: 2.607888131616877e-05
Position 1229: 2.585860836456078e-05
Position 1140: 2.2234395292060987e-05
Position 1058: 2.1077382895930692e-05
Position 251: 1.9582274940854365e-05
Position 962: 1.924861718562084e-05
Position 725: 1.6793696233237133e-05
Position 932: 1.67643287197912e-05
Position 2516: 1.5367707347460194e-05
