Gene = MED10
index = 828
Annotated 5SS: [ 233 1429 4271]
Annotated 3SS: [1344 4167 5992]
SMsplice 5SS: [ 233 1429 3844 4271]
SMsplice 3SS: [1344 3671 4107 5992]
top_k =  500
Partition function (log Z): -1.383551307628652

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9645042147858973
Position 4271: 0.9513179050746927
Position 1429: 0.9028412946622469
Position 3844: 0.7849879635923012
Position 1053: 0.26236729064533193
Position 5871: 0.21748621344686234
Position 3041: 0.21248648613579996
Position 657: 0.11730339497931648
Position 3054: 0.08240006404861423
Position 3829: 0.0635361900696958
Position 2754: 0.05345829457860956
Position 1949: 0.051502241809820215
Position 625: 0.04285389470056889
Position 1899: 0.03415037593987092
Position 2746: 0.02662395947076184
Position 3901: 0.025283763780998458
Position 186: 0.024740046498309326
Position 2520: 0.0224451903987964
Position 6182: 0.0149378687587266
Position 2837: 0.012508041759903516
Position 2495: 0.010589729388151626
Position 1273: 0.009760221660083578
Position 2803: 0.009718162563846814
Position 1264: 0.009557033142855687
Position 1281: 0.009326096995564642
Position 2734: 0.008732555822487754
Position 4418: 0.007473031562293525
Position 1530: 0.005681663960579504
Position 2897: 0.004702721474594945
Position 2336: 0.00452782061777021
Position 2142: 0.004406580630948384
Position 1091: 0.0036709196170402643
Position 1073: 0.0027096822450450543
Position 714: 0.002580090162757828
Position 3369: 0.002551582547276724
Position 1206: 0.0024259973612186197
Position 729: 0.0021690396709388585
Position 3027: 0.0019047022528151016
Position 1234: 0.0018529583167832845
Position 4786: 0.001842018337951765
Position 2272: 0.001535584767183414
Position 2627: 0.001519649394719517
Position 1155: 0.0014735347493540437
Position 880: 0.001449073864733388
Position 1458: 0.0008508111516108274
Position 87: 0.0007547796647841773
Position 3893: 0.0005329262411152554
Position 1684: 0.0005130064378869637
Position 50: 0.0004698478496253616
Position 965: 0.00042974156927221604
Position 152: 0.00033033552180793986
Position 1125: 0.0002983941781329143
Position 1409: 0.00018849835605966965
Position 2395: 0.0001841556945164783
Position 819: 0.00017701904866316683
Position 1215: 0.00016650189767780513
Position 1138: 0.0001582884150195953
Position 2506: 0.00015589363422016772
Position 91: 0.00015197308798552538
Position 545: 0.0001469409156756761
Position 717: 0.0001387917150975125
Position 190: 0.00013710036205625263
Position 76: 0.00012164727550744647
Position 529: 0.00011874222721419524
Position 925: 0.00010185457309935658
Position 17: 8.668992274882747e-05
Position 739: 8.3980669663526e-05
Position 1485: 4.8213904464463144e-05
Position 1048: 3.781701927452671e-05
Position 1433: 3.658798444184863e-05
Position 358: 3.55401373752379e-05
Position 1414: 2.7182400906175867e-05
