Gene = SUCO
index = 1354
Annotated 5SS: [  281 18410 20154 22807 24201 24578 35926 36955 37514 40782 42407 44343
 44603 45173 46051 51870 52732 56710 57855 66952 69002 69571 75586]
Annotated 3SS: [18294 20042 22651 24062 24426 35801 36829 37445 40673 42300 44321 44546
 45080 45984 51800 52640 55542 57766 66846 68846 69478 75529 76598]
SMsplice 5SS: [  281  5359 18410 20154 22807 24201 24578 35926 36955 37514 40782 45173
 46051 51870 52732 55646 57855 66952 69002 69571]
SMsplice 3SS: [ 5248 18294 20042 22651 24062 24426 35801 36829 37445 40673 45080 45984
 51800 52640 55542 57766 66846 68846 69478 76598]
top_k =  500
Partition function (log Z): 27.092736730402365

Sorted 5' Splice Sites (High to Low Probability):
Position 57855: 1.0000000000000038
Position 36955: 0.9969784775472779
Position 35926: 0.9892435172539538
Position 18410: 0.9860824725310843
Position 45173: 0.97798252009651
Position 5359: 0.9770756237041764
Position 22807: 0.9496880568678513
Position 69002: 0.9490812091773785
Position 281: 0.942002479688523
Position 52732: 0.9419294478212457
Position 51870: 0.9115132320366046
Position 69571: 0.9102645923195413
Position 24578: 0.9053966300187873
Position 66952: 0.9029565592564902
Position 40782: 0.8918785100278648
Position 46051: 0.827799714625477
Position 24201: 0.7674272994807415
Position 20154: 0.7232541220406654
Position 37514: 0.618161569490343
Position 4578: 0.5380603929415521
Position 25189: 0.4555713243422815
Position 24901: 0.43696360974711945
Position 45767: 0.40286450748454705
Position 7014: 0.39412058539683936
Position 44697: 0.3935228698731966
Position 727: 0.37515900808441893
Position 44603: 0.33014930339015364
Position 42407: 0.32183217577634043
Position 19791: 0.31608257402559276
Position 57421: 0.2827153097034031
Position 2261: 0.2780770635131323
Position 5676: 0.23674848765861917
Position 37315: 0.23330856330170333
Position 711: 0.2175276147544661
Position 52178: 0.2050113494866732
Position 44343: 0.1698537656770668
Position 20553: 0.1629686557526787
Position 20734: 0.158226412251607
Position 37819: 0.15785233617667155
Position 26346: 0.15048222288181096
Position 48211: 0.15017319927987147
Position 7225: 0.14565699244646674
Position 40583: 0.14154108511156593
Position 4368: 0.13361146996939477
Position 7634: 0.13063110838983305
Position 69934: 0.11407136166557395
Position 40894: 0.10680120832301312
Position 4775: 0.10561688008813667
Position 24140: 0.10250804892499829
Position 46122: 0.10194546048669187
Position 25586: 0.10038235509026949
Position 30756: 0.09873352836234707
Position 57449: 0.09487716502570503
Position 608: 0.09048828630419217
Position 10138: 0.07974468781821711
Position 72525: 0.07830923074291764
Position 521: 0.0780480152666336
Position 72041: 0.07371533944379217
Position 10276: 0.0734812038055349
Position 67982: 0.07159078846837409
Position 3787: 0.0699925220379381
Position 46388: 0.06887194093854447
Position 24205: 0.06442855215142955
Position 55708: 0.06269651186858094
Position 12862: 0.059710878550351384
Position 43771: 0.05865264282133178
Position 54338: 0.054901995097752045
Position 13140: 0.05391798707186121
Position 42116: 0.05021690600601069
Position 71127: 0.049268350818214256
Position 71131: 0.048701192886981076
Position 52391: 0.0477697454823939
Position 43663: 0.04667512882314582
Position 75586: 0.044944525784527276
Position 19052: 0.04155914200263858
Position 46833: 0.0404926182428196
Position 55621: 0.03957712637954893
Position 36581: 0.0361563104678619
Position 42163: 0.03541680641548092
Position 5662: 0.030469903268789275
Position 67735: 0.028975281823736848
Position 1052: 0.02809632710621845
Position 55680: 0.027955536703539743
Position 23883: 0.027676956182241
Position 43210: 0.026806817599939237
Position 37878: 0.026561314481606653
Position 19048: 0.026287360651823504
Position 44415: 0.02285416664550414
Position 28040: 0.021757843515462557
Position 18550: 0.02071163801968068
Position 46383: 0.020411821677359276
Position 11223: 0.020276104587692786
Position 20265: 0.019936089751036383
Position 51939: 0.019350541580726303
Position 68984: 0.018799143483882536
Position 43124: 0.018606629729083998
Position 51905: 0.01764848673445557
Position 24582: 0.01709494396703502
Position 45711: 0.016589716893343005
Position 36501: 0.016505915494046085
Position 27024: 0.016088485971128042
Position 53532: 0.015938656079782912
Position 45202: 0.015617134646240276
Position 6988: 0.015565343175169789
Position 612: 0.015141432273759164
Position 40243: 0.014797814156349636
Position 53030: 0.0146794814722358
Position 22494: 0.014641779697739395
Position 22406: 0.013194462667875106
Position 4647: 0.011456714691159555
Position 75663: 0.011447080716620161
Position 66968: 0.010774304218165151
Position 23424: 0.010645930129092918
Position 20697: 0.010276331989450273
Position 2083: 0.01020233305312419
Position 6035: 0.009609961636778673
Position 27989: 0.009247796229593291
Position 23646: 0.009245821457816938
Position 40570: 0.009005739040846839
Position 39454: 0.00891877913423071
Position 70787: 0.008156030260080972
Position 19294: 0.00794963752046054
Position 18747: 0.0076010438248644415
Position 69209: 0.006907909325880137
Position 4881: 0.006681232101283954
Position 19616: 0.006664225638835587
Position 2914: 0.006595147192634453
Position 4781: 0.006516936248750372
Position 35934: 0.006397143517407075
Position 73816: 0.0063491167750684445
Position 4590: 0.00633993874996025
Position 68977: 0.006227783660212111
Position 69092: 0.006190220790239885
Position 40493: 0.005800495797498542
Position 41199: 0.005740477897055924
Position 21228: 0.005731159389607734
Position 71705: 0.005492333935082692
Position 589: 0.005338328222026161
Position 54141: 0.005218371960986521
Position 43650: 0.005146041971678374
Position 76756: 0.005132406718614384
Position 513: 0.004815250165338217
Position 37538: 0.004351073025856902
Position 5830: 0.004129208076031093
Position 6537: 0.003950101777967448
Position 24275: 0.0037739765331256375
Position 20245: 0.0037623645351225893
Position 48098: 0.0037061987074995676
Position 444: 0.003696461511505922
Position 69378: 0.0036601096688856838
Position 4955: 0.0035473529940837213
Position 831: 0.003513827384760352
Position 36148: 0.00347507680803303
Position 35901: 0.0032919726276439106
Position 38712: 0.0031502289768347426
Position 37732: 0.0031374341996697123
Position 20549: 0.0029170511079156538
Position 6405: 0.002374686402292855
Position 45553: 0.0023675281308570997
Position 7038: 0.0021476746641448698
Position 45421: 0.0019174359534927861
Position 47458: 0.0018518179750947345
Position 311: 0.001846410476010735
Position 23407: 0.001722301085967482
Position 41774: 0.0016452624705970925
Position 22954: 0.0016397390563659792
Position 45716: 0.0015688394937436088
Position 47103: 0.0015143996561000003
Position 47825: 0.0014925530252170036
Position 6031: 0.0012291721669676395
Position 39323: 0.0011660524423144174
Position 70914: 0.001111420508757142
Position 575: 0.0010322311800978986
Position 24184: 0.0010210016783032847
Position 40674: 0.0008404725235511336
Position 55300: 0.0008172162311296381
Position 36293: 0.0007687349137926649
Position 454: 0.0007545433610897857
Position 1698: 0.0007292674193203343
Position 70664: 0.000651686703430736
Position 45752: 0.0006221391519821058
Position 36136: 0.0006214864776769614
Position 53509: 0.0005123832801087587
Position 22950: 0.0004897727483843182
Position 45197: 0.00046477832604369926
Position 23487: 0.0004162756365080611
Position 35910: 0.0003930594067192207
Position 37281: 0.00037771508680107776
Position 36959: 0.0003650892287273602
Position 582: 0.00033021451818008755
Position 249: 0.00031485507339178295
Position 37015: 0.0002812946523541735
Position 276: 0.000264141122057916
Position 6904: 0.00024801884594028865
Position 47462: 0.00023175153933013956
Position 343: 0.00018423742194648322
Position 320: 0.0001795702554397066
Position 471: 0.0001664315656909788
Position 656: 0.0001639323804608246
Position 37336: 0.00015332681668552033
Position 285: 0.00014357489393512988
Position 374: 0.00014131826814041163
Position 71601: 0.00013641120204646102
Position 71117: 0.00013385253175754485
Position 439: 0.00012277799493596672
Position 35964: 0.00010957256855716741
Position 18424: 0.00010692013303180904
Position 473: 9.646408349017363e-05
Position 37168: 5.785418334788976e-05
Position 788: 5.1684622956869393e-05
Position 827: 4.432553254633429e-05
Position 538: 4.4223780215442336e-05
Position 933: 4.351237317967223e-05
Position 37338: 4.2723014366819655e-05
Position 37381: 3.311422247778456e-05
Position 356: 2.6545021414729792e-05
Position 835: 2.1112303281371253e-05
Position 36880: 1.6488072844373873e-05
Position 2412: 1.5304385723489503e-05
Position 498: 1.4375354953978003e-05
Position 2532: 1.2015214896556034e-05
Position 183: 1.1229684547385188e-05
Position 41066: 9.169554800823673e-06
Position 546: 6.030440763124159e-06
Position 115: 5.7878105673729145e-06
Position 40854: 5.316469407542329e-06
Position 1483: 5.131622774935071e-06
Position 41183: 5.106951854496419e-06
Position 909: 2.508487365427111e-06
Position 733: 1.8885009956207978e-06
Position 35: 1.6251190337664494e-06
Position 23: 8.314283461552925e-07
Position 1499: 7.76856789363957e-07
Position 266: 4.916915071924902e-07
Position 380: 2.968654773158767e-07
Position 10: 2.966864573888049e-07
Position 5: 1.494210270140589e-07
Position 305: 1.1400959840992658e-07
Position 163: 1.4861319709103564e-08
Position 696: 8.397319108798794e-09
Position 825: 9.151290202522465e-10
Position 395: 9.257300148558789e-11
Position 447: 3.5464286079664172e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 57766: 1.0000000000000084
Position 18294: 0.9999098132431484
Position 36829: 0.9952783776041627
Position 40673: 0.993144350597976
Position 45080: 0.9923370286259969
Position 35801: 0.9827582053928202
Position 5248: 0.9673303296655639
Position 51800: 0.9485122603517864
Position 22651: 0.9420869581491217
Position 66846: 0.9137308634746556
Position 69478: 0.9078295259916653
Position 24062: 0.9060931749646399
