Gene = GOLGA4
index = 607
Annotated 5SS: [   446   8308  39096  42885  46115  51901  53043  55844  56195  59156
  72422  76018  78710  84649  85361  85917  91990  93987  94558  97023
 104120 112011 118129]
Annotated 3SS: [  8217  38780  42836  46057  51801  52909  55655  56110  59007  72242
  75885  78553  80410  85238  85785  91875  93965  94488  96946 104015
 111923 118065 122902]
SMsplice 5SS: [   446   8308  30425  38898  46115  51901  53043  55844  56195  59156
  72351  72753  76018  78710  84649  85361  91990  94558  97023 104120
 112011]
SMsplice 3SS: [  8217  30358  38780  46057  51801  52909  55655  56110  59007  72242
  72629  75885  78553  84364  85210  91875  94488  96946 104015 111923
 122902]
top_k =  500
Partition function (log Z): -51.0446209981014

Sorted 5' Splice Sites (High to Low Probability):
Position 8308: 0.9785226242573783
Position 446: 0.9784943553744765
Position 5507: 0.32524520106884774
Position 9305: 0.3155316081116949
Position 2245: 0.25418526697540933
Position 2284: 0.25133892728216856
Position 4722: 0.20857710621402265
Position 6890: 0.1786418964806044
Position 4787: 0.1762143849923222
Position 951: 0.17057667450111985
Position 8881: 0.11616896714535266
Position 1001: 0.10323239671514628
Position 1067: 0.08859500795268548
Position 7431: 0.06721022927749211
Position 5656: 0.05417539810410326
Position 7690: 0.04523137642908407
Position 1645: 0.04345362327626384
Position 9599: 0.04241434002440577
Position 6886: 0.03933468582413035
Position 1627: 0.03749021839793254
Position 8291: 0.020985730150655107
Position 358: 0.016837682535716894
Position 2665: 0.01561371676326495
Position 8998: 0.012914122684682564
Position 219: 0.011203212390956226
Position 8768: 0.011145231494954248
Position 11263: 0.009417960586083893
Position 6566: 0.007803018220340869
Position 66: 0.006803656415268615
Position 4128: 0.005793707579978881
Position 9891: 0.0035335758490629113
Position 1089: 0.003239154230752925
Position 2033: 0.003220073996156529
Position 9796: 0.0031747187400528254
Position 55: 0.002661169518070497
Position 10055: 0.00258460546411791
Position 217: 0.002447118226909492
Position 9937: 0.002060709441501375
Position 989: 0.0020273028929374305
Position 930: 0.0018634664732837024
Position 606: 0.001748391650783751
Position 1780: 0.0017131373023032757
Position 1010: 0.0013576624876163342
Position 765: 0.0012898219304946516
Position 5358: 0.0011857789243114182
Position 9125: 0.0011621357396460333
Position 337: 0.0010396143371722046
Position 1333: 0.0008187420091496578
Position 1739: 0.0008073255378622899
Position 8741: 0.0006818643743229794
Position 281: 0.0006792907502457438
Position 1734: 0.0005195868597033562
Position 35: 0.00040872326893547767
Position 362: 0.0003154882461336209
Position 8899: 0.0002720287015873426
Position 3904: 0.00012943429401680412
Position 613: 8.81430891947656e-05
Position 279: 8.388853707321151e-05
Position 2280: 7.334889006521488e-05
Position 600: 5.524887318971233e-05
Position 3704: 5.52318328008945e-05
Position 8399: 4.812613785091202e-05
Position 704: 4.731716006568438e-05
Position 609: 3.543558812770065e-05
Position 2502: 3.4249807632704905e-05
Position 474: 3.0892097134660716e-05
Position 95: 2.37937096270672e-05
Position 289: 2.1349141155590212e-05
Position 1337: 1.551225131836338e-05
Position 3374: 1.3942813625170773e-05
Position 3582: 1.261977812360004e-05
Position 673: 1.2619097282421568e-05
Position 19: 1.055344593517574e-05
Position 42: 6.433671873353463e-06
Position 45: 6.402809128078189e-06
Position 974: 5.979066079498611e-06
Position 272: 5.8382841693132626e-06
Position 877: 4.903694961795194e-06
Position 730: 4.551605086341843e-06
Position 887: 3.6410708339193773e-06
Position 1243: 3.487593384036708e-06
Position 1071: 3.0991148027593792e-06
Position 1179: 3.0626404926357114e-06
Position 522: 2.9778946483392816e-06
Position 112: 2.455138022977618e-06
Position 530: 1.913773730816431e-06
Position 663: 1.4243888908739923e-06
Position 376: 1.410838916688568e-06
Position 538: 1.2038964836039333e-06
Position 295: 1.0005386557067274e-06
Position 1812: 5.531388620073928e-07
Position 655: 5.321174964264652e-07
Position 809: 5.318503395237189e-07
Position 688: 4.1681615455966513e-07
Position 711: 3.392104412120567e-07
Position 25: 9.906288395786056e-08
Position 115: 7.292172619131227e-08
Position 162: 5.611995072283456e-08
Position 823: 3.078345986335318e-08
Position 109: 2.0407371767137524e-09
Position 301: 1.0008878473405399e-09
Position 342: 4.0221932154398433e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 8217: 0.9995564805458862
Position 12600: 0.4989682642086619
Position 2125: 0.47234005888438807
