Gene = FBXL18
index = 541
Annotated 5SS: [  142  8387 13311 22568]
Annotated 3SS: [ 8167 11766 22348 31866]
SMsplice 5SS: [  142  8387 11899 22568]
SMsplice 3SS: [ 8167 11766 22348 31866]
top_k =  500
Partition function (log Z): -5.9581874403661725

Sorted 5' Splice Sites (High to Low Probability):
Position 8387: 0.988815899461433
Position 22568: 0.9712488499290709
Position 11899: 0.9327623393051444
Position 142: 0.909043135609937
Position 25691: 0.5614142036935977
Position 23380: 0.5374495389115386
Position 26228: 0.49728573989516145
Position 25483: 0.4892265042678261
Position 19121: 0.3647484503824551
Position 18864: 0.2660914921995408
Position 1037: 0.23102560576877162
Position 32020: 0.22608956779314188
Position 23701: 0.13589854618494338
Position 11631: 0.1349006202712436
Position 8597: 0.12718800675726952
Position 13311: 0.08833102370837187
Position 25218: 0.06981387442562866
Position 12883: 0.05978040407351789
Position 23720: 0.05876801583365605
Position 11893: 0.05468243296591054
Position 25662: 0.05212885056414186
Position 18729: 0.04670430632194192
Position 19101: 0.04154223916967102
Position 27102: 0.040741115511187656
Position 591: 0.03418842971540669
Position 70: 0.03372402594589755
Position 11615: 0.03226633872043139
Position 23442: 0.03073439685517016
Position 29781: 0.023878176607608954
Position 13630: 0.02199439845119619
Position 22494: 0.020006310751663776
Position 6110: 0.01722335496163767
Position 18917: 0.016582314702652975
Position 23752: 0.016070907483687575
Position 16432: 0.012628263312117511
Position 9167: 0.011167640152345584
Position 8568: 0.009398416961259606
Position 2959: 0.008862238900677662
Position 2894: 0.008641705480721
Position 9629: 0.00840734301219466
Position 18655: 0.007970331153994375
Position 7209: 0.007755611587122431
Position 28658: 0.007269923761962163
Position 105: 0.006363362984774967
Position 23704: 0.004885969019248551
Position 6223: 0.003421073341664211
Position 189: 0.0034039121912848706
Position 1103: 0.003355390128110182
Position 4946: 0.003317955398021911
Position 25163: 0.0030113007720138814
Position 894: 0.0029134631189846267
Position 6286: 0.0027143772821060764
Position 26600: 0.0025129089189106927
Position 23596: 0.0023214001860968666
Position 26155: 0.0022393701107104734
Position 1090: 0.002216975096374
Position 8589: 0.0021252241135725726
Position 11986: 0.0020861900402090383
Position 10998: 0.002004792914425809
Position 12532: 0.001966885156203819
Position 4024: 0.0019388092014217305
Position 25653: 0.0019303507209617594
Position 3022: 0.0017059951847455753
Position 1126: 0.0015401026859763805
Position 12046: 0.0014660340861733638
Position 5477: 0.0012525909221349264
Position 9199: 0.0011414045806269193
Position 3832: 0.0011244682433447595
Position 1402: 0.0011220447905837692
Position 23586: 0.0010801227015710898
Position 1825: 0.001026804756165845
Position 701: 0.0007584008867848948
Position 716: 0.000737547076896529
Position 11093: 0.0006534448616655182
Position 8817: 0.0006115627087432112
Position 11048: 0.0005414526522460456
Position 10540: 0.0004414807553453099
Position 12426: 0.00041588891828476594
Position 12664: 0.0004136573170452392
Position 12184: 0.0003893615751532099
Position 12268: 0.0003856480322513611
Position 673: 0.00036890725321993067
Position 595: 0.000368560015532116
Position 737: 0.0002517532784746274
Position 199: 0.0002341462485352681
Position 706: 0.00021150998526776234
Position 22577: 0.000198926157016059
Position 12265: 0.00015097650796942627
Position 147: 0.00011778647388621828
Position 13180: 0.00011579611969789943
Position 219: 0.00011086833245439965
Position 454: 0.0001093378691474225
Position 417: 7.208945139431148e-05
Position 12500: 6.311085057459484e-05
Position 157: 6.044873976850445e-05
Position 584: 5.320497062406249e-05
Position 13249: 5.133384073150956e-05
Position 14995: 4.2867524146816954e-05
Position 709: 3.8676178609134576e-05
Position 810: 3.6564534447925685e-05
Position 25: 2.5964445517617922e-05
Position 635: 2.217235188955476e-05
Position 814: 9.809263048546221e-06
Position 832: 9.626691911288517e-06
Position 389: 8.169682980150844e-06
Position 796: 6.7272940648872395e-06
Position 398: 3.662035874930932e-06
Position 84: 2.7900175808984324e-06
Position 721: 2.718652786365865e-06
Position 537: 2.400443710275758e-06
Position 353: 2.2699023173668605e-06
Position 11782: 2.140969251283806e-06
Position 907: 1.844601096465283e-06
Position 19: 1.7582575217659523e-06
Position 878: 1.4911867001519777e-06
Position 33: 1.127196249504041e-06
Position 921: 1.119945560085328e-06
Position 1083: 7.484416045393393e-07
Position 847: 4.5079924219879836e-07
Position 1092: 4.324133296749491e-07
Position 986: 1.4601824728431344e-07
