Gene = COQ4
index = 397
Annotated 5SS: [  393   612  2704  3346  9747 10408]
Annotated 3SS: [  479  2606  3242  9616 10313 10937]
SMsplice 5SS: [  393   612  2704  3346  9747 10408]
SMsplice 3SS: [  479  2606  3242  9629 10313 10937]
top_k =  500
Partition function (log Z): 0.8851169072691846

Sorted 5' Splice Sites (High to Low Probability):
Position 3346: 0.9984282009913104
Position 612: 0.9914106483650367
Position 10408: 0.8213794945617895
Position 2704: 0.7928211309379366
Position 236: 0.5481575918045328
Position 9747: 0.44696248081101986
Position 137: 0.1752120164112315
Position 124: 0.16842156096778424
Position 6484: 0.07896021809885781
Position 2708: 0.07582818098761923
Position 824: 0.05783600473745652
Position 3077: 0.05476803481122585
Position 2746: 0.05404526698612786
Position 1351: 0.04959409641528484
Position 3795: 0.04524983687609322
Position 86: 0.04383731574834656
Position 5866: 0.0394341097960735
Position 3074: 0.033415165103452035
Position 5473: 0.03285663974625935
Position 10594: 0.027514115481080743
Position 1009: 0.02700709060929498
Position 2654: 0.019742128126419574
Position 1236: 0.017826739934103684
Position 10691: 0.016637184924945925
Position 3111: 0.016086027272901874
Position 6669: 0.01594056019309288
Position 42: 0.014416559185360446
Position 3115: 0.01227998003658633
Position 10536: 0.010482037397343392
Position 397: 0.009451999196702044
Position 2688: 0.008958131848905036
Position 2727: 0.008592128173977325
Position 3804: 0.007753204631331096
Position 3067: 0.006883409776505929
Position 407: 0.0034500747402148946
Position 206: 0.0031765530227596903
Position 667: 0.002869017549530168
Position 10423: 0.0023926049931083685
Position 3046: 0.0022590993976655347
Position 6714: 0.00206254341620906
Position 3622: 0.002015550047219415
Position 7466: 0.0012554151587843032
Position 1865: 0.0010839034451399503
Position 3005: 0.0010806827222695277
Position 111: 0.000984558824930589
Position 663: 0.0008997900631875137
Position 228: 0.0008372049199573945
Position 716: 0.0008048799614638086
Position 2047: 0.0007823671801086439
Position 8785: 0.000692151412009009
Position 945: 0.0006506357586693547
Position 1543: 0.0006175878253355841
Position 8165: 0.00046461176033609793
Position 2550: 0.00043352045752842976
Position 3759: 0.00042100216405123323
Position 131: 0.0004199744469176358
Position 351: 0.0004116071260471002
Position 2905: 0.00038008035181502826
Position 188: 0.00034186207223028134
Position 2895: 0.0003252163720499652
Position 7822: 0.00027073877477717733
Position 9688: 0.00023903115710240003
Position 4356: 0.00022442118646234333
Position 4945: 0.00022161673644475704
Position 3154: 0.00021827930784115682
Position 7877: 0.00020832543141958762
Position 6074: 0.0001677569251368822
Position 3321: 0.0001563575249916344
Position 290: 0.00015613288592355846
Position 901: 0.00013993778494272133
Position 218: 0.00012652384809178354
Position 687: 0.00011032582533882483
Position 2967: 0.00010965983863923607
Position 731: 0.00010595200608950269
Position 117: 7.377949166648818e-05
Position 1026: 7.151633024917799e-05
Position 5610: 6.418564049032024e-05
Position 693: 6.065001706950703e-05
Position 812: 5.877169070752573e-05
Position 1679: 5.457357795400779e-05
Position 1037: 4.753600215199703e-05
Position 1595: 4.749986148748205e-05
Position 2155: 4.336818453629333e-05
Position 178: 3.886292949469725e-05
Position 1944: 3.809576679579336e-05
Position 240: 3.290095359295773e-05
Position 1825: 3.275597073707498e-05
Position 56: 2.902305028820357e-05
Position 794: 1.9979822552206672e-05
Position 51: 1.9586373507654454e-05
Position 637: 1.8884178097213708e-05
Position 3365: 1.7036438347454066e-05
Position 48: 1.2239102376082368e-05
Position 2874: 3.823453751716162e-06
Position 7881: 3.6944470950059944e-06
Position 3314: 3.0955506724422802e-06
Position 3340: 2.5613414101055463e-06
Position 2903: 2.4541450634924015e-06
Position 7869: 2.374045029158964e-06
Position 3707: 2.3718788876630945e-06
Position 58: 1.556332223417017e-06
Position 100: 1.2142662066427707e-06
Position 141: 9.775187523863828e-07
Position 344: 3.9982210611317605e-07
Position 262: 2.66081600507184e-07
Position 13: 1.5272691977263647e-07
Position 656: 4.28889318464972e-08
Position 562: 1.9678650031366385e-09
Position 283: 1.0029919354567182e-09
Position 706: 3.4179696529389245e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10937: 0.9468894607636308
Position 2606: 0.9450981672263893
Position 3242: 0.9045228448748912
Position 479: 0.9032702089301151
Position 10313: 0.5714467369002169
Position 9629: 0.4426427043922248
Position 10275: 0.2538965058251992
Position 2992: 0.12039254145184479
Position 712: 0.0721779168140713
Position 3174: 0.06988914498879686
Position 553: 0.05332620345177145
Position 6370: 0.0418478723520813
Position 10514: 0.036550724952224674
Position 1306: 0.029606074483361215
Position 5361: 0.02542569795546308
Position 3648: 0.022719660128703377
Position 1087: 0.0223247539481389
Position 5811: 0.018431266320585053
Position 3651: 0.018362054816967496
Position 6139: 0.017313891194413115
Position 6611: 0.017195760215891722
Position 10279: 0.015591216281659461
Position 2529: 0.01503988365003337
Position 3775: 0.012526565184348134
Position 3229: 0.012487873287998962
Position 6200: 0.012051829759343498
Position 1133: 0.010939308665567962
Position 9925: 0.010568144116420201
Position 2793: 0.009408393797875324
Position 11279: 0.009348038481317227
Position 746: 0.00864499941685416
Position 5683: 0.007314680229189145
Position 5752: 0.007008051090086026
Position 10524: 0.006848455146676242
Position 9220: 0.005626608616230221
Position 5303: 0.0050805752859540585
Position 929: 0.004783983507384784
Position 6409: 0.004434675431831987
Position 273: 0.004136265956208584
Position 2954: 0.004090871047689063
Position 10623: 0.004076512669491291
Position 2852: 0.004066147162607026
Position 5744: 0.003806884726216938
Position 10983: 0.003542526358840076
Position 7982: 0.0029586092584064456
Position 5557: 0.002227078719207623
Position 6297: 0.002024187932510933
Position 9983: 0.0019911493405772606
Position 6364: 0.0019348016448093527
Position 794: 0.001929416776805536
Position 3501: 0.001835054116040527
Position 10814: 0.0015413957261615938
Position 202: 0.0015208260799994134
Position 498: 0.0014736841851867807
Position 8322: 0.0014462847711590359
Position 10646: 0.0013623323078551307
Position 3184: 0.001250204511931032
Position 911: 0.0012153392355504595
Position 11447: 0.0011677590848894286
Position 5300: 0.001167366829394847
Position 7299: 0.00115738101532201
Position 10811: 0.0011177917873757203
Position 6460: 0.0010673493361512624
Position 6696: 0.0010614208736480397
Position 5444: 0.0010388750251245653
Position 1773: 0.0008213239372765399
Position 5717: 0.0007949779576804433
Position 6542: 0.000729184345233856
Position 8679: 0.0007262663002551626
Position 10099: 0.0006784479285247707
Position 11307: 0.0006702214986131523
Position 1150: 0.0006651349571092459
Position 1186: 0.0006286796488664024
Position 236: 0.0005761557578113662
Position 7723: 0.0005241589877775898
Position 1934: 0.0005028554094739096
Position 1468: 0.00048613892163687744
Position 4238: 0.00043819950646214984
Position 7978: 0.0003831760707794319
Position 1678: 0.00031322662019227606
Position 3622: 0.0002933478980161826
Position 11097: 0.00027811182329604646
Position 10940: 0.0002668604358200535
Position 379: 0.00025973977113532924
Position 3452: 0.0002516039903630961
Position 2624: 0.00024843126655666234
Position 861: 0.00023418368975925024
Position 983: 0.0002290768092953396
Position 10900: 0.0002235679820821963
Position 209: 0.000210947867854959
Position 2618: 0.00020982757370141883
Position 11168: 0.00019712262734188088
Position 880: 0.00017694359024445988
Position 3544: 0.00017171334415477457
Position 6011: 0.00016750644448546958
Position 183: 0.0001648148697578995
Position 557: 0.00013631642519869352
Position 419: 0.00013296012638399745
Position 1442: 0.00012563167510880427
Position 7262: 0.00011676004573120536
Position 2830: 0.00011621393652215419
Position 4793: 0.00011254584556642543
Position 3803: 0.00011101916211991206
Position 120: 0.00010533571404094262
Position 2653: 9.667578433364334e-05
Position 1799: 9.566476078610474e-05
Position 4627: 8.545128158703667e-05
Position 5926: 8.027381002942186e-05
Position 5237: 7.632720602064365e-05
Position 1193: 7.465985144252016e-05
Position 1706: 6.825002947374077e-05
Position 3579: 6.58076616953843e-05
Position 681: 6.252926796423424e-05
Position 5415: 5.8871181559961367e-05
Position 1720: 5.729967990601055e-05
Position 9793: 5.690677983108875e-05
Position 1046: 5.6567947545691286e-05
Position 8002: 5.547775379519804e-05
Position 3246: 5.118903088602748e-05
Position 4842: 4.715600666417785e-05
Position 5249: 4.50523166565579e-05
Position 1969: 4.389030642919133e-05
Position 2029: 4.336818453629333e-05
Position 1222: 4.325143285296254e-05
Position 7511: 3.6827729986092155e-05
Position 1653: 3.461161924368959e-05
Position 5649: 3.397105149148839e-05
Position 5587: 3.18456851843487e-05
Position 3285: 3.177258421876341e-05
Position 3127: 3.028793003557144e-05
Position 1268: 2.78318816470535e-05
Position 1138: 2.7013864102475056e-05
Position 933: 2.640547545662607e-05
Position 1312: 2.3866378181352084e-05
Position 7159: 2.364114540885254e-05
Position 7015: 2.1367782552366485e-05
Position 222: 2.0768760119775328e-05
Position 4532: 2.0431281052901294e-05
Position 6044: 1.998054958391506e-05
Position 6885: 1.9559537018001794e-05
Position 1056: 1.7213640106493112e-05
