Gene = SELT
index = 1244
Annotated 5SS: [  212 19208 19882 21612 23876]
Annotated 3SS: [19096 19754 21523 23721 24370]
SMsplice 5SS: [  212  1044 19208 19882 21612 23876]
SMsplice 3SS: [  938 19096 19754 21523 23721 24370]
top_k =  500
Partition function (log Z): -4.176193027649677

Sorted 5' Splice Sites (High to Low Probability):
Position 1044: 1.0000000000000022
Position 19208: 0.999999488117918
Position 19882: 0.9417933395433727
Position 23876: 0.8904681033179116
Position 21612: 0.7742045861609477
Position 212: 0.5848195656462312
Position 399: 0.24790849477447577
Position 24627: 0.14220048801843282
Position 23072: 0.1371029137242218
Position 21091: 0.09345619813853598
Position 21403: 0.08647312742816841
Position 23397: 0.07342787617437346
Position 21720: 0.07252068927052237
Position 20797: 0.06479986118384241
Position 376: 0.06251981171278177
Position 216: 0.04497301116838679
Position 21253: 0.03659087009947807
Position 24269: 0.024642298448483042
Position 20767: 0.022779653658616596
Position 176: 0.02165304943921238
Position 24439: 0.019922110216018092
Position 21588: 0.01681795231409936
Position 23363: 0.013757507383120787
Position 673: 0.009702781688402305
Position 636: 0.009409729356070146
Position 794: 0.009109038678269963
Position 23621: 0.008424667618732617
Position 21362: 0.007557789761523837
Position 24158: 0.005535309238533847
Position 19909: 0.005121751031699947
Position 24603: 0.005025393707542495
Position 24057: 0.0045817409635768
Position 20860: 0.0034386467304992996
Position 22867: 0.003407522783707361
Position 604: 0.003207989806741735
Position 21431: 0.0031456278367693264
Position 25590: 0.0031027581174849343
Position 21576: 0.003093840662591419
Position 19903: 0.003078861726425317
Position 24094: 0.003041580436786598
Position 745: 0.0017353062860465877
Position 568: 0.0015464214308260743
Position 24060: 0.0013747214605171931
Position 600: 0.001026541357010322
Position 24926: 0.0008228630450530499
Position 117: 0.0007539917129273022
Position 24563: 0.000618538670363461
Position 464: 0.0005264663011155394
Position 24938: 0.0004934636401264723
Position 24098: 0.0004780055343345722
Position 499: 0.00044136117824610866
Position 23935: 0.00034990283215183255
Position 24934: 0.0002739741639994688
Position 503: 0.0002375651816507255
Position 24597: 0.0002015253587094497
Position 24605: 0.00017940246813497694
Position 24187: 0.00017666482461359053
Position 21616: 0.00015524558118100104
Position 683: 0.00015157811343789575
Position 24052: 0.00014333356808106167
Position 329: 6.35352416807955e-05
Position 750: 6.15270997096662e-05
Position 831: 6.0461371893557456e-05
Position 608: 4.6607348609513214e-05
Position 25299: 4.651539183119073e-05
Position 579: 4.0652790925605185e-05
Position 23880: 2.2443180452119815e-05
Position 24607: 6.477838398214449e-06
Position 24609: 5.804934331564519e-06
Position 948: 4.512315343232e-06
Position 24476: 2.3731490569962122e-06
Position 24443: 1.875075605010691e-07
Position 5871: 6.18583307573903e-08
Position 220: 3.3416935256109422e-15
Position 36: 2.5579639359614265e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19096: 0.999999488117918
Position 19754: 0.9355812246746744
Position 24370: 0.8677323516966373
Position 23721: 0.8490726587986076
Position 21523: 0.8432399729417696
Position 938: 0.6333195197004046
Position 902: 0.17106688899768321
Position 21298: 0.11416079313954677
Position 958: 0.10496505043477167
Position 20661: 0.09347771974796608
Position 26814: 0.09194589951965466
Position 22969: 0.08750223895790751
Position 25235: 0.07548155103993288
Position 20963: 0.05971828647161783
Position 23022: 0.04452636854266926
Position 829: 0.041039664227988396
Position 23315: 0.04064171024995124
Position 23741: 0.039834852384552255
Position 869: 0.03774427073637985
Position 24711: 0.03142731455648707
Position 21178: 0.02941781166571088
Position 23979: 0.024465286367581218
Position 24760: 0.023441466447633685
Position 23289: 0.02249387876742731
Position 23215: 0.0216559205404198
Position 21003: 0.016608032544077698
Position 24626: 0.015080426016788984
Position 24187: 0.012127711401684694
Position 955: 0.011198080526906495
Position 25412: 0.010467152806427486
Position 19707: 0.009872211793893764
Position 21143: 0.008850385970513507
Position 23362: 0.008414625330176877
Position 23418: 0.007912295361093405
Position 22602: 0.0069412603821561265
Position 24468: 0.006921361739040879
Position 20800: 0.0059301477872572336
Position 26104: 0.004835475803742356
Position 26187: 0.0045863387474882325
Position 21022: 0.004229778574921364
Position 25286: 0.003556701848807322
Position 24080: 0.003289576024265084
Position 23804: 0.003181023098990653
Position 20589: 0.0030799621694188985
Position 19653: 0.0027790299411461967
Position 22549: 0.0027536509551747937
Position 21692: 0.0025331131802059635
Position 24787: 0.002447288296064422
Position 24155: 0.0024105255510287558
Position 23001: 0.0022232862147760803
Position 25894: 0.0020461455769336147
Position 19560: 0.0017809311600601823
Position 25691: 0.0017076086628667483
Position 25663: 0.0016910055127254068
Position 26077: 0.0016622770994384835
Position 22975: 0.0014222730700378299
Position 24659: 0.0014114853704091119
Position 24136: 0.0014105931813491435
Position 21043: 0.0013140127611376536
Position 20863: 0.0011666296572745583
Position 21879: 0.0011246859700787593
Position 25872: 0.001030519471355415
Position 21461: 0.0009607739641044699
Position 26441: 0.0009247630229532141
Position 27118: 0.0008446967570411968
Position 20428: 0.0007451573145124842
Position 20841: 0.0006993458366864737
Position 21587: 0.000685789949171559
Position 1016: 0.0006665245765176654
Position 24847: 0.0006540077719642243
Position 24018: 0.0005571548873069692
Position 26701: 0.0005465667508771441
Position 23629: 0.0004782755859227303
Position 22113: 0.0004720504551402579
Position 26370: 0.00044156672822327883
Position 24999: 0.0003558595320627809
Position 23537: 0.00027161027199327847
Position 23966: 0.00026815980937876233
Position 25188: 0.00017516262141089139
Position 24415: 0.00017332888140725636
Position 22089: 0.0001731899750570766
Position 25119: 0.00015222909949228817
Position 24812: 0.00014645835299451787
Position 22157: 0.00012946880413295176
Position 23127: 0.00012699651309789378
Position 20894: 0.00012051239795976813
Position 22518: 5.2357603643389825e-05
Position 21706: 3.8660933889915276e-05
Position 20178: 3.0240505888411598e-05
Position 20010: 2.216260830695531e-05
Position 21350: 6.144846583011857e-07
Position 8329: 1.8506028432151567e-07
Position 5966: 1.277673263393658e-07
Position 5785: 5.762880644085903e-08
Position 4165: 4.3329943112380265e-08
Position 2445: 3.4502063572645336e-08
Position 2369: 2.8347078304879e-08
Position 2887: 2.6272762154397672e-08
Position 2688: 1.9374564895038308e-08
Position 3921: 1.5193398829258874e-08
Position 3331: 1.33507540881142e-08
Position 1157: 8.831469210460412e-09
Position 1500: 5.018642486537235e-09
Position 1142: 4.833796364888412e-09
Position 5726: 3.3629287385598925e-09
Position 5822: 8.665955779711886e-10
Position 835: 2.7905597143776083e-10
Position 978: 2.730118557665618e-10
Position 430: 9.486741996834212e-11
Position 1019: 4.330586249045772e-11
Position 905: 3.8916155766981177e-11
Position 773: 3.456920292222953e-11
Position 666: 2.0248300831826866e-11
Position 968: 5.6207367267436275e-12
Position 503: 3.150341452996497e-12
Position 840: 3.105865663405225e-12
Position 536: 1.2619484370813194e-12
Position 608: 4.609149165674643e-13
Position 672: 4.010182057001257e-13
Position 1022: 3.1047193230675907e-13
Position 793: 2.044273542833891e-13
Position 398: 1.976831845463483e-13
Position 789: 1.8937906476990983e-13
Position 710: 8.853023882470114e-14
Position 692: 6.037154519212155e-14
Position 435: 6.006165047356123e-14
Position 478: 5.80464611397955e-14
Position 557: 5.158284542468423e-14
Position 750: 4.3678113812962955e-14
Position 694: 3.146327878224366e-14
Position 510: 2.9777413196071806e-14
Position 484: 2.8095836118485532e-14
Position 324: 2.0850536141059275e-14
