Gene = CSF2
index = 414
Annotated 5SS: [ 193  333 1146]
Annotated 3SS: [ 290 1019 1954]
SMsplice 5SS: [ 193  333 1146]
SMsplice 3SS: [ 290 1019 1954]
top_k =  500
Partition function (log Z): 0.5697835515008791

Sorted 5' Splice Sites (High to Low Probability):
Position 1146: 0.9929064906962597
Position 193: 0.9664124860964033
Position 333: 0.8856177902369616
Position 1414: 0.514859154742308
Position 735: 0.26712456657209666
Position 1819: 0.23679756512035838
Position 589: 0.13518135315292615
Position 1407: 0.07712542801274629
Position 586: 0.07226818104918489
Position 852: 0.013928436012294022
Position 387: 0.01373060303287758
Position 1827: 0.007048626489382792
Position 1398: 0.005855022984334332
Position 769: 0.0044000170267899825
Position 729: 0.0038219814153970994
Position 594: 0.0037548038520743973
Position 810: 0.0037191205304236952
Position 197: 0.0026109176850058796
Position 1380: 0.00234175327316098
Position 2156: 0.0017226639083572225
Position 1823: 0.001688433064477382
Position 2172: 0.0016406758741965917
Position 1790: 0.001585857977540994
Position 622: 0.0012789276692600968
Position 1605: 0.0005183860985291968
Position 626: 0.00043728247703063986
Position 2059: 0.0004148582816769229
Position 2134: 0.0003265131061604285
Position 207: 0.0003084040373341443
Position 463: 0.00014131959859444562
Position 130: 9.965405651381542e-05
Position 2261: 9.519732309559652e-05
Position 1194: 5.632558941824717e-05
Position 657: 5.206003789251965e-05
Position 600: 4.445586705833825e-05
Position 839: 4.0547272290741444e-05
Position 662: 2.9297523040682804e-05
Position 170: 2.668984939543884e-05
Position 474: 2.3027452952507988e-05
Position 155: 2.0837378953530137e-05
Position 320: 3.6443801103481503e-06
Position 300: 2.356228301376262e-06
Position 215: 1.4592006260839023e-06
Position 306: 1.38724432901921e-06
Position 381: 6.84616317856475e-07
Position 255: 6.829192839450108e-07
Position 67: 1.8730978232069226e-07
Position 36: 1.3562471897271422e-07
Position 22: 1.015129567256559e-07
Position 420: 7.888424765718727e-08
Position 439: 3.365861291366824e-08
Position 423: 6.660243082099782e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.9587179453474691
Position 290: 0.8639755952092614
Position 1954: 0.7788605018335834
Position 439: 0.4264007856909236
Position 1317: 0.2944849795257659
Position 1263: 0.2868005976879475
Position 1641: 0.12926737236822042
Position 1532: 0.0755072091977068
Position 1493: 0.03691757728154126
Position 1975: 0.03363094817598374
Position 1278: 0.03240399595698866
Position 1765: 0.03000700173734267
Position 1236: 0.02558816520540036
