Gene = ESM1
index = 511
Annotated 5SS: [ 447 3667]
Annotated 3SS: [3516 6227]
SMsplice 5SS: [ 447 3667]
SMsplice 3SS: [3516 6227]
top_k =  500
Partition function (log Z): -6.584831381354393

Sorted 5' Splice Sites (High to Low Probability):
Position 3667: 0.9577653533699506
Position 447: 0.4990366450167866
Position 249: 0.41205219558127526
Position 3010: 0.31361987007220316
Position 5505: 0.1953343919834311
Position 756: 0.11473485908935264
Position 2660: 0.059807438794547
Position 512: 0.051579298110636794
Position 2158: 0.03519250323556353
Position 3038: 0.022887703196953695
Position 5806: 0.022566930375045785
Position 2812: 0.01931664465657973
Position 313: 0.01809466398572326
Position 813: 0.017831328884109147
Position 6017: 0.015642202715446658
Position 581: 0.015302300877849336
Position 6521: 0.014422565744201463
Position 2609: 0.013810511475313165
Position 6666: 0.01235175492602946
Position 3421: 0.010987008367098464
Position 2525: 0.010803123664039885
Position 2664: 0.010769927191919734
Position 3738: 0.009918289210171379
Position 953: 0.0071908939296458
Position 3799: 0.005915555327518534
Position 1375: 0.0038669929071923972
Position 4478: 0.0037364585661405604
Position 391: 0.0035200548307195803
Position 1189: 0.002588765073241087
Position 5800: 0.002567753021766514
Position 1370: 0.0024452584325815284
Position 536: 0.0022816386063238036
Position 6478: 0.002080216049851723
Position 435: 0.0019339885223459553
Position 2529: 0.0018846364011089107
Position 2444: 0.0014651670456270745
Position 2292: 0.0013740696297697005
Position 5536: 0.0013434356840252583
Position 4198: 0.0012453483624343402
Position 3683: 0.0010730625572233133
Position 5914: 0.0010712341079913929
Position 5517: 0.0010010604454078124
Position 3864: 0.0009804860765667625
Position 311: 0.0009801890129055317
Position 2777: 0.0009328023323683296
Position 3630: 0.0008886653933247973
Position 5714: 0.000682019191465606
Position 1192: 0.0006493966148279038
Position 6027: 0.0006342901449059695
Position 5056: 0.000600393880634128
Position 779: 0.000555753011958591
Position 5116: 0.0005016603806614822
Position 1131: 0.000499620371263092
Position 1163: 0.0004992198554331765
Position 1167: 0.00040760969363689073
Position 3261: 0.0003477886110228121
Position 4160: 0.00028257352404645786
Position 4061: 0.00023399022001545442
Position 423: 0.00011739762334909908
Position 194: 0.00011078115876196139
Position 6316: 6.35824451960409e-05
Position 554: 6.0102224994029194e-05
Position 517: 5.420902807789228e-05
Position 221: 3.663461337929979e-05
Position 593: 3.4458651261018e-05
Position 56: 2.910296886020938e-05
Position 373: 2.8276642770988668e-05
Position 1119: 1.3086671715230476e-05
Position 393: 1.175764040501123e-05
Position 37: 3.5321129722272882e-06
Position 5477: 3.4990565930433254e-06
Position 5131: 3.253638566582641e-06
Position 454: 3.0645546473154035e-06
Position 1115: 3.042745541348317e-06
Position 4147: 2.680193818416411e-06
Position 375: 2.4992338456427633e-06
Position 240: 2.013024589327727e-06
Position 253: 1.929715250635574e-06
Position 297: 1.5047488944784788e-06
Position 430: 1.1993505366687317e-06
Position 350: 1.1937424175633732e-06
Position 284: 6.613019960449035e-07
Position 1039: 5.337944040735765e-07
Position 1224: 5.240724064532879e-07
Position 1142: 5.174910608885862e-07
Position 617: 4.998323965328902e-07
Position 763: 1.3182843915439644e-07
Position 179: 1.0000414379348145e-07
Position 78: 8.042651779808946e-08
Position 54: 3.166497116145095e-08
Position 35: 1.3372450635279303e-08
Position 155: 9.01245718065448e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3516: 0.959788811371995
Position 6227: 0.7836917486991781
Position 2759: 0.2808837183119397
Position 5447: 0.11250371376549413
Position 682: 0.10195140024117277
Position 2379: 0.0589238163031106
Position 2865: 0.0495163085419013
Position 3791: 0.034628163484229146
Position 4277: 0.0341793184071403
Position 323: 0.02664678903340989
Position 6606: 0.02565663862013123
Position 5416: 0.02519870064574601
Position 5602: 0.024908934497187247
Position 1998: 0.022935680246116013
Position 5712: 0.02177248023576304
Position 3406: 0.019101881719332272
Position 6792: 0.018667102248171544
Position 5477: 0.017879810235175424
Position 5773: 0.017217427297755307
Position 5054: 0.01719779590668995
Position 6191: 0.016854747582533094
Position 5333: 0.016732957897826365
Position 2339: 0.015778078981729095
Position 6848: 0.012360571360904885
Position 2659: 0.009452648287216859
Position 5320: 0.009210874348864962
Position 2922: 0.009006109728175067
Position 4959: 0.008924179340178213
Position 2046: 0.00879323985143894
Position 5373: 0.008503328720406617
Position 5282: 0.008490906317488955
Position 2880: 0.006781429111566881
Position 2529: 0.006714012024813546
Position 2418: 0.00613802236978489
Position 7756: 0.005979715148437925
Position 2113: 0.005588735601697783
Position 6626: 0.005373060258593913
Position 5800: 0.005058997142932266
Position 4019: 0.004991846352671978
Position 350: 0.004984928754384107
Position 1038: 0.004910602359257864
Position 1263: 0.004828158948674293
Position 3914: 0.004370863306337013
Position 4348: 0.004236066029229045
Position 580: 0.003874256244841239
Position 6576: 0.0036092094643072844
Position 2443: 0.003532213562990598
Position 3221: 0.003425627072812884
Position 7676: 0.0033858941526741736
Position 3186: 0.002761750798411733
Position 2608: 0.0024960061898194777
Position 5072: 0.0024748112114327146
Position 2403: 0.0021988330258058755
Position 2964: 0.002162037750279528
Position 3995: 0.0020271390669040455
Position 5252: 0.0020129123518738915
Position 1302: 0.0019049648611763302
Position 5676: 0.0018802053798824326
Position 4050: 0.001866245348642975
Position 847: 0.0016366639634855507
Position 3486: 0.0015763750542128218
Position 640: 0.0015390596026520563
Position 7284: 0.0013190700487926378
Position 7583: 0.0012687350395848077
Position 6553: 0.0012587553354501387
Position 7101: 0.0012197625862853684
Position 596: 0.0011522717370179706
Position 5856: 0.001107271613786954
Position 2184: 0.0010481184746084103
Position 534: 0.0010284722392852042
Position 5212: 0.0010146973412152001
Position 3630: 0.0008980634800246298
Position 5957: 0.0008243657769345788
Position 5230: 0.0008145907578003722
Position 880: 0.0007532654138019514
Position 3843: 0.0006362908449596883
Position 356: 0.0006258719407216978
Position 801: 0.0005916895781853734
Position 2699: 0.000567563243232107
Position 5194: 0.0005308706165965942
Position 2389: 0.00046981281599018927
Position 3649: 0.00044540454647530635
Position 4255: 0.0003929950821323745
Position 7650: 0.0003543338648404834
Position 3887: 0.0003334772832368531
Position 4795: 0.00031838351249743673
Position 4823: 0.0002522085266732314
Position 2207: 0.0002521898616247083
Position 3745: 0.00022689750624830933
Position 685: 0.00019765668600557165
Position 797: 0.0001801818394170631
Position 854: 0.0001485286416423857
Position 823: 0.00012964576808691344
Position 1704: 0.00011468640391544373
Position 4987: 0.00010036919860436122
Position 744: 8.363636735356416e-05
Position 1515: 6.172318163617477e-05
Position 446: 5.81287062211352e-05
Position 598: 3.805610424359096e-05
Position 5182: 2.727053485408584e-05
Position 311: 2.644240450720384e-05
Position 569: 2.621522500873138e-05
Position 633: 2.3940741259706138e-05
Position 412: 1.44998566565249e-05
Position 428: 1.0487583002914792e-05
Position 1326: 7.654152275071118e-06
Position 390: 6.5613970165015695e-06
Position 889: 6.157755597406813e-06
Position 397: 4.689923447831233e-06
Position 540: 4.033739289518677e-06
Position 373: 3.6923976279016746e-06
Position 246: 2.806550866985022e-06
Position 430: 2.716485729816959e-06
Position 452: 2.113359969260837e-06
Position 490: 1.8913494338194443e-06
Position 993: 1.7455735848097332e-06
Position 249: 1.445467434798783e-06
Position 101: 1.336565717403288e-06
Position 503: 1.070671107424306e-06
Position 1061: 1.0328747713404263e-06
Position 536: 1.0228212243398998e-06
Position 499: 9.417283889392169e-07
Position 755: 8.209053978454847e-07
