Gene = UBLCP1
index = 1521
Annotated 5SS: [  280  5989  6919  7365  7563  9041 11542 12166 15274 20259]
Annotated 3SS: [ 5788  6826  7278  7446  8941 11503 12066 15156 20130 21822]
SMsplice 5SS: [  280  3478  5989  6919  7365  7563 15274 20259]
SMsplice 3SS: [ 3254  5788  6826  7278  7446 15156 20130 21822]
top_k =  500
Partition function (log Z): 9.848754015366914

Sorted 5' Splice Sites (High to Low Probability):
Position 5989: 0.9985125234074101
Position 15274: 0.9925887700989755
Position 280: 0.9894296006363973
Position 7365: 0.9848398697603381
Position 20259: 0.9831583041226549
Position 7563: 0.971250263181568
Position 11542: 0.7607816645473191
Position 6919: 0.6428112214151067
Position 3478: 0.5911802309994476
Position 11332: 0.47875695083617925
Position 4610: 0.43578938662880606
Position 18713: 0.27310133970331724
Position 14533: 0.2676037065955836
Position 20554: 0.20678848528495847
Position 21692: 0.17540602912386025
Position 18626: 0.1499186500265842
Position 16684: 0.14756249043993844
Position 9041: 0.14286647451183304
Position 6459: 0.1389388113889612
Position 9704: 0.1294454230034627
Position 12166: 0.12410747268894794
Position 18666: 0.12163188381903889
Position 2531: 0.11103124218188644
Position 1606: 0.08171389598246419
Position 1103: 0.08035617324547313
Position 18500: 0.05625445286357183
Position 6368: 0.044708451419339795
Position 18527: 0.04314982262600084
Position 16254: 0.03722645542760995
Position 6905: 0.033892951331489514
Position 4484: 0.0277410808065498
Position 16690: 0.02726076916179392
Position 5465: 0.025970396962457527
Position 5394: 0.024772367047626722
Position 4522: 0.024464294317664687
Position 6164: 0.0211820441260574
Position 20884: 0.020764701093628078
Position 3337: 0.02015951878804751
Position 17064: 0.019914302066896244
Position 7107: 0.01856977348616516
Position 4838: 0.018258249725234075
Position 5556: 0.015697755922222414
Position 18428: 0.015231695102121042
Position 16786: 0.012731930966595067
Position 1112: 0.011114076076117854
Position 18486: 0.011083570741622983
Position 16181: 0.01096649378190223
Position 263: 0.009879710451374257
Position 8248: 0.00971663478739085
Position 9754: 0.009577989454217138
Position 3346: 0.009515322961082174
Position 10439: 0.00907624147370558
Position 4252: 0.008482679414107228
Position 21154: 0.008099804876386441
Position 18671: 0.007524963277380345
Position 13792: 0.00750347797268825
Position 5524: 0.007502478227691116
Position 721: 0.007253312503419753
Position 15157: 0.00700026678232032
Position 3013: 0.00673195814471106
Position 2941: 0.006085276412054088
Position 3026: 0.004959022116992241
Position 1687: 0.004909331516642956
Position 14592: 0.004889376786728666
Position 2722: 0.004865186009987053
Position 6693: 0.003938884142029097
Position 8361: 0.0037344670348832165
Position 685: 0.0036306767998272034
Position 1362: 0.0036123750550233463
Position 747: 0.0035882731088235555
Position 3796: 0.003498065809723281
Position 6229: 0.0033964917768635693
Position 2907: 0.003336709885986067
Position 6476: 0.00299641128745548
Position 7003: 0.0027470194103707676
Position 6749: 0.00247085883772296
Position 6320: 0.002238737570392811
Position 758: 0.0017668743743923469
Position 3226: 0.001648038749947801
Position 3600: 0.0016455765072848408
Position 1076: 0.0016144118323551753
Position 6158: 0.0015085359764519404
Position 2662: 0.0014975528289527305
Position 996: 0.0013233270407219664
Position 5340: 0.0013065392203804207
Position 6578: 0.0011831781512704866
Position 822: 0.0010404717179103061
Position 5157: 0.001006323402194379
Position 1858: 0.0009556816619874084
Position 3294: 0.0008486960387113057
Position 3659: 0.0007513732992821457
Position 3142: 0.0006057369247067713
Position 21128: 0.0005635607142865027
Position 5982: 0.00044762750893604844
Position 20532: 0.00041477953579379474
Position 7567: 0.000349463970456487
Position 7693: 0.0003463966119205146
Position 4739: 0.00032559336319103394
Position 4334: 0.00028737867850618274
Position 7345: 0.00026784028592993537
Position 7571: 0.0002566683671935532
Position 8600: 0.00025074667183026643
Position 7402: 0.00023586887866256211
Position 637: 0.0001761037596339433
Position 8284: 0.00017227570688221067
Position 17030: 0.00016108178377998513
Position 7387: 0.00015307194823477587
Position 8149: 0.0001414834983658668
Position 6100: 0.00012498288978803567
Position 8855: 0.00012323482262829226
Position 7535: 0.00011296326192133337
Position 8319: 0.00010929908303349958
Position 16237: 9.958082125997844e-05
Position 1282: 9.771685787704535e-05
Position 7369: 8.990355769487011e-05
Position 7354: 8.769292132358164e-05
Position 21985: 8.410598220577592e-05
Position 888: 7.201673006622034e-05
Position 1334: 7.11471506643619e-05
Position 7775: 6.759178619806102e-05
Position 1189: 6.440777682100185e-05
Position 1367: 6.182979092201043e-05
Position 16154: 5.149271404356635e-05
Position 504: 5.092525052026912e-05
Position 44: 4.978607266677693e-05
Position 687: 4.637699008288924e-05
Position 7805: 4.411320635513184e-05
Position 1477: 3.516978562745834e-05
Position 191: 3.231154571555662e-05
Position 38: 2.8020584956019264e-05
Position 9080: 2.6621393057220043e-05
Position 924: 2.3072588072169224e-05
Position 692: 2.051612676210858e-05
Position 241: 1.5507726024376112e-05
Position 740: 1.4709394716004357e-05
Position 902: 1.3509764213010753e-05
Position 6129: 1.2539420041027855e-05
Position 892: 1.127912706851458e-05
Position 4171: 9.782821415201032e-06
Position 711: 9.005472904458548e-06
Position 226: 8.140200866365795e-06
Position 1692: 7.1572329108140495e-06
Position 1926: 5.146812427004229e-06
Position 287: 4.995203474363704e-06
Position 641: 4.791231097135033e-06
Position 395: 4.4885749922263725e-06
Position 197: 3.3065786101216224e-06
Position 216: 2.8252043000432317e-06
Position 76: 2.489757944761976e-06
Position 599: 1.8789671651071672e-06
Position 179: 1.4100110009841747e-06
Position 133: 1.2084809396803487e-06
Position 704: 1.1453318677628888e-06
Position 249: 7.20274830102671e-07
Position 1107: 6.530194082652972e-07
Position 1149: 6.273098373467087e-07
Position 984: 5.867668097353355e-07
Position 960: 5.507902788737439e-07
Position 1094: 4.7387436527147454e-07
Position 325: 3.9073192397819155e-07
Position 771: 2.0454475163012044e-07
Position 675: 2.0288593860505095e-07
Position 136: 1.212669335333906e-07
Position 975: 8.424544896390471e-08
Position 141: 2.163181986097381e-08
Position 5966: 2.016976320690582e-08
Position 440: 1.9394583095758675e-08
Position 68: 1.510483679780291e-08
Position 393: 1.0091454847779067e-08
Position 508: 7.63315968859286e-09
Position 496: 4.971834538008666e-09
Position 399: 3.273699681651153e-09
Position 342: 2.4427262826295454e-09
Position 405: 1.3025540136118373e-09
Position 158: 1.5418011147346696e-10
Position 471: 1.4456442724888357e-12
Position 364: 1.4286044351795972e-12
Position 455: 9.211685368565993e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20130: 0.9860612617820984
Position 5788: 0.9695842861004905
Position 7278: 0.969101968234343
Position 7446: 0.9212036263145882
Position 21822: 0.8533062697479469
Position 15156: 0.7258838781624568
Position 6826: 0.6038344251618345
Position 3254: 0.5239483397891124
Position 4360: 0.46736162193348346
Position 11246: 0.4649639754372971
Position 18593: 0.39767686566005095
Position 11503: 0.3437771695266063
Position 18339: 0.28192385921379853
Position 11442: 0.25661506188623234
Position 14509: 0.25238196168129956
Position 15044: 0.22760428061532145
Position 20370: 0.2066925835997958
Position 11415: 0.12122827868173554
Position 8941: 0.11710079205481116
Position 6225: 0.09972938274584629
Position 16643: 0.09103721050277519
Position 16504: 0.09056262697716115
Position 9546: 0.08998128609158318
Position 21598: 0.08950657714958334
Position 12066: 0.08826882870922367
Position 5311: 0.07525503126073428
Position 2409: 0.07178408689537454
Position 6659: 0.06542143786890356
Position 975: 0.06084384096375485
Position 21532: 0.05342059700849708
Position 6305: 0.04887941042994663
Position 7476: 0.04810361793249927
Position 1440: 0.042652872178590116
Position 15076: 0.04120300257719215
Position 21017: 0.041020770453298584
Position 15997: 0.039287126125190815
Position 21549: 0.03538703342937693
Position 1548: 0.03368566289332979
Position 2197: 0.03165237834115429
Position 11817: 0.03140855997235833
Position 3220: 0.029720376624283965
Position 6260: 0.026204723667683026
Position 8948: 0.02566200399376883
Position 3357: 0.025043215181294768
Position 20488: 0.02257269600470236
Position 20748: 0.022353478684921383
Position 20996: 0.021962272064973462
Position 6095: 0.021579958785613817
Position 14204: 0.020111121701012646
Position 11455: 0.018287398616156157
Position 821: 0.017893356534345477
Position 11287: 0.01694148936682234
Position 3279: 0.016841720031791223
Position 4393: 0.016834602630165323
Position 9631: 0.015929123497138393
Position 10987: 0.01569968074155543
Position 7240: 0.013371345423968655
Position 3256: 0.0125552819785321
Position 8099: 0.012525636245841546
Position 4692: 0.012248759458467423
Position 5833: 0.01135377950320307
Position 545: 0.011336377070532483
Position 856: 0.011225098124701138
Position 2495: 0.010882503912153353
Position 5806: 0.010864876025686752
Position 9567: 0.010611245682586288
Position 22401: 0.010465815927167155
Position 6753: 0.010387090554073893
Position 2920: 0.010228060925214078
Position 9612: 0.010161436123766915
Position 22912: 0.010148303995065812
Position 4158: 0.009388087881983488
Position 6155: 0.0092139968542103
Position 16973: 0.00907803040284507
Position 10285: 0.008909495948740444
Position 16180: 0.008825112199180892
Position 13688: 0.007503477972688251
Position 21737: 0.0070271104043645475
Position 6991: 0.0069338892213644575
Position 22712: 0.006788594526864904
Position 21783: 0.006438896317471168
Position 3405: 0.00614191088221175
Position 1232: 0.005666573558903721
Position 16953: 0.00554871233942531
Position 6696: 0.005471224233490714
Position 16927: 0.005448641108405848
Position 6393: 0.005357112122947167
Position 1517: 0.0049947032914795485
Position 9588: 0.004986721023443755
Position 15235: 0.004897875526325651
Position 4488: 0.0045706512040361875
Position 11936: 0.004430084007365954
Position 2784: 0.004281623157146427
Position 16545: 0.004173936479620192
Position 20399: 0.004090409897477269
Position 2917: 0.003992779803187993
Position 6796: 0.003924605300953442
Position 3408: 0.0036794659238434356
Position 6577: 0.0035213460992644923
Position 995: 0.0034067493070272735
Position 5895: 0.003283683932660313
Position 9511: 0.003253801210092455
Position 7015: 0.003149013981794162
Position 22429: 0.0028040080195748224
Position 9349: 0.0027887358605357578
Position 3639: 0.0027734857228648227
Position 1476: 0.0027728280936025547
Position 2787: 0.0026368727552099906
Position 675: 0.002521436690328473
Position 20553: 0.0024858351453280014
Position 4831: 0.0023819591945129647
Position 2615: 0.0022797665864880594
Position 22011: 0.0022602307115732975
Position 3511: 0.0021957969260573214
Position 11321: 0.002025561127093014
Position 5898: 0.00199163124815254
Position 3424: 0.0019731423537307263
Position 5924: 0.0019088424294059377
Position 16683: 0.001765483272383397
Position 4743: 0.0016171789977050602
Position 7161: 0.0015882438430864457
Position 20777: 0.0015463786695083612
Position 504: 0.001536382794314518
Position 6229: 0.0014641088224654243
Position 6838: 0.0014122983148573212
Position 3292: 0.0013863608323210154
Position 9655: 0.00130105994006676
Position 3125: 0.0012845640985161453
Position 20416: 0.0012509218117419865
Position 7120: 0.0011217586491472605
Position 581: 0.0010421156686331447
Position 6368: 0.0010225238052264157
Position 6132: 0.0010023497278444822
Position 20825: 0.0009749298946979622
Position 4330: 0.0009458016337044946
Position 4994: 0.0009390212039066825
Position 22517: 0.0009327021326615741
Position 20325: 0.0008897498446583191
Position 21915: 0.0008669372008082757
Position 7515: 0.0008618609947786692
Position 6773: 0.0008151700090588399
Position 6263: 0.0007627490179256375
Position 1738: 0.0007386500272076802
Position 3019: 0.0007375049042675914
Position 7282: 0.0007318272570150765
Position 1030: 0.0007055273965981962
Position 8142: 0.0006665173117696404
Position 6100: 0.000633817802159262
Position 21978: 0.000633219927526105
Position 22852: 0.000530636559389004
Position 637: 0.0005068908857305854
Position 7339: 0.0004914485029662576
Position 1635: 0.0004619088424116575
Position 3667: 0.0004498579351819658
Position 7291: 0.00041084394447504617
Position 7644: 0.0003947590945469673
Position 8104: 0.000322317421638833
Position 22085: 0.0003106840253841843
Position 16086: 0.0002922304431678762
Position 8045: 0.000275869831699818
Position 2880: 0.0002660389001538086
Position 2580: 0.00023028250458673514
Position 468: 0.000209616226405407
Position 22868: 0.00020832080127903662
Position 1390: 0.0002004977671615086
Position 3225: 0.0001952918187465249
Position 10113: 0.00016674552496513103
Position 6119: 0.00016653539020883645
Position 3619: 0.00016131606294909128
Position 840: 0.00015960363018773598
Position 6327: 0.0001513152609895621
Position 2132: 0.0001444037372219749
Position 7020: 0.0001436471989322468
Position 2838: 0.00014088909321568035
Position 20858: 0.000124188647059988
Position 3089: 0.00012156171157685035
Position 2165: 0.00012104675760569829
Position 1061: 0.00011857866874228045
Position 7451: 0.00011378388671127075
Position 3703: 0.00011340608872740154
Position 20846: 0.0001122071876624065
Position 2210: 0.00010557771760799527
Position 2332: 0.00010413754566837113
Position 18225: 0.00010352447462864205
Position 8259: 0.00010196840388757098
Position 3573: 9.666313784020903e-05
Position 1148: 8.656520812750902e-05
Position 2666: 8.303111123602816e-05
Position 897: 8.285764876869793e-05
Position 6310: 8.084397766218316e-05
Position 187: 7.613643016176275e-05
Position 8888: 7.287392710697899e-05
Position 5037: 6.730219828769689e-05
Position 21323: 6.685399503715951e-05
Position 15391: 6.585089256072645e-05
Position 8710: 6.570384065803586e-05
Position 8057: 6.164255432781219e-05
Position 8785: 5.753098197025641e-05
Position 8959: 5.7425929203039274e-05
Position 8418: 5.537603480892792e-05
Position 1763: 5.499842034694291e-05
Position 877: 5.246125468848715e-05
Position 8585: 4.6323118530264254e-05
Position 16433: 3.184947203467646e-05
Position 16296: 3.034885793487276e-05
Position 20491: 2.5940524943107777e-05
Position 641: 2.4494616049547275e-05
Position 15512: 2.418894280626405e-05
Position 8359: 2.274747252242717e-05
Position 471: 2.1350632032498804e-05
Position 7478: 2.091361375980978e-05
Position 8197: 1.9888699916904968e-05
Position 607: 1.773749448497484e-05
Position 7932: 1.5333188271483114e-05
Position 8071: 1.1286499170688194e-05
Position 9383: 1.0003028466395367e-05
Position 3998: 9.782821415201036e-06
Position 262: 9.464053767141218e-06
Position 6206: 8.933562046680778e-06
Position 885: 8.741786167653233e-06
Position 20345: 8.73260082223016e-06
Position 2283: 5.553714067946112e-06
Position 1361: 5.05907290552037e-06
Position 929: 2.345375088652052e-06
Position 7384: 2.2664433979233656e-06
Position 417: 1.913433603176424e-06
Position 704: 1.853841642947914e-06
Position 1043: 1.7881509807573819e-06
Position 1889: 1.658105432729832e-06
Position 1040: 1.4101009578054394e-06
Position 2248: 1.21219766118958e-06
Position 440: 1.1320281137700543e-06
Position 405: 1.0310984024038129e-06
Position 234: 1.013092111291604e-06
Position 425: 8.165374123979599e-07
