Gene = VCP
index = 1545
Annotated 5SS: [  913  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13757 14186 15874]
Annotated 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16026]
SMsplice 5SS: [   86  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13515 14186 15874 16528 16951]
SMsplice 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16404 16857 17050]
top_k =  500
Partition function (log Z): 31.934415596599766

Sorted 5' Splice Sites (High to Low Probability):
Position 4999: 0.9990198928699144
Position 15874: 0.9896505860919383
Position 7999: 0.987728038212714
Position 14186: 0.9739204741345707
Position 11673: 0.9704542914138554
Position 12937: 0.9412315738978392
Position 9096: 0.9260368556768863
Position 12235: 0.9047033443997473
Position 10272: 0.8568413828246427
Position 6575: 0.8538423547413262
Position 5359: 0.813829679484735
Position 11247: 0.8078727506614062
Position 13515: 0.7650887399875224
Position 16951: 0.654558091869106
Position 12449: 0.625246390580423
Position 11033: 0.5295199340178178
Position 16528: 0.43013592804605416
Position 10538: 0.42558075370152026
Position 86: 0.4071237418426265
Position 973: 0.3606941377234009
Position 8863: 0.31934516967615617
Position 4546: 0.31859604567643446
Position 12469: 0.31607380308338967
Position 7721: 0.29454774972039977
Position 7742: 0.25227073910244163
Position 10926: 0.23297954754895495
Position 13807: 0.22835565339331074
Position 7643: 0.20303689451368648
Position 16153: 0.1631090979844294
Position 16532: 0.15163345512414697
Position 7342: 0.12534113334696156
Position 741: 0.09725016509005206
Position 5336: 0.09548279373961237
Position 9765: 0.09331156111326448
Position 4342: 0.08994392313862881
Position 4708: 0.08608706951026686
Position 12259: 0.08387273893633315
Position 1359: 0.08289824796556822
Position 13761: 0.08274071443496196
Position 913: 0.07598164871641827
Position 1780: 0.07138047209719676
Position 15276: 0.06535112833258845
Position 15610: 0.05270713445022644
Position 4725: 0.050487623829404554
Position 6526: 0.05026731256229571
Position 10699: 0.04786190904561559
Position 16784: 0.04555019403895718
Position 13377: 0.04554066421562279
Position 16536: 0.04494640260830979
Position 12426: 0.041309661749988937
Position 5217: 0.040733203054113196
Position 194: 0.0399525362329078
Position 2021: 0.034574182820647274
Position 14880: 0.03179014088931941
Position 10531: 0.029576971025056104
Position 10765: 0.028067085065213986
Position 10772: 0.027415020180719157
Position 1493: 0.02593873773690448
Position 5774: 0.025698913452968486
Position 773: 0.023483483533273064
Position 10756: 0.022820578556134324
Position 1730: 0.019503475741185
Position 9458: 0.018923255735501455
Position 15329: 0.01819947831316489
Position 4818: 0.01572754311167948
Position 13048: 0.015073063286751428
Position 10405: 0.01503852105181856
Position 11938: 0.014850020210138776
Position 9714: 0.013811962430371555
Position 4156: 0.012808793078985184
Position 6253: 0.010959371562805721
Position 213: 0.010733096500410877
Position 1223: 0.010117327703767722
Position 12386: 0.009945679120856584
Position 4720: 0.009616732664301991
Position 15064: 0.009441831373553687
Position 581: 0.008941133366191243
Position 16123: 0.008482365336523351
Position 11286: 0.007937479515294806
Position 15255: 0.007847988912679005
Position 7490: 0.007815421729575667
Position 13297: 0.007454931047399103
Position 6512: 0.007217287808211742
Position 4452: 0.006461443417580216
Position 6467: 0.006375030429296338
Position 5858: 0.006170768503498643
Position 7541: 0.005969952323760524
Position 13871: 0.005826366443684517
Position 14139: 0.005794265061896624
Position 11485: 0.005712025755892609
Position 11748: 0.005526721790605064
Position 314: 0.005482699514750297
Position 7638: 0.00523317222385037
Position 70: 0.005200321091780666
Position 15820: 0.0048021539589122786
Position 16219: 0.004543770672388857
Position 13533: 0.004498050363143262
Position 9223: 0.004441396316504695
Position 4713: 0.004430964685581698
Position 5714: 0.004368931267746815
Position 2380: 0.004138083374184759
Position 5671: 0.004102994499999927
Position 10782: 0.004015329005856522
Position 5675: 0.003929936347540593
Position 13854: 0.0037676674450044653
Position 1477: 0.0037555934202062728
Position 6044: 0.003132868005659752
Position 10018: 0.0030931545309940776
Position 8610: 0.002850811298887462
Position 8059: 0.002794319307754429
Position 13530: 0.002686175652851046
Position 16571: 0.002620624155135659
Position 11756: 0.0025789396578375715
Position 10685: 0.0025553113821339666
Position 12629: 0.0023526047932752314
Position 8627: 0.002103423605035064
Position 1012: 0.0019296176095536805
Position 8826: 0.001850155528804197
Position 6912: 0.0017793614064762454
Position 3343: 0.0017497780149642852
Position 16187: 0.0017425724819738373
Position 14865: 0.001653032882108997
Position 6610: 0.001563886095218163
Position 15110: 0.0015571402556790435
Position 168: 0.0015344950091854704
Position 2335: 0.001518815326433743
Position 13379: 0.0014806901991518142
Position 7612: 0.0014625230199212399
Position 16821: 0.001356040290000015
Position 16086: 0.001287107386872465
Position 118: 0.001267507747199773
Position 8021: 0.0012507296697753987
Position 7663: 0.0012421873423918326
Position 15646: 0.0011699604928042551
Position 11678: 0.0011410303468769524
Position 8882: 0.0010844693835730767
Position 13848: 0.0010129672066462683
Position 4132: 0.0009113191242799775
Position 8151: 0.0008803965558808167
Position 1738: 0.0007645241685856909
Position 6900: 0.0007469788771722432
Position 2384: 0.0007229003665608703
