Gene = GORAB
index = 610
Annotated 5SS: [  156  7439 10464 12717]
Annotated 3SS: [ 7080 10361 12575 19885]
SMsplice 5SS: [  275  7443  8537 10464 12717]
SMsplice 3SS: [ 7080  8403 10361 12575 14566]
top_k =  500
Partition function (log Z): -1.975618210524055

Sorted 5' Splice Sites (High to Low Probability):
Position 12717: 0.9985626442978272
Position 10464: 0.9955890890451994
Position 7443: 0.8507303873484088
Position 8537: 0.6396675853115987
Position 275: 0.5064042156468826
Position 279: 0.2429191067248846
Position 511: 0.1881568404954161
Position 11518: 0.13294194289206018
Position 1523: 0.12064825278223161
Position 105: 0.0930086336547056
Position 499: 0.0639341054365544
Position 11777: 0.059680867306177644
Position 6967: 0.059391637907348444
Position 12184: 0.058260779614392764
Position 977: 0.05335317480634997
Position 7439: 0.0390940983243722
Position 8039: 0.03310102650917024
Position 156: 0.0300974430694822
Position 20302: 0.022742609306400728
Position 1000: 0.01810484426334471
Position 10290: 0.017785988680438444
Position 17907: 0.016070071827595674
Position 17434: 0.015660926539430367
Position 11285: 0.0139895063542738
Position 12269: 0.012105285122472664
Position 4293: 0.011276640900670758
Position 17881: 0.010521180087882224
Position 2456: 0.009473098581121591
Position 3012: 0.009160543950765878
Position 7242: 0.008907654097715647
Position 11317: 0.008687997218211492
Position 18252: 0.008281847958615614
Position 959: 0.00827087596260854
Position 618: 0.0069181031481017315
Position 13166: 0.006855984607082817
Position 19687: 0.006851985771257317
Position 14395: 0.0060104054688830035
Position 11360: 0.005521904637681623
Position 945: 0.005416368395083247
Position 14473: 0.005298626487565761
Position 14950: 0.004938847682244308
Position 1234: 0.0048535757546112
Position 9463: 0.003762899370110462
Position 7236: 0.0036390938456877173
Position 2696: 0.0034400085254770057
Position 2445: 0.003106910211635214
Position 4063: 0.0030639984653308824
Position 12144: 0.0029990323438288968
Position 9870: 0.002948023239780711
Position 13036: 0.0029413482638773443
Position 11861: 0.0029071423988296504
Position 14961: 0.0028698136752975793
Position 1491: 0.002817523553387435
Position 2562: 0.002814168999703441
Position 437: 0.0027970881198986423
Position 505: 0.0027946852813940455
Position 2628: 0.0027770452090630665
Position 491: 0.0022020907404855833
Position 781: 0.002199982907427876
Position 5709: 0.0020356811388009687
Position 1039: 0.0017155166696934854
Position 11676: 0.0017025953375713698
Position 392: 0.0015850145450293817
Position 728: 0.0015636299127690099
Position 2775: 0.0015451699041155553
Position 10501: 0.0013771966748157333
Position 7701: 0.0013344473389215682
Position 2080: 0.001180251673191636
Position 17522: 0.0009700971304479755
Position 7152: 0.0009378806121114581
Position 986: 0.000865689621769905
Position 12299: 0.0008398471293253764
Position 1084: 0.0008297679905881467
Position 898: 0.0007069034085820595
Position 11745: 0.0006589953888669209
Position 14434: 0.0006253764124943059
Position 882: 0.0005849413425333698
Position 11131: 0.0005599475930356925
Position 1027: 0.0005519201755365794
Position 1154: 0.0005043002646304536
Position 7306: 0.000490833574937528
Position 1146: 0.0004640065757737049
Position 13569: 0.00045703502326134625
Position 2716: 0.00043379949965584145
Position 956: 0.00041936644702637583
Position 2048: 0.00040234659228846864
Position 2307: 0.00036414214170078785
Position 11380: 0.00036167394513224874
Position 7383: 0.00034664178048356516
Position 1622: 0.0003072766011299211
Position 15526: 0.0003028837556031931
Position 11324: 0.0002768263342219418
Position 950: 0.000269607439847379
Position 1495: 0.0002634050867515359
Position 14454: 0.0001990610633793852
Position 283: 6.986812335557829e-05
Position 76: 5.5602645763759795e-05
Position 82: 2.928379466170052e-05
Position 716: 2.455251292420798e-05
Position 734: 2.3407350929406002e-05
Position 10494: 1.8670990323021822e-05
Position 168: 1.8451806062494895e-05
Position 16748: 1.785541728324351e-05
Position 10775: 1.113074910535231e-05
Position 377: 9.341631675996399e-06
Position 10849: 9.197350871214106e-06
Position 175: 8.088156117234743e-06
Position 10427: 7.932175868514079e-06
Position 300: 7.535161450607768e-06
Position 679: 6.920384739744172e-06
Position 14047: 5.229838081370923e-06
Position 2323: 4.350685756004497e-06
Position 10755: 4.071617865400933e-06
Position 573: 3.8967475920460245e-06
Position 2797: 3.7681260925921e-06
Position 178: 3.3216925435970427e-06
Position 549: 3.1276725273272483e-06
Position 454: 2.5603100672549066e-06
Position 13081: 1.9557288220086888e-06
Position 191: 1.8223838077534218e-06
Position 259: 1.259208912190969e-06
Position 456: 1.2041452710472365e-06
Position 14079: 8.775550446002461e-07
Position 37: 7.419936124591699e-07
Position 12918: 5.044113888113651e-07
Position 13471: 4.3141088741693615e-07
Position 324: 4.2131346701041817e-07
Position 253: 3.891631893504437e-07
Position 44: 1.1129585077492095e-07
Position 538: 3.4733006929247485e-09
Position 35: 1.9143020322259336e-09
Position 257: 8.293291599264801e-12
Position 239: 3.3431642995280346e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12575: 0.9975280471940421
Position 10361: 0.9969771406075107
Position 7080: 0.8998206164932643
Position 8403: 0.5673658504317227
Position 14566: 0.12932707191642076
