Gene = RPS6
index = 1210
Annotated 5SS: [  65  768 1547 1887 3761]
Annotated 3SS: [ 635 1335 1739 3602 3865]
SMsplice 5SS: [  65  768 1547 1887 3761]
SMsplice 3SS: [ 635 1335 1739 3602 3865]
top_k =  500
Partition function (log Z): 6.70969299011332

Sorted 5' Splice Sites (High to Low Probability):
Position 3761: 0.994435603093462
Position 1547: 0.9275137740399275
Position 65: 0.920709410873763
Position 1887: 0.806766860853564
Position 768: 0.7672721220944396
Position 792: 0.13766035615798394
Position 1855: 0.08786559439132688
Position 1862: 0.04854741661048265
Position 810: 0.046052266833703025
Position 2782: 0.037826367590763396
Position 877: 0.030911422235012326
Position 493: 0.02687978102301996
Position 184: 0.022225455752346246
Position 4142: 0.01922354022240072
Position 343: 0.013553787625673622
Position 1430: 0.013233925695975833
Position 69: 0.009878335919564548
Position 1252: 0.009309243783409632
Position 3245: 0.006890720918033574
Position 754: 0.005527130438594827
Position 3355: 0.00480641349761997
Position 823: 0.003522255511144247
Position 380: 0.0034680006752554077
Position 4365: 0.0028769225311597044
Position 2653: 0.002844869756506437
Position 1486: 0.0027768408859540038
Position 2158: 0.0023920908100681453
Position 2794: 0.002360358993745302
Position 105: 0.002340173214302844
Position 1376: 0.0019844255326734433
Position 914: 0.001897991434514695
Position 167: 0.0015804770398264493
Position 1537: 0.0013014303017436389
Position 1531: 0.001057638150350523
Position 721: 0.0010365764947092167
Position 1925: 0.0010249222240169304
Position 450: 0.0009604031746171995
Position 941: 0.0008051795497812714
Position 830: 0.000568931477233681
Position 94: 0.0005634320945523229
Position 2944: 0.0004694403038198676
Position 497: 0.0003647280314660687
Position 2754: 0.00036330968453615896
Position 75: 0.00029314949347711815
Position 1847: 0.00027045660003406717
Position 280: 0.0002672460722066378
Position 3972: 0.0002635947504079477
Position 2576: 0.00024670148726341066
Position 2360: 0.0002263771954111677
Position 84: 0.00022374336205763912
Position 774: 0.0002171572497331147
Position 4088: 0.00020574231098821852
Position 1123: 0.00019803180306016867
Position 4054: 0.00019515851460555754
Position 3785: 0.00019437967431685857
Position 2089: 0.00016825337491838292
Position 1620: 0.00016432090066621338
Position 177: 0.00014268055958284383
Position 2758: 0.00010067923889041681
Position 2643: 9.427292448106955e-05
Position 1168: 9.280896375991124e-05
Position 1553: 8.619608067891231e-05
Position 2877: 8.407738220700858e-05
Position 1358: 8.055670694665839e-05
Position 3116: 7.357240322495993e-05
Position 1266: 6.618410985841558e-05
Position 1214: 5.7155684866922916e-05
Position 2453: 5.5256716479789886e-05
Position 2808: 5.4229116001887036e-05
Position 3603: 5.173498660975036e-05
Position 3951: 4.4999913516084616e-05
Position 2509: 4.165741499696834e-05
Position 1322: 4.156943365030117e-05
Position 2711: 3.939252538726663e-05
Position 2606: 3.673634652547611e-05
Position 4059: 2.9766016699905052e-05
Position 1414: 2.4712925052194367e-05
Position 907: 2.351729877240461e-05
Position 325: 2.0379188045527194e-05
Position 1224: 1.5635080755175616e-05
Position 570: 1.5606225387739867e-05
Position 800: 1.5207338814049587e-05
Position 526: 1.3695091890621597e-05
Position 844: 1.290997695367774e-05
Position 412: 1.1300561838496371e-05
Position 340: 1.0688970961464603e-05
Position 1055: 1.0604154099828113e-05
Position 4127: 9.22594083368861e-06
Position 4148: 6.017002787666809e-06
Position 43: 5.5824648803333236e-06
Position 592: 4.31865675101321e-06
Position 317: 3.9894170979837355e-06
Position 502: 3.8802935994361975e-06
Position 395: 3.6433556389170457e-06
Position 11: 2.5382925035321746e-06
Position 1394: 2.234093020966145e-06
Position 484: 2.035235624303131e-06
Position 528: 1.969212326647081e-06
Position 82: 1.4649186635786931e-06
Position 3940: 1.329869088253515e-06
Position 1490: 1.0067894969243703e-06
Position 4120: 4.527238526052795e-07
Position 138: 3.029254109621072e-07
Position 315: 2.946644693859954e-07
Position 114: 2.7674045710141673e-07
Position 735: 2.683986943079906e-07
Position 601: 2.500549180265707e-07
Position 857: 1.104936151606552e-07
Position 3765: 7.470485201515121e-08
Position 3699: 6.221407263150601e-08
Position 3678: 5.3471915185462655e-08
Position 3794: 5.333442903833863e-08
Position 3654: 2.1629200470036978e-08
Position 1702: 1.1438958786149186e-08
Position 285: 3.661842100857973e-09
Position 1206: 3.5079169950372177e-09
Position 27: 1.93103162924194e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3865: 0.9661884711533667
Position 3602: 0.8032451729356962
Position 1739: 0.784178278800696
Position 635: 0.7409770217382724
Position 1335: 0.6147902364780248
Position 654: 0.2347326325012173
Position 1451: 0.2260231970866827
Position 3664: 0.18661133962512624
Position 1688: 0.07794936674689908
Position 1389: 0.04889820949184488
Position 1620: 0.046736712550994694
Position 2705: 0.038905893141855316
Position 3868: 0.022890231382733727
Position 1392: 0.021421897584149578
Position 1775: 0.016000466170628096
Position 1355: 0.01564796549409452
Position 1800: 0.011986547597856443
Position 1097: 0.010310516120773008
Position 1251: 0.010243774489487621
Position 4271: 0.008793470380935505
Position 410: 0.007120453311489661
Position 668: 0.0064277639689681336
Position 3198: 0.005019996211225763
Position 3089: 0.004742746111375648
Position 4364: 0.004564444930746297
Position 4473: 0.004330565974755467
Position 1430: 0.0037809434989330305
Position 4459: 0.0035160381506011158
Position 1298: 0.0033794311192563357
Position 3548: 0.0031230299067192425
Position 1698: 0.002147661151085163
Position 4218: 0.002123781475015347
Position 1747: 0.0019551468599464223
Position 1742: 0.0017505203112532246
Position 2436: 0.001743916680381036
Position 239: 0.0016386539225148843
Position 3637: 0.001472355552797194
Position 2639: 0.0014570894329668492
Position 1375: 0.0014244863467848994
Position 3829: 0.0013412779475831622
Position 1434: 0.0013082045750023807
Position 3484: 0.0012641036964910646
Position 681: 0.0012452111038535622
Position 597: 0.00116583004032102
Position 4532: 0.0011507502477270495
Position 2072: 0.0010661424808312162
Position 3174: 0.001059835477587177
Position 493: 0.0010167364734220252
Position 4291: 0.000915400543553638
Position 2557: 0.0008412265454214778
Position 3545: 0.0008252812084788421
Position 2560: 0.0008172235246879747
Position 4166: 0.0007762200159384613
Position 1956: 0.0007724220783745276
Position 849: 0.0007130357938290096
Position 166: 0.0006519295928124229
Position 4026: 0.0006413759510509973
Position 2540: 0.0006354814462204865
Position 4376: 0.0005402231791766026
Position 325: 0.0005282664083777974
Position 2995: 0.0004805651303828343
Position 4434: 0.0004499735932867708
Position 298: 0.00044935909830146303
Position 1744: 0.00043899321431905175
Position 3496: 0.0004274005204188718
Position 881: 0.0004023894212555773
Position 1838: 0.0003430727921705986
Position 791: 0.0003369758260895421
Position 573: 0.00028548801401986353
Position 3833: 0.0002819671468798342
Position 1627: 0.0002658627933989953
Position 2082: 0.00026331192541869004
Position 1590: 0.00026061014043896524
Position 1980: 0.0002486310547425865
Position 719: 0.00024228590182744355
Position 3615: 0.00023851260432006195
Position 1263: 0.00023287829414640122
Position 4504: 0.00021883768671508808
Position 1127: 0.00020718997801263828
Position 716: 0.00019762810717914575
Position 1457: 0.00019112071407124996
Position 216: 0.00018595389530874973
Position 4342: 0.00018403164806411949
Position 3430: 0.00016990185793754238
Position 335: 0.00016195983268348205
Position 2238: 0.00015742502386052008
Position 3691: 0.00015368318040647063
Position 2343: 0.000142056355367865
Position 3108: 0.00014016265585481432
Position 4484: 0.00013462013642791704
Position 3121: 0.00013436854824797488
Position 2972: 0.00013174735342136277
Position 3607: 0.00012392327933401614
Position 1802: 0.00010839172967526834
Position 2033: 0.00010790462187908762
Position 3694: 0.00010546050142970084
Position 138: 0.00010105855060296713
Position 759: 9.943086872657157e-05
Position 1635: 9.727827215562098e-05
Position 2012: 9.107804904458682e-05
Position 732: 8.886972104395738e-05
Position 907: 8.764793590770223e-05
Position 4283: 8.653251240748861e-05
Position 1841: 8.487983182676789e-05
Position 2975: 7.986055535087351e-05
Position 2680: 7.755742259389175e-05
Position 3631: 7.681425300750687e-05
Position 2266: 7.527934336183284e-05
Position 1702: 7.371889727146951e-05
Position 412: 7.099652993953851e-05
Position 4130: 6.831596488564495e-05
Position 3586: 6.820719736237647e-05
Position 3623: 6.165594263764743e-05
Position 2781: 6.0465535038314764e-05
Position 1040: 5.9964557485799824e-05
Position 3384: 5.637344507931667e-05
Position 144: 4.501024849680691e-05
Position 378: 4.077239325560644e-05
Position 1019: 3.978240868460342e-05
Position 1959: 3.799111785683984e-05
Position 4235: 3.4707904766856174e-05
Position 1168: 3.27687740052793e-05
Position 3874: 2.9466363751365887e-05
Position 1806: 2.89728364817931e-05
Position 964: 2.1415808817939386e-05
Position 255: 1.9203388813934498e-05
Position 3926: 1.6955959148535748e-05
Position 1198: 1.6418865516821046e-05
Position 1143: 1.6213661193534574e-05
Position 4399: 1.4750220175688885e-05
Position 911: 1.3676049257069136e-05
Position 431: 1.3465056930917412e-05
Position 3506: 1.3328400930030295e-05
Position 601: 1.2190927454226874e-05
Position 1304: 1.1854473931084648e-05
Position 4182: 1.1526162089350652e-05
Position 152: 1.0768980961071166e-05
Position 4388: 9.784459378050063e-06
Position 4108: 9.310857284898376e-06
Position 556: 9.251239983919942e-06
Position 533: 7.791382948076994e-06
Position 3940: 6.448453174417367e-06
Position 187: 6.423818958652694e-06
Position 4405: 5.910404995578208e-06
Position 1180: 5.847670802705761e-06
Position 4301: 5.4718462471089865e-06
Position 172: 4.8097112350629024e-06
Position 4382: 4.311698645356759e-06
Position 3342: 4.215299758312869e-06
Position 2290: 4.126716287906876e-06
Position 2177: 3.08211132837494e-06
Position 735: 3.0606427265434463e-06
Position 272: 2.3353021890283965e-06
Position 175: 2.1420512533740183e-06
Position 395: 2.0180343168965585e-06
Position 450: 1.94001468472643e-06
Position 939: 1.5657402131013134e-06
Position 193: 1.050990983983544e-06
Position 1809: 1.000555662311401e-06
Position 767: 8.850687573268524e-07
Position 1987: 8.220274653307515e-07
Position 3253: 5.119688538040513e-07
Position 2735: 3.111339183597769e-07
Position 4044: 2.448404860413827e-07
Position 3043: 9.083998979336192e-08
Position 190: 7.334469605830052e-08
Position 3951: 6.267568093333465e-08
Position 184: 5.225144065219063e-08
Position 800: 2.883923347382259e-08
Position 502: 1.6601909323152237e-08
Position 1594: 5.334853482184938e-09
Position 545: 4.634915157214972e-09
Position 3880: 4.52660364472754e-09
Position 497: 4.158389051322431e-09
Position 1546: 4.048007259825051e-09
Position 913: 3.175283085697725e-09
