Gene = APEH
index = 89
Annotated 5SS: [ 412  620 1308 1786 1965 2218 2514 2699 2816 3023 3632 4948 5643 6628
 7238 7804 7966 8435 8735 8944 9145]
Annotated 3SS: [ 486 1180 1691 1888 2053 2375 2606 2774 2900 3570 4849 5590 6538 7098
 7719 7884 8345 8543 8840 9037 9234]
SMsplice 5SS: [ 109  412  620 1308 1786 1981 2514 2699 2816 3023 4948 6628 7238 7804
 7966 8435 8735 8944 9145]
SMsplice 3SS: [ 209  486 1180 1691 1888 2375 2606 2774 2900 4849 6538 7123 7719 7884
 8345 8543 8840 9037 9255]
top_k =  500
Partition function (log Z): 34.02798130422828

Sorted 5' Splice Sites (High to Low Probability):
Position 8944: 0.9877899648722452
Position 4948: 0.9871461220827004
Position 109: 0.9777182041029489
Position 7804: 0.973438605889324
Position 1308: 0.9673277335050129
Position 7238: 0.9549837086975399
Position 412: 0.9525613364506612
Position 3023: 0.9278294483576393
Position 2816: 0.9106919208279703
Position 2699: 0.901678762900774
Position 1786: 0.885573767224567
Position 8735: 0.8829350192362171
Position 9145: 0.8693229458212205
Position 8435: 0.8159904152300151
Position 7966: 0.7857498818888404
Position 3632: 0.6963114812235086
Position 620: 0.6380585942460182
Position 2514: 0.6093670187610188
Position 2218: 0.6059634934658157
Position 6628: 0.5801093020720399
Position 1981: 0.5707673882829981
Position 7633: 0.3970052488319418
Position 1965: 0.38873703884016875
Position 3846: 0.32187135227941793
Position 6638: 0.1825868625643169
Position 6990: 0.15973531526750076
Position 5667: 0.14137013577862614
Position 5643: 0.11988503389172112
Position 9183: 0.1173267289866384
Position 4216: 0.0700259508404348
Position 1806: 0.0665681717211085
Position 3907: 0.06428666649035673
Position 6317: 0.06235626448344973
Position 610: 0.0411032205109954
Position 3818: 0.03869131253199259
Position 6486: 0.036332510807929985
Position 588: 0.034115942190941745
Position 8559: 0.03128036026729725
Position 7618: 0.0244182566921899
Position 710: 0.02300187899620637
Position 626: 0.02295370486509072
Position 774: 0.019188400680595866
Position 7970: 0.01895020629501502
Position 8752: 0.018819878327500716
Position 3971: 0.015986439897161524
Position 8644: 0.015348073500471491
Position 622: 0.01291198395902485
Position 5518: 0.012220097683320484
Position 706: 0.011214051104451674
Position 2227: 0.010915372908709631
Position 3154: 0.010888026772334358
Position 4413: 0.010507970945604062
Position 7956: 0.01021902909645499
Position 667: 0.009253662811960429
Position 5682: 0.006956779405170997
Position 7233: 0.006590808481652651
Position 8027: 0.006269462204733717
Position 4424: 0.006040300766625264
Position 2161: 0.005198146901681441
Position 716: 0.0048047339139926275
Position 7598: 0.004531470161722521
Position 3651: 0.004478508001118486
Position 7568: 0.004426027112767874
Position 3374: 0.004321978098300687
Position 3034: 0.004077483895110256
Position 2775: 0.0032686104914084824
Position 1114: 0.003041111865200188
Position 3120: 0.0024396688298196126
Position 624: 0.0024299892400748905
Position 3291: 0.00223241550764883
Position 4535: 0.0021524107391060724
Position 885: 0.0018406023570802935
Position 8244: 0.0016901632608651695
Position 2100: 0.0016199323749697175
Position 577: 0.0016018179098124504
Position 6689: 0.0015414197550129244
Position 654: 0.0014530796483733183
Position 9404: 0.0014385966020812415
Position 1559: 0.0013421821270197824
Position 682: 0.001264431022263309
Position 3054: 0.0012324880338736163
Position 2334: 0.001149220623179119
Position 7275: 0.0009822719906195587
Position 7788: 0.0009508856484427236
Position 8841: 0.0009227733363014403
Position 2267: 0.0008582215965778814
Position 850: 0.0008578482716735991
Position 1410: 0.0007925581918232583
Position 2499: 0.0007617996975023356
Position 1622: 0.0007418062125882865
Position 8405: 0.0007154158582620497
Position 9175: 0.0006977665613798052
Position 2669: 0.0006435223053279124
Position 407: 0.0005998589579270647
Position 522: 0.00048165565293380565
Position 1809: 0.0004494296958781403
Position 8420: 0.00040160940086816737
Position 2224: 0.0003400715949328691
Position 7198: 0.00033897616147026354
Position 7779: 0.00032894920640542344
Position 8708: 0.00032584881056573167
Position 760: 0.00032245670288263257
Position 3190: 0.0003038259879050829
Position 3604: 0.0002586478868678903
Position 250: 0.000256343605917027
Position 470: 0.00023257265918999714
Position 844: 0.0002232542832906139
Position 1264: 0.00021317540310584758
Position 1053: 0.00020069661942523936
Position 7472: 0.00019156199308225543
Position 487: 0.0001886651333800636
Position 1813: 0.00015223661651678439
Position 7299: 0.00013810885467152362
Position 3589: 0.0001274555865939062
Position 1289: 0.00011397015937874793
Position 745: 0.0001077027045403481
Position 2007: 9.973849822495694e-05
Position 1571: 8.937622321051212e-05
Position 7228: 8.100824744460346e-05
Position 3886: 7.767826183434598e-05
Position 2632: 7.36929674134143e-05
Position 2811: 6.882249147960932e-05
Position 2293: 6.731503495205658e-05
Position 1153: 6.248298339444808e-05
Position 2269: 5.2128823187490476e-05
Position 3152: 4.25690922965808e-05
Position 946: 4.0383938329430475e-05
Position 1109: 3.833757727248335e-05
Position 1312: 3.766197141085449e-05
Position 7791: 3.590593220731908e-05
Position 3579: 3.286575964704559e-05
Position 3124: 3.155734966050015e-05
Position 1444: 3.145269002584847e-05
Position 1994: 3.1201679533791855e-05
Position 1261: 2.643898347916572e-05
Position 1266: 2.6360909349620227e-05
Position 3655: 2.4977141669325368e-05
Position 1240: 2.481199982117873e-05
Position 9038: 2.205150527299282e-05
Position 215: 2.183467078044426e-05
Position 16: 2.0579145731072504e-05
Position 958: 1.5334772580387156e-05
Position 1586: 1.2159006485454135e-05
Position 53: 1.1259775641473747e-05
Position 156: 9.232655002207286e-06
Position 2873: 8.778196450875152e-06
Position 2977: 8.109712890788534e-06
Position 3426: 5.5181528433788246e-06
Position 1790: 3.1328903385926287e-06
Position 3222: 6.393068108556851e-07
Position 3074: 2.868166538202726e-07
Position 3051: 1.2365128135902356e-07
Position 430: 1.0506870958030347e-07
Position 8087: 1.0269135013810643e-07
Position 226: 8.142521926007993e-08
Position 2531: 6.534765353088029e-08
Position 439: 5.3941788070537025e-08
Position 472: 4.308599426046739e-08
Position 1889: 3.481291875254635e-08
Position 1927: 1.1804822288201645e-08
Position 436: 1.8261278786969133e-09
Position 322: 9.574547566686518e-11
Position 474: 3.8042182597308715e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7719: 0.9869902322777051
Position 1180: 0.9683378565321551
Position 8840: 0.9519898988659949
Position 1691: 0.9483656063223285
Position 2606: 0.9163442969424523
Position 9037: 0.8920767109340113
Position 1888: 0.8899365207296176
Position 2774: 0.8855396494749207
Position 2900: 0.8791365485207036
Position 486: 0.8086284788031454
Position 7884: 0.8019474973809188
Position 8543: 0.7926304613759443
Position 4849: 0.7674369499030027
Position 6538: 0.7286245103974214
Position 8345: 0.7045305748482771
Position 7123: 0.581869399549489
Position 9255: 0.5795481718790032
Position 3570: 0.5655288065280563
Position 2375: 0.5081053716027882
Position 3722: 0.466867260803156
Position 7538: 0.404190446193229
Position 7098: 0.3619919735518742
Position 209: 0.2858522050699666
Position 2110: 0.28575547437790344
Position 193: 0.28056166630134416
Position 2053: 0.24170391136469516
Position 5590: 0.20991930578165935
Position 9234: 0.19828915439852005
Position 6865: 0.14787038245051437
Position 328: 0.1331778668144211
Position 8648: 0.132436133063679
Position 4826: 0.12440973454052297
Position 286: 0.11914813294485607
Position 2400: 0.08686641495548918
Position 4794: 0.07612035121151856
Position 9272: 0.07000676992812406
Position 9094: 0.06981617429988474
Position 264: 0.0693439432808249
Position 3425: 0.06528998011846435
Position 2145: 0.0642523972109033
Position 5381: 0.060929125772673086
Position 8273: 0.06080632525005656
Position 9671: 0.05184932591819373
Position 3523: 0.039507317904731026
Position 8237: 0.0353999588175983
Position 6214: 0.03410150935955517
Position 2088: 0.03295743040149393
Position 231: 0.0323526073272307
Position 8399: 0.02873665446899984
Position 6316: 0.026118247937330447
Position 4207: 0.024758718585825536
Position 1840: 0.024288502665756825
Position 7442: 0.020212425621276883
Position 9070: 0.02005500152054413
Position 6247: 0.019708644220414902
Position 9393: 0.019578009654344725
Position 6146: 0.01927457440243547
Position 2513: 0.018853511256389427
Position 8873: 0.018062320707074937
Position 2428: 0.017262946852474457
Position 7158: 0.01683284785543278
Position 1866: 0.016119010073654738
Position 9566: 0.015788581931667444
Position 6477: 0.014239505013715237
Position 1878: 0.014216119325995213
Position 9616: 0.014122910382318884
Position 3354: 0.013674241613004049
Position 3146: 0.013440673661321675
Position 2977: 0.01269855484430369
Position 8870: 0.012669621956212346
Position 6450: 0.011291376951677009
Position 536: 0.010891764942893735
Position 4275: 0.010299363187597457
Position 4874: 0.010251422870498334
Position 9097: 0.00987585145528063
Position 3906: 0.009696041646002362
Position 1900: 0.009255294101433326
Position 6073: 0.008856005266586362
Position 4670: 0.008697942316921491
Position 2902: 0.0085400858823958
Position 9703: 0.008122834193255882
Position 8825: 0.007581549159938209
Position 3112: 0.007319158822069565
Position 6965: 0.0071322781615172645
Position 9743: 0.006959447831670888
Position 2946: 0.006393427162458353
Position 4154: 0.006337775816044176
Position 6790: 0.006251279044712938
Position 3177: 0.005624540371938593
Position 4065: 0.005358508105020918
Position 344: 0.0053106467304945585
Position 5639: 0.004988118514331028
Position 1703: 0.004733184128776819
Position 9716: 0.004594327027154873
Position 3380: 0.004342151934489799
Position 2698: 0.004276983483887909
Position 7471: 0.004071810890833265
Position 9493: 0.004048513516955172
Position 2384: 0.003986379756839983
Position 9336: 0.0039788499859137565
Position 9280: 0.0038808462952999298
Position 759: 0.0038409751095714656
Position 9274: 0.0037580766180988377
