Gene = EEPD1
index = 481
Annotated 5SS: [   526   2054  85888 128077 131672 134629 144039]
Annotated 3SS: [   983  85835 127965 131536 134489 143843 145857]
SMsplice 5SS: [   526   3301   4444  11657  14476  25648  27388  29102  59502  72621
  85994 116872 128077 131672 134629 144039]
SMsplice 3SS: [  3262   4346  11504  14359  25439  27295  28996  59386  72553  85835
 116760 127965 131536 134489 143843 145857]
top_k =  500
Partition function (log Z): -57.0736287818411

Sorted 5' Splice Sites (High to Low Probability):
Position 11657: 0.9999972575223791
Position 27388: 0.9604459842758827
Position 25648: 0.806322825826423
Position 14476: 0.796937467357311
Position 4444: 0.7878327142836278
Position 3301: 0.7441464037564662
Position 29102: 0.6404084686509051
Position 4084: 0.48389343479745656
Position 526: 0.3812274591396718
Position 19107: 0.31406918530273265
Position 550: 0.27785317718050545
Position 22641: 0.25365573561607524
Position 2054: 0.2507513685749148
Position 18246: 0.21685714347760734
Position 8537: 0.18858517889799553
Position 25631: 0.18807408220156036
Position 619: 0.1829608497087244
Position 1422: 0.17075472586870974
Position 11231: 0.16648360437152207
Position 4777: 0.1507707349602976
Position 11332: 0.12103117217901603
Position 4818: 0.11455028310779686
Position 20793: 0.10261838515882862
Position 29097: 0.09018282528186003
Position 2144: 0.07969744836428984
Position 1404: 0.07077009149339748
Position 4313: 0.05527931308765942
Position 4934: 0.05240688928176662
Position 3901: 0.04986671344416449
Position 1141: 0.04400487564316325
Position 29854: 0.037821396414125776
Position 1093: 0.035300743724191716
Position 555: 0.03278927061894678
Position 5007: 0.02906562279812773
Position 6687: 0.028521707399222836
Position 149: 0.02716930910448196
Position 8153: 0.027121393214063698
Position 999: 0.024152788664955325
Position 2306: 0.02293965712772632
Position 4885: 0.022799483649066705
Position 20933: 0.02187829857487018
Position 3018: 0.01907974680615309
Position 8302: 0.018276283103232385
Position 919: 0.01608933199603307
Position 16793: 0.013826165285543044
Position 4460: 0.013751716851119878
Position 9134: 0.01242157138133226
Position 1758: 0.012321386439888352
Position 31385: 0.011688880954347383
Position 1341: 0.010362695593138628
Position 14529: 0.010161366168392603
Position 1672: 0.010005509840705827
Position 3129: 0.00921251678418842
Position 213: 0.009193581371290754
Position 140: 0.008750895442818025
Position 2401: 0.00853025230833619
Position 156: 0.007685034791328749
Position 1720: 0.006905239288494084
Position 11177: 0.006479762101175665
Position 1455: 0.006367123334557908
Position 16280: 0.005224913995485865
Position 18441: 0.005103899835875472
Position 1707: 0.004830419762088949
Position 652: 0.0031295771683132407
Position 488: 0.0030675028263815424
Position 686: 0.002991650737477988
Position 249: 0.0028064975690725675
Position 2273: 0.0027422620286269954
Position 18557: 0.002535546648900013
Position 2098: 0.002507780214665111
Position 18561: 0.0023460077110242544
Position 1045: 0.0023446076332787453
Position 1373: 0.0015958173226415366
Position 1473: 0.0014389417103011233
Position 1772: 0.0012253103012112886
Position 25666: 0.001180870104907192
Position 267: 0.00112722133289611
Position 1258: 0.001013060796148996
Position 2875: 0.0009487317582214956
Position 1382: 0.0009040013784612877
Position 2725: 0.0007278209901847869
Position 684: 0.0007083346401694393
Position 1431: 0.0006267846899380051
Position 899: 0.00038263796753739543
Position 16078: 0.0003595969391656279
Position 707: 0.00032427620980221843
Position 612: 0.00029287139281960475
Position 188: 0.0002406686314476452
Position 16294: 0.00022221141224095049
Position 867: 0.00016846566500697458
Position 690: 0.00016012951373134895
Position 751: 0.00015575130437039226
Position 380: 0.00012020987610121261
Position 701: 0.00011079445787950952
Position 16454: 6.780663957722908e-05
Position 1087: 4.1995938874208786e-05
Position 562: 3.910662455415039e-05
Position 405: 3.85040273673403e-05
Position 1032: 3.743797261352603e-05
Position 64: 2.1430525710888616e-05
Position 1244: 1.2380560321941215e-05
Position 643: 8.429773508021522e-06
Position 699: 6.491452642935801e-06
Position 796: 5.013091392624595e-06
Position 629: 2.679608632103281e-06
Position 337: 1.7286434435538731e-06
Position 1034: 1.7067710764270872e-06
Position 668: 1.6024429609390433e-06
Position 849: 1.377376183154661e-06
Position 383: 8.359219729600505e-07
Position 794: 7.412407941062341e-07
Position 885: 5.673919353111964e-07
Position 775: 4.633663462306693e-08
Position 657: 4.3750921846053457e-08
Position 23: 2.998489475954756e-08
Position 581: 2.3347522678136515e-08
Position 455: 2.1290344149230967e-08
Position 11: 8.49410112091806e-09
Position 36: 5.174441490957259e-09
Position 11673: 4.08962331283626e-10
Position 11711: 3.7729483530361745e-10
Position 55: 2.737047274688178e-10
Position 11630: 2.354115332659974e-10
Position 450: 1.1521257234781649e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11504: 0.9999993132162601
Position 25439: 0.9982815787800272
Position 27295: 0.9619595344893737
Position 14359: 0.7885561193094852
Position 3262: 0.7389778646780005
Position 28996: 0.7328382347438711
Position 4346: 0.6332103829629344
Position 32921: 0.4819117525379189
Position 4018: 0.41871471236089297
Position 4654: 0.3515610565512802
Position 18915: 0.3144252384637978
Position 11110: 0.29399453865171404
Position 22511: 0.25388346041822774
Position 4194: 0.22104546741394682
Position 18093: 0.21687998662592115
Position 8249: 0.2068616265189923
Position 31153: 0.19497638248997476
Position 1213: 0.13225943396990794
Position 20657: 0.12483642944982047
Position 1982: 0.12273594652737453
Position 983: 0.10627147716381156
Position 1237: 0.10089832127844926
Position 2053: 0.06703792563557308
Position 27692: 0.06511100164898462
Position 3728: 0.05669657845294538
Position 31975: 0.05312557278371418
Position 1856: 0.0464253985497682
