Gene = TEX38
index = 1393
Annotated 5SS: [144]
Annotated 3SS: [1044]
SMsplice 5SS: [144]
SMsplice 3SS: [1460]
top_k =  500
Partition function (log Z): -9.220645222299206

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.8516201546122739
Position 57: 0.08562615602263096
Position 89: 0.056273775683213734
Position 920: 0.0068011694605939026
Position 1293: 0.006173933987655794
Position 53: 0.003567475610460953
Position 1464: 0.0010212595916229078
Position 1046: 0.0009423360526109355
Position 1167: 0.0008091076796255753
Position 757: 0.0004896510838281764
Position 686: 0.00041481979588675236
Position 105: 0.0003982031783285627
Position 148: 0.00019705185066498185
Position 839: 0.00013841576624133465
Position 263: 0.00012992130766437856
Position 518: 0.00012860905843590178
Position 1308: 0.00010454186800579235
Position 1313: 8.091124060230575e-05
Position 1157: 4.910878046941006e-05
Position 1665: 1.3533907139815163e-05
Position 494: 6.811977276023266e-07
Position 680: 3.032105097500883e-07
Position 1050: 2.7872957125680555e-07
Position 1100: 2.2818698967031526e-07
Position 391: 1.27294316947756e-07
Position 544: 1.1692553112066149e-07
Position 653: 1.1077182142702745e-07
Position 750: 1.0734538833863809e-07
Position 443: 9.859401308194928e-08
Position 177: 2.612559488321004e-09
Position 274: 1.9259521960786037e-09
Position 159: 8.849100238411879e-10
Position 233: 5.768460220435483e-11
Position 61: 1.588703572293828e-11
Position 165: 1.3474680555214109e-11
Position 393: 5.370258798282193e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1460: 0.21110781326986278
Position 1123: 0.20529344082474166
Position 1195: 0.18334711319284802
Position 437: 0.09919715291679983
Position 1044: 0.06885717399281623
Position 1335: 0.04890463804564212
Position 331: 0.04708420221627597
Position 185: 0.025974120214190988
Position 1546: 0.01571872609690251
Position 1127: 0.010861276859414152
Position 601: 0.009407662905112883
Position 233: 0.009169302914893842
Position 1583: 0.008159351070062543
Position 598: 0.007956099702408603
Position 305: 0.0076041454196899535
Position 1406: 0.006018436770321392
Position 1620: 0.005932044007505249
Position 1280: 0.005181037611511276
Position 121: 0.005087140153898308
Position 1644: 0.004216830974169083
Position 719: 0.00365461833275533
Position 627: 0.003478238647012597
Position 1245: 0.002384605247849064
Position 1339: 0.001548731236028297
Position 806: 0.0015200631632030968
Position 866: 0.0012143134305221683
Position 1220: 0.0011678190998227573
Position 311: 0.0009781513921276437
Position 1157: 0.0009394671780030421
Position 761: 0.0008143954322854684
Position 333: 0.0006489241671565137
Position 1098: 0.0006479173003168575
Position 603: 0.0005830467911911398
Position 535: 0.0005822180990650575
Position 1463: 0.0005492965684830798
Position 486: 0.0005354494324036652
Position 830: 0.000495239208268055
Position 680: 0.0004571538474187883
Position 253: 0.0004480633687631294
Position 1628: 0.0004425687600321902
Position 206: 0.00044038816437612735
Position 443: 0.00044002710204037925
Position 1418: 0.00043095065831664733
Position 1587: 0.0003493507654092626
Position 336: 0.0003409802787760818
Position 812: 0.0003286670318121289
Position 250: 0.0003207278165985665
Position 473: 0.00023917719229631714
Position 1360: 0.0002389675769151968
Position 365: 0.00023587630965516012
Position 881: 0.0002313490459659264
Position 1166: 0.00022484712384114372
Position 518: 0.0002177485611398636
Position 349: 0.00021619842577429122
Position 963: 0.00019732267571720278
Position 1657: 0.00019449571265334122
Position 838: 0.00015981249685556505
Position 354: 0.0001570415529037605
Position 1154: 0.00014687133021067767
Position 1421: 0.00014110881642907794
Position 1305: 0.0001313889664765151
Position 255: 0.00012760000833731677
Position 293: 0.0001212125297595328
Position 1342: 0.00012050731506167719
Position 148: 0.00010052049968149076
Position 1754: 9.091210958010966e-05
Position 1711: 8.928353704837259e-05
Position 284: 7.694458687347362e-05
Position 790: 7.51340162608651e-05
Position 653: 6.044731959400495e-05
Position 468: 5.8377778174167906e-05
Position 1003: 5.752537696470736e-05
Position 1607: 5.720992867310942e-05
Position 1356: 5.007806960711191e-05
Position 732: 4.797301130457592e-05
Position 1694: 4.739386637673565e-05
Position 1427: 4.183751270959225e-05
Position 768: 3.8997508730540915e-05
Position 1135: 3.3699305342951455e-05
Position 124: 2.8925433984442057e-05
Position 640: 2.428218253562015e-05
Position 559: 2.245563550151525e-05
Position 1664: 1.6756458736862028e-05
Position 144: 1.4348759851949476e-05
Position 1718: 1.288332837812954e-05
Position 832: 8.721126082191974e-06
Position 850: 3.803831410091692e-06
Position 914: 1.260049225741515e-06
Position 929: 1.065522557676423e-06
Position 770: 4.0378949949538656e-07
Position 984: 3.464410494043456e-07
