Gene = IDNK
index = 675
Annotated 5SS: [   54  5044  5792 18424]
Annotated 3SS: [ 5012  5704 18379 20260]
SMsplice 5SS: [  656  5044  5792 15037 18465]
SMsplice 3SS: [ 5012  5704 14773 18379 20260]
top_k =  500
Partition function (log Z): -11.465061786346999

Sorted 5' Splice Sites (High to Low Probability):
Position 5792: 0.9933320841233789
Position 5044: 0.697456307356554
Position 18465: 0.6266662721115491
Position 15037: 0.5308488860732257
Position 656: 0.48380599833012305
Position 54: 0.36787802621904
Position 356: 0.21189002960731382
Position 908: 0.09187070378339598
Position 10710: 0.09133733351867478
Position 20056: 0.08390904839014321
Position 16845: 0.08310151658715607
Position 18566: 0.06678595847350313
Position 1936: 0.05084534670266513
Position 58: 0.04330821214010748
Position 542: 0.04268362516596781
Position 37: 0.02899863415488874
Position 2941: 0.028933927880292386
Position 18424: 0.02756188886751528
Position 28: 0.01687133578880922
Position 1305: 0.015049775930403127
Position 1340: 0.013481900691023067
Position 5213: 0.01171989972100397
Position 884: 0.010118974821222633
Position 5252: 0.009978889910527955
Position 18530: 0.008479162234332958
Position 1975: 0.00833396640723578
Position 592: 0.007147926564610247
Position 3861: 0.006733891359366411
Position 386: 0.005651177824950849
Position 4493: 0.005074612060851708
Position 1119: 0.004688096050533192
Position 4291: 0.0036082818027840195
Position 5184: 0.0030148848509107817
Position 270: 0.0025334683553606325
Position 1508: 0.002288261373896883
Position 4319: 0.0022312592441982512
Position 135: 0.0017868378165119974
Position 5877: 0.0014131752274348897
Position 3106: 0.0013545099605113894
Position 5048: 0.0012370530208675576
Position 618: 0.0012308193364105506
Position 4421: 0.0009230515220795878
Position 4426: 0.0007170267590062176
Position 3529: 0.0005927778859697882
Position 11616: 0.0004862818770274581
Position 6407: 0.0004743478469634669
Position 7945: 0.000443920445667634
Position 5918: 0.00044182998632774536
Position 11132: 0.000312435491198298
Position 7556: 0.00022467072486272854
Position 145: 0.00015528071529639418
Position 92: 0.00014406629054646106
Position 90: 0.00013519592813361557
Position 5889: 9.858711667353795e-05
Position 2784: 5.596090167580718e-05
Position 6560: 5.304300404136032e-05
Position 401: 4.919942288412533e-05
Position 1138: 4.095459193413688e-05
Position 6059: 3.4944132176174183e-05
Position 1062: 3.48525559175472e-05
Position 605: 2.5551377831236465e-05
Position 1365: 2.4981876627842047e-05
Position 2368: 2.1297144835646626e-05
Position 664: 1.7538361395675603e-05
Position 6127: 1.2101313448316581e-05
Position 666: 1.1670973299504414e-05
Position 119: 2.2363575205856953e-06
Position 6073: 2.1767492129981454e-07
Position 688: 9.925844612897283e-08
Position 125: 7.393858348933132e-08
Position 6222: 7.038176982446731e-08
Position 5873: 6.635057563886852e-08
Position 864: 1.0294247974540806e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5704: 0.9948533886314954
Position 18379: 0.8002488802484967
Position 5012: 0.6883776895294819
Position 14773: 0.538893390937519
Position 20260: 0.5011150387665727
Position 19742: 0.213094041338036
Position 570: 0.15249636340495473
Position 176: 0.1386916624443229
Position 19994: 0.12048953837275872
Position 16571: 0.08664709818523383
Position 739: 0.06268566533543928
Position 10517: 0.05955254803951694
Position 6126: 0.048491376537788976
Position 18565: 0.04179812567193163
Position 2854: 0.029425062257422814
Position 10633: 0.020987408065482296
Position 19706: 0.020666346304892416
Position 4885: 0.01855872507848951
Position 18878: 0.013029366588562349
Position 11988: 0.012271382178536334
Position 10659: 0.011657548582598494
Position 225: 0.010341859915337554
Position 1865: 0.0089943112456575
Position 4290: 0.00895142475847983
Position 770: 0.00698972939181811
