Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  500
Partition function (log Z): -7.818626421280047

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9807222508759683
Position 10052: 0.7673744251388112
Position 549: 0.6266792313571208
Position 5540: 0.19884336245710568
Position 5017: 0.1660680098161517
Position 2101: 0.09778572994408506
Position 1593: 0.05492185189644917
Position 11313: 0.028754322055906504
Position 26: 0.015859842560270895
Position 11568: 0.011652943048344026
Position 30: 0.009602376988354942
Position 47: 0.00588734530189042
Position 279: 0.005013821938268049
Position 2121: 0.002480852004073503
Position 10304: 0.002117836621082005
Position 3908: 0.0021162940182938026
Position 2062: 0.0017205545762941058
Position 1161: 0.0010793930255525292
Position 51: 0.0008382173348162219
Position 836: 0.0007380900321393184
Position 555: 0.0005912995940656779
Position 360: 0.0005519780133081685
Position 1235: 0.0002683936667085072
Position 388: 0.00024344633495393828
Position 1595: 0.00023620281111038778
Position 312: 0.000178671787791121
Position 726: 0.00011482425627419978
Position 3805: 0.00010328393906926608
Position 1696: 5.0560641015634626e-05
Position 1041: 2.7846378272876778e-05
Position 913: 2.527838802416686e-05
Position 732: 2.1585408252503415e-05
Position 1071: 2.1444616101669993e-05
Position 138: 1.4805682015939034e-05
Position 2153: 7.816080941821726e-06
Position 54: 6.211398742351906e-06
Position 68: 5.935829046917136e-06
Position 318: 5.569654978927418e-06
Position 460: 1.5800110572367174e-06
Position 1195: 8.276469022184118e-07
Position 1208: 6.996011619246317e-07
Position 869: 6.642498714862899e-07
Position 228: 5.453647973222433e-07
Position 744: 4.3726822867444467e-07
Position 1658: 4.2579545547869314e-07
Position 1681: 4.138335067320438e-07
Position 1688: 3.7898813968933405e-07
Position 58: 3.2049840178234786e-07
Position 636: 9.590745045635982e-08
Position 120: 9.261641193229238e-08
Position 535: 7.030821899336929e-08
Position 434: 6.910411043335574e-08
Position 823: 3.117281348216898e-08
Position 472: 5.6525482604711364e-09
Position 654: 5.225297949012964e-09
Position 564: 3.381708552868471e-10
Position 331: 1.1818249204875555e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.799023307692177
Position 10141: 0.5537546339880928
Position 352: 0.3412449937286496
Position 434: 0.21572665080574097
Position 5470: 0.1868845759674761
Position 4879: 0.12234215613503732
Position 11410: 0.12069829687306151
Position 1984: 0.0950514595869451
Position 11429: 0.0903438124787171
Position 11025: 0.04779677265664795
Position 502: 0.04137415605581189
Position 1501: 0.03736214761025674
Position 11682: 0.025374392035761736
Position 105: 0.025347354027712658
Position 4976: 0.018476139685503812
Position 11204: 0.01796369409184995
Position 11166: 0.0164031746391678
Position 5127: 0.015919676757475243
Position 4811: 0.015863996735157457
Position 10184: 0.012895869127288212
Position 1962: 0.012456578774051664
Position 1320: 0.010934864562280286
Position 11873: 0.010089703765902503
Position 5335: 0.008290715113735614
Position 1946: 0.00809619571157662
Position 4379: 0.0080525754929694
Position 1336: 0.0077447011351975655
Position 12423: 0.0075908962785572204
Position 8477: 0.0075061629525264096
Position 6211: 0.007375722948878755
Position 3594: 0.006904071916687857
Position 10258: 0.006887395498350824
Position 275: 0.0066507839730843305
Position 545: 0.0057690602644023675
Position 4850: 0.005376471369832426
Position 4995: 0.005224651800442501
Position 442: 0.004601246257237356
Position 5493: 0.003979518124215408
Position 3412: 0.0032139515331511496
Position 6242: 0.003144933706816208
Position 10608: 0.0031359378969570218
Position 990: 0.0031294634068283825
Position 2595: 0.002637034535595817
Position 5615: 0.0023800028753481403
Position 2866: 0.002355715840243695
Position 266: 0.0019662988247176123
Position 9032: 0.0017250478539443288
Position 8667: 0.0014984620322363571
Position 398: 0.0014327024864686727
Position 3615: 0.001413350850870848
Position 3386: 0.0013167276152830495
Position 2570: 0.0011856804329899255
Position 4125: 0.0011809023377932152
Position 472: 0.0011130377502472713
Position 1527: 0.001054173055859251
Position 2404: 0.001033584900312273
Position 5665: 0.0010142989235741794
Position 10270: 0.0009489243822424147
Position 6438: 0.000899373490624003
Position 718: 0.0006940990918571459
Position 5638: 0.0005949288039448578
Position 9058: 0.0005749517119515168
Position 257: 0.0005673624530518915
Position 6603: 0.0005209573838492555
Position 481: 0.00043371096341824776
Position 6340: 0.00043079673208781826
Position 6067: 0.00042261769523895204
Position 383: 0.0004050024046221914
Position 768: 0.00039682181029921667
Position 799: 0.00037170472142828527
Position 6017: 0.000370418199016422
Position 126: 0.00035748348902702614
Position 3457: 0.0003482916376760179
Position 120: 0.0003365237273190543
Position 4162: 0.00030427258744357687
Position 1188: 0.0002932447885288014
Position 1079: 0.0002891509949157283
Position 646: 0.0002795204399969619
Position 2428: 0.0002592519702405038
Position 6740: 0.00022444015225242067
Position 6606: 0.00021886393976173934
Position 2712: 0.00021663537581391307
Position 3590: 0.0002069698427503974
Position 3223: 0.00020480387356900287
Position 360: 0.00020018061470898702
Position 219: 0.0001829657280002887
Position 5574: 0.0001613902126386044
Position 602: 0.00015544464404439857
Position 3300: 0.0001455218423332836
Position 912: 0.0001393093218303066
Position 2208: 0.00012893330873042726
Position 1140: 0.00012519654268163555
Position 3752: 0.00011088672726425673
Position 4305: 8.473399007727704e-05
Position 974: 8.281213502669567e-05
Position 278: 7.835575792665172e-05
Position 183: 5.969599360293918e-05
Position 1724: 5.868073618677144e-05
Position 2741: 4.884891960199369e-05
Position 3185: 4.671271306461581e-05
Position 2679: 4.29635956172818e-05
Position 2785: 3.95209151891606e-05
Position 2379: 3.887310848259669e-05
Position 159: 3.655480235593169e-05
Position 1131: 3.439130077497011e-05
Position 1679: 2.9824358047632407e-05
Position 387: 2.8007942553261614e-05
Position 1434: 2.6869008347634436e-05
Position 661: 2.4676888056377816e-05
Position 373: 2.1383705846807047e-05
Position 312: 2.0306290778310364e-05
Position 941: 1.983440018514543e-05
Position 1503: 1.8504197116478773e-05
Position 485: 1.1888828394391605e-05
Position 1578: 1.0757955431022556e-05
Position 1030: 1.0066092392076487e-05
Position 364: 8.917574534651584e-06
Position 1592: 6.662321776373831e-06
Position 224: 5.029943341912258e-06
Position 143: 4.3957176668007846e-06
Position 678: 4.235692529241369e-06
Position 615: 2.3342211866475067e-06
Position 138: 7.322383537090396e-07
Position 997: 6.933186491511857e-07
Position 135: 2.2313531509009159e-07
Position 156: 1.862360620415209e-07
