Gene = LDLRAD1
index = 774
Annotated 5SS: [  39  755 3895 5988 7849]
Annotated 3SS: [ 702 3765 5849 7719 8999]
SMsplice 5SS: [ 158 4957 5988 7849]
SMsplice 3SS: [4798 5849 7719 8472]
top_k =  500
Partition function (log Z): -1.803613164717944

Sorted 5' Splice Sites (High to Low Probability):
Position 5988: 0.9370287198949504
Position 7849: 0.9064788386497873
Position 4957: 0.547674438631081
Position 3895: 0.514596873365595
Position 158: 0.35939252870456406
Position 5785: 0.2791857526405342
Position 124: 0.22839977616425272
Position 4444: 0.20924725521653303
Position 755: 0.19012965850327437
Position 8669: 0.1668694388435429
Position 4886: 0.15637811418188266
Position 39: 0.1369675905012942
Position 8690: 0.12674153142565078
Position 56: 0.12268053398680094
Position 7369: 0.12100201538042192
Position 4924: 0.10994669063237407
Position 5696: 0.0724710078715909
Position 8581: 0.06525739053410036
Position 73: 0.060291101950514646
Position 8227: 0.05818979380043439
Position 3915: 0.054197104989481236
Position 5794: 0.0523988285440982
Position 3298: 0.051678340134059836
Position 7272: 0.04775472584826806
Position 107: 0.04585945922079177
Position 2227: 0.0421868523068254
Position 8545: 0.03696159232968506
Position 141: 0.030124904203243045
Position 4898: 0.0267844107817747
Position 2837: 0.026280666655394885
Position 2399: 0.024190200437205392
Position 2245: 0.021442457778172004
Position 8585: 0.017852336616770773
Position 6186: 0.015343646174411793
Position 8104: 0.01490158795208975
Position 7315: 0.013713231923521908
Position 4018: 0.011395027751154616
Position 6533: 0.009073249912796611
Position 90: 0.008871221361390784
Position 1068: 0.008235846480361629
Position 1713: 0.006423051903243348
Position 3502: 0.006312063034859209
Position 1276: 0.006180350197530332
Position 527: 0.006111795846377164
Position 5215: 0.005666798735459519
Position 8596: 0.0046757974572861445
Position 3439: 0.00456192770596924
Position 3994: 0.004083674829362761
Position 2277: 0.0038078105104771874
Position 8290: 0.003505823622526448
Position 8186: 0.0030393726898697033
Position 7911: 0.0029361339694312294
Position 4277: 0.0025828210678169273
Position 3919: 0.0023186583249549626
Position 4457: 0.0019069318011619763
Position 9127: 0.0018963026496136594
Position 347: 0.0017588812729893142
Position 8433: 0.0014389183279323284
Position 4973: 0.0013029994584590823
Position 835: 0.0007556104463958322
Position 368: 0.0006478509290400203
Position 2731: 0.0005770585694254301
Position 27: 0.0005511411475523357
Position 4380: 0.0003864468886649278
Position 3382: 0.00035442277653008694
Position 6003: 0.00032054428016566776
Position 564: 0.00030505574060320115
Position 410: 0.0002418096322150748
Position 475: 0.00014037420989783606
Position 1602: 8.591889130908482e-05
Position 3328: 8.331249729666826e-05
Position 7828: 6.52487920847032e-05
Position 334: 5.6757564813997336e-05
Position 451: 4.503550020747202e-05
Position 1072: 3.8162207962618634e-05
Position 577: 3.582476193124384e-05
Position 1859: 3.468761484827939e-05
Position 1452: 2.9483051565559523e-05
Position 1210: 2.8868071476784207e-05
Position 1151: 2.767849904889009e-05
Position 229: 9.615360396111653e-06
Position 614: 5.297372939640858e-06
Position 341: 3.85758920576196e-06
Position 65: 3.338419457077069e-06
Position 215: 3.0289244030232816e-06
Position 222: 2.5908852363576705e-06
