Gene = GBA
index = 576
Annotated 5SS: [ 149  605 1349 1619 2718 3101 3894 4990 5554 6040]
Annotated 3SS: [ 516 1156 1471 2583 2927 3655 4764 5389 5922 6133]
SMsplice 5SS: [ 149  605 1349 1619 2718 4990 5554 6040]
SMsplice 3SS: [ 516 1156 1471 2583 4764 5389 5922 6133]
top_k =  500
Partition function (log Z): 11.167898224918517

Sorted 5' Splice Sites (High to Low Probability):
Position 2718: 0.9944661468078013
Position 149: 0.9704881899163823
Position 1619: 0.9513971504026717
Position 1349: 0.8116295401847192
Position 6040: 0.7161866786322261
Position 4990: 0.7133846798985646
Position 605: 0.6600719385517354
Position 5554: 0.6329238074286219
Position 3894: 0.5619430409990094
Position 4765: 0.4814185796599274
Position 3101: 0.4101072009585551
Position 5462: 0.29431410586620876
Position 6052: 0.2581285444015789
Position 5772: 0.132318159510513
Position 3027: 0.09167847782128635
Position 609: 0.08574738361425227
Position 1398: 0.02647314230290563
Position 5838: 0.024570960286670548
Position 3891: 0.019235599177337182
Position 630: 0.018476511835628904
Position 1058: 0.017070192952351904
Position 6532: 0.012261683773503404
Position 880: 0.012121529064410854
Position 28: 0.01131214653844545
Position 6057: 0.010702880161522462
Position 1031: 0.010502490875350155
Position 6358: 0.010366217734354024
Position 2439: 0.010282660328806622
Position 4133: 0.009967080159079692
Position 5272: 0.009452742931981901
Position 1313: 0.009043811164869596
Position 2278: 0.008997857965246173
Position 678: 0.005502107389488191
Position 5317: 0.005272356205815722
Position 3584: 0.004882773670724116
Position 5842: 0.004836987918500522
Position 989: 0.004496340623955641
Position 4294: 0.004397144389479666
Position 541: 0.00405456437997048
Position 5648: 0.0038536070204552076
Position 746: 0.003693749157117286
Position 2781: 0.003523873588640433
Position 382: 0.002948239834321457
Position 2455: 0.0027813989716078853
Position 333: 0.002447399227831982
Position 5718: 0.0023585185884253384
Position 1262: 0.0022261240019383617
Position 6573: 0.002140828640789148
Position 5850: 0.0017487529412692413
Position 299: 0.0015672238818973919
Position 4219: 0.0010990404916471942
Position 2142: 0.0009410719687647335
Position 1201: 0.0009021888069740518
Position 5466: 0.0008610648133609605
Position 700: 0.0008484655328041228
Position 968: 0.00069869094664861
Position 2100: 0.0005686107052955311
Position 1157: 0.000543492888750389
Position 6236: 0.0004559569231582204
Position 3914: 0.0004022018616008674
Position 1967: 0.0003901684805690238
Position 4736: 0.00037716894963254533
Position 311: 0.00035167714226006457
Position 1033: 0.00034079182843904974
Position 704: 0.0003399403678978445
Position 4398: 0.0003297078059749148
Position 1513: 0.0003130119018046653
Position 4818: 0.00016469302111668248
Position 135: 0.00016218728127414641
Position 409: 0.00014345154696512047
Position 6294: 0.0001401288526257767
Position 1283: 0.00012335179381507905
Position 1292: 9.270783533576487e-05
Position 667: 8.971501207400368e-05
Position 2607: 6.439714869229756e-05
Position 689: 6.374079517691196e-05
Position 283: 6.278297652767292e-05
Position 3287: 5.629929433520386e-05
Position 2516: 3.5559791566070154e-05
Position 2776: 3.4266224345949025e-05
Position 3120: 2.884315795674351e-05
Position 289: 2.558992611020715e-05
Position 388: 2.4051960400204775e-05
Position 1407: 2.1800181092687078e-05
Position 2878: 1.3294835310423122e-05
Position 2785: 1.2708455469303797e-05
Position 183: 9.733862865587137e-06
Position 92: 5.514657799750336e-06
Position 2765: 4.363295509216527e-06
Position 2757: 2.5786476535610968e-06
Position 308: 2.4279024705711284e-06
Position 3805: 1.9832051731841546e-06
Position 686: 1.9808570924127496e-06
Position 359: 1.8298793854599007e-06
Position 344: 1.703663572825678e-06
Position 6066: 1.2554175361538993e-06
Position 622: 7.677580792434973e-07
Position 461: 6.842360566511649e-07
Position 397: 6.218006898700704e-07
Position 591: 4.689013323685646e-07
Position 3041: 4.3567107116656676e-07
Position 464: 3.41459641972457e-07
Position 127: 2.6661334419330794e-07
Position 2830: 1.39652253564036e-07
Position 536: 7.40793534698252e-08
Position 347: 7.333797219913986e-08
Position 613: 6.450432293674636e-08
Position 53: 6.321214941208131e-08
Position 48: 5.6690043705888595e-08
Position 89: 5.5985482212980045e-08
Position 9: 3.2361174508364436e-08
