Gene = LCE4A
index = 768
Annotated 5SS: [235]
Annotated 3SS: [894]
SMsplice 5SS: [235]
SMsplice 3SS: [894]
top_k =  500
Partition function (log Z): -4.88597288281491

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.9834545952062835
Position 975: 0.2463473943008854
Position 208: 0.008833189279754933
Position 770: 0.0051748393153626835
Position 606: 0.004497768396838254
Position 161: 0.003919799293075565
Position 731: 0.0033355766902571217
Position 739: 0.002701812992454577
Position 476: 0.0016364322646100545
Position 960: 0.0011354636578613353
Position 999: 0.000640166008683866
Position 295: 0.0006396864683464927
Position 610: 0.0005827239596821072
Position 69: 0.0004660424391103032
Position 370: 0.000373824628764384
Position 488: 0.00030386178406584713
Position 327: 0.00029426806321813275
Position 1082: 0.00023371818584632807
Position 346: 0.0001935380349249242
Position 1116: 0.00011364237880665702
Position 623: 9.988919656785534e-05
Position 373: 4.221702614721518e-05
Position 1001: 4.1393684976110244e-05
Position 962: 2.267401766408197e-05
Position 315: 2.1257319369216352e-05
Position 680: 1.847797196525442e-05
Position 528: 1.673171964368772e-05
Position 422: 9.269615399272166e-06
Position 1181: 7.255260256295332e-06
Position 843: 5.53907684468877e-06
Position 1246: 4.510544121198146e-06
Position 90: 2.995609672419189e-06
Position 782: 1.6521940298283663e-06
Position 322: 1.5808072852413993e-06
Position 222: 1.3576229639248498e-06
Position 759: 1.1483926385651834e-06
Position 1061: 4.907129616330037e-07
Position 1058: 4.792616018246224e-07
Position 163: 3.0805850023841477e-07
Position 241: 2.509401469454394e-07
Position 376: 1.9721423751698137e-07
Position 239: 1.8739631333439052e-07
Position 214: 7.890546755407503e-08
Position 307: 7.407301601025833e-08
Position 103: 4.608206457770371e-09
Position 165: 1.3389375003426812e-09
Position 918: 3.4165110112824345e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 894: 0.9827539629286308
Position 1046: 0.15262823640053047
Position 1070: 0.057067661339933115
Position 1312: 0.027796862957418816
Position 1157: 0.005245836345289857
Position 642: 0.005236980168912949
Position 533: 0.005069129082271562
Position 563: 0.004524224692598145
Position 595: 0.0034806426837953584
Position 1130: 0.002896385379734925
Position 1106: 0.0021061027936504
Position 672: 0.0020929145723207485
Position 930: 0.002047972599681394
Position 395: 0.0019162947949323576
Position 1115: 0.0018054146821265104
Position 1225: 0.0017577216138638932
Position 863: 0.0016540765017648183
Position 915: 0.0007649556661794153
Position 1201: 0.0006352104690313115
Position 794: 0.0005839970967594186
Position 927: 0.00028623282099764046
Position 510: 0.00027744178498422185
Position 429: 0.00025257702754228164
Position 203: 0.0002447576519745409
Position 1163: 0.00023919829855839796
Position 250: 0.00023242458266799286
Position 433: 0.00017814525476728013
Position 495: 0.00016238875544358748
Position 728: 0.00015343386398168442
Position 1077: 0.0001318618344553356
Position 392: 0.000113767233224364
Position 999: 8.794773528312656e-05
Position 1228: 8.265258485618417e-05
Position 307: 7.954684741331998e-05
Position 767: 6.707395815876648e-05
Position 315: 4.9513934808277267e-05
Position 960: 4.8639877291680924e-05
Position 1231: 4.73550344398481e-05
Position 975: 4.680846758818871e-05
Position 514: 4.4324766259309846e-05
Position 1137: 3.9438863820986526e-05
Position 1081: 2.9829359941729615e-05
Position 677: 2.9711705078461376e-05
Position 1173: 2.1477723000695626e-05
Position 613: 1.9314290996639642e-05
Position 1267: 1.8562273678374924e-05
Position 722: 1.7494836889329242e-05
Position 1170: 1.5996627786491765e-05
Position 354: 1.5387921060727464e-05
Position 939: 1.3483009650021402e-05
Position 359: 1.072707666446033e-05
Position 330: 1.0646061556383325e-05
Position 1246: 6.697612296170026e-06
Position 148: 4.986314766461483e-06
Position 1239: 4.973984443223381e-06
Position 769: 4.6324690708758345e-06
Position 411: 4.252435238578865e-06
Position 710: 3.5075782616316845e-06
Position 239: 2.6295688676228077e-06
Position 1097: 2.285932804989301e-06
Position 1139: 2.0653318964333e-06
Position 362: 2.030398783762562e-06
Position 320: 1.9539167507386937e-06
Position 142: 1.8832774763129313e-06
Position 258: 1.7630456970690514e-06
Position 271: 8.236963388857338e-07
Position 1255: 5.490312965733185e-07
Position 336: 4.711900922896213e-07
Position 942: 3.267962468656664e-08
Position 747: 2.713852684769893e-08
Position 948: 1.5915619954661866e-08
Position 287: 9.428573641076971e-09
Position 281: 8.319948126682813e-09
Position 376: 5.09773338343497e-09
Position 437: 3.4884205049888946e-09
Position 161: 3.0390465881955014e-09
Position 680: 2.070130142526181e-09
Position 136: 2.02612512315908e-09
Position 333: 1.9596846141776187e-09
Position 373: 1.742628581413359e-09
Position 327: 1.6793161973193634e-09
Position 370: 3.474949448329166e-10
Position 260: 2.2720714783410352e-10
Position 367: 1.0267729035377514e-10
Position 293: 7.084578058345655e-11
