Gene = NUDT17
index = 972
Annotated 5SS: [ 204  568  830 1062 1720 2091 2636]
Annotated 3SS: [ 383  803  968 1620 1953 2482 2747]
SMsplice 5SS: [60]
SMsplice 3SS: [803]
top_k =  500
Partition function (log Z): -6.147281385664986

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.6764867350862918
Position 830: 0.6201436146987156
Position 568: 0.6181038026167722
Position 1062: 0.43006090442970996
Position 2091: 0.389624312189682
Position 2636: 0.3531898599773977
Position 1720: 0.24519800013448304
Position 2230: 0.18552344963003406
Position 204: 0.08483949967316912
Position 887: 0.06602903992233855
Position 2095: 0.03385913204311649
Position 1981: 0.009389355561285371
Position 1884: 0.008668224685225946
Position 2428: 0.005580035100045127
Position 21: 0.005121758580657369
Position 804: 0.005051377332041341
Position 460: 0.004341739923913082
Position 741: 0.003812209704748369
Position 266: 0.00314216936495836
Position 78: 0.0026290156070766747
Position 558: 0.002219869677429506
Position 1732: 0.001633731627538554
Position 595: 0.0011213120728365857
Position 76: 0.0010033948158488025
Position 657: 0.0008183923925197901
Position 889: 0.0006760708731368562
Position 2206: 0.0005578453813379089
Position 472: 0.0003784762401361561
Position 56: 0.0002513485056515316
Position 1350: 0.0002452297124364496
Position 1287: 0.00021210234727051476
Position 306: 0.0001914771768873759
Position 1332: 0.00017465367776694428
Position 27: 0.0001256019477070838
Position 572: 0.00011183192844760557
Position 837: 8.473421621551327e-05
Position 1071: 7.739738979720763e-05
Position 304: 6.003049401550214e-05
Position 80: 5.1341740935549394e-05
Position 324: 3.746126313746741e-05
Position 49: 2.4430830386228825e-05
Position 235: 2.0631842990885782e-05
Position 429: 1.9746289773777778e-05
Position 82: 8.767633629429327e-06
Position 812: 2.7569856868570965e-06
Position 338: 2.154010452800638e-06
Position 678: 1.2663401424190924e-06
Position 474: 6.636093950170282e-07
Position 1142: 1.093249867576755e-08
Position 4: 4.829278737666946e-09
Position 116: 2.036467853544459e-09
Position 41: 1.942545754611645e-09
Position 153: 1.5634375208750794e-09
Position 9: 6.033984806663059e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 803: 0.7792624926928793
Position 2747: 0.6060268529948568
Position 968: 0.43856435924218895
Position 1953: 0.2343693765307691
Position 1620: 0.20837726503869
Position 2482: 0.1856759284954251
Position 2169: 0.1566522435876047
Position 2008: 0.15591899613976593
Position 491: 0.15573024597891866
Position 2070: 0.15174346561898805
Position 453: 0.12444459060096127
Position 2835: 0.09647688769857007
Position 2370: 0.08234132530599655
Position 1637: 0.05704742261427246
Position 2398: 0.05431243594504232
Position 383: 0.04585113139759001
Position 2487: 0.0344138393014248
Position 523: 0.023975536903564174
Position 2465: 0.017024693784138702
Position 416: 0.016815334126691662
Position 1980: 0.014835478199691247
Position 133: 0.00995312253633805
Position 2268: 0.008821155320008482
Position 1887: 0.008384309589236916
Position 354: 0.00818907425355636
Position 722: 0.007867770747029632
Position 309: 0.007675661309491266
Position 685: 0.007354526509061897
Position 641: 0.007132336655603557
Position 459: 0.006091803943470736
Position 1698: 0.005981709835245491
Position 427: 0.004881290741063009
Position 2289: 0.003932874784482781
Position 166: 0.0033694031697795446
Position 1215: 0.0029152192641005016
Position 2768: 0.002766740313234408
Position 419: 0.002200955830551745
Position 2443: 0.0021518836864778176
Position 1246: 0.0020451879846799287
Position 203: 0.0018768580606370701
Position 1904: 0.0018033439378920722
Position 2893: 0.0017909473795781235
Position 2035: 0.001665867883739518
Position 324: 0.0015942360911361717
Position 338: 0.0015549705197212655
Position 764: 0.001364495755104443
Position 2321: 0.0010960569508356465
Position 2966: 0.0009748987065077613
Position 365: 0.0007041601831811391
Position 2095: 0.0006414545327301493
Position 647: 0.000632138998992399
Position 2788: 0.0005150817716828874
Position 741: 0.00042214407041164955
Position 496: 0.00040262581977089075
Position 1536: 0.00035970675840552117
Position 1790: 0.00031757605714195634
Position 190: 0.00025691120803067696
Position 177: 0.0001724513047565929
Position 1491: 0.00015178218988507757
Position 587: 0.00012093692010017758
Position 1025: 0.00011784277663621328
Position 443: 0.00010538865170985179
Position 925: 0.00010105789172348924
Position 727: 9.016341832396223e-05
Position 650: 8.125649185599732e-05
Position 163: 7.403270562853156e-05
Position 729: 6.599901225741092e-05
Position 1494: 5.1800081590766124e-05
Position 931: 4.0057539635777984e-05
Position 224: 3.5053954581667006e-05
Position 732: 3.484418906447902e-05
Position 211: 2.6251818128257167e-05
Position 692: 1.9901636236459826e-05
Position 981: 8.076305157905491e-06
Position 283: 7.875876687552576e-06
Position 503: 7.730802435727188e-06
Position 1419: 7.006015459187582e-06
Position 1451: 6.526835143418074e-06
Position 1500: 6.5159539597438714e-06
Position 214: 5.712199191752188e-06
Position 1031: 5.347253590679591e-06
Position 235: 3.6503264294094922e-06
Position 600: 2.821751850440634e-06
Position 909: 2.2556225215006646e-06
Position 745: 2.074030844706516e-06
Position 140: 2.0204655204820387e-06
Position 105: 1.5017980629466122e-06
Position 144: 3.433394934919776e-07
Position 96: 1.752696987087068e-07
Position 915: 4.438342978756801e-08
Position 248: 2.482085447023762e-08
Position 240: 2.0914651068182417e-08
Position 538: 1.552985435456721e-08
Position 898: 1.46901444320797e-08
Position 226: 5.213733429588418e-10
Position 76: 4.331566544323068e-12
