Gene = GPATCH4
index = 612
Annotated 5SS: [  75 2516 3063 3257 3449 5097 5403]
Annotated 3SS: [2378 2988 3163 3361 5004 5351 5633]
SMsplice 5SS: [  75 3063 3257 5097 5403]
SMsplice 3SS: [2988 3163 5004 5234 5633]
top_k =  500
Partition function (log Z): 2.1845198675363573

Sorted 5' Splice Sites (High to Low Probability):
Position 3257: 0.9912109033477101
Position 75: 0.9657895203463874
Position 5403: 0.7688600470222479
Position 3063: 0.6852691633770563
Position 5097: 0.61237281937018
Position 3684: 0.5452495230591379
Position 4345: 0.269172671899628
Position 3449: 0.22760536792493896
Position 3087: 0.13760570671085706
Position 2516: 0.1354404055898381
Position 4651: 0.10766262990515997
Position 5911: 0.10201951841380591
Position 4891: 0.09637875720435495
Position 5320: 0.09165617981934869
Position 377: 0.0738113790870769
Position 4664: 0.07339589699725403
Position 2895: 0.04808940301217034
Position 3933: 0.04684154132838393
Position 3689: 0.038777850648618224
Position 653: 0.03651857614686435
Position 4846: 0.030447577551996743
Position 6215: 0.02696562618509154
Position 5126: 0.02566982174469028
Position 5930: 0.021378612313273693
Position 2403: 0.019072772239398367
Position 2871: 0.01758920301829549
Position 4368: 0.015119917636720685
Position 3465: 0.014666041927312308
Position 6335: 0.011524507020455134
Position 681: 0.010620554567900054
Position 132: 0.010610177092666052
Position 2283: 0.007812018118365116
Position 3939: 0.006462612718805003
Position 3858: 0.004549700018976237
Position 3909: 0.003778510399123629
Position 4783: 0.003731521005387103
Position 35: 0.002943920499815504
Position 3461: 0.002872550800172359
Position 1679: 0.0024600320709303037
Position 667: 0.0020352023179048694
Position 171: 0.0020042622075911653
Position 5196: 0.0016107672952536374
Position 6405: 0.0015976061798342843
Position 1644: 0.0014696819076016401
Position 3239: 0.0012829893154226633
Position 2859: 0.0011666449691700661
Position 3634: 0.0011140418742595695
Position 3016: 0.0011126994456410807
Position 5413: 0.0010539956644986179
Position 1145: 0.000900613838936997
Position 2847: 0.0007621953635099383
Position 570: 0.0007520950499236954
Position 3524: 0.0006601484019890489
Position 1898: 0.0005882297681216068
Position 323: 0.0004787768760051049
Position 3036: 0.00047603421397661335
Position 3439: 0.00045702483048587196
Position 2834: 0.0004069876985892774
Position 657: 0.0003828673339859941
Position 3821: 0.00035542516367449153
Position 3342: 0.0003126512555629028
Position 3123: 0.0002359535986312252
Position 3430: 0.00017704045198321046
Position 5381: 0.00017455394870713567
Position 103: 0.00011491657580181893
Position 3095: 0.00010679799683996665
Position 838: 0.00010383812264053289
Position 100: 9.351101243452336e-05
Position 3310: 8.4828016623352e-05
Position 3073: 7.127833989890829e-05
Position 244: 6.171324128894547e-05
Position 881: 6.0497386647840894e-05
Position 618: 5.762713799709609e-05
Position 2455: 4.3309029456465284e-05
Position 528: 3.734207823760385e-05
Position 1919: 3.345857560905106e-05
Position 3496: 2.8903162086898646e-05
Position 826: 2.3942389821921523e-05
Position 2170: 2.1669051461527536e-05
Position 3473: 1.699142580528544e-05
Position 3655: 1.589092979078333e-05
Position 3677: 7.316755529718996e-06
Position 146: 6.727116116949302e-06
Position 3703: 4.062112983647052e-06
Position 30: 3.7328054771338616e-06
Position 482: 3.070798295589461e-06
Position 427: 2.86555509553345e-06
Position 437: 1.5032302121802731e-06
Position 311: 6.823369703859277e-07
Position 405: 5.689590627901886e-07
Position 290: 5.138243486733064e-07
Position 313: 2.909264101825481e-07
Position 160: 9.354830192507599e-08
Position 253: 9.15085673308694e-08
Position 46: 7.978284968933099e-08
Position 970: 6.46508442581863e-08
Position 465: 3.36334199596986e-08
Position 358: 1.753045577421444e-08
Position 106: 6.805785624265106e-09
Position 302: 1.3430724466689148e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3163: 0.99375693883854
Position 5234: 0.8444667776826111
Position 2988: 0.8039923295400971
Position 5004: 0.6514419869306786
Position 5633: 0.6109443363735451
Position 3597: 0.4945812006449242
Position 3361: 0.24384820186391312
Position 4192: 0.19058342386680163
Position 6535: 0.1430513887426102
Position 4772: 0.1288092988726664
Position 4524: 0.12630071158349462
Position 5570: 0.11866336288301543
Position 2378: 0.11540253622233014
Position 5487: 0.10415673703161893
Position 3806: 0.07690023927787398
Position 4283: 0.07503107219408128
Position 2678: 0.060944991612196554
Position 6158: 0.05620730782652918
Position 3544: 0.055022713318146524
Position 551: 0.04419637790738548
Position 236: 0.0345593288613575
Position 4344: 0.028538847189430692
Position 2452: 0.026117340135165854
Position 3560: 0.0221669438824884
Position 4449: 0.020109374773738458
Position 6020: 0.018619980791428112
Position 5023: 0.01588867834570877
Position 5351: 0.01469595333913036
Position 5745: 0.014635602413598613
Position 6718: 0.013385093808603803
Position 282: 0.013067512123889485
Position 2074: 0.010408139393711715
Position 4554: 0.009643532772088178
Position 5833: 0.009545630680772157
Position 3516: 0.008822800926770106
Position 4259: 0.008798588013451528
Position 2950: 0.007104027558898324
Position 322: 0.006461330690333365
Position 5526: 0.0061226425650820065
Position 5716: 0.005649144855746201
Position 4064: 0.005639153660930565
Position 5290: 0.005011276918928907
Position 2894: 0.004494300198248171
Position 497: 0.004345585085873572
Position 4776: 0.003635086362175999
Position 4061: 0.0034454660134878336
Position 4650: 0.0033938044926817078
Position 2655: 0.003047995217226129
Position 2777: 0.0029006351848119443
